variant,domain,runs,best_val_acc_mean,best_val_acc_std,best_val_acc_ci95,best_val_precision_mean,best_val_precision_std,best_val_precision_ci95,best_val_recall_mean,best_val_recall_std,best_val_recall_ci95,best_val_f1_mean,best_val_f1_std,best_val_f1_ci95,best_val_correct_mean,best_val_correct_std,best_val_correct_ci95,best_val_total_mean,best_val_total_std,best_val_total_ci95,best_val_errors_mean,best_val_errors_std,best_val_errors_ci95,best_val_acc_wilson_low_mean,best_val_acc_wilson_low_std,best_val_acc_wilson_low_ci95,best_val_acc_wilson_high_mean,best_val_acc_wilson_high_std,best_val_acc_wilson_high_ci95,best_train_full_acc_mean,best_train_full_acc_std,best_train_full_acc_ci95,generalization_gap_mean,generalization_gap_std,generalization_gap_ci95
full,逆光,3,0.990990990990991,0.015604061329449314,0.017657657657657623,0.9925925925925926,0.012830005981991638,0.014518518518518465,0.9938271604938271,0.010691671651659719,0.012098765432098747,0.9925177702955481,0.012959602002011806,0.014665170220725781,36.666666666666664,0.5773502691896257,0.6533333333333333,37.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.8912114335713598,0.02550896701610343,0.02886611358805334,0.9984043829816974,0.0027636897451215553,0.003127409355872975,1.0,0.0,0.0,0.013513513513513487,0.01911099408612287,0.02648648648648643
full,雨天,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8712669561953784,0.0,0.0,1.0,0.0,0.0,0.96875,0.0,0.0,-0.03125,0.0,0.0
full,黑天,3,0.9916666666666667,0.0,0.0,0.9845679012345679,0.009355212695202215,0.010586419753086359,0.9886363636363636,0.0,0.0,0.985685697949849,0.0051991233503353735,0.005883361921097746,119.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.9543025846256777,0.0,0.0,0.9985274821693252,0.0,0.0,,,,,,
