variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
full,逆光,3,0.3864361510606231,0.019279148203691438,0.3984249311260864,0.019620690195195613,0.011988780065463297,0.002219890538827414,0.7454900076543843,0.03194352756961366,0.7341207685293974,0.03592317914330756,0.011369239124986885,0.0057331728944459565,0.0031926763283359237,0.0012545297386219155,0.003286438670539774,0.0012870556601725246,-9.376234220385031e-05,3.3840534618058456e-05,0.2545099953810374,0.03194352923649311,0.2658792237440745,0.035923192569749345,0.01136922836303711,0.005733184598532056,0.09517789383729298,0.012797990809077453,0.10858588169018428,0.017340237115616604,0.013407987852891287,0.007985148436638261,0.8518518518518519,0.06415002990995838,0.8888888888888888,0.1111111111111111,0.037037037037037056,0.06415002990995845,0.024492071281574396,0.0006404138278309966,0.02687673245726337,0.0021526945656348494,0.025684401869418883,0.001242319086366254,0.022226661780216418,0.00041264083191790233,0.0243289946382406,0.001958125727460399,0.02327782820922851,0.0011852021006490254
full,雨天,3,0.5483805156938902,0.020093864748989883,0.5615509350970428,0.025745227581302734,0.013170419403152592,0.0056519367512614625,0.8660794665209122,0.0555921634874685,0.8659782289630837,0.05209335514017179,0.00010123755782842636,0.003548991602299026,0.01790378400029104,0.01073885979971001,0.01801123611771797,0.010712497126539796,-0.00010745211742693051,2.6448167391314614e-05,0.13392052551110586,0.055592189725949766,0.13402177641789118,0.05209333713816546,0.00010125090678532918,0.0035490301290195068,0.047916483134031296,0.022920705330438728,0.05702759573856989,0.028419009198409815,0.009111112604538599,0.00555219234732269,0.8333333333333334,0.16666666666666669,0.8333333333333334,0.16666666666666669,0.0,0.0,0.03269811672303118,0.0024438742853856357,0.05133755476819069,0.004408927440863833,0.04201783574561094,0.0011667289780828353,0.01978507930619727,0.0027917044636997994,0.03156476849104017,0.002783697108538561,0.025674923898618716,0.0004208359835643992
full,黑天,3,0.5666760525644339,0.054730741631061605,0.5883335386645413,0.05287650680838275,0.021657486100107388,0.005807500562671384,0.4515715030332406,0.10179815676578716,0.440559492756923,0.09169707088409029,0.011012010276317596,0.010231534114285118,0.0015110020646716084,0.0002306779905036659,0.001545883730754994,0.0002659486484922145,-3.488166608338563e-05,3.774481296249085e-05,0.5484285255273184,0.10179817844274336,0.559440553188324,0.0916970854744118,0.011012027661005655,0.010231524131970057,0.39362841844558716,0.08871503350305564,0.41373443603515625,0.0815960539721515,0.020106017589569092,0.008502818131656098,1.0,0.0,1.0,0.0,0.0,0.0,0.010570783749538494,0.005739041544283358,0.014463358005144205,0.007170158968781036,0.012517070877341349,0.0064478599647499,0.011123262128111433,0.003106008660881343,0.016071010890956354,0.004103803293748879,0.013597136509533893,0.003598739583047261
