epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,4.589081954956055,4.572180612881978,2.46229837735494,2.4822142362594604,0.056337938209374744,0.0,0.0,27.39597250620524,0.0,1.0,0.0,0.0,0.0,0.0,0.24583333333333332,0.23333333333333334,0.24583333333333332,0.20416666666666666,0.22083333333333333,0.0,0.0,0.0,0.0,1.0390117208162943,0.33735077530145646,0.36854276061058044,0.27048724790414175,1.7648274064064027,2.0737024625142415,5.149076819419861,0.0,0.0,0.0,0.0,0.0,2.0059656351804733,0.15,0.26274447278911567,0.3384045302523564,0.15407390468148982,0.15,0.15,0.15,2.0651280879974365,0.15833333333333333,0.16984859711757141,0.13763440860215054,0.14746965888472793,0.06653225806451613,0.15407390468148982,-inf,3,False,0.0001,3.2e-05,0.31999999999999995,4.088278770446777,5.125,3.15666127204895,0.44261908531188965,0.45009398460388184,0.7079677581787109,4.757622241973877
2,3.030677382151286,3.095323117574056,1.6837724884351095,1.6606477757294973,-0.2154858022928238,0.0,0.0,21.591771507263182,0.0,1.0,0.0,0.0,0.0,0.0,0.48125,0.47708333333333336,0.48125,0.47291666666666665,0.4166666666666667,0.0,0.0,0.0,0.0,0.9670108755429586,0.31949172566334405,0.3712983598311742,0.2703046609958013,1.706301208337148,1.9736737410227458,3.4961698691050214,0.0,0.0,0.0,0.0,0.0,1.8413084000349045,0.26666666666666666,0.5304403011204482,0.4480287905360811,0.2860842136150235,0.26666666666666666,0.26666666666666666,0.26666666666666666,,,,,,,0.2860842136150235,-inf,3,False,0.0001,3.2e-05,0.31999999999999995,4.089285850524902,5.125,2.5121266841888428,0.43127894401550293,0.0,0.0,2.943619966506958
3,2.478098154067993,2.4913942257563275,1.4069091121355692,1.2758648018042247,-0.04432026129215956,0.0,0.0,20.746946589152017,0.0,1.0,0.0,0.0,0.0,0.0,0.6479166666666667,0.58125,0.6479166666666667,0.6145833333333334,0.58125,0.0,0.0,0.0,0.0,0.8955990235010783,0.36266631335020066,0.37209815680980685,0.27222265005111695,1.6377601186434427,1.891168475151062,2.805836216608683,0.0,0.0,0.0,0.0,0.0,1.2838701717555523,0.5916666666666667,0.6837526964808912,0.7784095543904663,0.6402698309297592,0.5916666666666667,0.5916666666666667,0.5916666666666667,1.2957572489976883,0.5666666666666667,0.6207647905129757,,,,0.6402698309297592,0.15407390468148982,3,False,0.0001,3.2e-05,0.31999999999999995,4.088278770446777,5.125,2.565397024154663,0.4445686340332031,0.44954442977905273,0.0,3.459721088409424
4,1.999998648961385,1.9533059120178222,1.1018980979919433,1.0016562084356944,0.08456602338701487,0.021322933274010816,0.0,18.521425692240395,0.0,1.0,0.0,0.0,0.0,0.125,0.7770833333333333,0.7125,0.7770833333333333,0.7354166666666667,0.7083333333333334,0.0,0.0,0.0,0.021322933274010816,0.9016960581143697,0.3773469443122546,0.2836888670921326,0.2507793997724851,1.5638647635777791,1.770350182056427,2.205959606170654,0.0042553329064200325,0.0007836856374827524,0.010751570264498392,0.005532344415163,0.0,0.9140355810523033,0.8166666666666667,0.780011655011655,0.8850190768934141,0.7927154722823639,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.9446505308151245,0.775,0.7344816608877496,,,,0.7927154722823639,0.2860842136150235,3,False,0.0001,3.2e-05,0.31999999999999995,4.085410118103027,5.125,2.59063982963562,0.43888378143310547,0.4429750442504883,0.0,3.472771644592285
5,1.633323899904887,1.6023503541946411,0.8971199035644531,0.8296828349431355,-0.022563623699049153,0.03774263846377532,0.0,15.8402174949646,0.0,1.0,0.0,0.0,0.0,0.25,0.8375,0.8145833333333333,0.8375,0.8416666666666667,0.8333333333333334,0.0,0.0,0.0,0.03774263846377532,0.9502936720848083,0.33598232169946035,0.20232519159714382,0.24094221542278926,1.4691985925038655,1.594482163588206,1.770826244354248,0.0060697556162873905,0.0015058888743321101,0.020201480450729527,0.009965513677646717,0.0,0.9125276692211628,0.7666666666666667,0.7130463469279258,0.8625564520315316,0.7429732778997484,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.9191570580005646,0.775,0.7269667524032095,0.8387096774193549,0.7738400392737582,0.002956989247311803,0.7429732778997484,0.6402698309297592,3,False,0.0001,3.2e-05,0.31999999999999995,4.085410118103027,5.125,2.6031486988067627,0.4391977787017822,0.44162511825561523,0.7046897411346436,4.1889519691467285
6,1.4509427309036256,1.3740084926287333,0.7683288822571437,0.7125642319520314,0.07641381981472174,0.054010097930828734,0.9469728827476501,14.504157034556071,2.1033493836720782,1.0,0.0,15.0,0.06666666666666667,0.375,0.8916666666666667,0.8854166666666666,0.8916666666666667,0.8833333333333333,0.85625,0.9469728827476501,0.8524848341941833,1.041460931301117,0.054010097930828734,0.9631030956904093,0.381043466925621,0.17560294568538665,0.24116389999787013,1.3555193543434143,1.455916937192281,1.5194952011108398,0.007902132921541731,0.0022609116587166984,0.027957587813337643,0.013649221851179998,0.0,0.8696655593812466,0.7916666666666666,0.770331848384174,0.8681849698551714,0.7981321203276527,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.8696477934718132,0.8333333333333334,0.8314262738050437,,,,0.7981321203276527,0.7429732778997484,3,False,0.0001,3.2e-05,0.31999999999999995,4.086349010467529,5.125,2.6419484615325928,0.4374122619628906,0.4356400966644287,0.0,3.5152804851531982
7,1.3444332361221314,1.2569999198118846,0.7198425392309825,0.6319498429695766,0.06920330661038558,0.06667232053975264,0.9745608766873678,13.628869740168254,2.0553701400756834,1.0,0.0,15.0,0.13333333333333333,0.5,0.9229166666666667,0.8875,0.9229166666666667,0.9208333333333333,0.8958333333333334,0.9745608766873678,0.9152423898379008,1.0338793396949768,0.06667232053975264,0.7344521125157674,0.34524539212385813,0.16173139611879986,0.23937162111202875,1.2278017501036327,1.329020098845164,1.3895106474558512,0.009703883621841668,0.002992145313570897,0.03376454797883829,0.016612751595675945,0.0,0.8344148658216,0.8083333333333333,0.7817166076676947,0.8779227135536786,0.7977867649542842,0.8083333333333333,0.8083333333333333,0.8083333333333333,,,,,,,0.7977867649542842,0.7429732778997484,3,False,0.0001,3.2e-05,0.31999999999999995,4.086349010467529,5.125,2.6525471210479736,0.4385826587677002,0.0,0.0,3.0913944244384766
8,1.264894610643387,1.1918009956677755,0.6472359468539556,0.6406647523244222,-0.019655530403057734,0.07899026895562808,1.0010751644770304,12.921175702412922,1.99229949315389,1.0,0.0,15.0,0.2,0.625,0.9166666666666666,0.9125,0.9166666666666666,0.9125,0.9166666666666666,1.0010751644770304,0.9420783996582032,1.0600719213485719,0.07899026895562808,0.6006076316038768,0.3676567087570826,0.1532649333278338,0.23795624176661173,1.1420803765455882,1.25932780901591,1.2722296237945556,0.011494870483875274,0.0037180662776033083,0.03925901353359222,0.019676997015873592,0.0,0.7758604846894741,0.8833333333333333,0.8733358611391978,0.914033937960237,0.8722449506118237,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.7814365699887276,0.875,0.850739273873043,,,,0.8722449506118237,0.7977867649542842,3,False,0.0001,3.2e-05,0.31999999999999995,4.086349010467529,5.125,2.676668405532837,0.43570971488952637,0.4456455707550049,0.0,3.558241128921509
9,1.1634348034858704,1.1038535455862681,0.5943143725395202,0.5994578331708909,-0.0955398324256142,0.08824321155746778,1.0606530865033468,11.111609013875325,2.017003623644511,1.0,0.0,15.0,0.26666666666666666,0.75,0.9541666666666667,0.94375,0.9541666666666667,0.9166666666666666,0.9479166666666666,1.0606530865033468,0.9657604893048605,1.1555456638336181,0.08824321155746778,0.6403033842643102,0.2897117907802264,0.14962389568487802,0.23595855683088302,1.035258315006892,1.143910785516103,1.2232044239838917,0.013466151151806115,0.004424223117530346,0.042704407249887784,0.021448328035573165,0.0,0.8104722090065479,0.8333333333333334,0.8097718253968254,0.9094552054520241,0.8290167444042391,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,,,,,0.8290167444042391,0.7977867649542842,3,False,0.0001,3.2e-05,0.31999999999999995,4.086349010467529,5.125,2.7430269718170166,0.4396793842315674,0.0,0.0,3.182981014251709
10,1.1025249481201171,1.0208584229151407,0.5522329558928808,0.5513240555922191,-0.04583765702943007,0.09541781917214394,1.0356850703557332,9.468707156181335,1.9337634404500326,0.8666666666666667,0.0,15.0,0.3333333333333333,0.875,0.9541666666666667,0.9625,0.9541666666666667,0.95625,0.9625,1.0356850703557332,0.9867934306462606,1.084576710065206,0.09541781917214394,0.6139393488566081,0.2961044376095136,0.1480571468671163,0.23192583819230397,0.9422511577606201,0.9997214476267496,1.0979901611804963,0.015546000003814698,0.005073377645264069,0.04534583600858847,0.02186890641848246,0.0,0.7102830931544304,0.8916666666666667,0.8532079945799457,0.9207229011709394,0.8715810104529617,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.6696908287703991,0.9083333333333333,0.8867163030206509,0.9290322580645162,0.9098299859748242,0.027217741935483875,0.8715810104529617,0.8290167444042391,3,False,0.0001,3.2e-05,0.31999999999999995,4.086349010467529,5.125,2.5632073879241943,0.4370615482330322,0.44471049308776855,0.7087266445159912,4.153957366943359
