epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
11,2.5449630602812157,1.6232492465239305,0.9284789134294559,0.9649587487563108,-0.07440497864706394,0.944035299313374,0.7073581061865154,19.0808754211817,1.9153077916095131,1.0,0.0,19.0,0.3,0.8,0.8525641025641025,0.8803418803418803,0.8525641025641025,0.8888888888888888,0.8995726495726496,0.7073581061865154,0.7132234134172138,0.7014927926816439,0.944035299313374,0.617801200120877,0.7532648872106503,0.23334688062851244,0.20702114739479163,1.0573347210884094,1.2616781301987476,1.8423647636022322,0.059736804033701234,0.008280845693288704,0.03383471248432612,0.09084082165589699,0.7369459210298,0.913933926820755,0.8833333333333333,0.828125,0.9283749786798567,0.8604644397747845,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.9210954308509827,0.8583333333333333,0.839126984126984,0.8924731182795699,0.8972059224883095,-0.0035842293906810374,0.8604644397747845,7e-05,3.5e-05,0.5,62.085031509399414
12,2.493511670675033,1.5198490894757783,0.8877864678700765,0.8778647276071402,-0.08005820719811779,0.9976800634310796,0.8003849293056288,17.257329415052364,2.0693181564933374,1.0,0.0,19.0,0.35,0.9,0.9038461538461539,0.9017094017094017,0.9038461538461539,0.8931623931623932,0.9188034188034188,0.8003849293056288,0.7785473340436032,0.8222225277047408,0.9976800634310796,0.6392015111752045,0.7385750374732873,0.22594941770419097,0.20151618734384194,0.9945657818745344,1.1602135407618988,1.726397801668216,0.06507342900985326,0.009068228781987459,0.03580436674066079,0.09397729677267563,0.7768789850748502,0.9429474592208862,0.9,0.8164772727272728,0.9249035031776284,0.8478222575297043,0.9,0.9,0.9,0.9329152941703797,0.8833333333333333,0.8215698653198653,0.8881720430107527,0.8558631389295979,0.00499035015164051,0.8478222575297043,7e-05,3.5e-05,0.5,59.99381470680237
13,2.584383713893401,1.5090238650639851,0.8624705687547342,0.8979906623180096,-0.07429338867465655,1.0976478625566533,0.755468886149557,18.018216206477238,1.9484461671427677,1.0,0.0,19.0,0.4,1.0,0.8846153846153846,0.9252136752136753,0.8846153846153846,0.9145299145299145,0.9294871794871795,0.755468886149557,0.7857994123509056,0.725138363085295,1.0976478625566533,0.6241481495209229,0.7056624499651102,0.2206866557781513,0.19903017771549714,0.9511613127512809,1.11181762890938,1.7206984697244105,0.0706197283206842,0.0099515090099512,0.03804645166756251,0.10006359009406506,0.8603492348622053,0.8898939967155457,0.9083333333333333,0.8388833992094862,0.9285793739664365,0.8643664692124836,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.878712511062622,0.9083333333333333,0.8676228033631267,0.9354838709677419,0.9234365016876676,-0.02095395643782738,0.8643664692124836,7e-05,3.5e-05,0.5,61.66047668457031
14,2.431861706269093,1.4276523437255468,0.8309742487393893,0.8287195272934742,-0.10415026469108386,1.0354544459245143,0.7538882901794032,15.945953173515123,1.945386723468178,1.0,0.0,19.0,0.45,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9145299145299145,0.9358974358974359,0.7538882901794032,0.7661704734752053,0.7416061194319474,1.0354544459245143,0.6171319927924719,0.7858396103748908,0.21456497793014234,0.1953067951477491,0.8664826307541285,1.0308841589169624,1.614985248981378,0.06866079110365647,0.009765339967532035,0.03465930458444815,0.09277957792465504,0.807492624490689,0.8338817954063416,0.9333333333333333,0.891525395336371,0.9501854852464608,0.9137128709812934,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8320132613182067,0.925,0.9080468210275467,0.9548387096774194,0.9457885344686722,-0.04030879514750485,0.9137128709812934,7e-05,3.5e-05,0.5,61.83047270774841
15,2.3778888690165982,1.3891065701460228,0.8180634623918778,0.7931153820111201,-0.06626840982323465,1.0086628275039868,0.7757259544573332,15.16017520122039,1.923408175769605,1.0,0.0,19.0,0.5,1.0,0.9444444444444444,0.9294871794871795,0.9444444444444444,0.9465811965811965,0.9465811965811965,0.7757259544573332,0.7390255457476566,0.8124263725782696,1.0086628275039868,0.6490890658818759,0.7194292369561318,0.20879795994514075,0.1912150046764276,0.8166707723568647,0.942762995377565,1.5816443210993059,0.06681534590629432,0.009560750463070014,0.03266683015494774,0.08484867329780872,0.7908221605496529,0.95330930352211,0.8666666666666667,0.8504464285714286,0.9240363295241344,0.8687913419571028,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9520796716213227,0.8333333333333334,0.8434465452847806,0.9118279569892473,0.915323591065887,0.0347532395919492,0.8687913419571028,7e-05,3.5e-05,0.5,60.9816734790802
16,2.300144464541704,1.3447133119289691,0.779647552050077,0.7848135187075689,-0.13735959220391053,0.9966390239886749,0.7484345310612729,13.852165802931173,1.9124353622135364,0.9743589743589743,0.0,19.0,0.55,1.0,0.9529914529914529,0.9529914529914529,0.9529914529914529,0.9551282051282052,0.9551282051282052,0.7484345310612729,0.7408356509710613,0.7560334174256576,0.9966390239886749,0.6596725384394327,0.6642257426029596,0.20459321676156458,0.18822409365421686,0.7313928344310858,0.8550612330436707,1.5801234581531622,0.06546982769400646,0.009411204868975358,0.029255712691407938,0.07695551407642853,0.7900617290765811,0.8380170822143554,0.9166666666666666,0.8334325396825397,0.9517756898456793,0.8781018817783524,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.842925387620926,0.9333333333333333,0.9055423579688285,0.9397849462365592,0.9204729187196885,0.015343258891646006,0.8781018817783524,7e-05,3.5e-05,0.5,61.889716386795044
17,2.292910478053949,1.351276471064641,0.7984714905420939,0.7677846642640921,-0.10578349566994569,0.9733690588902204,0.7879128518857454,14.64216789832482,1.9520006744485152,1.0,0.0,19.0,0.6,1.0,0.9615384615384616,0.9423076923076923,0.9615384615384616,0.9572649572649573,0.9594017094017094,0.7879128518857454,0.7691956664386549,0.8066300279215762,0.9733690588902204,0.664280469600971,0.6662950324706542,0.19872394586220765,0.184245887475136,0.7023654778798422,0.8166165978480608,1.542065822161161,0.06359166164810841,0.009212294617333474,0.028094618366314814,0.07349549701962715,0.7710329110805805,0.808762127161026,0.9416666666666667,0.8973214285714286,0.9633080334299847,0.922767857142857,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.7943494439125061,0.9333333333333333,0.9020295086119553,0.9634408602150538,0.9556133553845543,-0.006175902950096512,0.922767857142857,7e-05,3.5e-05,0.5,61.45621061325073
18,2.2454391289979982,1.3325760120000594,0.7779167569600619,0.7703600525856018,-0.0640382587384337,0.93207459572034,0.8389520394174677,12.26483688599024,2.00245033439837,0.9487179487179487,0.0,19.0,0.65,1.0,0.9594017094017094,0.9465811965811965,0.9594017094017094,0.9786324786324786,0.9786324786324786,0.8389520394174677,0.8738000675251609,0.8041040113097743,0.93207459572034,0.5192809112561054,0.59171307239777,0.19393097972258544,0.17995018454698417,0.6281631971016909,0.7545748673952543,1.4854115797923162,0.06205791225418066,0.008997509375405617,0.025126527302349225,0.06791174087004784,0.7427057898961581,0.8562225043773651,0.925,0.8430288461538461,0.9519337369947126,0.8802257156423822,0.925,0.925,0.925,0.8445736289024353,0.9333333333333333,0.8913786327735602,0.9419354838709677,0.9348622680856877,0.03669699476151089,0.8802257156423822,7e-05,3.5e-05,0.5,61.27808690071106
19,2.2055454590381722,1.306415359179179,0.7427912675417386,0.7828112076490353,-0.06243040493856638,0.9178592027761997,0.8777951629538285,11.904434265234531,2.064558167206614,0.9743589743589743,0.0,19.0,0.7,1.0,0.9529914529914529,0.9636752136752137,0.9529914529914529,0.9658119658119658,0.9658119658119658,0.8777951629538285,0.9021784914167303,0.853411825079667,0.9178592027761997,0.5308254857858022,0.540084570264205,0.18836702138949662,0.17827242154341477,0.6211619866199982,0.6991531910040439,1.469321140876183,0.060277445385089286,0.008913621282539306,0.02484647896236334,0.0629237895974746,0.7346605704380915,0.8158109426498413,0.9583333333333334,0.9322916666666666,0.9711645062254818,0.9456532272267262,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.8199355125427246,0.9416666666666667,0.9117414221580887,0.9354838709677419,0.9147866108171209,0.03032809484422394,0.9456532272267262,7e-05,3.5e-05,0.5,61.31215572357178
20,2.174663938008822,1.2961328274164445,0.7709312637646993,0.7294465884184226,-0.1224079469893462,0.9152534695772024,0.8161012655810306,12.58705744987879,1.9495528748160915,0.8974358974358975,0.0,19.0,0.75,1.0,0.9722222222222222,0.9636752136752137,0.9722222222222222,0.9615384615384616,0.9551282051282052,0.8161012655810306,0.8262167290637368,0.8059858146466707,0.9152534695772024,0.5599576486991003,0.5656451361301618,0.18464407745080116,0.17560056272225502,0.608098837809685,0.6683713961870242,1.466725768187107,0.05908610366093807,0.008780028360585371,0.024323952957414664,0.060153427987526625,0.7333628840935535,0.8277806639671326,0.9333333333333333,0.886679292929293,0.9436295411905168,0.8983079805996472,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8259714841842651,0.9333333333333333,0.8983079805996472,0.9526881720430107,0.9295023308394517,0.008850289495450858,0.8983079805996472,7e-05,3.5e-05,0.5,61.83684587478638
