epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_adversarial_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,10.859981741224017,5.0420801639556885,2.5187017236437117,2.523378414767129,0.36940256506204605,5.707080670765468,0.0,34.03683716910226,0.0,0.0,0.21651785714285715,0.19419642857142858,0.21651785714285715,0.265625,0.20535714285714285,0.0,0.0,0.0,5.707080670765468,0.8440125073705401,0.773070535489491,0.620101694549833,0.45859489696366446,3.4481819697788785,2.0404393332345143,4.957333615847996,2.7902244925498962,0.06666666666666667,0.008403361344537815,0.125,0.015748031496062992,0.06666666666666667,0.06666666666666667,0.06666666666666667,2.575355350971222,0.06666666666666667,0.015748031496062992,0.06666666666666667,0.015656565656565653,0.19895833333333335,0.06666666666666667,0.0001,5e-05,0.5,75.26318001747131
2,7.86859359060015,3.539242846625192,1.7905679430280412,1.7486749121120997,0.09560311545750924,4.300669823374067,0.0,26.336466244288854,0.0,0.0,0.46875,0.43973214285714285,0.46875,0.5245535714285714,0.49330357142857145,0.0,0.0,0.0,4.300669823374067,0.7698655809674945,0.7709080704620906,0.6070816133703504,0.45305736150060383,3.356263177735465,1.9390667591776167,3.5740607466016496,1.6831106543540955,0.36666666666666664,0.5404975203967366,0.5438786160816913,0.46228554542384326,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.6275219917297363,0.475,0.5687615344750077,0.4258064516129032,0.524517795562965,0.0987471198156682,0.36666666666666664,0.0001,5e-05,0.5,76.08701992034912
3,6.2276871885572165,2.7476628167288646,1.4314584987504142,1.316204309463501,-0.006703109480440617,3.482035449572972,0.0,22.883429527282715,0.0,0.0,0.7142857142857143,0.6584821428571429,0.7142857142857143,0.7142857142857143,0.6584821428571429,0.0,0.0,0.0,3.482035449572972,0.8206346886498588,0.8694767441068377,0.5912864931992122,0.44857749555792126,3.2408412524632046,1.818831009524209,2.7833888360432217,1.5716333985328674,0.55,0.6038690476190476,0.7098337770395033,0.5487091813387627,0.55,0.55,0.55,1.4601981937885284,0.625,0.6298347994168427,0.5376344086021505,0.5383852657593513,0.1766513056835638,0.55,0.0001,5e-05,0.5,71.23337602615356
4,5.478689193725586,2.4515534809657504,1.2574195095470972,1.1941339714186532,0.004518281136240278,3.025780303137643,0.0,23.712295123508998,0.0,0.0,0.7633928571428571,0.7299107142857143,0.7633928571428571,0.8013392857142857,0.6941964285714286,0.0,0.0,0.0,3.025780303137643,0.8275354674884251,0.896122259753091,0.5743618820394788,0.44246152894837515,3.15739643573761,1.6861550637653895,2.3535885299955095,1.2393162846565247,0.7,0.7230790043290043,0.7588959070268719,0.6597920764439528,0.7,0.7,0.7,1.2358072996139526,0.7416666666666667,0.7256175034683806,0.6817204301075269,0.6619977664767486,0.11961885560675878,0.7,0.0001,5e-05,0.5,74.73280572891235
5,4.812558923448835,2.0868742210524425,1.0448037726538522,1.0420704739434379,-0.05143034045717546,2.7411138159888133,0.0,19.92825746536255,0.0,0.0,0.8370535714285714,0.8191964285714286,0.8370535714285714,0.8214285714285714,0.8415178571428571,0.0,0.0,0.0,2.7411138159888133,0.7691410141331809,0.844784791980471,0.5627926588058472,0.43576585607869284,3.1027391808373586,1.5790818248476302,2.0886569789477756,1.11436328291893,0.7833333333333333,0.7539073959983571,0.8501739677342806,0.7613329219548262,0.7833333333333333,0.7833333333333333,0.7833333333333333,1.1017624586820602,0.8166666666666667,0.7867259374726934,0.8086021505376344,0.7617702934514379,0.012826420890936996,0.7833333333333333,0.0001,5e-05,0.5,74.94324016571045
6,4.266037021364484,1.8427471773965018,0.9498903623649052,0.8928568235465458,-0.021626747945057496,2.4297778265816823,0.0,16.470007487705775,0.0,0.0,0.8995535714285714,0.8816964285714286,0.8995535714285714,0.9196428571428571,0.8950892857142857,0.0,0.0,0.0,2.4297778265816823,0.7562272676399776,0.9372146087033408,0.5488610395363399,0.42993682835783276,2.9826780557632446,1.5051945107323783,1.8007816331727164,1.016408383846283,0.8333333333333334,0.7831881880421675,0.8863196056329673,0.8024181987728767,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0074910819530487,0.8416666666666667,0.8138050802650377,0.8473118279569892,0.8023215710907423,0.07233102918586787,0.8333333333333334,0.0001,5e-05,0.5,74.59639000892639
7,3.9841401236397878,1.7429787175995963,0.8967895550387246,0.8461891625608716,-0.07046119296657187,2.262299793107169,0.0,16.223608834402903,0.0,0.0,0.9129464285714286,0.890625,0.9129464285714286,0.9196428571428571,0.9040178571428571,0.0,0.0,0.0,2.262299793107169,0.7281546550137656,0.9430952029568809,0.536004194191524,0.42521985726697104,2.874744040625436,1.3656184247561864,1.661740507398333,0.9721746444702148,0.8583333333333333,0.8181212531822287,0.8563183017053643,0.7969809814169572,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.9631938934326172,0.875,0.8372721505161757,0.8473118279569892,0.7924094813960753,0.07233102918586787,0.8583333333333333,0.0001,5e-05,0.5,73.98437523841858
8,3.8252802746636525,1.6516325899532862,0.8437899223395756,0.8078426718711853,-0.10399279417470098,2.204845564705985,0.0,16.193430015019008,0.0,0.0,0.9397321428571429,0.9285714285714286,0.9397321428571429,0.9441964285714286,0.9129464285714286,0.0,0.0,0.0,2.204845564705985,0.6863155663013458,0.8762110131127494,0.5248119064739772,0.4203006752899715,2.840339796883719,1.3159528630120414,1.6159832222121102,0.832477018237114,0.9166666666666666,0.8891584713595584,0.9434608339698478,0.9085211897157435,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8860981911420822,0.8916666666666667,0.8983812567960995,0.9376344086021505,0.9148474071885356,0.006562019969278077,0.9166666666666666,0.0001,5e-05,0.5,74.05395603179932
9,3.652947340692793,1.5457163878849574,0.7821673623153141,0.7635490383420672,-0.0390207851305604,2.1189371602875844,0.0,13.292750937598091,0.0,0.0,0.9575892857142857,0.9397321428571429,0.9575892857142857,0.9464285714285714,0.9486607142857143,0.0,0.0,0.0,2.1189371602875844,0.6759317006383624,0.8382127753325871,0.5105907278401511,0.41232114817414967,2.812719941139221,1.2547905870846339,1.5433063421930586,0.7429455071687698,0.9666666666666667,0.9689583333333333,0.9759721985331742,0.9721399266528141,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7843549847602844,0.9333333333333333,0.9429642939182618,0.9655913978494624,0.9597606877575092,-0.019162826420890955,0.9666666666666667,0.0001,5e-05,0.5,76.69624137878418
10,3.4928842782974243,1.474276065826416,0.7581323087215424,0.7161437571048737,-0.0560490254844938,2.0354229722704207,0.0,13.070336409977504,0.0,0.0,0.9754464285714286,0.96875,0.9754464285714286,0.9709821428571429,0.9508928571428571,0.0,0.0,0.0,2.0354229722704207,0.7235148293631417,0.9786286354064941,0.4977678209543228,0.40406046169144766,2.6919425896235873,1.1547321762357439,1.485907460962023,0.8168686628341675,0.925,0.9079861111111112,0.940580760702712,0.9073281706299541,0.925,0.925,0.925,0.8336511105298996,0.9166666666666666,0.9019198312236286,0.9634408602150538,0.9445631005411916,0.007541282642089087,0.925,0.0001,5e-05,0.5,74.24320197105408
11,3.4752780539648875,1.4814263922827584,0.7495026843888419,0.7319236993789673,-0.1022582273664219,2.024529125009264,0.8480435162782669,11.85667337690081,2.0293170511722565,0.03333333333333333,0.9665178571428571,0.9642857142857143,0.9665178571428571,0.9665178571428571,0.9553571428571429,0.8480435162782669,0.7086887955665588,0.9873982816934586,2.024529125009264,0.8004883996077946,1.0627196175711495,0.4870855467660086,0.4000947730881827,2.6951360191617693,1.1563578844070435,1.4744935035705566,0.7394460439682007,0.9416666666666667,0.9165088383838385,0.9549931775541531,0.9269389905471466,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.761520504951477,0.925,0.9005046583850932,0.9763440860215054,0.9617133680379839,-0.009826228878648258,0.9416666666666667,0.0001,5e-05,0.5,72.63858652114868
12,3.388494065829686,1.4550568631717138,0.738616304738181,0.7164405584335327,-0.11706527389053788,1.9685567787715368,0.7975525110960007,11.642314297812325,1.9149583280086517,0.06666666666666667,0.9709821428571429,0.9508928571428571,0.9709821428571429,0.9799107142857143,0.9709821428571429,0.7975525110960007,0.7159602046012878,0.8791448175907135,1.9685567787715368,0.7886443989617484,1.128443215574537,0.47496071457862854,0.39470866322517395,2.607074328831264,1.0521559417247772,1.4380323886871338,0.8150455355644226,0.9166666666666666,0.8770032051282052,0.9500167780257918,0.9021248993323461,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8340305089950562,0.9083333333333333,0.8842163101002275,0.9505376344086022,0.9321699103331473,0.02937307987711213,0.9166666666666666,0.0001,5e-05,0.5,74.9845621585846
13,3.3142222506659373,1.4305138758250646,0.7272899746894836,0.7032239053930555,-0.10078685783914157,1.9139444487435477,0.7809312492609024,9.721262557165963,1.8218146562576294,0.1,0.984375,0.9665178571428571,0.984375,0.9799107142857143,0.9821428571428571,0.7809312492609024,0.6786887496709824,0.8831737637519836,1.9139444487435477,0.781143239566258,1.0378772020339966,0.4630278093474252,0.38814740095819744,2.589099015508379,0.9923977340970721,1.3921279736927576,0.750728964805603,0.9666666666666667,0.9662356321839081,0.979490022172949,0.9711189654227629,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7536680698394775,0.9583333333333334,0.9551016494054468,0.9849462365591398,0.9763182126691837,-0.005035522273425519,0.9666666666666667,0.0001,5e-05,0.5,75.2994737625122
