variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
full,逆光,3,0.3787393148840336,0.020401625657865456,0.39258933580564254,0.017974243346410998,0.013850020921608919,0.0034175258255670434,0.7376015396029861,0.03964189915266442,0.719026345897604,0.0420043942553173,0.01857519370538215,0.004055505573561577,0.0027875775468010075,0.0005847422818573426,0.002870315012919001,0.000590513797004665,-8.273746611799357e-05,2.9564276329505935e-05,0.26239845156669617,0.03964188843282061,0.2809736430644989,0.042004391869531234,0.018575191497802734,0.004055524522201532,0.10594603667656581,0.033559916551720574,0.12251253426074982,0.037932016648390396,0.01656649758418401,0.0058411481745580755,0.9259259259259259,0.06415002990995845,0.9629629629629629,0.06415002990995845,0.037037037037037056,0.06415002990995845,0.023874729619377526,0.0024661257506747134,0.025693998549280984,0.003889766444188922,0.024784364084329255,0.0027768925863352204,0.021259419433894478,0.0009144953235545918,0.02323273088868024,0.0030992530766237366,0.02224607516128736,0.0019062833140819396
full,雨天,3,0.5713985192080471,0.013389333285885017,0.5869082647228739,0.013280675273854674,0.015509745514826867,0.000287138391674974,0.8464295806156265,0.018176372314358175,0.8376619033515453,0.03053876550685578,0.00876767726408112,0.01236288595028004,0.006776266783552754,0.0015350948022545962,0.006944026722325038,0.001545703501291792,-0.0001677599387722844,3.740441609601248e-05,0.15357041855653128,0.018176382320990003,0.16233809292316437,0.030538794779643236,0.008767674366633097,0.012362905074247154,0.05998707438508669,0.02199649104591861,0.063027523458004,0.01911159297586143,0.0030404490729173026,0.007922558844903522,0.7222222222222222,0.09622504486493767,0.7222222222222222,0.09622504486493767,0.0,0.0,0.032652411773944026,0.004326681626115571,0.05115173669897575,0.002624466803433039,0.04190207423645989,0.003420602060537832,0.02146873060843335,0.00018327508819390085,0.03554166087577966,0.0014117612997413083,0.028505195742106502,0.0007474739944396461
full,雾天,3,0.2934749875844067,0.0018971114710578457,0.3108670918473888,0.002062727257508648,0.017392104262982083,0.0013360808733789327,0.68539326886336,0.038468977200789053,0.657745886180136,0.043618056688521985,0.027647382683224125,0.006521614508767373,0.0012094697172607284,0.00034048056229597404,0.0012389084002545918,0.00034749247777134535,-2.943868299386341e-05,7.467364351519269e-06,0.3146067460378011,0.03846901793770292,0.3422541121641795,0.04361806590515335,0.027647366126378376,0.006521583776623238,0.1570888509353002,0.007615749589708944,0.17933315535386404,0.011629563293306942,0.022244304418563843,0.004016423675118483,1.0,0.0,1.0,0.0,0.0,0.0,0.02559180109184674,0.0027845601765270726,0.03580947226283811,0.0027198048844321375,0.030700636677342425,0.0025272155454887984,0.026222834164737363,0.0020202302288954486,0.03425113941662339,0.0033922173852423696,0.030236986790680376,0.0026728938401686165
full,黑天,3,0.5484621104477038,0.03148099303818965,0.5696864981029481,0.03533421654185797,0.02122438765524437,0.004638542892270023,0.3971124403178692,0.039513013499005024,0.39137064665555954,0.03438246608308744,0.005741793662309647,0.007587506597140264,0.0014944651048831564,5.181650036470185e-05,0.0015126709712195057,4.297563688683756e-05,-1.8205866336349246e-05,2.9090111650346393e-05,0.6028875708580017,0.039513054849203935,0.6086293260256449,0.03438246636925962,0.0057417551676432295,0.00758757184422453,0.4148966372013092,0.02329793946690851,0.4364464382330577,0.021128013085924362,0.021549801031748455,0.002927219820811654,1.0,0.0,1.0,0.0,0.0,0.0,0.010765679593803054,0.0016072458692114686,0.013341179505779573,0.0011869116584815019,0.012053429549791314,0.0009252638556015064,0.011635455351562914,0.00017584261358960466,0.01650916832696049,0.0021236002930296147,0.014072311839261702,0.0010113361543889695
