epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.061290105183919,5.123661200205485,3.098065455754598,3.1163012981414795,-0.2079033243159453,0.0,0.0,13.79790210723877,0.0,1.0,0.0,0.0,0.0,0.0,0.1068840579710145,0.11775362318840579,0.1068840579710145,0.09239130434782608,0.09963768115942029,0.0,0.0,0.0,0.0,0.49389660855134326,1.1545073787371318,0.3517392973105113,0.26554397741953534,2.159837285677592,2.1949593226114907,6.456381479899089,0.0,0.0,0.0,0.0,0.0,2.8351197242736816,0.06060606060606061,0.09347442680776014,0.04409171075837742,0.04526748971193415,0.06060606060606061,0.06060606060606061,0.06060606060606061,2.85845685005188,0.045454545454545456,0.037271263358219876,0.055226824457593686,0.046061497313293696,0.037164479890232395,0.04526748971193415,7e-05,3.5e-05,0.5,21.770931243896484,28.185546875,4.045235872268677,0.7149519920349121,0.7120378017425537,0.9803674221038818,6.452893495559692
2,4.41481614112854,4.405172030131022,2.6141464710235596,2.7554241021474204,0.03214692945281664,0.0,0.0,11.31556224822998,0.0,1.0,0.0,0.0,0.0,0.0,0.1721014492753623,0.18659420289855072,0.1721014492753623,0.13405797101449277,0.21014492753623187,0.0,0.0,0.0,0.0,0.4411147783199946,1.0524254540602367,0.35173462331295013,0.2671700567007065,2.149320443471273,2.2043346563975015,5.477407217025757,0.0,0.0,0.0,0.0,0.0,2.4507904052734375,0.1893939393939394,0.13349213371719,0.13967575634242302,0.10817449961385457,0.1893939393939394,0.1893939393939394,0.1893939393939394,2.4603883028030396,0.1893939393939394,0.1478070551754762,,,,0.10817449961385457,7e-05,3.5e-05,0.5,21.772159576416016,28.185546875,3.4424901008605957,0.7129483222961426,0.717571496963501,0.0,4.87328839302063
3,4.021803140640259,4.005900621414185,2.3114106257756553,2.6069078048070273,0.0530086662620306,0.0,0.0,9.710453510284424,0.0,1.0,0.0,0.0,0.0,0.0,0.20108695652173914,0.31521739130434784,0.20108695652173914,0.16304347826086957,0.28442028985507245,0.0,0.0,0.0,0.0,0.4845760017633438,1.0229455133279164,0.35316358506679535,0.2672415425380071,2.1379774808883667,2.18544340133667,4.9418262640635175,0.0,0.0,0.0,0.0,0.0,2.1679675579071045,0.3106060606060606,0.25324606215410816,0.2213505630172297,0.20872841277432386,0.3106060606060606,0.3106060606060606,0.3106060606060606,2.1793540716171265,0.36363636363636365,0.2577019861230388,,,,0.20872841277432386,7e-05,3.5e-05,0.5,21.770931243896484,28.185546875,3.1189472675323486,0.7141449451446533,0.7222840785980225,0.0,4.555643796920776
4,3.712958494822184,3.7119683821996055,2.1068718830744424,2.4693793058395386,0.0033002585793534913,0.0,0.0,9.390520731608072,0.0,1.0,0.0,0.0,0.0,0.0,0.24818840579710144,0.3894927536231884,0.24818840579710144,0.25181159420289856,0.34601449275362317,0.0,0.0,0.0,0.0,0.5006569375594457,0.9544103940327963,0.3532687723636627,0.2662951797246933,2.122540831565857,2.1647961139678955,4.625103076299031,0.0,0.0,0.0,0.0,0.0,1.9978355765342712,0.3787878787878788,0.2561060919756572,0.25678673178673184,0.24486260454002387,0.3787878787878788,0.3787878787878788,0.3787878787878788,2.007067918777466,0.4015151515151515,0.29055879158286335,,,,0.24486260454002387,7e-05,3.5e-05,0.5,21.772159576416016,28.185546875,3.246717929840088,0.7123913764953613,0.7309927940368652,0.0,4.6903910636901855
5,3.3595064878463745,3.370484948158264,1.8852691650390625,2.2849474350611367,-0.03659478388726711,0.0,0.0,8.919249693552652,0.0,1.0,0.0,0.0,0.0,0.0,0.29528985507246375,0.4692028985507246,0.29528985507246375,0.2608695652173913,0.42028985507246375,0.0,0.0,0.0,0.0,0.4867928922176361,0.8977820674578348,0.3525722672541936,0.26569188634554547,2.0806729793548584,2.149194121360779,4.39395014444987,0.0,0.0,0.0,0.0,0.0,1.9006179571151733,0.44696969696969696,0.452411714039621,0.30781440781440783,0.3153788762405167,0.44696969696969696,0.44696969696969696,0.44696969696969696,1.8987475633621216,0.4696969696969697,0.36636982251017336,0.5088757396449705,0.40615987434700884,-0.24800617442757916,0.3153788762405167,7e-05,3.5e-05,0.5,21.770931243896484,28.185546875,3.1026358604431152,0.7087998390197754,0.7247893810272217,0.9552030563354492,5.491730213165283
6,3.4016727209091187,3.356703241666158,1.859969675540924,2.3026670614878335,0.030172382791837055,0.035917697474360466,0.7337571581204733,9.195916811625162,1.4114793539047241,1.0,0.0,3.0,0.05,0.1,0.2971014492753623,0.5036231884057971,0.2971014492753623,0.3007246376811594,0.4365942028985507,0.7337571581204733,0.7943074305852255,0.6732068856557211,0.035917697474360466,0.4874289631843567,0.9029903213183085,0.3441634823878606,0.26286424199740094,2.093090534210205,2.1307578484217324,4.241526047388713,0.011013231861094633,0.001314321164196978,0.008372362703084946,0.01278454732770721,0.0,1.85016930103302,0.5075757575757576,0.5813390313390312,0.46725342558675886,0.4515377160965397,0.5075757575757576,0.5075757575757576,0.5075757575757576,1.8757721185684204,0.49242424242424243,0.4477581051368461,,,,0.4515377160965397,7e-05,3.5e-05,0.5,21.773098468780518,28.185546875,3.1710665225982666,0.7151198387145996,0.7201595306396484,0.0,4.606629371643066
7,3.1795177459716797,3.111766298611959,1.6953548987706502,2.1790946324666343,-0.007057170694073041,0.06986866146326065,0.7597477038701376,8.983349323272705,1.5045684178670247,1.0,0.0,3.0,0.1,0.2,0.32608695652173914,0.572463768115942,0.32608695652173914,0.33152173913043476,0.5416666666666666,0.7597477038701376,0.8163796265920004,0.7031157612800598,0.06986866146326065,0.5163775980472565,0.8899807234605154,0.31866540511449176,0.25578514238198596,2.072163542111715,2.1180548667907715,3.9921642541885376,0.020394586647550266,0.0025578513741493225,0.016577308997511864,0.025416658259928226,0.0,1.7148220539093018,0.6212121212121212,0.6745950823370178,0.5612942612942614,0.5415804882244563,0.6212121212121212,0.6212121212121212,0.6212121212121212,1.7324164509773254,0.6060606060606061,0.5413601755065169,,,,0.5415804882244563,7e-05,3.5e-05,0.5,21.771870136260986,28.185546875,3.159341335296631,0.7167556285858154,0.7274699211120605,0.0,4.603851795196533
8,3.0917135874430337,2.9957753817240396,1.6440099279085796,2.079639216264089,-0.018053303162256878,0.10135425875584285,0.7723696827888489,9.007374286651611,1.4787498315175374,1.0,0.0,3.0,0.15,0.3,0.37681159420289856,0.5978260869565217,0.37681159420289856,0.35688405797101447,0.5579710144927537,0.7723696827888489,0.7934437394142151,0.7512956062952677,0.10135425875584285,0.5467200328906378,0.8393866320451101,0.29367761810620624,0.24985323597987494,2.0495780309041343,2.0856340328852334,3.697504719098409,0.02819305130590995,0.003747798463640114,0.02459493651986122,0.03754141119619211,0.0,1.5873073935508728,0.6363636363636364,0.6679501563647905,0.584578076244743,0.5971052297139252,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.6059825420379639,0.6742424242424242,0.626276449106833,,,,0.5971052297139252,7e-05,3.5e-05,0.5,21.773098468780518,28.185546875,3.3529396057128906,0.7163748741149902,0.7218670845031738,0.0,4.791472673416138
9,2.852670947710673,2.7384848594665527,1.4584179719289143,1.96933380762736,-0.055050951118270554,0.13070140779018402,0.7611906329790751,8.441794236501059,1.420634110768636,1.0,0.0,3.0,0.2,0.4,0.4257246376811594,0.6485507246376812,0.4257246376811594,0.3786231884057971,0.6394927536231884,0.7611906329790751,0.8016340335210165,0.7207472721735636,0.13070140779018402,0.5227162639300028,0.825596272945404,0.27155600984891254,0.2459390958150228,2.029155691464742,2.0466156005859375,3.507727066675822,0.034759171307086945,0.004918781807646155,0.032466492926081024,0.04911877525349458,0.0,1.5312796831130981,0.6666666666666666,0.6940656565656567,0.6185490435490435,0.6272422043589091,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.5380436182022095,0.696969696969697,0.6709061336113513,,,,0.6272422043589091,7e-05,3.5e-05,0.5,21.771870136260986,28.185546875,3.061795949935913,0.7201297283172607,0.7574222087860107,0.0,4.539637327194214
10,2.7792256673177085,2.6436625321706138,1.431962251663208,1.86415429910024,-0.07459056222190459,0.15794029086828232,0.7983701030413309,9.06095027923584,1.4327470858891804,1.0,0.0,3.0,0.25,0.5,0.47282608695652173,0.6702898550724637,0.47282608695652173,0.48007246376811596,0.6594202898550725,0.7983701030413309,0.7688143452008566,0.8279259006182352,0.15794029086828232,0.5187774151563644,0.7952367464701334,0.25268923739592236,0.24299005419015884,1.9846520622571309,2.008153259754181,3.417377154032389,0.04043027820686499,0.006074751416842143,0.039693040773272514,0.06024459625283877,0.0,1.4482094645500183,0.6136363636363636,0.8295855379188712,0.5435829602496268,0.5937668828740734,0.6136363636363636,0.6136363636363636,0.6136363636363636,1.4286783337593079,0.7121212121212122,0.7187148280525517,0.6844181459566075,0.7028510245566185,-0.20434568218849158,0.5937668828740734,7e-05,3.5e-05,0.5,21.773098468780518,28.185546875,3.2485384941101074,0.7125897407531738,0.7237458229064941,0.9745445251464844,5.659743547439575
