epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,5.233522355556488,5.257694125175476,3.095200002193451,3.326914280653,-0.08057262189686298,0.0,0.0,15.871260643005371,0.0,1.0,0.0,0.0,0.0,0.08203125,0.134765625,0.08203125,0.1015625,0.12890625,0.0,0.0,0.0,0.0,1.0851896032691002,1.0190111696720123,0.36932315677404404,0.2647605165839195,2.1690825521945953,2.1988604962825775,6.412588119506836,0.0,0.0,0.0,0.0,0.0,3.264779011408488,0.03787878787878788,0.11914715719063544,0.1271604938271605,0.02034343282082203,0.03787878787878788,0.03787878787878788,0.03787878787878788,3.1727263927459717,0.015151515151515152,0.004153686396677051,0.01775147928994083,0.006024918928144735,0.08381102071005916,0.02034343282082203,7e-05,3.5e-05,0.5,106.15970802307129
2,4.222783744335175,4.299466609954834,2.5002683103084564,2.767997622489929,-0.25560949742794037,0.0,0.0,12.862482786178589,0.0,1.0,0.0,0.0,0.0,0.166015625,0.271484375,0.166015625,0.169921875,0.21875,0.0,0.0,0.0,0.0,1.100879430770874,1.011920303106308,0.3680444359779358,0.26376501843333244,2.0883931666612625,2.178533285856247,5.428839683532715,0.0,0.0,0.0,0.0,0.0,2.516716400782267,0.09848484848484848,0.2868686868686869,0.13653846153846158,0.06215181964707581,0.09848484848484848,0.09848484848484848,0.09848484848484848,2.4344285329182944,0.1590909090909091,0.15088220358206333,0.09270216962524655,0.05742360242247958,0.07721970537475345,0.06215181964707581,7e-05,3.5e-05,0.5,103.80773949623108
3,3.8226694464683533,3.8898206055164337,2.196398824453354,2.6052643954753876,-0.22383716329932213,0.0,0.0,11.472246527671814,0.0,1.0,0.0,0.0,0.0,0.19140625,0.3359375,0.19140625,0.197265625,0.306640625,0.0,0.0,0.0,0.0,1.119456261396408,0.9173239842057228,0.36773404479026794,0.2630161754786968,2.0889281630516052,2.168928772211075,4.876007437705994,0.0,0.0,0.0,0.0,0.0,2.244648536046346,0.1893939393939394,0.3386914347059275,0.22107244607244605,0.16778462280431833,0.1893939393939394,0.1893939393939394,0.1893939393939394,2.1755727926890054,0.25,0.22502077070986015,0.1814595660749507,0.16137143073923688,0.0158060589250493,0.16778462280431833,7e-05,3.5e-05,0.5,107.74421691894531
4,3.5301560759544373,3.6388999819755554,2.036386802792549,2.465404987335205,-0.36247971653938293,0.0,0.0,10.57425081729889,0.0,1.0,0.0,0.0,0.0,0.22265625,0.390625,0.22265625,0.251953125,0.33984375,0.0,0.0,0.0,0.0,1.0656207278370857,0.8695101514458656,0.3686879202723503,0.2629639059305191,2.094144195318222,2.157573014497757,4.561416685581207,0.0,0.0,0.0,0.0,0.0,2.2104260126749673,0.24242424242424243,0.4367249036366683,0.32126577126577127,0.22853003212198614,0.24242424242424243,0.24242424242424243,0.24242424242424243,2.1286009152730307,0.2878787878787879,0.24876456350033585,0.27416173570019725,0.263950194783902,-0.02220861070019725,0.22853003212198614,7e-05,3.5e-05,0.5,103.91829013824463
5,3.292710244655609,3.410121977329254,1.9176869541406631,2.296053946018219,-0.391372486948967,0.0,0.0,10.263144969940186,0.0,1.0,0.0,0.0,0.0,0.310546875,0.447265625,0.310546875,0.279296875,0.392578125,0.0,0.0,0.0,0.0,1.1100829988718033,0.8860892504453659,0.3674435615539551,0.2633959986269474,2.076389789581299,2.135315865278244,4.295983284711838,0.0,0.0,0.0,0.0,0.0,1.9846208890279133,0.32575757575757575,0.41807427373465106,0.43759666259666263,0.319340312620049,0.32575757575757575,0.32575757575757575,0.32575757575757575,1.942307710647583,0.3181818181818182,0.28843590133912717,0.39250493096646943,0.4349033423949366,-0.11320805596646943,0.319340312620049,7e-05,3.5e-05,0.5,107.83552837371826
6,3.1087635159492493,3.2036772668361664,1.7950480580329895,2.167121946811676,-0.3271188512444496,0.003221896942704916,0.8070637136697769,9.993508696556091,1.694254457950592,1.0,0.0,0.05,0.1,0.318359375,0.4921875,0.318359375,0.326171875,0.513671875,0.8070637136697769,0.8112139403820038,0.80291348695755,0.003221896942704916,1.0792018547654152,0.7618820816278458,0.3671243116259575,0.26230841130018234,2.0469580441713333,2.1238082349300385,4.079820662736893,0.0,0.0,0.0,0.0,0.0,1.786608099937439,0.45454545454545453,0.5915715213960827,0.5263532763532762,0.4274636774228655,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.7559017340342205,0.44696969696969696,0.4153661366305044,0.5207100591715976,0.5235067253043768,-0.19453818417159763,0.4274636774228655,7e-05,3.5e-05,0.5,102.67172312736511
7,2.907132387161255,2.999695360660553,1.6405096650123596,2.0910549014806747,-0.3283332884311676,0.005936983216088265,0.8763308376073837,10.15919041633606,1.7512217164039612,1.0,0.0,0.1,0.2,0.380859375,0.5625,0.380859375,0.3671875,0.537109375,0.8763308376073837,0.8768874704837799,0.8757741898298264,0.005936983216088265,0.9831101670861244,0.7131706774234772,0.3645591326057911,0.2632340341806412,2.0233101546764374,2.094496488571167,3.8284151554107666,0.0,0.0,0.0,0.0,0.0,1.7576357920964558,0.45454545454545453,0.6232645343756456,0.5529609279609279,0.4804724270418397,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.6950141191482544,0.5075757575757576,0.5143652768773541,0.5857988165680473,0.5931570269491696,-0.21861131656804733,0.4804724270418397,7e-05,3.5e-05,0.5,105.93049454689026
8,2.6818776428699493,2.7612159848213196,1.4751240909099579,1.978603020310402,-0.2917708344757557,0.008192899287678301,0.8913364559412003,9.650192975997925,1.77980637550354,1.0,0.0,0.15,0.3,0.423828125,0.640625,0.423828125,0.37109375,0.60546875,0.8913364559412003,0.8708343356847763,0.9118385910987854,0.008192899287678301,0.9306211397051811,0.6299311220645905,0.3679237850010395,0.26466554403305054,1.995333045721054,2.0655581057071686,3.5110627710819244,0.0,0.0,0.0,0.0,0.0,1.7172348499298096,0.5378787878787878,0.6205194740282459,0.5654049654049653,0.5071895956535664,0.5378787878787878,0.5378787878787878,0.5378787878787878,1.646874189376831,0.5984848484848485,0.6027136780638183,0.5956607495069034,0.6240050781917033,-0.2245669995069034,0.5071895956535664,7e-05,3.5e-05,0.5,106.19978594779968
9,2.6528549790382385,2.716080665588379,1.4768846929073334,1.9064554423093796,-0.24038191512227058,0.008888866868801415,0.9061444997787476,10.265219688415527,1.737129420042038,1.0,0.0,0.2,0.4,0.451171875,0.646484375,0.451171875,0.48046875,0.66796875,0.9061444997787476,0.9205609560012817,0.8917280435562134,0.008888866868801415,0.7267569825053215,0.5430810824036598,0.37391097098588943,0.26902149617671967,1.9719525426626205,2.040273040533066,3.45742604136467,0.0,0.0,0.0,0.0,0.0,1.8723267714182537,0.4772727272727273,0.5571216237882904,0.5055046805046806,0.42648932388062827,0.4772727272727273,0.4772727272727273,0.4772727272727273,1.8235511779785156,0.5,0.44148665206327864,0.514792899408284,0.5314628803754047,-0.03432414940828399,0.42648932388062827,7e-05,3.5e-05,0.5,103.65950202941895
10,2.5350882709026337,2.6037029922008514,1.4270731657743454,1.8101997375488281,-0.2630096971988678,0.010288227116689086,0.9381704032421112,10.022228956222534,1.713447242975235,1.0,0.0,0.25,0.5,0.484375,0.666015625,0.484375,0.46875,0.654296875,0.9381704032421112,0.9422004818916321,0.9341403096914291,0.010288227116689086,0.6766000017523766,0.4991973750293255,0.3795495517551899,0.2747376039624214,1.9680882394313812,2.0214711129665375,3.343272864818573,0.0,0.0,0.0,0.0,0.0,1.7560129563013713,0.5757575757575758,0.6903664152329294,0.6029473612806946,0.5498486054122101,0.5757575757575758,0.5757575757575758,0.5757575757575758,1.6898280779520671,0.6060606060606061,0.6241513089466306,0.6173570019723866,0.636369288418615,-0.14860700197238663,0.5498486054122101,7e-05,3.5e-05,0.5,110.0408182144165
