epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.8960065841674805,5.881110668182373,3.3310827016830444,3.1875349283218384,0.049652814865112305,0.0,0.0,16.20345425605774,0.0,1.0,0.0,0.0,0.0,0.0,0.09782608695652174,0.08967391304347826,0.09782608695652174,0.10054347826086957,0.12228260869565218,0.0,0.0,0.0,0.0,0.8874725699424744,0.7997257262468338,0.35567404329776764,0.26729340106248856,2.1430501341819763,2.211685359477997,6.6363420486450195,0.0,0.0,0.0,0.0,0.0,2.7384274005889893,0.21621621621621623,0.0547008547008547,0.13425925925925927,0.07175925925925924,0.21621621621621623,0.21621621621621623,0.21621621621621623,2.6266062259674072,0.21621621621621623,0.07211870255348515,0.12878787878787878,0.043295019157088124,-0.028244400527009217,0.07175925925925924,-inf,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.770931243896484,28.18359375,3.684664487838745,0.5069396495819092,0.5087404251098633,0.7579610347747803,5.45862603187561
2,5.01253879070282,5.003281354904175,2.848661243915558,2.693275213241577,0.030858440324664116,0.0,0.0,13.402165651321411,0.0,1.0,0.0,0.0,0.0,0.0,0.19021739130434784,0.14945652173913043,0.19021739130434784,0.1793478260869565,0.14402173913043478,0.0,0.0,0.0,0.0,0.9004019200801849,0.7597994804382324,0.3578610271215439,0.26952940970659256,2.128378748893738,2.1923530101776123,5.651152968406677,0.0,0.0,0.0,0.0,0.0,2.474170207977295,0.24324324324324326,0.05809731299927377,0.13425925925925924,0.08074074074074074,0.24324324324324326,0.24324324324324326,0.24324324324324326,,,,,,,0.08074074074074074,-inf,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.771968841552734,28.18359375,3.3190319538116455,0.501997709274292,0.0,0.0,3.821251392364502
3,4.2710407972335815,4.269230961799622,2.420969307422638,2.3103269934654236,0.006032716482877731,0.0,0.0,11.735296726226807,0.0,1.0,0.0,0.0,0.0,0.0,0.3016304347826087,0.24456521739130435,0.3016304347826087,0.296195652173913,0.24456521739130435,0.0,0.0,0.0,0.0,0.8645769357681274,0.8247647285461426,0.35904650390148163,0.2693406343460083,2.0869932174682617,2.163639545440674,4.949373006820679,0.0,0.0,0.0,0.0,0.0,2.250523090362549,0.2972972972972973,0.2490740740740741,0.28703703703703703,0.23007856341189672,0.2972972972972973,0.2972972972972973,0.2972972972972973,2.1675212383270264,0.2972972972972973,0.291358024691358,,,,0.23007856341189672,0.07175925925925924,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.772159576416016,28.18359375,3.2601704597473145,0.5075736045837402,0.5140664577484131,0.0,4.2820515632629395
4,3.8669075965881348,3.862049698829651,2.2178823947906494,2.0552091002464294,0.016192791983485222,0.0,0.0,10.703961372375488,0.0,1.0,0.0,0.0,0.0,0.0,0.3532608695652174,0.3179347826086957,0.3532608695652174,0.3070652173913043,0.2826086956521739,0.0,0.0,0.0,0.0,0.9382852911949158,0.7235361337661743,0.3588346317410469,0.269102118909359,2.0358328223228455,2.12390673160553,4.470253348350525,0.0,0.0,0.0,0.0,0.0,2.0678629875183105,0.43243243243243246,0.42837101170434505,0.4305555555555556,0.4042060278902384,0.43243243243243246,0.43243243243243246,0.43243243243243246,1.981607437133789,0.43243243243243246,0.4246187363834422,,,,0.4042060278902384,0.08074074074074074,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.770793914794922,28.18359375,3.3574132919311523,0.500817060470581,0.50592041015625,0.0,4.364437580108643
5,3.7135096192359924,3.5953022241592407,2.081309497356415,1.8924908339977264,0.03834264352917671,0.10670462064445019,0.0,9.864153623580933,0.0,1.0,0.0,0.0,0.0,0.125,0.44021739130434784,0.3695652173913043,0.44021739130434784,0.42934782608695654,0.3423913043478261,0.0,0.0,0.0,0.10670462064445019,0.8389891237020493,0.6854243725538254,0.3592231348156929,0.2669884189963341,2.0051727294921875,2.074366271495819,4.052516579627991,0.005388346966356039,0.0010012065467890352,0.008772630710154772,0.015557746635749936,0.07598468847572803,1.794511079788208,0.4864864864864865,0.5264719848053181,0.46759259259259256,0.47087326158533593,0.4864864864864865,0.4864864864864865,0.4864864864864865,1.7189592123031616,0.5675675675675675,0.5488615959204194,0.5378787878787878,0.5318000538246777,-0.1085309617918313,0.47087326158533593,0.23007856341189672,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.771968841552734,28.18359375,3.2934935092926025,0.5077142715454102,0.5150966644287109,0.755422830581665,5.0720436573028564
6,3.470822036266327,3.242881417274475,1.8873873054981232,1.6943675577640533,0.10873995907604694,0.19531859084963799,0.0,9.670162916183472,0.0,1.0,0.0,0.0,0.0,0.25,0.5108695652173914,0.4375,0.5108695652173914,0.48641304347826086,0.3858695652173913,0.0,0.0,0.0,0.19531859084963799,0.8059775084257126,0.6391285210847855,0.35525116324424744,0.2653874307870865,1.9788480401039124,2.046812415122986,3.590761125087738,0.010657534701749682,0.0019904057262465358,0.01731492020189762,0.030702185817062855,0.13465354964137077,1.4594637155532837,0.7297297297297297,0.7248677248677249,0.6851851851851852,0.6814814814814816,0.7297297297297297,0.7297297297297297,0.7297297297297297,1.4066073894500732,0.7567567567567568,0.7122938064114535,,,,0.6814814814814816,0.4042060278902384,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.772159576416016,28.18359375,3.2586581707000732,0.507472038269043,0.5124974250793457,0.0,4.278953313827515
7,3.4036181569099426,3.0988298058509827,1.7869263291358948,1.6398793458938599,0.055953213945031166,0.2880023941397667,0.8509596884250641,9.151232242584229,1.6417065262794495,1.0,0.0,2.0,0.07142857142857142,0.375,0.529891304347826,0.4701086956521739,0.529891304347826,0.5135869565217391,0.45108695652173914,0.8509596884250641,0.8171967566013336,0.8847226500511169,0.2880023941397667,0.8681693077087402,0.631018728017807,0.3510409817099571,0.26335829496383667,1.9731915593147278,2.0177876353263855,3.4714184403419495,0.015796844847500324,0.0029627809417434037,0.025898138992488384,0.0454002246260643,0.19526728242635727,1.226686716079712,0.8648648648648649,0.8990740740740741,0.8935185185185185,0.8923160173160173,0.8648648648648649,0.8648648648648649,0.8648648648648649,1.179141879081726,0.8918918918918919,0.9202380952380954,,,,0.8923160173160173,0.47087326158533593,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.771076679229736,28.18359375,3.2224361896514893,0.5112583637237549,0.5148029327392578,0.0,4.248784303665161
8,3.292878806591034,2.9116687774658203,1.6770809292793274,1.5432348251342773,0.038663189858198166,0.36961106210947037,0.8220550417900085,8.903385639190674,1.5859550833702087,1.0,0.0,2.0,0.14285714285714285,0.5,0.5815217391304348,0.5461956521739131,0.5815217391304348,0.5570652173913043,0.5217391304347826,0.8220550417900085,0.7980702817440033,0.8460397720336914,0.36961106210947037,0.7913815975189209,0.6820154786109924,0.3467469587922096,0.260005384683609,1.923935741186142,1.9690466821193695,3.292049825191498,0.020804816856980324,0.0039000806282274425,0.0336688756942749,0.05907139927148819,0.24690375477075577,1.1029551029205322,0.8648648648648649,0.8990740740740741,0.8935185185185185,0.8923160173160173,0.8648648648648649,0.8648648648648649,0.8648648648648649,1.0715258121490479,0.8918918918918919,0.9202380952380954,,,,0.8923160173160173,0.6814814814814816,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.772907733917236,28.18359375,3.123586893081665,0.5062000751495361,0.5157506465911865,0.0,4.145843982696533
9,3.2093557715415955,2.749633312225342,1.5607175827026367,1.4861446022987366,0.04844079725444317,0.4451902210712433,0.809743195772171,8.809637069702148,1.5826693177223206,1.0,0.0,2.0,0.21428571428571427,0.625,0.6385869565217391,0.6168478260869565,0.6385869565217391,0.6195652173913043,0.5625,0.809743195772171,0.7794936001300812,0.8399927616119385,0.4451902210712433,0.8270963132381439,0.616515502333641,0.3413729891180992,0.2575389966368675,1.8993720412254333,1.9360097646713257,3.1240066289901733,0.025602975394576788,0.004828856326639652,0.04154876247048378,0.07260037027299404,0.29287562519311905,1.0257649421691895,0.8648648648648649,0.912962962962963,0.9074074074074073,0.8995590828924163,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.996655285358429,0.9459459459459459,0.9615988949322283,,,,0.8995590828924163,0.8923160173160173,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.773098468780518,28.18359375,3.369892120361328,0.5033762454986572,0.5058996677398682,0.0,4.379450798034668
10,3.1839141845703125,2.666073799133301,1.5244609713554382,1.4270160794258118,0.04040861502289772,0.5057177618145943,0.8170859515666962,9.148228168487549,1.5628679990768433,1.0,0.0,2.0,0.2857142857142857,0.75,0.6494565217391305,0.6032608695652174,0.6494565217391305,0.6657608695652174,0.5869565217391305,0.8170859515666962,0.8148667812347412,0.8193050920963287,0.5057177618145943,0.8401469439268112,0.6639036685228348,0.33575741201639175,0.2549307644367218,1.8778850734233856,1.9115618765354156,2.8773837089538574,0.030218168161809444,0.005735942395403981,0.04929448198527098,0.08602028898894787,0.32370565831661224,0.9178354144096375,0.9459459459459459,0.961904761904762,0.9675925925925927,0.9615988949322283,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9013335704803467,0.9459459459459459,0.9615988949322283,0.9545454545454546,0.9637834321875067,-0.2887845849802372,0.9615988949322283,0.8923160173160173,3,False,6.5e-05,2.75e-05,0.42307692307692313,21.771732330322266,28.18359375,3.2476067543029785,0.5064644813537598,0.5138454437255859,0.7601528167724609,5.02838134765625
