epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,lr_main,epoch_seconds
50,2.5980557884488786,1.1677105511937822,0.5841446774346488,0.5835658865315574,-0.42292303485529764,1.5572221279144287,0.6950153282710484,0.9933035714285714,0.9977678571428571,0.9933035714285714,0.9955357142857143,0.9933035714285714,0.6950153282710484,0.6877967715263367,0.7022338850157601,1.5572221279144287,0.7426699868270329,0.6829616342272077,0.06662785847272192,0.1271576370511736,2.0917054414749146,1.1658166221209936,1.0661454498767853,0.8583333333333333,0.8395833333333333,0.893804366365342,0.8318148438066574,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.0005,7.091508865356445
51,2.5803799288613454,1.1557825718607222,0.5749962159565517,0.5807863559041705,-0.4151321990149362,1.5491369707243783,0.6907120432172503,0.9977678571428571,0.9977678571428571,0.9977678571428571,1.0,1.0,0.6907120432172503,0.6827693837029594,0.6986547367913383,1.5491369707243783,0.7443744753088269,0.6766080473150525,0.06366635380046708,0.1205713679747922,2.118533824171339,1.1573235903467451,1.3163381069898605,0.8166666666666667,0.8024159663865547,0.8529283216783218,0.7754851671169418,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.0005,7.525448799133301
52,2.6234369448253085,1.1721192172595434,0.590783200093678,0.5813360001359668,-0.3672055836234774,1.5614793641226632,0.6991011840956551,0.9933035714285714,0.9888392857142857,0.9933035714285714,0.9955357142857143,0.9933035714285714,0.6991011840956551,0.6888729674475533,0.7093293922288078,1.5614793641226632,0.7335171273776463,0.6839717626571655,0.06269445376736778,0.11359273535864693,2.1158973148890903,1.171113874231066,1.255040779709816,0.8083333333333333,0.8783643892339544,0.8678739738522347,0.819068683950327,0.8083333333333333,0.8083333333333333,0.8083333333333333,0.0005,7.682343482971191
53,2.603283200945173,1.1593525409698486,0.5780164514269147,0.5813360639980861,-0.35678665127073017,1.5509666545050484,0.6881186876978193,0.9933035714285714,0.9977678571428571,0.9933035714285714,0.9955357142857143,1.0,0.6881186876978193,0.682224418435778,0.6940129739897591,1.5509666545050484,0.7744033592087882,0.6915169996874673,0.06106182693370751,0.1078422809285777,2.073783576488495,1.1610732248851232,1.1884182840585709,0.8166666666666667,0.808603896103896,0.8463723776223777,0.7772629310344827,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.0005,7.57458233833313
54,2.6339404242379323,1.1739191157477242,0.5909340381622314,0.5829850861004421,-0.334399082830974,1.5603410346167428,0.6923203468322754,0.9955357142857143,0.9933035714285714,0.9955357142857143,0.9933035714285714,0.9955357142857143,0.6923203468322754,0.686169011252267,0.6984716824122837,1.5603410346167428,0.7430180779525212,0.6930435853345054,0.05967632707740579,0.10453258348362786,2.0760954873902455,1.1740605235099792,1.2897357493638992,0.7583333333333333,0.7712567750677506,0.7768092690713316,0.684159240959347,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.0005,7.43633508682251
55,2.6278754472732544,1.1671750034604753,0.5901441446372441,0.5770308545657566,-0.27087091548102243,1.5419616954667228,0.6932434439659119,0.9977678571428571,0.9910714285714286,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.6932434439659119,0.6865263666425433,0.6999605042593819,1.5419616954667228,0.7482864728995732,0.6916980360235486,0.05972039539899145,0.09811336387481008,2.041468160493033,1.1590505582945687,1.023717224597931,0.8416666666666667,0.8442234848484849,0.88243006993007,0.8243005327564151,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.0005,7.908991575241089
56,2.708582741873605,1.1888229761804854,0.6074936475072589,0.5813293159008026,-0.2140978973891054,1.5839891178267342,0.684605428150722,0.9977678571428571,0.9888392857142857,0.9977678571428571,0.9933035714285714,0.9888392857142857,0.684605428150722,0.674016399042947,0.6951944402285984,1.5839891178267342,0.7801890458379473,0.6939262534890857,0.0583279478762831,0.0927690544298717,2.110565951892308,1.1917185527937753,0.8999452143907547,0.8833333333333333,0.8456439393939394,0.8999125874125873,0.8315163157611566,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.0005,7.43999719619751
57,2.556630253791809,1.1542856863566808,0.5805493976388659,0.5737362802028656,-0.45792852874313084,1.5397231323378426,0.6962981649807521,1.0,0.9933035714285714,1.0,1.0,0.9955357142857143,0.6962981649807521,0.6936254160744804,0.6989709309169224,1.5397231323378426,0.7342786831515176,0.6961819231510162,0.05554728875202792,0.08854356993521963,2.060171595641545,1.1584590928895133,1.0396992564201355,0.8333333333333334,0.8415258148714031,0.8776223776223777,0.8211887336312668,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0005,8.4669349193573
58,2.6313756704330444,1.1647621733801705,0.5869990416935512,0.5777631146567208,-0.2519566996821335,1.542200539793287,0.7000606400626046,0.9955357142857143,0.9933035714285714,0.9955357142857143,0.9955357142857143,0.9910714285714286,0.7000606400626046,0.7048833881105695,0.6952378920146397,1.542200539793287,0.6804085671901703,0.6980479742799487,0.05342309735715389,0.08458072958248002,2.0657465287617276,1.1668396421841212,1.1806096881628036,0.825,0.7821428571428571,0.8440996503496504,0.7672316428781946,0.825,0.825,0.825,0.0005,7.852462291717529
59,2.5552542890821184,1.148923328944615,0.5782136278493064,0.5707097053527832,-0.3847383138324533,1.5217524426324027,0.6969563279833112,1.0,0.9977678571428571,1.0,1.0,1.0,0.6969563279833112,0.6912065744400024,0.7027060900415693,1.5217524426324027,0.7514485205922808,0.6868289070469993,0.05114441977015564,0.08116719871759415,2.0155089582715715,1.1467432294573103,0.9933952987194061,0.8583333333333333,0.8595430107526881,0.9045302523563393,0.8489714891804675,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.00025,7.947777509689331
60,2.5498972790581838,1.1444984674453735,0.5750442956175122,0.5694541675703866,-0.4110396036079952,1.5287107144083296,0.6921013849122184,1.0,0.9955357142857143,1.0,1.0,0.9955357142857143,0.6921013849122184,0.6880529182297843,0.696149834564754,1.5287107144083296,0.7849305527550834,0.685219121830804,0.049115306830831935,0.0781870037317276,2.0670619181224277,1.1465225390025549,0.9351138174533844,0.875,0.86489898989899,0.877913752913753,0.8502976190476191,0.875,0.875,0.875,0.00025,7.56295371055603
61,2.526144198008946,1.1447462098939079,0.5742085916655404,0.5705376182283673,-0.4405419443334852,1.513560610158103,0.6879731927599225,1.0,1.0,1.0,1.0,0.9955357142857143,0.6879731927599225,0.6785733274051121,0.697373058114733,1.513560610158103,0.7528391054698399,0.6831398095403399,0.047220652656895776,0.07570738079292434,1.995866937296731,1.1429803286279951,1.091264396905899,0.8416666666666667,0.8553921568627451,0.8889860139860141,0.8312570642292004,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.00025,7.4509217739105225
62,2.500387872968401,1.1359501566205705,0.5678396778447288,0.5681104787758419,-0.45223311654159,1.5001076800482613,0.6954699499266488,1.0,1.0,1.0,0.9977678571428571,1.0,0.6954699499266488,0.6906794650214059,0.7002604348318917,1.5001076800482613,0.7382387604032244,0.6875356265476772,0.04554312729409763,0.07302308987293925,1.9557168909481593,1.1355358362197876,0.9917423576116562,0.8666666666666667,0.8401515151515151,0.909965034965035,0.836396267792122,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.00025,7.8169708251953125
63,2.5166585615703037,1.1357366783278329,0.5660097045557839,0.5697269822869983,-0.38215920541967663,1.4955696633883886,0.6926242198262896,0.9977678571428571,1.0,0.9977678571428571,0.9977678571428571,1.0,0.6926242198262896,0.6823045611381531,0.7029438870293754,1.4955696633883886,0.7257163865225655,0.6902220845222473,0.04435000914548125,0.06993188070399421,1.972845094544547,1.1310197114944458,1.0634022653102875,0.8583333333333333,0.8540032679738562,0.9051573426573427,0.8457372315924948,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.00025,7.739145517349243
64,2.5723866394587924,1.1440441097532,0.5696470482008797,0.5743970700672695,-0.2619731713618551,1.5069344554628645,0.68841210433415,0.9955357142857143,0.9977678571428571,0.9955357142857143,0.9955357142857143,0.9977678571428571,0.68841210433415,0.683752681527819,0.6930715101105827,1.5069344554628645,0.7318591603210994,0.6848748283726829,0.04310656764677593,0.06784790647881371,1.9593271442822047,1.1443826471056258,0.9604311138391495,0.8916666666666667,0.8770833333333333,0.9243881118881119,0.8779301711480727,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.00025,8.147777557373047
65,2.5487719774246216,1.1449268119675773,0.571088935647692,0.5738378805773598,-0.342099593686206,1.5064750398908342,0.6969119565827506,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.6969119565827506,0.7007966382162911,0.6930272664342608,1.5064750398908342,0.7164113223552704,0.6783461144992283,0.042215942804302485,0.06634568848780223,1.9873943669455392,1.143834582396916,1.0404152274131775,0.85,0.8601270053475936,0.9003496503496504,0.8430894945697577,0.85,0.85,0.85,0.00025,8.5919029712677
66,2.5181651456015453,1.134048308644976,0.5686227040631431,0.5654255875519344,-0.3746349109070642,1.4965073381151472,0.6949495332581657,1.0,1.0,1.0,1.0,1.0,0.6949495332581657,0.6923655782427106,0.6975334882736206,1.4965073381151472,0.7198383126940046,0.6949974255902427,0.0411063086773668,0.06458364427089691,1.9378670283726283,1.1374547226088387,0.9625416696071625,0.8583333333333333,0.8658088235294118,0.9051573426573427,0.853177707782971,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.00025,6.97383975982666
67,2.510277884347098,1.133254085268293,0.5652595801012856,0.5679945051670074,-0.384708040526935,1.4924362301826477,0.6933210321835109,0.9977678571428571,1.0,0.9977678571428571,1.0,1.0,0.6933210321835109,0.6908264245305743,0.695815656866346,1.4924362301826477,0.7387127493109021,0.6978786672864642,0.039922025852969716,0.06294146659118789,1.9396941576685225,1.1316995791026525,0.9939325898885727,0.8583333333333333,0.8946428571428571,0.9051573426573427,0.8692955886921405,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.00025,7.90817928314209
68,2.4944019487925937,1.1327176008905684,0.5680711013930184,0.564646486725126,-0.4264519214630127,1.4896199022020613,0.6927100505147662,1.0,1.0,1.0,1.0,1.0,0.6927100505147662,0.6897708092417035,0.6956493088177272,1.4896199022020613,0.7388158014842442,0.6880229711532593,0.038289791505251615,0.05974831192621163,1.9466114810534887,1.1301425439970834,1.015800192952156,0.8416666666666667,0.8553921568627451,0.8889860139860141,0.8312570642292004,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.00025,7.503881931304932
69,2.491768717765808,1.1388492754527502,0.5710825579507011,0.5677667047296252,-0.47809059066431864,1.4963466439928328,0.6957943098885673,1.0,0.9955357142857143,1.0,1.0,1.0,0.6957943098885673,0.6922209944043841,0.6993676168578011,1.4963466439928328,0.7462334164551326,0.6906823132719312,0.037415197651301114,0.057441867887973785,1.9735767330442155,1.1337177157402039,0.960009753704071,0.8666666666666667,0.8011904761904762,0.883533387344363,0.8020914664368818,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.00025,7.595054388046265
70,2.475635835102626,1.1285493629319328,0.5627745943410056,0.5657747728484017,-0.47305340639182497,1.489002525806427,0.6924840467316764,1.0,1.0,1.0,1.0,1.0,0.6924840467316764,0.6944458314350673,0.6905222279684884,1.489002525806427,0.7578226498195103,0.6814730635711125,0.03656818611281259,0.055283764111144204,1.9403794833592005,1.129986720425742,0.8963360637426376,0.8833333333333333,0.858366935483871,0.9195804195804196,0.8609686609686611,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.000125,7.851271152496338
71,2.4491388457162038,1.1331395677157812,0.5656404920986721,0.5674990713596344,-0.5753772258758545,1.4886124730110168,0.6968769090516227,0.9977678571428571,1.0,0.9977678571428571,0.9977678571428571,1.0,0.6968769090516227,0.6936922413962228,0.7000615767070225,1.4886124730110168,0.7298580706119537,0.6913949378899166,0.035920794254967144,0.05351259931921959,1.9304538369178772,1.1328057391302926,0.8967045098543167,0.8916666666666667,0.870866935483871,0.9243881118881119,0.875348742269474,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.000125,8.67878007888794
72,2.439414858818054,1.1254279187747411,0.5639211109706334,0.5615068248340062,-0.5508983582258224,1.4792564851897103,0.691335311957768,1.0,1.0,1.0,1.0,1.0,0.691335311957768,0.6849552478109088,0.6977153590747288,1.4792564851897103,0.7426606587001255,0.6860309370926448,0.03481111755328519,0.0522165588502373,1.9026566658701216,1.1261052659579687,0.9797747284173965,0.8666666666666667,0.8527462121212122,0.909965034965035,0.8486131193368037,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.000125,7.630181789398193
73,2.4900400808879306,1.132139938218253,0.5651732640607017,0.5669666571276528,-0.45342378531183514,1.4939272999763489,0.6890421169144767,1.0,1.0,1.0,1.0,1.0,0.6890421169144767,0.6847407817840576,0.693343460559845,1.4939272999763489,0.7699031616960254,0.6960541393075671,0.03454297222197056,0.05152083720479693,1.9579147951943534,1.1316925627844674,0.8069499135017395,0.9166666666666666,0.888423645320197,0.9388111888111889,0.898266317016317,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.000125,8.614022731781006
74,2.475500294140407,1.1302390779767717,0.5640837720462254,0.566155310188021,-0.48279329921518055,1.4900992257254464,0.6794450623648507,1.0,1.0,1.0,1.0,1.0,0.6794450623648507,0.673796934740884,0.6850931644439697,1.4900992257254464,0.789390504360199,0.7000571872506823,0.03423991772745337,0.05097152106463909,1.9107689431735448,1.1304090108190263,1.1264035552740097,0.85,0.8916666666666666,0.9003496503496504,0.862909684715875,0.85,0.85,0.85,0.000125,7.882491111755371
75,2.4898312091827393,1.1276313321931022,0.5623973735741207,0.5652339713914054,-0.4026078017694609,1.4829821842057365,0.6922510266304016,1.0,1.0,1.0,1.0,1.0,0.6922510266304016,0.6866978066308158,0.6978042466299874,1.4829821842057365,0.7587470880576542,0.6938955230372292,0.03390148840844631,0.050754851794668605,1.8914145571844918,1.1290879590170724,0.9180841892957687,0.8916666666666667,0.8614583333333333,0.9243881118881119,0.8669411601590619,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.000125,8.263330459594727
76,2.4650441067559377,1.1258204919951302,0.5625239355223519,0.563296547957829,-0.48505128068583353,1.4847390055656433,0.6859449403626579,1.0,1.0,1.0,1.0,1.0,0.6859449403626579,0.6801379237856183,0.6917519313948495,1.4847390055656433,0.7829439384596688,0.6891347595623561,0.033381714086447446,0.05071444144206388,1.9148262909480505,1.1268219266619002,0.9953276216983795,0.8583333333333333,0.8540032679738562,0.9051573426573427,0.8457372315924948,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.000125,7.231125354766846
77,2.4564646993364607,1.125881816659655,0.5646164161818368,0.5612654089927673,-0.5158910197871072,1.4853501660483224,0.6850621785436358,1.0,1.0,1.0,1.0,0.9977678571428571,0.6850621785436358,0.6738526735986982,0.6962716664586749,1.4853501660483224,0.7899137905665806,0.6882493070193699,0.03306363230305059,0.05044986121356487,1.8822628344808305,1.1302532468523299,0.9472667723894119,0.875,0.8458333333333333,0.9147727272727273,0.8436595637067335,0.875,0.875,0.875,0.000125,7.375825881958008
78,2.4765050411224365,1.1230960147721427,0.5613880583218166,0.5617079607078007,-0.4463904925755092,1.4873261536870683,0.6816368528774807,1.0,1.0,1.0,1.0,1.0,0.6816368528774807,0.6663889459201268,0.6968847598348346,1.4873261536870683,0.8441063761711121,0.6995199961321694,0.03255471879882472,0.050213885360530446,1.8905829531805856,1.1251171401568822,1.014602243900299,0.8583333333333333,0.8540032679738562,0.9051573426573427,0.8457372315924948,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.000125,7.196141242980957
79,2.4933106218065535,1.126737858567919,0.562145050082888,0.5645928127425057,-0.41674237911190304,1.4915954981531416,0.6793014832905361,1.0,1.0,1.0,0.9977678571428571,1.0,0.6793014832905361,0.6593519023486546,0.699251081262316,1.4915954981531416,0.8647912187235696,0.7044525785105569,0.0325093080422708,0.050664838403463364,1.9109716245106287,1.124786036355155,0.9975986331701279,0.85,0.8515873015873014,0.8937937062937064,0.8367611275392582,0.85,0.85,0.85,0.000125,8.080432176589966
80,2.5445391961506436,1.1300617626735143,0.565384213413511,0.5646775364875793,-0.30670616243566784,1.5064892854009355,0.6848956091063363,1.0,0.9977678571428571,1.0,1.0,0.9977678571428571,0.6848956091063363,0.6745013679776873,0.6952898332050869,1.5064892854009355,0.8831542091710227,0.6880278757640294,0.03287192593727793,0.05237065548343318,1.9503509572574071,1.1352814861706324,0.8136694580316544,0.9083333333333333,0.8759236453201971,0.9340034965034965,0.8844141323792488,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.000125,8.44258189201355
81,2.5376883915492465,1.1266448242323739,0.5635430685111454,0.5631017557212284,-0.2803246112806456,1.4951409612383162,0.69365394115448,1.0,1.0,1.0,1.0,1.0,0.69365394115448,0.6912538494382586,0.6960540584155491,1.4951409612383162,0.8684346207550594,0.6877550482749939,0.03358426796538489,0.054553345910140445,1.931379224572863,1.1268642715045385,0.8928130865097046,0.8666666666666667,0.8565656565656565,0.909965034965035,0.8521616541353384,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.000125,7.701330184936523
82,2.506245562008449,1.1293179052216666,0.5654356564794268,0.5638822359698159,-0.36529437239680973,1.4865159818104334,0.6925742711339679,1.0,1.0,1.0,1.0,1.0,0.6925742711339679,0.6846457294055394,0.7005028043474469,1.4865159818104334,0.7877402007579803,0.6934781968593597,0.034128611109086444,0.05695977035377707,1.9089338098253523,1.1275884849684579,0.8001791387796402,0.9,0.8726190476190476,0.9291958041958042,0.8787286612758312,0.9,0.9,0.9,0.000125,8.08403754234314
83,2.545685512678964,1.1281262125287737,0.5624771118164062,0.5656491134847913,-0.2665609972817557,1.4975276248795646,0.6953821863446917,1.0,1.0,1.0,1.0,1.0,0.6953821863446917,0.6915369033813477,0.699227477822985,1.4975276248795646,0.8053364625998906,0.6937443401132312,0.03426116092928818,0.0577710105904511,1.9852376750537328,1.1290766596794128,1.0315618515014648,0.85,0.8412552521008404,0.8937937062937064,0.8266185213553634,0.85,0.85,0.85,0.000125,8.946052551269531
84,2.5342975684574673,1.1234723244394575,0.5605750977993011,0.5628972266401563,-0.2558129296771118,1.4875691447939192,0.6893624322754996,1.0,1.0,1.0,1.0,1.0,0.6893624322754996,0.684513407094138,0.6942114659718105,1.4875691447939192,0.7623250441891807,0.6996463579790932,0.03355288212852819,0.05739268766982215,1.9744521720068795,1.1242807166916984,0.9396992623806,0.8666666666666667,0.8467881944444444,0.9034090909090909,0.8407609933925724,0.8666666666666667,0.8666666666666667,0.8666666666666667,6.25e-05,7.862098932266235
85,2.5111900057111467,1.1259806071008955,0.5617969419275012,0.5641836524009705,-0.33397166963134495,1.4854009066309248,0.6941271679741996,1.0,1.0,1.0,1.0,1.0,0.6941271679741996,0.6882344569478717,0.7000198790005275,1.4854009066309248,0.8063906133174896,0.6866667355809893,0.03268677102667945,0.05726130386548383,1.9262656995228358,1.1242621455873762,0.9564722925424576,0.85,0.8601270053475936,0.8937937062937064,0.8407325323443744,0.85,0.85,0.85,6.25e-05,8.521679639816284
86,2.5083382640566145,1.1306201389857702,0.5678500533103943,0.5627700771604266,-0.41494651458093096,1.5022020425115312,0.6841762576784406,1.0,0.9977678571428571,1.0,1.0,0.9977678571428571,0.6841762576784406,0.6699733989579337,0.6983791163989476,1.5022020425115312,0.9041883817740849,0.6815436354705265,0.03293733085904803,0.057260830753615925,1.9194106374468123,1.132356081690107,1.0056120306253433,0.85,0.8412552521008404,0.8937937062937064,0.8266185213553634,0.85,0.85,0.85,6.25e-05,7.6377129554748535
87,2.5305595568248203,1.1234476821763175,0.5609150145735059,0.5625326676028115,-0.26426680013537407,1.4863919615745544,0.6876333355903625,1.0,1.0,1.0,1.0,1.0,0.6876333355903625,0.6786429967199054,0.6966236659458706,1.4863919615745544,0.8412613187517438,0.6813277431896755,0.03245792378272329,0.056925921833940914,1.916656494140625,1.1233921476772852,0.8830688446760178,0.875,0.85546875,0.9082167832167832,0.8517957919273709,0.875,0.875,0.875,6.25e-05,7.974001407623291
88,2.4936185564313615,1.1225357396262032,0.560914661203112,0.561621082680566,-0.3747883268765041,1.4835193838391985,0.6907882179532733,1.0,1.0,1.0,1.0,1.0,0.6907882179532733,0.6821336661066327,0.6994427612849644,1.4835193838391985,0.818337219102042,0.6890689560345241,0.03240506670304707,0.056506916348423274,1.9034928679466248,1.1234016077859061,0.874937579035759,0.875,0.8683101173020528,0.9082167832167832,0.8595124965190755,0.875,0.875,0.875,6.25e-05,8.262072801589966
89,2.4766559430531094,1.1260752763066972,0.5622650555201939,0.5638102207865033,-0.4963466631514685,1.4994846497263228,0.686089779649462,1.0,1.0,1.0,1.0,0.9977678571428571,0.686089779649462,0.6807049598012652,0.6914746165275574,1.4994846497263228,0.8925461173057556,0.6865336384092059,0.03227051640195506,0.05643620900809765,1.951552859374455,1.1274643199784415,0.9568501561880112,0.85,0.8415032679738562,0.8937937062937064,0.828083722820565,0.85,0.85,0.85,6.25e-05,7.62156343460083
90,2.4574908018112183,1.127686313220433,0.564231561762946,0.5634547599724361,-0.60556118616036,1.5114728467805045,0.670955513204847,1.0,1.0,1.0,1.0,1.0,0.670955513204847,0.6479859692709786,0.6939250571387154,1.5114728467805045,1.0038126409053802,0.6949496780123029,0.032437539526394436,0.05719046667218208,1.96122111592974,1.126396187714168,0.9262978434562683,0.875,0.8496863799283154,0.9082167832167832,0.846863686995266,0.875,0.875,0.875,6.25e-05,7.618101596832275
91,2.5735210350581577,1.1268585324287415,0.5635381596429008,0.5633203770433154,-0.17436380897249495,1.4989716410636902,0.686737426689693,1.0,1.0,1.0,1.0,1.0,0.686737426689693,0.6709238631384713,0.7025509987558637,1.4989716410636902,0.866007536649704,0.6894202998706273,0.03260865009256771,0.05763347553355353,1.963467810835157,1.1278960704803467,0.9249710142612457,0.8666666666666667,0.8495601173020527,0.9034090909090909,0.8419529727095516,0.8666666666666667,0.8666666666666667,0.8666666666666667,6.25e-05,6.944093227386475
92,2.550510457583836,1.1286722677094596,0.562704154423305,0.5659681218011039,-0.3441815485379526,1.5250926869256156,0.666228711605072,1.0,1.0,1.0,1.0,1.0,0.666228711605072,0.6352518882070269,0.6972055605479649,1.5250926869256156,1.0873706468514033,0.6896935658795493,0.032885435702545304,0.05809519386717251,1.9880570343562536,1.1292330963271004,1.0268294513225555,0.8416666666666667,0.8345588235294118,0.8889860139860141,0.8172514619883041,0.8416666666666667,0.8416666666666667,0.8416666666666667,6.25e-05,7.858084440231323
93,2.482751045908247,1.124627411365509,0.5608190127781459,0.5638083815574646,-0.5801827715975898,1.532178453036717,0.6823970760617938,1.0,1.0,1.0,1.0,1.0,0.6823970760617938,0.6640113847596305,0.7007827843938556,1.532178453036717,1.1571643778256007,0.6917065637452262,0.033317462142024724,0.05877012786056314,1.9950912509645735,1.12818500825337,0.8462007194757462,0.8833333333333333,0.8666294642857143,0.9195804195804196,0.8670454545454546,0.8833333333333333,0.8833333333333333,0.8833333333333333,6.25e-05,8.33949875831604
94,2.511885779244559,1.1281851189477103,0.5627590375287193,0.5654260899339404,-0.49573153470243725,1.5324201243264335,0.6861141238893781,1.0,1.0,1.0,1.0,1.0,0.6861141238893781,0.6720276560102191,0.700200617313385,1.5324201243264335,1.1318149992397852,0.6953728411878858,0.03419024364224502,0.059562106749841144,2.037701266152518,1.1258579918316431,0.9310448914766312,0.8666666666666667,0.8371527777777777,0.9034090909090909,0.8295545897333384,0.8666666666666667,0.8666666666666667,0.8666666666666667,6.25e-05,7.835574626922607
95,2.5021214485168457,1.125955147402627,0.5613233915397099,0.5646317430904934,-0.4657830127647945,1.5159012079238892,0.6675378595079694,1.0,1.0,1.0,1.0,1.0,0.6675378595079694,0.6376594986234393,0.6974162459373474,1.5159012079238892,1.0141653673989433,0.6853738980633872,0.03379985104714121,0.05998735928109714,2.0158521703311374,1.1244627663067408,0.9545421600341797,0.8583333333333333,0.837859623015873,0.8986013986013986,0.8280416951469582,0.8583333333333333,0.8583333333333333,0.8583333333333333,3.125e-05,7.0371012687683105
96,2.554342644555228,1.1297628028052193,0.5647092631884983,0.565053539616721,-0.49053662589618136,1.5717408912522453,0.6391529015132359,1.0,1.0,1.0,1.0,1.0,0.6391529015132359,0.5836332184927804,0.6946726100785392,1.5717408912522453,1.5451963543891907,0.68712432043893,0.033295206991689544,0.05967253153877599,2.018067683492388,1.1270708015986852,0.9806093871593475,0.85,0.8351370851370852,0.9003496503496504,0.8239087301587302,0.85,0.85,0.85,3.125e-05,7.562331676483154
97,2.6322682244437083,1.1382303748811995,0.5661665967532566,0.5720637610980442,-0.46873366619859425,1.6346579960414342,0.6269824079104832,0.9955357142857143,1.0,0.9955357142857143,0.9977678571428571,0.9977678571428571,0.6269824079104832,0.5583997709410531,0.6955650448799133,1.6346579960414342,2.1246464422770908,0.6938937476703099,0.033429455544267385,0.05950971107397761,1.9902319482394628,1.1340905683381217,0.9310574680566788,0.875,0.87109375,0.9147727272727273,0.8658549783549784,0.875,0.875,0.875,3.125e-05,7.648798704147339
98,2.5948880229677473,1.1300259147371565,0.56495943239757,0.5650664823395866,-0.5234486098800387,1.6218966926847185,0.6410572869437081,1.0,1.0,1.0,1.0,0.9977678571428571,0.6410572869437081,0.5855685131890433,0.696546060698373,1.6218966926847185,2.0087946142469133,0.7084181947367532,0.03482750058174133,0.06005917675793171,1.9981062838009425,1.1299480540411813,0.9243074804544449,0.8666666666666667,0.8654119318181819,0.909965034965035,0.8562606801093643,0.8666666666666667,0.8666666666666667,0.8666666666666667,3.125e-05,7.116786241531372
99,2.6693378346306935,1.1343804001808167,0.5664456188678741,0.5679347940853664,-0.5189879302467618,1.6906537839344569,0.6238081795828683,1.0,0.9977678571428571,1.0,1.0,1.0,0.6238081795828683,0.546118574483054,0.7014977846826825,1.6906537839344569,2.6661249569484164,0.6973949841090611,0.036278673846806796,0.060404595519815175,2.0092948419707164,1.132212724004473,0.9972183257341385,0.8416666666666667,0.8553921568627451,0.8889860139860141,0.8312570642292004,0.8416666666666667,0.8416666666666667,0.8416666666666667,3.125e-05,7.336973190307617
100,2.685843450682504,1.1301662751606532,0.5629552815641675,0.5672109978539603,-0.4806043782404491,1.6998584611075265,0.6150732806750706,1.0,1.0,1.0,1.0,1.0,0.6150732806750706,0.5360829830169678,0.6940635783331734,1.6998584611075265,2.7818132979529246,0.6803342231682369,0.03710077117596354,0.06093158679349082,2.0172321370669772,1.13032352072852,1.0253175497055054,0.8416666666666667,0.8553921568627451,0.8889860139860141,0.8312570642292004,0.8416666666666667,0.8416666666666667,0.8416666666666667,3.125e-05,7.312847137451172
