epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
11,2.9469261467456818,1.9172632992267609,1.161452915519476,1.0497366152703762,0.06588051095604897,1.0098987109959126,0.6989181637763977,19.69948148727417,1.9563048332929611,1.0,0.0,8.0,0.2777777777777778,0.7,0.8072916666666666,0.78125,0.8072916666666666,0.828125,0.78125,0.6989181637763977,0.6305001750588417,0.7673361524939537,1.0098987109959126,1.1127899736166,0.5098370164632797,0.2707305960357189,0.232515599578619,1.203683227300644,1.3969024568796158,2.2960957288742065,0.06064365548081696,0.008138046134263277,0.03370313125196844,0.08800485637038946,0.803633488714695,1.2458972533543904,0.5384615384615384,0.5648148148148148,0.65,0.5198412698412699,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.207491437594096,0.5384615384615384,0.5197395197395197,0.6979166666666666,0.7020098948670377,0.13020833333333337,0.5198412698412699,7e-05,3.5e-05,0.5,29.374438285827637
12,2.9205983579158783,1.8865335881710052,1.1679806411266327,0.9979901537299156,-0.047127233585342765,1.048202957957983,0.700248584151268,19.35743409395218,1.9921867847442627,1.0,0.0,8.0,0.3333333333333333,0.8,0.8541666666666666,0.8177083333333334,0.8541666666666666,0.828125,0.8072916666666666,0.700248584151268,0.6548105701804161,0.7456866055727005,1.048202957957983,1.2497300691902637,0.5092003513127565,0.2587776202708483,0.22801335528492928,1.1277134343981743,1.3518709540367126,2.047232337296009,0.06624707346782088,0.009120533941313624,0.03608683205675334,0.09733470482751727,0.8188929557800293,1.1257147789001465,0.6923076923076923,0.8184523809523809,0.7333333333333334,0.6864061864061864,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.1103345553080242,0.7307692307692307,0.7268518518518517,0.8125,0.7863737190415957,0.015625,0.6864061864061864,7e-05,3.5e-05,0.5,29.304075241088867
13,2.924447700381279,1.758336879312992,1.0468329302966595,0.9881998710334301,0.043295648880302906,1.1531221345067024,0.6653211787343025,20.550455808639526,1.929993063211441,1.0,0.0,8.0,0.3888888888888889,0.9,0.8541666666666666,0.84375,0.8541666666666666,0.8958333333333334,0.84375,0.6653211787343025,0.5841208174824715,0.7465215399861336,1.1531221345067024,1.170249093323946,0.617341348901391,0.25123827811330557,0.22286744695156813,1.1135089956223965,1.3195341378450394,1.998748503625393,0.07235662126913667,0.010029035445768386,0.04008632223121822,0.10688226437196136,0.8994367979466915,1.0549455285072327,0.6923076923076923,0.780952380952381,0.8083333333333332,0.7136724386724387,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0553550322850545,0.6923076923076923,0.7136724386724387,0.8229166666666666,0.8257414192360253,0.07291666666666674,0.7136724386724387,7e-05,3.5e-05,0.5,29.082772731781006
14,2.9372119158506393,1.7226959094405174,1.063754677772522,0.9151961281895638,-0.012606312986463308,1.2182979136705399,0.6996848881244659,20.883884489536285,2.037785306572914,1.0,0.0,8.0,0.4444444444444444,1.0,0.890625,0.8020833333333334,0.890625,0.8958333333333334,0.78125,0.6996848881244659,0.6576011776924133,0.7417686134576797,1.2182979136705399,1.2188972681760788,0.6046435330063105,0.24731099046766758,0.21922609582543373,1.069210734218359,1.2811656296253204,1.8835151493549347,0.07913951436057687,0.010961305000819266,0.042768427869305015,0.11530491197481751,0.9417575746774673,1.116771976153056,0.6538461538461539,0.7764550264550265,0.7875,0.6812678062678063,0.6538461538461539,0.6538461538461539,0.6538461538461539,1.122868001461029,0.6538461538461539,0.6865680615680616,0.7708333333333334,0.7924717213700542,0.125,0.6812678062678063,7e-05,3.5e-05,0.5,29.476494312286377
15,2.8253705501556396,1.6433676406741142,1.029099240899086,0.8531505204737186,-0.1095738256117329,1.2148750722408295,0.6435045972466469,19.469907581806183,1.9446002393960953,1.0,0.0,8.0,0.5,1.0,0.9427083333333334,0.8541666666666666,0.9427083333333334,0.8958333333333334,0.8125,0.6435045972466469,0.5729087442159653,0.7141004614531994,1.2148750722408295,1.2405040636658669,0.6379274819046259,0.24066323414444923,0.21760823018848896,1.0581600107252598,1.2447205111384392,1.8795172274112701,0.07701223343610764,0.010880411544349045,0.042326399590820074,0.11202484974637628,0.9397586137056351,1.0692507823308308,0.6923076923076923,0.8074074074074074,0.8208333333333333,0.7163207163207165,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.1064922213554382,0.6153846153846154,0.6183862433862434,0.78125,0.7896103896103895,0.11458333333333337,0.7163207163207165,7e-05,3.5e-05,0.5,30.011630058288574
16,2.676711291074753,1.5505640879273415,0.9599700681865215,0.8202694430947304,-0.07166397225228138,1.1476463750004768,0.6562603712081909,17.459187358617783,1.8908940106630325,1.0,0.0,8.0,0.5555555555555556,1.0,0.9322916666666666,0.8541666666666666,0.9322916666666666,0.9479166666666666,0.8854166666666666,0.6562603712081909,0.5883426330983639,0.7241781279444695,1.1476463750004768,1.2065430618822575,0.6539498306810856,0.23555401805788279,0.2139713652431965,1.0445989035069942,1.1782966777682304,1.755127213895321,0.0753772840835154,0.010698568425141275,0.04178395471535623,0.106046705506742,0.8775636069476604,0.9241669178009033,0.8076923076923077,0.8523809523809525,0.8708333333333332,0.8206654456654457,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.9367732803026835,0.8076923076923077,0.8206654456654457,0.875,0.8770243184548834,0.07291666666666663,0.8206654456654457,7e-05,3.5e-05,0.5,29.066030502319336
17,2.5206231623888016,1.4536774381995201,0.8617520704865456,0.8221185393631458,-0.10326955001801252,1.0979265719652176,0.6503671258687973,14.76513671875,1.8973116129636765,1.0,0.0,8.0,0.6111111111111112,1.0,0.9375,0.9322916666666666,0.9375,0.9583333333333334,0.921875,0.6503671258687973,0.5875870957970619,0.7131471484899521,1.0979265719652176,1.1486942172050476,0.6349722258746624,0.23032210115343332,0.2120808269828558,0.9965738952159882,1.097410961985588,1.6736777275800705,0.07370307110249996,0.010604041628539562,0.039862955221906304,0.09876699000597,0.8368388637900352,0.9556275010108948,0.7692307692307693,0.8134920634920634,0.7875,0.7476495726495727,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9754336873690287,0.7307692307692307,0.7146825396825397,0.84375,0.8252765752765754,0.11458333333333337,0.7476495726495727,7e-05,3.5e-05,0.5,29.838170289993286
18,2.5894611179828644,1.4940426722168922,0.9045628644526005,0.8187219277024269,-0.1320102313766256,1.1350215449929237,0.7286512032151222,17.135075390338898,1.9833718240261078,1.0,0.0,8.0,0.6666666666666666,1.0,0.9427083333333334,0.890625,0.9427083333333334,0.9270833333333334,0.8958333333333334,0.7286512032151222,0.6937816292047501,0.763520747423172,1.1350215449929237,1.016501970589161,0.6081099770963192,0.22508235927671194,0.20931348763406277,1.0009127669036388,1.082449208945036,1.754329890012741,0.07202635379508138,0.010465674509759992,0.040036509511992335,0.09742043307051063,0.8771649450063705,0.7780948678652445,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9629629629629629,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8015988071759542,0.9615384615384616,0.9629629629629629,0.9583333333333334,0.9538219688277313,-0.03125,0.9629629629629629,7e-05,3.5e-05,0.5,29.611307382583618
19,2.420074984431267,1.4045158475637436,0.8566336669027805,0.7609474696218967,-0.08840763481566682,1.0420814156532288,0.6330093070864677,14.559508979320526,1.8315095603466034,1.0,0.0,8.0,0.7222222222222222,1.0,0.984375,0.9166666666666666,0.984375,0.9583333333333334,0.9010416666666666,0.6330093070864677,0.6254268437623978,0.6405917890369892,1.0420814156532288,1.0423331744968891,0.617606470361352,0.22029678523540497,0.20598712097853422,0.8898165598511696,1.0125220529735088,1.5852156952023506,0.07049496984109282,0.010299356246832758,0.03559266135562211,0.09112698817625642,0.7926078476011753,0.9439099431037903,0.8076923076923077,0.861111111111111,0.8208333333333333,0.788979538979539,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.9742685953776041,0.8076923076923077,0.7856125356125355,0.8854166666666666,0.8685860065170411,0.07291666666666674,0.788979538979539,7e-05,3.5e-05,0.5,30.395961046218872
20,2.5600324273109436,1.450511135160923,0.8707812875509262,0.8051803074777126,-0.056086285097990185,1.1263471953570843,0.71025650203228,15.928072363138199,1.9405493438243866,1.0,0.0,8.0,0.7777777777777778,1.0,0.9583333333333334,0.9114583333333334,0.9583333333333334,0.9322916666666666,0.8958333333333334,0.71025650203228,0.6924118772149086,0.7281011193990707,1.1263471953570843,1.0856750793755054,0.6748846657574177,0.21948287263512611,0.20271840319037437,0.8548401817679405,1.005709931254387,1.7466858327388763,0.07023451803252101,0.010135920369066298,0.034193606581538916,0.09051389759406447,0.8733429163694382,0.74446040391922,0.9615384615384616,0.9722222222222222,0.9666666666666667,0.9663299663299664,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.7488196889559428,0.9615384615384616,0.9629629629629629,0.96875,0.9665559969907797,-0.03645833333333337,0.9663299663299664,7e-05,3.5e-05,0.5,29.683595895767212
