2026-08-30 22:26:12 | Starting Dual_D standalone training
2026-08-30 22:26:12 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433
2026-08-30 22:26:12 | Device: cuda
2026-08-30 22:26:12 | Source train samples: 992
2026-08-30 22:26:12 | Target train samples: 132
2026-08-30 22:26:12 | Target val samples: 37
2026-08-30 22:26:12 | Classes: 14
2026-08-30 22:26:12 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
2026-08-30 22:26:12 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 22:26:12 | target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
2026-08-30 22:26:12 | target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
2026-08-30 22:26:12 | Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
2026-08-30 22:26:12 | Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 22:26:12 | Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
2026-08-30 22:26:12 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 22:26:13 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.0, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.06}
2026-08-30 22:26:13 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 22:26:16 | Epoch 001/060 | loss 5.6240 | cls 5.6886 | tal -0.2154 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1288 | val_acc 0.2162 | val_f1 0.1070 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.763/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.5/0.4/0.4/0.5s | 2.8s
2026-08-30 22:26:34 | Epoch 012/060 | loss 3.6507 | cls 3.4353 | tal 0.1248 | dual_g 0.1779 | dual_d 0.8699 | train_acc 0.5069 | train_full n/a | val_acc 0.7838 | val_f1 0.7849 | adv/moduleC 0.08/0.22 | disc_steps 4 | grad(main/disc) 22.247/2.308 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
2026-08-30 22:26:36 | Epoch 013/060 | loss 3.5679 | cls 3.3036 | tal 0.1346 | dual_g 0.2239 | dual_d 0.8444 | train_acc 0.5000 | train_full n/a | val_acc 0.7568 | val_f1 0.7629 | adv/moduleC 0.12/0.28 | disc_steps 4 | grad(main/disc) 21.206/2.194 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-30 22:26:38 | Epoch 014/060 | loss 3.7280 | cls 3.4283 | tal 0.1479 | dual_g 0.2553 | dual_d 0.7592 | train_acc 0.4722 | train_full n/a | val_acc 0.8649 | val_f1 0.8634 | adv/moduleC 0.17/0.33 | disc_steps 4 | grad(main/disc) 21.941/2.077 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
2026-08-30 22:26:40 | Epoch 015/060 | loss 3.5194 | cls 3.1906 | tal 0.1258 | dual_g 0.2911 | dual_d 0.7956 | train_acc 0.4931 | train_full 0.8788 | val_acc 0.8919 | val_f1 0.9219 | adv/moduleC 0.21/0.39 | disc_steps 4 | grad(main/disc) 21.547/2.109 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.3s
2026-08-30 22:26:42 | Epoch 016/060 | loss 3.4844 | cls 3.1350 | tal 0.0612 | dual_g 0.3311 | dual_d 0.7486 | train_acc 0.5139 | train_full n/a | val_acc 0.8649 | val_f1 0.8620 | adv/moduleC 0.25/0.44 | disc_steps 4 | grad(main/disc) 21.547/2.043 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-30 22:26:43 | Epoch 017/060 | loss 3.5244 | cls 3.0834 | tal 0.2473 | dual_g 0.3669 | dual_d 0.8873 | train_acc 0.5208 | train_full n/a | val_acc 0.8108 | val_f1 0.8088 | adv/moduleC 0.29/0.50 | disc_steps 4 | grad(main/disc) 21.125/2.166 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-30 22:26:45 | Epoch 018/060 | loss 3.4244 | cls 2.9771 | tal 0.1519 | dual_g 0.4017 | dual_d 0.8274 | train_acc 0.5417 | train_full n/a | val_acc 0.8919 | val_f1 0.9111 | adv/moduleC 0.33/0.56 | disc_steps 4 | grad(main/disc) 20.600/2.165 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
2026-08-30 22:26:47 | Epoch 019/060 | loss 3.4553 | cls 2.9833 | tal 0.1546 | dual_g 0.4256 | dual_d 0.7952 | train_acc 0.6389 | train_full n/a | val_acc 0.9459 | val_f1 0.9331 | adv/moduleC 0.38/0.61 | disc_steps 4 | grad(main/disc) 20.812/2.080 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
2026-08-30 22:26:49 | Epoch 020/060 | loss 3.6349 | cls 3.1387 | tal 0.0638 | dual_g 0.4771 | dual_d 0.8204 | train_acc 0.5069 | train_full 0.9697 | val_acc 0.9459 | val_f1 0.9462 | adv/moduleC 0.42/0.67 | disc_steps 4 | grad(main/disc) 22.999/2.221 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.4s
2026-08-30 22:26:50 | Epoch 021/060 | loss 3.2707 | cls 2.7394 | tal 0.1131 | dual_g 0.4974 | dual_d 0.8419 | train_acc 0.6806 | train_full n/a | val_acc 0.9189 | val_f1 0.9303 | adv/moduleC 0.46/0.72 | disc_steps 4 | grad(main/disc) 19.436/2.093 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-30 22:26:52 | Epoch 022/060 | loss 3.3084 | cls 2.7512 | tal 0.0500 | dual_g 0.5422 | dual_d 0.8166 | train_acc 0.5486 | train_full n/a | val_acc 0.9459 | val_f1 0.9462 | adv/moduleC 0.50/0.78 | disc_steps 4 | grad(main/disc) 19.784/2.072 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-30 22:26:54 | Epoch 023/060 | loss 3.2296 | cls 2.6865 | tal -0.0027 | dual_g 0.5439 | dual_d 0.7976 | train_acc 0.6389 | train_full n/a | val_acc 0.8919 | val_f1 0.8787 | adv/moduleC 0.54/0.83 | disc_steps 4 | grad(main/disc) 19.106/2.084 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.5/0.0/0.0s | 1.7s
2026-08-30 22:26:55 | Epoch 024/060 | loss 3.2923 | cls 2.6896 | tal 0.0081 | dual_g 0.6002 | dual_d 0.8117 | train_acc 0.6528 | train_full n/a | val_acc 0.9189 | val_f1 0.9265 | adv/moduleC 0.58/0.89 | disc_steps 4 | grad(main/disc) 20.361/2.031 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
2026-08-30 22:26:58 | Epoch 025/060 | loss 3.3361 | cls 2.6848 | tal 0.1197 | dual_g 0.6154 | dual_d 0.8163 | train_acc 0.6319 | train_full 0.9242 | val_acc 0.9730 | val_f1 0.9683 | adv/moduleC 0.62/0.94 | disc_steps 4 | grad(main/disc) 20.918/2.074 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
2026-08-30 22:26:59 | Epoch 026/060 | loss 3.3526 | cls 2.7045 | tal 0.0872 | dual_g 0.6220 | dual_d 0.8149 | train_acc 0.6806 | train_full n/a | val_acc 0.9730 | val_f1 0.9683 | adv/moduleC 0.67/1.00 | disc_steps 4 | grad(main/disc) 19.976/2.028 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-30 22:27:00 | Epoch 027/060 | loss 3.3476 | cls 2.7032 | tal 0.0008 | dual_g 0.6441 | dual_d 0.8679 | train_acc 0.6667 | train_full n/a | val_acc 0.9459 | val_f1 0.9462 | adv/moduleC 0.71/1.00 | disc_steps 4 | grad(main/disc) 21.748/2.146 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.4s
2026-08-30 22:27:02 | Epoch 028/060 | loss 3.2374 | cls 2.5987 | tal -0.0315 | dual_g 0.6482 | dual_d 0.8861 | train_acc 0.7500 | train_full n/a | val_acc 0.9189 | val_f1 0.9238 | adv/moduleC 0.75/1.00 | disc_steps 4 | grad(main/disc) 19.971/2.144 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-30 22:27:03 | Epoch 029/060 | loss 3.0288 | cls 2.4181 | tal 0.0039 | dual_g 0.6096 | dual_d 0.7822 | train_acc 0.7153 | train_full n/a | val_acc 0.9189 | val_f1 0.9299 | adv/moduleC 0.79/1.00 | disc_steps 4 | grad(main/disc) 17.839/2.092 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
2026-08-30 22:27:06 | Epoch 030/060 | loss 2.9926 | cls 2.4255 | tal -0.0745 | dual_g 0.5894 | dual_d 0.7892 | train_acc 0.7500 | train_full 0.9697 | val_acc 0.9189 | val_f1 0.9261 | adv/moduleC 0.83/1.00 | disc_steps 4 | grad(main/disc) 18.415/1.985 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
2026-08-30 22:27:07 | Epoch 031/060 | loss 2.9853 | cls 2.3850 | tal -0.0596 | dual_g 0.6182 | dual_d 0.7752 | train_acc 0.7847 | train_full n/a | val_acc 0.9189 | val_f1 0.9261 | adv/moduleC 0.88/1.00 | disc_steps 4 | grad(main/disc) 19.195/2.021 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-30 22:27:09 | Epoch 032/060 | loss 3.0385 | cls 2.4512 | tal -0.0346 | dual_g 0.5977 | dual_d 0.8104 | train_acc 0.7500 | train_full n/a | val_acc 0.9459 | val_f1 0.9458 | adv/moduleC 0.92/1.00 | disc_steps 4 | grad(main/disc) 18.667/1.961 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-30 22:27:10 | Epoch 033/060 | loss 2.7522 | cls 2.2072 | tal -0.1241 | dual_g 0.5823 | dual_d 0.7561 | train_acc 0.8403 | train_full n/a | val_acc 0.9459 | val_f1 0.9246 | adv/moduleC 0.96/1.00 | disc_steps 4 | grad(main/disc) 16.062/1.886 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
2026-08-30 22:27:12 | Epoch 034/060 | loss 3.0507 | cls 2.4694 | tal -0.0226 | dual_g 0.5881 | dual_d 0.8087 | train_acc 0.7847 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.775/1.978 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-30 22:27:15 | Epoch 035/060 | loss 2.7956 | cls 2.2487 | tal -0.1056 | dual_g 0.5786 | dual_d 0.8152 | train_acc 0.7778 | train_full 0.9621 | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.787/1.938 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.6s
2026-08-30 22:27:16 | Epoch 036/060 | loss 2.9583 | cls 2.3638 | tal -0.0123 | dual_g 0.5982 | dual_d 0.8510 | train_acc 0.7222 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.663/2.090 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-30 22:27:18 | Epoch 037/060 | loss 2.8368 | cls 2.2703 | tal 0.0072 | dual_g 0.5643 | dual_d 0.8413 | train_acc 0.7986 | train_full n/a | val_acc 0.9459 | val_f1 0.9458 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.673/2.045 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-30 22:27:20 | Epoch 038/060 | loss 2.6874 | cls 2.1576 | tal -0.1088 | dual_g 0.5624 | dual_d 0.8003 | train_acc 0.8056 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.553/1.958 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-30 22:27:21 | Epoch 039/060 | loss 2.7482 | cls 2.2381 | tal -0.1406 | dual_g 0.5523 | dual_d 0.7903 | train_acc 0.8056 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.765/1.997 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
2026-08-30 22:27:24 | Epoch 040/060 | loss 2.7906 | cls 2.2599 | tal -0.0555 | dual_g 0.5474 | dual_d 0.9556 | train_acc 0.8056 | train_full 0.9924 | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.609/2.062 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
2026-08-30 22:27:25 | Epoch 041/060 | loss 2.6011 | cls 2.0926 | tal -0.1136 | dual_g 0.5426 | dual_d 0.8170 | train_acc 0.8819 | train_full n/a | val_acc 0.9459 | val_f1 0.9531 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.694/1.939 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-30 22:27:27 | Epoch 042/060 | loss 2.7545 | cls 2.2392 | tal -0.1474 | dual_g 0.5595 | dual_d 0.9044 | train_acc 0.8472 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.951/2.040 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-30 22:27:28 | Epoch 043/060 | loss 2.6523 | cls 2.1335 | tal -0.0424 | dual_g 0.5315 | dual_d 0.8946 | train_acc 0.8889 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.727/1.984 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-30 22:27:30 | Epoch 044/060 | loss 2.6181 | cls 2.0973 | tal -0.0554 | dual_g 0.5374 | dual_d 0.8925 | train_acc 0.8819 | train_full n/a | val_acc 0.9730 | val_f1 0.9802 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.291/2.015 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
2026-08-30 22:27:32 | Epoch 045/060 | loss 2.5580 | cls 2.0455 | tal -0.0543 | dual_g 0.5288 | dual_d 0.8479 | train_acc 0.8889 | train_full 1.0000 | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.190/1.964 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
2026-08-30 22:27:35 | New best val_f1_macro_present: raw=0.9578 stable_score=0.9531 at epoch 45
2026-08-30 22:27:37 | Epoch 046/060 | loss 2.5555 | cls 2.0677 | tal -0.0763 | dual_g 0.5107 | dual_d 0.8790 | train_acc 0.8681 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.899/2.046 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.0s | 2.1s
2026-08-30 22:27:39 | New best val_f1_macro_present: raw=0.9776 stable_score=0.9578 at epoch 46
2026-08-30 22:27:40 | Epoch 047/060 | loss 2.6544 | cls 2.1529 | tal -0.0517 | dual_g 0.5171 | dual_d 0.8823 | train_acc 0.7917 | train_full n/a | val_acc 0.9459 | val_f1 0.9246 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.297/2.003 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
