2026-08-30 21:57:07 | Starting Dual_D standalone training
2026-08-30 21:57:07 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115
2026-08-30 21:57:07 | Device: cuda
2026-08-30 21:57:07 | Source train samples: 992
2026-08-30 21:57:07 | Target train samples: 507
2026-08-30 21:57:07 | Target val samples: 132
2026-08-30 21:57:07 | Classes: 14
2026-08-30 21:57:07 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
2026-08-30 21:57:07 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 21:57:07 | target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
2026-08-30 21:57:07 | target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
2026-08-30 21:57:07 | Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
2026-08-30 21:57:07 | Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 21:57:07 | Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
2026-08-30 21:57:07 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 21:57:08 | Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.04, "cycle": 0.32, "identity": 0.0, "prototype_contrastive": 0.06}
2026-08-30 21:57:08 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 21:57:14 | Epoch 001/060 | loss 5.3600 | cls 5.3660 | tal -0.0201 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0924 | train_full 0.0966 | val_acc 0.1515 | val_f1 0.0878 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.681/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.77/29.14GB | phase(train/val/raw/train_eval) 3.8/0.6/0.6/0.9s | 5.8s
2026-08-30 21:57:18 | Epoch 002/060 | loss 4.5427 | cls 4.5318 | tal 0.0364 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1196 | train_full n/a | val_acc 0.1742 | val_f1 0.1086 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 12.162/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:57:21 | Epoch 003/060 | loss 4.1316 | cls 4.1392 | tal -0.0254 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1884 | train_full n/a | val_acc 0.2121 | val_f1 0.1400 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 10.608/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 3.0/0.7/0.0/0.0s | 3.7s
2026-08-30 21:57:25 | Epoch 004/060 | loss 3.9212 | cls 3.9291 | tal -0.0264 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2120 | train_full n/a | val_acc 0.3788 | val_f1 0.3402 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 9.974/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:57:30 | Epoch 005/060 | loss 3.6068 | cls 3.6312 | tal -0.0814 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2808 | train_full 0.4438 | val_acc 0.4015 | val_f1 0.3187 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 9.233/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 21:57:34 | Epoch 006/060 | loss 3.4655 | cls 3.4795 | tal -0.0464 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.3043 | train_full n/a | val_acc 0.4091 | val_f1 0.3892 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 8.909/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.6s
2026-08-30 21:57:38 | Epoch 007/060 | loss 3.3604 | cls 3.3831 | tal -0.0755 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.3116 | train_full n/a | val_acc 0.4773 | val_f1 0.4595 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 8.954/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.14GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:57:42 | Epoch 008/060 | loss 3.3715 | cls 3.2398 | tal -0.1270 | dual_g 0.1698 | dual_d 0.9991 | train_acc 0.3623 | train_full n/a | val_acc 0.5152 | val_f1 0.5762 | adv/moduleC 0.04/0.07 | disc_steps 3 | grad(main/disc) 8.741/1.976 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:57:45 | Epoch 009/060 | loss 3.3844 | cls 3.0875 | tal -0.1136 | dual_g 0.3310 | dual_d 0.9475 | train_acc 0.4076 | train_full n/a | val_acc 0.6364 | val_f1 0.6317 | adv/moduleC 0.08/0.14 | disc_steps 3 | grad(main/disc) 8.905/1.872 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:57:51 | Epoch 010/060 | loss 3.4101 | cls 2.9619 | tal -0.1043 | dual_g 0.4795 | dual_d 0.9370 | train_acc 0.4149 | train_full 0.6548 | val_acc 0.6439 | val_f1 0.6762 | adv/moduleC 0.12/0.21 | disc_steps 3 | grad(main/disc) 9.309/1.857 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 21:57:55 | Epoch 011/060 | loss 3.4571 | cls 2.8668 | tal -0.0811 | dual_g 0.6146 | dual_d 0.8875 | train_acc 0.4402 | train_full n/a | val_acc 0.6061 | val_f1 0.6328 | adv/moduleC 0.17/0.29 | disc_steps 3 | grad(main/disc) 9.603/1.775 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.7/0.0/0.0s | 3.7s
2026-08-30 21:57:58 | Epoch 012/060 | loss 3.4741 | cls 2.7465 | tal -0.0775 | dual_g 0.7508 | dual_d 0.8816 | train_acc 0.5109 | train_full n/a | val_acc 0.7348 | val_f1 0.7285 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 9.604/1.772 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:58:02 | Epoch 013/060 | loss 3.4497 | cls 2.6266 | tal -0.1091 | dual_g 0.8558 | dual_d 0.8864 | train_acc 0.5725 | train_full n/a | val_acc 0.7879 | val_f1 0.7680 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 9.838/1.728 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
2026-08-30 21:58:06 | Epoch 014/060 | loss 3.4919 | cls 2.5388 | tal -0.0878 | dual_g 0.9795 | dual_d 0.9262 | train_acc 0.5942 | train_full n/a | val_acc 0.7348 | val_f1 0.7425 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 9.763/1.770 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:58:12 | Epoch 015/060 | loss 3.5365 | cls 2.4676 | tal -0.0906 | dual_g 1.0961 | dual_d 0.8830 | train_acc 0.6359 | train_full 0.8146 | val_acc 0.7652 | val_f1 0.7620 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 10.539/1.722 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.6s
2026-08-30 21:58:16 | Epoch 016/060 | loss 3.4345 | cls 2.3122 | tal -0.1178 | dual_g 1.1576 | dual_d 0.8630 | train_acc 0.6703 | train_full n/a | val_acc 0.8712 | val_f1 0.8550 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 10.197/1.662 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:58:19 | Epoch 017/060 | loss 3.5100 | cls 2.2802 | tal -0.1121 | dual_g 1.2635 | dual_d 0.8599 | train_acc 0.6793 | train_full n/a | val_acc 0.8030 | val_f1 0.7868 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 12.344/1.645 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:58:23 | Epoch 018/060 | loss 3.4869 | cls 2.1956 | tal -0.1276 | dual_g 1.3296 | dual_d 0.8440 | train_acc 0.7264 | train_full n/a | val_acc 0.8409 | val_f1 0.8130 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 10.316/1.610 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
2026-08-30 21:58:27 | Epoch 019/060 | loss 3.5477 | cls 2.1762 | tal -0.1221 | dual_g 1.4082 | dual_d 0.8774 | train_acc 0.7047 | train_full n/a | val_acc 0.8788 | val_f1 0.8668 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 12.844/1.637 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:58:32 | Epoch 020/060 | loss 3.6151 | cls 2.1618 | tal -0.1538 | dual_g 1.4994 | dual_d 0.8527 | train_acc 0.7264 | train_full 0.8876 | val_acc 0.8788 | val_f1 0.8623 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 12.110/1.593 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.7/0.6/0.9s | 5.2s
2026-08-30 21:58:36 | Epoch 021/060 | loss 3.6326 | cls 2.0557 | tal -0.1575 | dual_g 1.6241 | dual_d 0.8799 | train_acc 0.7536 | train_full n/a | val_acc 0.8636 | val_f1 0.8456 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 13.875/1.597 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:58:40 | Epoch 022/060 | loss 3.5328 | cls 2.0505 | tal -0.1669 | dual_g 1.5324 | dual_d 0.8354 | train_acc 0.7645 | train_full n/a | val_acc 0.9015 | val_f1 0.8778 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 11.610/1.541 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
