epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,5.218269944190979,5.164214313030243,3.1229857802391052,3.14035165309906,0.18018529750406742,0.0,0.0,16.706148147583008,0.0,1.0,0.0,0.0,0.0,0.107421875,0.119140625,0.107421875,0.134765625,0.146484375,0.0,0.0,0.0,0.0,0.4701830819249153,0.5935957059264183,0.36394955962896347,0.2675466872751713,2.0444557666778564,2.0916646122932434,6.150358259677887,0.0,0.0,0.0,0.0,0.0,2.6380395889282227,0.08333333333333333,0.033195970695970696,0.05196182396606575,0.02505599104143337,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.748709559440613,0.05,0.06128633271490414,0.10967741935483871,0.03541166861411144,0.025088205645161288,0.02505599104143337,7e-05,3.5e-05,0.5,201.18439269065857
2,3.99502032995224,3.9748797714710236,2.342118978500366,2.5119397342205048,0.06713513005524874,0.0,0.0,13.289234161376953,0.0,1.0,0.0,0.0,0.0,0.2109375,0.265625,0.2109375,0.20703125,0.275390625,0.0,0.0,0.0,0.0,0.4689444899559021,0.6247274950146675,0.36144518479704857,0.2681523784995079,1.9967500865459442,2.0714750587940216,5.024162828922272,0.0,0.0,0.0,0.0,0.0,2.4641873836517334,0.125,0.10339506172839505,0.15851449275362317,0.1038003663003663,0.125,0.125,0.125,2.5731194019317627,0.09166666666666666,0.10359297141358509,0.1827956989247312,0.1474483370622389,0.024235551075268813,0.1038003663003663,7e-05,3.5e-05,0.5,197.68583369255066
3,3.362927556037903,3.3431532084941864,2.0068162232637405,2.055903136730194,0.06591452797874808,0.0,0.0,11.672682881355286,0.0,1.0,0.0,0.0,0.0,0.419921875,0.412109375,0.419921875,0.3515625,0.38671875,0.0,0.0,0.0,0.0,0.4340282827615738,0.6145345382392406,0.3621491827070713,0.2692071460187435,1.9531900435686111,2.029669553041458,4.317078858613968,0.0,0.0,0.0,0.0,0.0,2.257819890975952,0.19166666666666668,0.2873975409836066,0.316374240817507,0.16513212099811675,0.19166666666666668,0.19166666666666668,0.19166666666666668,2.3886688947677612,0.11666666666666667,0.11247046529339874,0.2129032258064516,0.1562881729139899,0.1386592741935484,0.16513212099811675,7e-05,3.5e-05,0.5,193.358580827713
4,3.067979246377945,3.0439061522483826,1.812425971031189,1.8945850133895874,0.08024361473508179,0.0,0.0,10.819931507110596,0.0,1.0,0.0,0.0,0.0,0.48046875,0.474609375,0.48046875,0.4375,0.474609375,0.0,0.0,0.0,0.0,0.49803050979971886,0.6155799776315689,0.36104270443320274,0.26885881274938583,1.941764920949936,2.0034210979938507,3.808953821659088,0.0,0.0,0.0,0.0,0.0,1.9457826018333435,0.2916666666666667,0.23473349109758845,0.38329798515376456,0.232580971659919,0.2916666666666667,0.2916666666666667,0.2916666666666667,2.0739981532096863,0.21666666666666667,0.2427389209471828,0.3548387096774194,0.3508363070061079,0.08266129032258063,0.232580971659919,7e-05,3.5e-05,0.5,186.63429760932922
5,2.6612536311149597,2.651084065437317,1.5666298270225525,1.668391153216362,0.03389863716438413,0.0,0.0,10.191656589508057,0.0,1.0,0.0,0.0,0.0,0.578125,0.63671875,0.578125,0.517578125,0.591796875,0.0,0.0,0.0,0.0,0.47278081253170967,0.5999511182308197,0.36250660195946693,0.26755787059664726,1.8567037731409073,1.9449644535779953,3.4373810291290283,0.0,0.0,0.0,0.0,0.0,1.8393173217773438,0.3416666666666667,0.3760925039872408,0.4590780552074295,0.346491216604014,0.3416666666666667,0.3416666666666667,0.3416666666666667,1.9766833782196045,0.3333333333333333,0.3655504691995375,0.3634408602150538,0.419442409334963,0.15413726478494622,0.346491216604014,7e-05,3.5e-05,0.5,190.78963255882263
6,2.7854080200195312,2.5739637911319733,1.5065919160842896,1.642110601067543,0.04095808323472738,0.19915680587291718,0.9395623654127121,10.517632365226746,1.964034527540207,1.0,0.0,0.05,0.1,0.583984375,0.64453125,0.583984375,0.576171875,0.607421875,0.9395623654127121,0.8509539216756821,1.028170794248581,0.19915680587291718,0.5025144331157207,0.5933847576379776,0.35997898504137993,0.2656886763870716,1.8359657526016235,1.89436636865139,3.199961006641388,0.011519328225404024,0.0013284433516673744,0.00734386348631233,0.017049296526238322,0.15999805182218552,1.646580696105957,0.5166666666666667,0.6619580518018018,0.7108634781619935,0.5524075059401146,0.5166666666666667,0.5166666666666667,0.5166666666666667,1.769936442375183,0.45,0.5290547895500726,0.4967741935483871,0.5534670527233329,0.07939768145161291,0.5524075059401146,7e-05,3.5e-05,0.5,194.72658252716064
7,2.692601442337036,2.3115944862365723,1.3537692427635193,1.4735773652791977,0.05604877043515444,0.36419229209423065,0.885807603597641,9.951642632484436,1.7841359972953796,1.0,0.0,0.1,0.2,0.642578125,0.716796875,0.642578125,0.66015625,0.72265625,0.885807603597641,0.8308886736631393,0.9407264888286591,0.36419229209423065,0.536127895116806,0.692572332918644,0.34876421838998795,0.2615067698061466,1.743540570139885,1.8353205174207687,2.879717707633972,0.02232091105543077,0.0026150676421821117,0.013948325184173882,0.03303576819598675,0.28797177225351334,1.479662537574768,0.5833333333333334,0.6810185185185185,0.7344792446860315,0.6178866534194403,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.5818732380867004,0.5,0.544773906332197,0.5806451612903226,0.6337905814994553,0.07951108870967738,0.6178866534194403,7e-05,3.5e-05,0.5,186.0314040184021
8,2.690326988697052,2.1481233835220337,1.2639077454805374,1.3603318184614182,0.06505667325109243,0.5226865783333778,0.8258399665355682,9.36101222038269,1.6617599725723267,1.0,0.0,0.15,0.3,0.70703125,0.76171875,0.70703125,0.681640625,0.75,0.8258399665355682,0.7572692036628723,0.8944106996059418,0.5226865783333778,0.5200638994574547,0.692330114543438,0.3341265879571438,0.2568412609398365,1.7036291062831879,1.7674966007471085,2.7481784224510193,0.032076152972877026,0.0038526188291143626,0.020443549379706383,0.04772240947932005,0.4122267849743366,1.4329367280006409,0.65,0.694656224152192,0.7939695511275575,0.6559625863902179,0.65,0.65,0.65,1.5263578295707703,0.575,0.6075813075813076,0.6602150537634408,0.6576411654918521,0.021425571236559193,0.6559625863902179,7e-05,3.5e-05,0.5,193.2749059200287
9,2.662124365568161,2.0012849867343903,1.167084977030754,1.2833846509456635,0.036140135023742914,0.6499973386526108,0.8407353460788727,9.77253520488739,1.6312741339206696,1.0,0.0,0.2,0.4,0.7421875,0.82421875,0.7421875,0.72265625,0.82421875,0.8407353460788727,0.7425740212202072,0.938896656036377,0.6499973386526108,0.49455520883202553,0.6642298549413681,0.32220782339572906,0.25280603766441345,1.6717625856399536,1.721560388803482,2.534313678741455,0.041242603212594986,0.005056120688095689,0.0267482022754848,0.061976172029972076,0.5068627446889877,1.3558679819107056,0.6833333333333333,0.6974567099567099,0.8124758989684758,0.6905853649274702,0.6833333333333333,0.6833333333333333,0.6833333333333333,1.449788749217987,0.5833333333333334,0.6293638448969332,0.6967741935483871,0.706620303373891,0.0258820564516129,0.6905853649274702,7e-05,3.5e-05,0.5,153.86199617385864
10,2.746177703142166,1.9581067115068436,1.1382163539528847,1.2613698542118073,0.05229690205305815,0.7723819613456726,0.8166577219963074,10.203776121139526,1.63698211312294,1.0,0.0,0.25,0.5,0.751953125,0.818359375,0.751953125,0.767578125,0.82421875,0.8166577219963074,0.744799941778183,0.8885155469179153,0.7723819613456726,0.5967470481991768,0.693919725716114,0.31184663996100426,0.24893369898200035,1.6212522238492966,1.6623255610466003,2.3909605145454407,0.04989546071738005,0.006223342556040734,0.03242504317313433,0.0748046524822712,0.5977401286363602,1.2762943506240845,0.7083333333333334,0.7234902113019122,0.8477709326728415,0.7351460057056727,0.7083333333333334,0.7083333333333334,0.7083333333333334,1.3494879007339478,0.6416666666666667,0.6891446075804665,0.7204301075268817,0.7421444589023147,0.04714801747311825,0.7351460057056727,7e-05,3.5e-05,0.5,109.57853150367737
