epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.878297805786133,5.889283061027527,3.1949808597564697,2.9936693906784058,-0.03661807160824537,0.0,0.0,18.815360069274902,0.0,1.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.08423913043478261,0.10869565217391304,0.09782608695652174,0.13858695652173914,0.0,0.0,0.0,0.0,1.674076408147812,1.0461617857217789,0.34434592723846436,0.2597780302166939,1.780509114265442,1.8152733445167542,6.187292098999023,0.0,0.0,0.0,0.0,0.0,2.8335139751434326,0.038461538461538464,0.010416666666666666,0.03333333333333333,0.015873015873015872,0.038461538461538464,0.038461538461538464,0.038461538461538464,2.7591490745544434,0.11538461538461539,0.06249999999999999,0.14583333333333334,0.10533610533610534,-0.0480072463768116,0.015873015873015872,-inf,3,False,0.0001,3e-05,0.3,21.770931243896484,28.18359375,3.37951922416687,0.42494964599609375,0.423478364944458,0.6214950084686279,4.8497443199157715
2,4.237027227878571,4.26662003993988,2.2955999970436096,2.1900223195552826,-0.0986431073397398,0.0,0.0,14.10408902168274,0.0,1.0,0.0,0.0,0.0,0.0,0.2798913043478261,0.2798913043478261,0.2798913043478261,0.2798913043478261,0.29347826086956524,0.0,0.0,0.0,0.0,1.8884992897510529,0.907382920384407,0.3437458202242851,0.2611432299017906,1.7472234666347504,1.8083751797676086,4.644116997718811,0.0,0.0,0.0,0.0,0.0,2.5958216190338135,0.11538461538461539,0.057539682539682536,0.15,0.0811965811965812,0.11538461538461539,0.11538461538461539,0.11538461538461539,,,,,,,0.0811965811965812,-inf,3,False,0.0001,3e-05,0.3,21.771968841552734,28.18359375,2.747483015060425,0.4169316291809082,0.0,0.0,3.1646389961242676
3,3.3735410571098328,3.3872628808021545,1.8044510781764984,1.7586798965930939,-0.04573924792930484,0.0,0.0,10.97886848449707,0.0,1.0,0.0,0.0,0.0,0.0,0.49728260869565216,0.48097826086956524,0.49728260869565216,0.42934782608695654,0.4048913043478261,0.0,0.0,0.0,0.0,1.845474749803543,0.9790672212839127,0.34526733309030533,0.2628646641969681,1.7153684496879578,1.7683071196079254,3.7004544138908386,0.0,0.0,0.0,0.0,0.0,2.590257167816162,0.11538461538461539,0.075,0.20833333333333334,0.09722222222222222,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.5476503372192383,0.15384615384615385,0.22727272727272727,,,,0.09722222222222222,0.015873015873015872,3,False,0.0001,3e-05,0.3,21.772159576416016,28.18359375,3.0141282081604004,0.41964030265808105,0.42354655265808105,0.0,3.857539176940918
4,3.112127900123596,2.845799744129181,1.5316022336483002,1.4602194428443909,-0.06930459197610617,0.2871195673942566,0.0,10.376601934432983,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.6032608695652174,0.5543478260869565,0.6032608695652174,0.5760869565217391,0.5434782608695652,0.0,0.0,0.0,0.2871195673942566,1.8632935583591461,1.0044642090797424,0.3455367982387543,0.2631755471229553,1.6391803920269012,1.7221078872680664,3.228155791759491,0.004936240031383932,0.0005639475712087005,0.0,0.004920308128930628,0.2766990698873997,2.810319662094116,0.11538461538461539,0.1851851851851852,0.20833333333333334,0.09999999999999999,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.7901499271392822,0.11538461538461539,0.10175438596491228,,,,0.09999999999999999,0.0811965811965812,3,False,0.0001,3e-05,0.3,21.770793914794922,28.18359375,2.9584434032440186,0.42002153396606445,0.42506980895996094,0.0,3.8038039207458496
5,2.9584469199180603,2.480672776699066,1.3665338158607483,1.2379322946071625,-0.05984767526388168,0.49572840332984924,0.0,9.467602491378784,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.7364130434782609,0.6059782608695652,0.7364130434782609,0.7119565217391305,0.6086956521739131,0.0,0.0,0.0,0.49572840332984924,1.7326702773571014,1.060694009065628,0.3453644812107086,0.26305728405714035,1.6145774722099304,1.6676992774009705,2.772021770477295,0.009867556625977159,0.001127388299209997,0.0,0.009529709815979004,0.4752037525177002,2.7273459434509277,0.15384615384615385,0.08627450980392158,0.25,0.10916179337231968,0.15384615384615385,0.15384615384615385,0.15384615384615385,2.6902480125427246,0.23076923076923078,0.15824915824915825,0.08333333333333333,0.05098039215686275,0.6286231884057971,0.10916179337231968,0.09722222222222222,3,False,0.0001,3e-05,0.3,21.771968841552734,28.18359375,2.994809627532959,0.41332459449768066,0.42389726638793945,0.6190276145935059,4.451361894607544
6,2.749229073524475,2.14508119225502,1.1762418746948242,1.076488122344017,-0.07376858405768871,0.6262784004211426,1.0181365609169006,8.742523431777954,1.9694879055023193,1.0,0.0,2.0,0.06666666666666667,0.42857142857142855,0.7690217391304348,0.7527173913043478,0.7690217391304348,0.7989130434782609,0.6902173913043478,1.0181365609169006,1.1084992289543152,0.9277738630771637,0.6262784004211426,1.9267713725566864,1.0455318838357925,0.34333978593349457,0.26125962287187576,1.5741219520568848,1.6136544346809387,2.3025717735290527,0.014714562566950917,0.0016795261471997947,0.0,0.013831323478370905,0.5920899212360382,2.497152805328369,0.23076923076923078,0.12301587301587301,0.3333333333333333,0.16883116883116886,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.442396879196167,0.23076923076923078,0.15873015873015872,,,,0.16883116883116886,0.09999999999999999,3,False,0.0001,3e-05,0.3,21.773098468780518,28.18359375,2.949925661087036,0.4189791679382324,0.4243500232696533,0.0,3.793527126312256
7,2.5898548364639282,1.8580400347709656,1.026649221777916,0.9237675815820694,-0.06131811812520027,0.750210240483284,1.0099196434020996,8.650739550590515,1.9322773218154907,1.0,0.0,2.0,0.13333333333333333,0.5714285714285714,0.8396739130434783,0.8070652173913043,0.8396739130434783,0.8315217391304348,0.8043478260869565,1.0099196434020996,1.0987500548362732,0.9210891723632812,0.750210240483284,1.86904576420784,1.1470077633857727,0.34149637073278427,0.2602594718337059,1.5026111602783203,1.554336965084076,2.049421191215515,0.01951407827436924,0.002230795391369611,0.0,0.01776385074481368,0.7026586979627609,2.191894769668579,0.2692307692307692,0.13194444444444445,0.3666666666666667,0.18881118881118883,0.2692307692307692,0.2692307692307692,0.2692307692307692,2.1251561641693115,0.34615384615384615,0.35887445887445885,,,,0.18881118881118883,0.10916179337231968,3,False,0.0001,3e-05,0.3,21.771732330322266,28.18359375,3.1329307556152344,0.41788244247436523,0.4339118003845215,0.0,3.985039710998535
8,2.574058949947357,1.7599544525146484,0.9909732639789581,0.8544235527515411,-0.12408772855997086,0.8513308167457581,0.981282114982605,9.399619340896606,1.9056406021118164,1.0,0.0,2.0,0.2,0.7142857142857143,0.8831521739130435,0.8206521739130435,0.8831521739130435,0.907608695652174,0.8233695652173914,0.981282114982605,1.0565922260284424,0.9059720039367676,0.8513308167457581,1.8462547659873962,1.157976120710373,0.33885030448436737,0.2581229582428932,1.4592629671096802,1.5201934278011322,1.844797819852829,0.024203593842685223,0.002765603188890964,0.0,0.021717048715800047,0.7906276434659958,1.948400616645813,0.2692307692307692,0.2571428571428571,0.31666666666666665,0.22751322751322753,0.2692307692307692,0.2692307692307692,0.2692307692307692,1.8861857652664185,0.2692307692307692,0.2989417989417989,,,,0.22751322751322753,0.16883116883116886,3,False,0.0001,3e-05,0.3,21.772907733917236,28.18359375,2.7662763595581055,0.4236116409301758,0.42489194869995117,0.0,3.6150588989257812
9,2.487959146499634,1.5655090808868408,0.9178522229194641,0.7196187824010849,-0.08146978542208672,0.9468910396099091,0.9590668976306915,8.632508158683777,1.8789471983909607,1.0,0.0,2.0,0.26666666666666666,0.8571428571428571,0.9429347826086957,0.8559782608695652,0.9429347826086957,0.9293478260869565,0.8668478260869565,0.9590668976306915,1.0131329894065857,0.9050008356571198,0.9468910396099091,1.8982920944690704,1.1306961476802826,0.3358812853693962,0.25682269036769867,1.4182237088680267,1.4426427781581879,1.6992763578891754,0.02878982527181506,0.0033020059927366674,0.0,0.02473101858049631,0.873913586139679,1.8245158195495605,0.5,0.5416666666666666,0.6166666666666667,0.5047979797979797,0.5,0.5,0.5,1.7724380493164062,0.46153846153846156,0.5027777777777778,,,,0.5047979797979797,0.18881118881118883,3,False,0.0001,3e-05,0.3,21.773098468780518,28.18359375,2.9833741188049316,0.42563533782958984,0.4310324192047119,0.0,3.8403141498565674
10,2.437324285507202,1.4461458921432495,0.8199687004089355,0.6957524120807648,-0.11508339457213879,1.0257034003734589,0.9726714491844177,9.118419170379639,1.8316968083381653,1.0,0.0,2.0,0.3333333333333333,1.0,0.9429347826086957,0.8858695652173914,0.9429347826086957,0.9402173913043478,0.8831521739130435,0.9726714491844177,1.0218245089054108,0.9235183894634247,1.0257034003734589,1.8007201254367828,1.095986694097519,0.3332780599594116,0.2556377947330475,1.375451922416687,1.4000849425792694,1.5687131881713867,0.03332780674099922,0.0038345668581314385,0.0,0.028001698665320873,0.9412279576063156,1.718214988708496,0.38461538461538464,0.4444444444444445,0.5166666666666667,0.39484126984126977,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.6670916080474854,0.4230769230769231,0.4583333333333333,0.4375,0.4909627412244091,0.5027173913043478,0.39484126984126977,0.22751322751322753,3,False,0.0001,3e-05,0.3,21.771732330322266,28.18359375,2.9979381561279297,0.4123408794403076,0.42684459686279297,0.6170928478240967,4.454511642456055
