epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,checkpoint_selection_eligible,checkpoint_selection_min_epoch,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.452697992324829,5.448438723882039,2.8923826615015664,3.0071247816085815,0.014197669923305511,0.0,0.0,34.37179756164551,0.0,1.0,0.0,0.0,0.0,0.0,0.13541666666666666,0.16666666666666666,0.13541666666666666,0.13541666666666666,0.10416666666666667,0.0,0.0,0.0,0.0,0.38526899615923565,0.6921700139840444,0.3463909427324931,0.2713510791460673,1.5307372013727825,1.838057557741801,6.536780595779419,0.0,0.0,0.0,0.0,0.0,2.8884319067001343,0.15384615384615385,0.047619047619047616,0.08333333333333333,0.06060606060606061,0.15384615384615385,0.15384615384615385,0.15384615384615385,2.879068970680237,0.2692307692307692,0.15757575757575756,0.3020833333333333,0.15939233180612492,-0.16666666666666666,0.06060606060606061,-inf,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.087424278259277,29.146484375,1.037287950515747,0.3537485599517822,0.3622457981109619,0.4086611270904541,2.1622719764709473
2,4.875444173812866,4.8379472096761065,2.624972701072693,2.603499412536621,0.12498977159460385,0.0,0.0,29.451778411865234,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.22916666666666666,0.25,0.22916666666666666,0.19791666666666666,0.0,0.0,0.0,0.0,0.3489401042461395,0.5075321594874064,0.3471437096595764,0.27128856380780536,1.6689935525258381,1.7930062611897786,5.319973627726237,0.0,0.0,0.0,0.0,0.0,2.4832946062088013,0.15384615384615385,0.09583333333333333,0.2333333333333333,0.1349206349206349,0.15384615384615385,0.15384615384615385,0.15384615384615385,,,,,,,0.1349206349206349,-inf,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.7675721645355225,0.3589916229248047,0.0,0.0,1.1268155574798584
3,4.582927227020264,4.5251452922821045,2.486885945002238,2.3979521989822388,0.19260650873184204,0.0,0.0,26.725253740946453,0.0,1.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.20833333333333334,0.2708333333333333,0.22916666666666666,0.2604166666666667,0.0,0.0,0.0,0.0,0.3776057610909144,0.5797452578941981,0.3441099673509598,0.27014655868212384,1.6757858196894329,1.761435588200887,4.782650629679362,0.0,0.0,0.0,0.0,0.0,2.386583089828491,0.2692307692307692,0.3680555555555556,0.3333333333333333,0.2796934865900383,0.2692307692307692,0.2692307692307692,0.2692307692307692,,,,,,,0.2796934865900383,-inf,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.7780709266662598,0.35556459426879883,0.0,0.0,1.133847951889038
4,4.00717560450236,3.951840122540792,2.2257123390833535,2.0307384729385376,0.1844515067835649,0.0,0.0,25.0145165125529,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.25,0.375,0.2708333333333333,0.3125,0.0,0.0,0.0,0.0,0.36405855417251587,0.5697863548994064,0.345010906457901,0.2704329739014308,1.459737499554952,1.7388275464375813,4.49886159102122,0.0,0.0,0.0,0.0,0.0,2.213631570339203,0.23076923076923078,0.1400966183574879,0.3,0.18095238095238098,0.23076923076923078,0.23076923076923078,0.23076923076923078,,,,,,,0.18095238095238098,0.06060606060606061,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.7065081596374512,0.35698413848876953,0.0,0.0,1.063723087310791
5,3.7555088996887207,3.7166550556818643,2.140635152657827,1.8541409969329834,0.12951269870003065,0.0,0.0,23.764161745707195,0.0,1.0,0.0,0.0,0.0,0.0,0.4895833333333333,0.3333333333333333,0.4895833333333333,0.4479166666666667,0.3229166666666667,0.0,0.0,0.0,0.0,0.3064071436723073,0.492797131339709,0.3446062405904134,0.27047044535477954,1.4728961984316509,1.7380403280258179,4.354838768641154,0.0,0.0,0.0,0.0,0.0,1.9599571824073792,0.46153846153846156,0.47222222222222227,0.5833333333333334,0.47222222222222215,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.9585313200950623,0.5,0.5321637426900584,0.34375,0.37536237662819943,0.10416666666666669,0.47222222222222215,0.1349206349206349,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.7706780433654785,0.35892534255981445,0.36270570755004883,0.41353678703308105,1.906118392944336
6,3.7551312843958535,3.512296477953593,1.917703131834666,1.8759921391805012,0.11017750265697639,0.2097815697391828,0.0,22.497143109639484,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.4270833333333333,0.4166666666666667,0.4270833333333333,0.3958333333333333,0.2916666666666667,0.0,0.0,0.0,0.2097815697391828,0.3036294107635816,0.5245417157808939,0.34112589061260223,0.2703605492909749,1.5341690580050151,1.694372038046519,4.078083276748657,0.0,0.000563251165052255,0.003196185687556863,0.0021179650211706758,0.2039041668176651,1.7853220105171204,0.46153846153846156,0.46410256410256406,0.5833333333333334,0.4656084656084656,0.46153846153846156,0.46153846153846156,0.46153846153846156,,,,,,,0.4656084656084656,0.18095238095238098,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.9613542556762695,0.35396480560302734,0.0,0.0,1.315567970275879
7,4.018615285555522,3.542845686276754,2.0299118757247925,1.7799221277236938,0.2641288861632347,0.39653093616167706,0.0,22.60055637359619,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.4791666666666667,0.375,0.4791666666666667,0.4375,0.34375,0.0,0.0,0.0,0.39653093616167706,0.34184809029102325,0.5495390892028809,0.3399141877889633,0.2726807842652003,1.5532570083936055,1.7056567668914795,3.8465871810913086,0.0,0.0011361700017005205,0.0064719045379509526,0.004264141820992033,0.38465872406959534,1.735167384147644,0.46153846153846156,0.38888888888888884,0.5833333333333334,0.4444444444444444,0.46153846153846156,0.46153846153846156,0.46153846153846156,,,,,,,0.4444444444444444,0.18095238095238098,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.7918059825897217,0.3534889221191406,0.0,0.0,1.145514965057373
8,3.8670671780904136,3.2519580920537314,1.8907575805981953,1.6014123956362407,0.21405276904503504,0.5508932669957479,0.0,22.037737528483074,0.0,1.0,0.0,0.0,0.0,0.25,0.5520833333333334,0.46875,0.5520833333333334,0.5104166666666666,0.4375,0.0,0.0,0.0,0.5508932669957479,0.3661501904328664,0.6316793163617452,0.3407285859187444,0.2723073810338974,1.4994334975878398,1.6623653570810955,3.5572399298350015,0.0,0.0017019211663864553,0.009371459561710557,0.00623386997419099,0.5335860202709833,1.6179814338684082,0.5,0.47222222222222215,0.6666666666666666,0.5277777777777778,0.5,0.5,0.5,,,,,,,0.5277777777777778,0.4444444444444444,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.084860801696777,29.146484375,0.9618535041809082,0.3585367202758789,0.0,0.0,1.3206305503845215
9,4.061155120531718,3.266453266143799,1.8787872592608135,1.6325481136639912,0.2495229790608088,0.7198449273904165,1.0009243686993916,22.57583491007487,2.2867581049601235,1.0,0.0,3.0,0.05,0.3333333333333333,0.59375,0.4270833333333333,0.59375,0.625,0.4583333333333333,1.0009243686993916,1.0865978002548218,0.9152508974075317,0.7198449273904165,0.29808072249094647,0.6051576683918635,0.33754808207352954,0.27075445652008057,1.415834943453471,1.6542579730351765,3.48307732741038,0.0,0.0022562872618436813,0.011798625035832325,0.008271289446080724,0.6966154873371124,1.4907552003860474,0.6923076923076923,0.7125,0.7458333333333332,0.6754634254634255,0.6923076923076923,0.6923076923076923,0.6923076923076923,,,,,,,0.6754634254634255,0.4444444444444444,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.085799694061279,29.146484375,0.8253512382507324,0.4150853157043457,0.0,0.0,1.2407045364379883
10,4.115431388219197,3.19185471534729,1.8950082461039226,1.5257017413775127,0.2033545095473528,0.8625702361265818,0.9307603438695272,21.763009071350098,2.2981123129526773,1.0,0.0,3.0,0.1,0.4166666666666667,0.6041666666666666,0.46875,0.6041666666666666,0.65625,0.4583333333333333,0.9307603438695272,1.0453241070111592,0.8161965807278951,0.8625702361265818,0.3570839961369832,0.6531304816404978,0.33973753949006397,0.2701934476693471,1.556512673695882,1.639627476533254,3.325095772743225,0.0,0.0028145151445642114,0.016213674408694107,0.010247671821465095,0.8312739431858063,1.70378178358078,0.5,0.5462962962962963,0.5208333333333334,0.4728966685488425,0.5,0.5,0.5,1.6677805185317993,0.46153846153846156,0.47156084656084657,0.5416666666666666,0.5456199017074529,0.11458333333333337,0.4728966685488425,0.4444444444444444,4,False,40,False,7e-05,2.4e-05,0.3428571428571429,4.085799694061279,29.146484375,0.8724186420440674,0.35389280319213867,0.3631772994995117,0.40668678283691406,1.9964473247528076
