2026-08-31 00:07:48 | Starting Dual_D standalone training
2026-08-31 00:07:48 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352
2026-08-31 00:07:48 | Device: cuda
2026-08-31 00:07:48 | Source train samples: 992
2026-08-31 00:07:48 | Target train samples: 132
2026-08-31 00:07:48 | Target val samples: 37
2026-08-31 00:07:48 | Classes: 14
2026-08-31 00:07:48 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
2026-08-31 00:07:48 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-31 00:07:48 | target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
2026-08-31 00:07:48 | target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
2026-08-31 00:07:48 | Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
2026-08-31 00:07:48 | Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-31 00:07:48 | Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
2026-08-31 00:07:48 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-31 00:07:49 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
2026-08-31 00:07:49 | Model parameters: total=17277714 | trainable=17120210
2026-08-31 00:07:52 | Epoch 001/060 | loss 5.8532 | cls 5.8325 | tal 0.0691 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1136 | val_acc 0.2432 | val_f1 0.0852 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 30.124/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
2026-08-31 00:08:11 | Epoch 012/060 | loss 3.4471 | cls 3.4513 | tal -0.0231 | dual_g 0.0027 | dual_d 0.9092 | train_acc 0.5208 | train_full n/a | val_acc 0.7568 | val_f1 0.8009 | adv/moduleC 0.08/0.22 | disc_steps 4 | grad(main/disc) 21.597/2.223 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-31 00:08:12 | Epoch 013/060 | loss 3.2018 | cls 3.2041 | tal -0.0204 | dual_g 0.0038 | dual_d 0.9691 | train_acc 0.4861 | train_full n/a | val_acc 0.8378 | val_f1 0.8802 | adv/moduleC 0.12/0.28 | disc_steps 4 | grad(main/disc) 19.787/2.434 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:14 | Epoch 014/060 | loss 3.3058 | cls 3.3060 | tal -0.0145 | dual_g 0.0042 | dual_d 1.0208 | train_acc 0.5139 | train_full n/a | val_acc 0.8649 | val_f1 0.8857 | adv/moduleC 0.17/0.33 | disc_steps 4 | grad(main/disc) 21.241/2.332 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:08:16 | Epoch 015/060 | loss 3.1782 | cls 3.1956 | tal -0.0751 | dual_g 0.0051 | dual_d 0.9601 | train_acc 0.5278 | train_full 0.7955 | val_acc 0.7838 | val_f1 0.7950 | adv/moduleC 0.21/0.39 | disc_steps 4 | grad(main/disc) 21.041/2.284 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.4s
2026-08-31 00:08:18 | Epoch 016/060 | loss 2.9977 | cls 3.0249 | tal -0.1110 | dual_g 0.0060 | dual_d 1.0399 | train_acc 0.5347 | train_full n/a | val_acc 0.7297 | val_f1 0.7284 | adv/moduleC 0.25/0.44 | disc_steps 4 | grad(main/disc) 20.364/2.400 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:19 | Epoch 017/060 | loss 3.1477 | cls 3.1835 | tal -0.1415 | dual_g 0.0066 | dual_d 1.0547 | train_acc 0.5972 | train_full n/a | val_acc 0.7838 | val_f1 0.7915 | adv/moduleC 0.29/0.50 | disc_steps 4 | grad(main/disc) 20.969/2.426 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:08:21 | Epoch 018/060 | loss 3.0821 | cls 3.0983 | tal -0.0749 | dual_g 0.0062 | dual_d 1.0951 | train_acc 0.5139 | train_full n/a | val_acc 0.8378 | val_f1 0.8571 | adv/moduleC 0.33/0.56 | disc_steps 4 | grad(main/disc) 20.507/2.472 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:23 | Epoch 019/060 | loss 2.8503 | cls 2.8648 | tal -0.0721 | dual_g 0.0071 | dual_d 1.1613 | train_acc 0.6111 | train_full n/a | val_acc 0.8378 | val_f1 0.8507 | adv/moduleC 0.38/0.61 | disc_steps 4 | grad(main/disc) 19.019/2.486 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.0/0.0s | 1.8s
2026-08-31 00:08:25 | Epoch 020/060 | loss 2.8991 | cls 2.9132 | tal -0.0740 | dual_g 0.0080 | dual_d 1.2080 | train_acc 0.5625 | train_full 0.9318 | val_acc 0.8919 | val_f1 0.9089 | adv/moduleC 0.42/0.67 | disc_steps 4 | grad(main/disc) 20.526/2.512 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
2026-08-31 00:08:27 | Epoch 021/060 | loss 2.8144 | cls 2.8202 | tal -0.0473 | dual_g 0.0084 | dual_d 1.2243 | train_acc 0.6111 | train_full n/a | val_acc 0.8919 | val_f1 0.9118 | adv/moduleC 0.46/0.72 | disc_steps 4 | grad(main/disc) 19.653/2.496 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-31 00:08:28 | Epoch 022/060 | loss 2.7009 | cls 2.7369 | tal -0.1496 | dual_g 0.0089 | dual_d 1.2241 | train_acc 0.6181 | train_full n/a | val_acc 0.7838 | val_f1 0.7917 | adv/moduleC 0.50/0.78 | disc_steps 4 | grad(main/disc) 19.845/2.482 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:08:30 | Epoch 023/060 | loss 2.7521 | cls 2.7717 | tal -0.0981 | dual_g 0.0099 | dual_d 1.2339 | train_acc 0.6667 | train_full n/a | val_acc 0.8919 | val_f1 0.8817 | adv/moduleC 0.54/0.83 | disc_steps 4 | grad(main/disc) 19.151/2.440 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-31 00:08:31 | Epoch 024/060 | loss 2.5605 | cls 2.5857 | tal -0.1145 | dual_g 0.0091 | dual_d 1.1918 | train_acc 0.7014 | train_full n/a | val_acc 0.9189 | val_f1 0.9053 | adv/moduleC 0.58/0.89 | disc_steps 4 | grad(main/disc) 18.311/2.440 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
2026-08-31 00:08:34 | Epoch 025/060 | loss 2.6029 | cls 2.6238 | tal -0.1035 | dual_g 0.0101 | dual_d 1.2054 | train_acc 0.6111 | train_full 0.9318 | val_acc 0.8649 | val_f1 0.8896 | adv/moduleC 0.62/0.94 | disc_steps 4 | grad(main/disc) 18.499/2.374 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
2026-08-31 00:08:35 | Epoch 026/060 | loss 2.4857 | cls 2.5071 | tal -0.1042 | dual_g 0.0099 | dual_d 1.1966 | train_acc 0.7292 | train_full n/a | val_acc 0.9189 | val_f1 0.9396 | adv/moduleC 0.67/1.00 | disc_steps 4 | grad(main/disc) 17.084/2.375 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-31 00:08:37 | Epoch 027/060 | loss 2.4797 | cls 2.5133 | tal -0.1495 | dual_g 0.0112 | dual_d 1.2338 | train_acc 0.7431 | train_full n/a | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 0.71/1.00 | disc_steps 4 | grad(main/disc) 17.906/2.424 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:39 | Epoch 028/060 | loss 2.4587 | cls 2.4901 | tal -0.1420 | dual_g 0.0112 | dual_d 1.1795 | train_acc 0.7083 | train_full n/a | val_acc 0.9189 | val_f1 0.9087 | adv/moduleC 0.75/1.00 | disc_steps 4 | grad(main/disc) 18.313/2.285 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:08:40 | Epoch 029/060 | loss 2.4966 | cls 2.5285 | tal -0.1453 | dual_g 0.0117 | dual_d 1.1803 | train_acc 0.7292 | train_full n/a | val_acc 0.9189 | val_f1 0.9358 | adv/moduleC 0.79/1.00 | disc_steps 4 | grad(main/disc) 19.420/2.403 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:08:42 | Epoch 030/060 | loss 2.3524 | cls 2.3742 | tal -0.1139 | dual_g 0.0124 | dual_d 1.3231 | train_acc 0.7569 | train_full 0.9470 | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 0.83/1.00 | disc_steps 4 | grad(main/disc) 16.805/2.396 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
2026-08-31 00:08:44 | Epoch 031/060 | loss 2.3592 | cls 2.3816 | tal -0.1201 | dual_g 0.0136 | dual_d 1.2639 | train_acc 0.7361 | train_full n/a | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 0.88/1.00 | disc_steps 4 | grad(main/disc) 18.184/2.443 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:46 | Epoch 032/060 | loss 2.2828 | cls 2.3221 | tal -0.1766 | dual_g 0.0136 | dual_d 1.3414 | train_acc 0.7639 | train_full n/a | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 0.92/1.00 | disc_steps 4 | grad(main/disc) 16.786/2.512 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:08:47 | Epoch 033/060 | loss 2.2830 | cls 2.3328 | tal -0.2119 | dual_g 0.0138 | dual_d 1.1184 | train_acc 0.8056 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 0.96/1.00 | disc_steps 4 | grad(main/disc) 16.980/2.153 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:49 | Epoch 034/060 | loss 2.1767 | cls 2.2277 | tal -0.2198 | dual_g 0.0150 | dual_d 1.2445 | train_acc 0.7569 | train_full n/a | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.397/2.377 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:51 | Epoch 035/060 | loss 2.2384 | cls 2.2983 | tal -0.2422 | dual_g 0.0128 | dual_d 1.2421 | train_acc 0.8125 | train_full 0.9621 | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 19.197/2.339 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
2026-08-31 00:08:53 | Epoch 036/060 | loss 2.3404 | cls 2.3666 | tal -0.1331 | dual_g 0.0137 | dual_d 1.2128 | train_acc 0.7569 | train_full n/a | val_acc 0.9730 | val_f1 0.9802 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.009/2.381 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:08:54 | Epoch 037/060 | loss 2.2868 | cls 2.3170 | tal -0.1498 | dual_g 0.0148 | dual_d 1.2521 | train_acc 0.8333 | train_full n/a | val_acc 0.9730 | val_f1 0.9740 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.789/2.360 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:08:56 | Epoch 038/060 | loss 2.2663 | cls 2.3024 | tal -0.1664 | dual_g 0.0137 | dual_d 1.2391 | train_acc 0.7847 | train_full n/a | val_acc 0.9189 | val_f1 0.9373 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.272/2.321 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
2026-08-31 00:08:57 | Epoch 039/060 | loss 2.1158 | cls 2.1775 | tal -0.2537 | dual_g 0.0143 | dual_d 1.2520 | train_acc 0.8472 | train_full n/a | val_acc 0.9189 | val_f1 0.9396 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.210/2.289 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
2026-08-31 00:09:00 | Epoch 040/060 | loss 2.0917 | cls 2.1296 | tal -0.1716 | dual_g 0.0135 | dual_d 1.2694 | train_acc 0.8264 | train_full 0.9924 | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.649/2.327 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.3s
2026-08-31 00:09:01 | Epoch 041/060 | loss 2.0459 | cls 2.1242 | tal -0.3075 | dual_g 0.0139 | dual_d 1.2448 | train_acc 0.8472 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.391/2.363 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
2026-08-31 00:09:03 | Epoch 042/060 | loss 2.1013 | cls 2.1573 | tal -0.2320 | dual_g 0.0136 | dual_d 1.2869 | train_acc 0.8333 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.368/2.377 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:09:04 | Epoch 043/060 | loss 2.0726 | cls 2.1265 | tal -0.2259 | dual_g 0.0138 | dual_d 1.2879 | train_acc 0.8333 | train_full n/a | val_acc 0.9459 | val_f1 0.9616 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.696/2.351 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:09:06 | Epoch 044/060 | loss 2.1209 | cls 2.1671 | tal -0.1971 | dual_g 0.0129 | dual_d 1.2392 | train_acc 0.8194 | train_full n/a | val_acc 0.9189 | val_f1 0.9447 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.868/2.338 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
2026-08-31 00:09:08 | Epoch 045/060 | loss 2.0454 | cls 2.0795 | tal -0.1545 | dual_g 0.0123 | dual_d 1.2611 | train_acc 0.8681 | train_full 0.9242 | val_acc 0.9459 | val_f1 0.9556 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.615/2.302 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
2026-08-31 00:09:11 | New best val_f1_macro_present: raw=0.9556 stable_score=0.9447 at epoch 45
2026-08-31 00:09:12 | Epoch 046/060 | loss 2.0436 | cls 2.0868 | tal -0.1873 | dual_g 0.0130 | dual_d 1.2157 | train_acc 0.8750 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.185/2.277 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:09:14 | Epoch 047/060 | loss 1.9995 | cls 2.0263 | tal -0.1313 | dual_g 0.0125 | dual_d 1.2787 | train_acc 0.8750 | train_full n/a | val_acc 0.9730 | val_f1 0.9776 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.518/2.293 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
