variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
full,逆光,3,0.3676102051014812,0.02343659178082995,0.38117135633614446,0.027902604413541244,0.013561151234663319,0.009376125355033404,0.721328760738726,0.04267696285442214,0.7044588666823175,0.048222348796025084,0.016869894056408524,0.005805472295263205,0.0024064888534750957,0.0002917124969441267,0.0024726316942030625,0.0002614159656276697,-6.614284072796707e-05,3.264035525495119e-05,0.2786712398131688,0.04267695654968236,0.29554112752278644,0.04822234246167755,0.016869887709617615,0.0058054729843918,0.1062154546380043,0.011461645751595764,0.12191938360532124,0.01645571931653132,0.015703928967316944,0.005072104311891721,0.9259259259259259,0.06415002990995845,0.9259259259259259,0.06415002990995845,0.0,0.0,0.023305043131670047,0.0009142666724583712,0.02653963994640041,0.002851647593777682,0.024922341539035227,0.0010813530293438606,0.020749652371997898,0.0003731643384534121,0.025212780183635368,0.002456844325178866,0.022981216277816633,0.0013043521234399685
full,雨天,3,0.5713985192080471,0.013389333285885017,0.5869082647228739,0.013280675273854674,0.015509745514826867,0.000287138391674974,0.8464295806156265,0.018176372314358175,0.8376619033515453,0.03053876550685578,0.00876767726408112,0.01236288595028004,0.006776266783552754,0.0015350948022545962,0.006944026722325038,0.001545703501291792,-0.0001677599387722844,3.740441609601248e-05,0.15357041855653128,0.018176382320990003,0.16233809292316437,0.030538794779643236,0.008767674366633097,0.012362905074247154,0.05998707438508669,0.02199649104591861,0.063027523458004,0.01911159297586143,0.0030404490729173026,0.007922558844903522,0.7222222222222222,0.09622504486493767,0.7222222222222222,0.09622504486493767,0.0,0.0,0.032652411773944026,0.004326681626115571,0.05115173669897575,0.002624466803433039,0.04190207423645989,0.003420602060537832,0.02146873060843335,0.00018327508819390085,0.03554166087577966,0.0014117612997413083,0.028505195742106502,0.0007474739944396461
full,雾天,3,0.2934749875844067,0.0018971114710578457,0.3108670918473888,0.002062727257508648,0.017392104262982083,0.0013360808733789327,0.68539326886336,0.038468977200789053,0.657745886180136,0.043618056688521985,0.027647382683224125,0.006521614508767373,0.0012094697172607284,0.00034048056229597404,0.0012389084002545918,0.00034749247777134535,-2.943868299386341e-05,7.467364351519269e-06,0.3146067460378011,0.03846901793770292,0.3422541121641795,0.04361806590515335,0.027647366126378376,0.006521583776623238,0.1570888509353002,0.007615749589708944,0.17933315535386404,0.011629563293306942,0.022244304418563843,0.004016423675118483,1.0,0.0,1.0,0.0,0.0,0.0,0.02559180109184674,0.0027845601765270726,0.03580947226283811,0.0027198048844321375,0.030700636677342425,0.0025272155454887984,0.026222834164737363,0.0020202302288954486,0.03425113941662339,0.0033922173852423696,0.030236986790680376,0.0026728938401686165
full,黑天,3,0.5484621104477038,0.03148099303818965,0.5696864981029481,0.03533421654185797,0.02122438765524437,0.004638542892270023,0.3971124403178692,0.039513013499005024,0.39137064665555954,0.03438246608308744,0.005741793662309647,0.007587506597140264,0.0014944651048831564,5.181650036470185e-05,0.0015126709712195057,4.297563688683756e-05,-1.8205866336349246e-05,2.9090111650346393e-05,0.6028875708580017,0.039513054849203935,0.6086293260256449,0.03438246636925962,0.0057417551676432295,0.00758757184422453,0.4148966372013092,0.02329793946690851,0.4364464382330577,0.021128013085924362,0.021549801031748455,0.002927219820811654,1.0,0.0,1.0,0.0,0.0,0.0,0.010765679593803054,0.0016072458692114686,0.013341179505779573,0.0011869116584815019,0.012053429549791314,0.0009252638556015064,0.011635455351562914,0.00017584261358960466,0.01650916832696049,0.0021236002930296147,0.014072311839261702,0.0010113361543889695
no_classification_feedback,逆光,3,0.3272893225307685,0.04616965186177293,0.3290954343596375,0.049153309055107085,0.001806111828868991,0.0061201015680723584,0.7687206076527083,0.023432930125164213,0.7205573982662625,0.02903839253376016,0.048163209386445804,0.014362375548528868,0.0024116747963058892,0.00022388907475440914,0.0023184586778331544,0.00021626506707662072,9.321611847273479e-05,3.602802133145431e-05,0.2312793731689453,0.02343293430957792,0.27944259842236835,0.02903838771010257,0.04816322525342306,0.014362370931159264,0.06663260857264201,0.01230391990269082,0.08801769961913426,0.012126470720261044,0.02138509104649226,0.00610142967130756,0.7777777777777778,0.1111111111111111,0.9259259259259259,0.06415002990995845,0.14814814814814814,0.06415002990995841,0.006831709956728946,0.0007961024506553988,0.007922560782092868,0.0004955925790928778,0.007377135369410906,0.0006173049411655397,0.03978281530453215,0.0019529692638597354,0.03784173490547984,0.0018795113495860027,0.038812275105006,0.0018936619698930839
no_classification_feedback,雨天,3,0.5163270658380287,0.02228415181764049,0.5181444756714498,0.022024035053671634,0.0018174098334211204,0.0005944800050039229,0.9272028152416978,0.02920052262334374,0.8963452567242914,0.01622324942809199,0.030857558517406385,0.024124627416450616,0.00699621185392483,0.0025246347755788125,0.006975781737481224,0.002505079286343848,2.0430116443605727e-05,2.1846694235113665e-05,0.07279717549681664,0.029200513932403055,0.10365473975737889,0.016223262303967874,0.03085756426056226,0.02412463085163013,0.03834926119695107,0.020668957037816384,0.04692099057137966,0.0226663898215035,0.00857172937442859,0.005264370565009096,0.7222222222222222,0.1924500897298753,0.8333333333333334,0.16666666666666669,0.11111111111111109,0.0962250448649376,0.0037419097719163033,0.0009331848605639094,0.0056947403603355975,0.0007344027537385822,0.004718325066125951,0.0008051894031075152,0.03341714354975361,0.005091063841093714,0.0493926908080569,0.009975348128994914,0.04140491717890525,0.006111422192613432
no_classification_feedback,雾天,3,0.2698894469048856,0.012238566453353942,0.26433568487567016,0.013628768094501035,-0.0055537620292154255,0.0013955934250607673,0.7118403003723532,0.05364077221555018,0.692738558407183,0.0659492818656133,0.019101741965170227,0.014374497473159971,0.0009236558010320111,6.78320946986663e-05,0.0009175152392998355,6.850793812485644e-05,6.140561732175677e-06,8.782563038438537e-07,0.28815969824790955,0.053640798425177834,0.30726143221060437,0.06594927775998949,0.019101733962694805,0.014374471059558554,0.15151345978180566,0.03665401657006907,0.14287552734216055,0.03800176638813966,-0.008637932439645132,0.013912107873843279,0.9259259259259259,0.12830005981991682,0.9259259259259259,0.12830005981991682,0.0,0.0,0.002928632895880178,0.000849603543812357,0.004113625505624114,0.0011295694306743497,0.0035211292007521454,0.0009841209050196404,0.06629606189163874,0.0063571667600551265,0.08934975871783846,0.005940837247949803,0.0778229103047386,0.00289201395536695
no_classification_feedback,黑天,3,0.5160490534629415,0.034825917870839745,0.5428582974457946,0.04105591488445458,0.026809243982853097,0.006360507216692418,0.4578353477021058,0.03802734841522781,0.3566448887189229,0.03146760084178876,0.10119045898318291,0.00684534546837442,0.0012729151965931197,0.0002315961202957518,0.0010258517453892381,0.00020300360799079255,0.00024706345120388166,2.8852473746785986e-05,0.5421646237373352,0.038027351219227463,0.643355131149292,0.03146759931966846,0.10119050741195679,0.006845358238935181,0.4086064000924428,0.04288093709196269,0.48472273349761963,0.04661253596457162,0.0761163334051768,0.011566613551670126,1.0,0.0,1.0,0.0,0.0,0.0,0.0030605685747944157,0.00041440656229351614,0.00527583541763827,0.0013027772599747735,0.004168201996216343,0.0008490146067018445,0.00548751528275738,0.002351393358863281,0.008082734589294802,0.005382689890574589,0.00678512493602609,0.0038307548315232574
no_cycle,逆光,3,0.36312170176972636,0.016718562349501517,0.3750207818756645,0.020587753898252553,0.011899080105938117,0.009759655182311165,0.729221223405114,0.02692800786710978,0.7186193143328031,0.028789081821814312,0.010601909072310844,0.008337744099134105,0.002573410547534671,0.00041723600670092966,0.002670472509219218,0.00042061699977171183,-9.706196168454695e-05,1.631699756084071e-05,0.27077879508336383,0.026928012299225763,0.28138067324956256,0.02878908383993589,0.01060187816619873,0.008337777645269944,0.09856239954630534,0.010549857873822998,0.11455235630273819,0.01202898956982407,0.01598995675643285,0.0036172883055923303,0.8518518518518519,0.06415002990995838,0.8518518518518519,0.12830005981991682,3.700743415417188e-17,0.1111111111111111,0.05533355411712318,0.007028510707129388,0.0625523957266167,0.005624696057658726,0.05894297492186994,0.005532874269561565,0.02719096173283784,0.003010278254631642,0.03085265657380298,0.0032861250341380973,0.029021809153320408,0.0017427775605797986
no_cycle,雨天,3,0.5664369859702516,0.01244217227632553,0.5869170426335831,0.014623893713148699,0.020480056663331525,0.002239914411650892,0.8621417025311126,0.017227698693188607,0.8537020008597109,0.026563165270121106,0.008439701671401659,0.016246130846904926,0.0054535859322466605,0.0008074526756822445,0.005686562395122361,0.0008156772413644037,-0.00023297646287570033,6.692125861666543e-05,0.13785829643408457,0.017227697981387225,0.1462980012098948,0.026563156550927093,0.008439704775810242,0.01624611565374346,0.0748545229434967,0.006218998500412425,0.07584465046723683,0.0022679865050435127,0.0009901275237401326,0.005924202150508817,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.04587832047523838,0.0017387219120420351,0.06741815662009733,0.00310018544573113,0.05664823854766785,0.0021776927745429456,0.023924183892667254,0.0013575784883774768,0.03737173849740151,0.0028675792682280104,0.030647961195034382,0.001991149638021921
