run_dir,run,variant,domain,iteration,seed,metrics_path,epochs,best_epoch,best_val_acc,best_val_precision,best_val_recall,best_val_f1,best_val_correct,best_val_total,best_val_errors,best_val_acc_wilson_low,best_val_acc_wilson_high,best_train_full_acc,generalization_gap,feature_embeddings,result_path,best_train_acc_target_like,best_train_dual_d_generator_total,best_train_dual_d_cycle,best_train_acc_source_like,best_train_dual_d_classification_feedback,best_train_dual_d_identity,best_train_dual_d_contrastive,best_train_dual_d_adv_auxiliary,best_train_dual_d_prototype_contrastive,best_train_dual_d_adv_primary
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641,module_c_full_逆光_20260830_203641/metrics_iter01,full,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/metrics_iter01.csv,60,53.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/result_summary_iter01.json,0.8680555555555556,0.5165995094511244,0.22928602165646023,0.9097222222222222,2.3113730218675403,0.20790927112102509,1.144448200861613,0.6563430296050178,1.312602334552341,0.7235303388701545
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641,module_c_full_逆光_20260830_203641/metrics_iter02,full,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/metrics_iter02.csv,60,58.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/result_summary_iter02.json,0.8958333333333334,0.5180118746227689,0.23222973114914364,0.9375,2.3301470279693604,0.22001291977034676,1.1210831602414448,0.8629981610510085,1.268267273902893,0.5571681989563836
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641,module_c_full_逆光_20260830_203641/metrics_iter03,full,逆光,3,47,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/metrics_iter03.csv,60,60.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,1.0,0.027027027027026973,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_逆光_20260830_203641/result_summary_iter03.json,0.9097222222222222,0.48120134737756515,0.22865421242184109,0.9305555555555556,2.2160101201799183,0.21271483931276533,1.000088267856174,0.52780591779285,1.1289243499437969,0.5618998408317566
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641,module_c_full_雨天_20260830_203641/metrics_iter01,full,雨天,1,51,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/metrics_iter01.csv,60,52.0,0.9615384615384616,0.9444444444444443,0.9791666666666666,0.9555555555555556,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/result_summary_iter01.json,0.9479166666666666,1.1614217559496562,0.27635176479816437,0.9791666666666666,1.7664479613304138,0.2303775226076444,0.9304107228914896,0.4022155851125717,0.9537345369656881,0.8510353863239288
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641,module_c_full_雨天_20260830_203641/metrics_iter02,full,雨天,2,52,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/metrics_iter02.csv,60,50.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,0.9895833333333334,-0.01041666666666663,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/result_summary_iter02.json,0.9479166666666666,1.2217281460762024,0.27698931594689685,0.9479166666666666,1.863293429215749,0.23796143879493079,1.00365615884463,0.7272442082564036,1.0960633059342701,0.42435339093208313
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641,module_c_full_雨天_20260830_203641/metrics_iter03,full,雨天,3,53,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/metrics_iter03.csv,60,51.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雨天_20260830_203641/result_summary_iter03.json,0.9479166666666666,1.1979416410128276,0.2928057511647542,1.0,1.8005234797795613,0.2355854610602061,0.9418074687321981,0.9769371946652731,0.9795049826304117,0.9412324031194051
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641,module_c_full_雾天_20260830_203641/metrics_iter01,full,雾天,1,48,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/metrics_iter01.csv,60,46.0,0.9772727272727273,0.972934472934473,0.9764550264550265,0.9730040957159601,129.0,132.0,3.0,0.9353097558813885,0.9922411563575722,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/result_summary_iter01.json,0.9692028985507246,1.1788922349611919,0.23266162474950156,0.9601449275362319,1.8656741380691528,0.22141041109959284,1.2123013337453206,0.5687672992547353,1.0905576546986897,0.7628738979498545
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641,module_c_full_雾天_20260830_203641/metrics_iter02,full,雾天,2,49,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/metrics_iter02.csv,60,51.0,0.9696969696969697,0.9767724867724866,0.967908017908018,0.9709529722362653,128.0,132.0,4.0,0.9246737507380807,0.9881541311478805,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/result_summary_iter02.json,0.9637681159420289,1.1652216116587322,0.22290133188168207,0.9619565217391305,1.8759169777234395,0.21555829793214798,1.2128829956054688,0.5081173380215963,1.0417697032292683,0.4671758512655894
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641,module_c_full_雾天_20260830_203641/metrics_iter03,full,雾天,3,50,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/metrics_iter03.csv,60,48.0,0.9696969696969697,0.9648677248677247,0.9542328042328043,0.9576737822904087,128.0,132.0,4.0,0.9246737507380807,0.9881541311478805,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_雾天_20260830_203641/result_summary_iter03.json,0.9692028985507246,1.1751591563224792,0.21993984282016754,0.967391304347826,1.8887657324473064,0.20816749582688013,1.186926821867625,0.4592895756165187,1.0739148457845051,0.6285739143689474
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641,module_c_full_黑天_20260830_203641/metrics_iter01,full,黑天,1,42,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/metrics_iter01.csv,58,43.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/result_summary_iter01.json,0.9958333333333333,0.8856257557868957,0.16834746102492015,0.99375,1.2537320892016093,0.15899986724058787,0.3057599107424418,0.4403387020031611,0.322749537229538,0.42516960004965465
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641,module_c_full_黑天_20260830_203641/metrics_iter02,full,黑天,2,43,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/metrics_iter02.csv,56,41.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/result_summary_iter02.json,1.0,0.8991088926792145,0.15678086976210276,0.9979166666666667,1.2638800223668416,0.14888130774100622,0.40332385698954265,0.3837235927581787,0.40220876336097716,0.5288020859162013
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641,module_c_full_黑天_20260830_203641/metrics_iter03,full,黑天,3,44,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/metrics_iter03.csv,58,43.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_full_黑天_20260830_203641/result_summary_iter03.json,0.9979166666666667,0.891751370827357,0.15364089359839758,0.9958333333333333,1.2529157201449077,0.15747646242380142,0.3667335649331411,0.5122997899850209,0.39131009578704834,0.4888703684012095
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057,module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter01,no_classification_feedback,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter01.csv,60,50.0,0.9459459459459459,0.961904761904762,0.9675925925925927,0.9615988949322283,35.0,37.0,2.0,0.822950349364601,0.9850493372294601,0.9848484848484849,0.03890253890253892,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/result_summary_iter01.json,0.8541666666666666,0.15220494071642557,0.13594920270972782,0.9097222222222222,2.3006924788157144,0.28878752721680534,1.2453135119544134,0.4048657715320587,1.3215952581829495,0.5161512957678901
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057,module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter02,no_classification_feedback,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter02.csv,60,48.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/result_summary_iter02.json,0.8263888888888888,0.15730134646097818,0.13088580303721958,0.8333333333333334,2.5574165980021157,0.2995746235052745,1.201607432630327,0.5575542449951172,1.4114062786102295,0.3980972402625614
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057,module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter03,no_classification_feedback,逆光,3,47,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/metrics_iter03.csv,60,50.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,0.9924242424242424,0.019451269451269404,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_逆光_20260830_232057/result_summary_iter03.json,0.8611111111111112,0.13638848728603786,0.13958686259057787,0.875,2.294812414381239,0.2760537134276496,1.128932038942973,0.27658561368783313,1.1883898311191134,0.4223913119898902
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057,module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter01,no_classification_feedback,雨天,1,51,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter01.csv,55,40.0,0.9230769230769231,0.9166666666666666,0.9583333333333334,0.9206349206349206,24.0,26.0,2.0,0.7585805251948495,0.9786453608166245,0.9375,0.014423076923076872,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/result_summary_iter01.json,0.8854166666666666,0.08564893901348114,0.12348115692536037,0.96875,1.9265770713488262,0.2855441669623057,1.165332317352295,0.22016684214274088,1.1590706904729207,0.6384946405887604
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057,module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter02,no_classification_feedback,雨天,2,52,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter02.csv,60,49.0,0.9615384615384616,0.9722222222222222,0.9666666666666667,0.9663299663299664,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/result_summary_iter02.json,0.8854166666666666,0.07768970479567845,0.12092495833834012,0.9270833333333334,1.9381082852681477,0.29229913651943207,1.039090762535731,0.33545424540837604,1.1117116808891296,0.32546018064022064
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057,module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter03,no_classification_feedback,雨天,3,53,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/metrics_iter03.csv,60,54.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雨天_20260830_232057/result_summary_iter03.json,0.96875,0.08510225887099902,0.12196652591228485,0.9791666666666666,1.8116389314333599,0.31496913731098175,0.9990160167217255,0.4818497399489085,1.1114316781361897,0.5654089450836182
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057,module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter01,no_classification_feedback,雾天,1,48,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter01.csv,60,49.0,0.9621212121212122,0.9651851851851853,0.9632783882783884,0.9625179235756528,127.0,132.0,5.0,0.9143907904747873,0.9837140610581746,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/result_summary_iter01.json,0.9619565217391305,0.19737608730793,0.1024782545864582,0.9202898550724637,1.949878950913747,0.34680045147736865,1.241599440574646,0.35493039588133496,1.0991512338320415,0.5487830440203348
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057,module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter02,no_classification_feedback,雾天,2,49,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter02.csv,60,56.0,0.9772727272727273,0.9732056194125158,0.9670329670329669,0.9678758306577855,129.0,132.0,3.0,0.9353097558813885,0.9922411563575722,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/result_summary_iter02.json,0.9547101449275363,0.17646943032741547,0.08072099089622498,0.9655797101449275,1.9045276045799255,0.37000779807567596,1.170875608921051,0.33903783063093823,1.012411932150523,0.36263596018155414
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057,module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter03,no_classification_feedback,雾天,3,50,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/metrics_iter03.csv,60,45.0,0.9621212121212122,0.9714092038229971,0.9456857956857958,0.9564463114722945,127.0,132.0,5.0,0.9143907904747873,0.9837140610581746,0.9822485207100592,0.020127308588847037,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_雾天_20260830_232057/result_summary_iter03.json,0.9402173913043478,0.20181059837341309,0.10112171868483226,0.9130434782608695,2.02871972322464,0.34700827300548553,1.3366134961446126,0.2839136595527331,1.216674566268921,0.4485499809185664
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057,module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter01,no_classification_feedback,黑天,1,42,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter01.csv,55,40.0,0.9833333333333333,0.9678030303030304,0.9855875831485588,0.9757295173961841,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,0.9978494623655914,0.014516129032258074,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/result_summary_iter01.json,0.9979166666666667,0.059396760910749434,0.09102242638667425,0.99375,1.2780331214269003,0.1405121197303136,0.3233552142977715,0.42565729916095735,0.3059763014316559,0.3554355621337891
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057,module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter02,no_classification_feedback,黑天,2,43,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter02.csv,60,47.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/result_summary_iter02.json,0.9979166666666667,0.05851122153302034,0.07960577259461085,1.0,1.2413343866666158,0.10443528443574905,0.30998443613449733,0.39390889207522073,0.2865795284509659,0.49145171145598093
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057,module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter03,no_classification_feedback,黑天,3,44,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/metrics_iter03.csv,60,46.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_classification_feedback_黑天_20260830_232057/result_summary_iter03.json,1.0,0.060225563744703926,0.08159467329581578,1.0,1.2415156245231629,0.11020206312338511,0.28428654571374257,0.522665477792422,0.2800611744324366,0.47900897860527036
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831,module_c_no_cycle_逆光_20260830_210831/metrics_iter01,no_cycle,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/metrics_iter01.csv,60,53.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/result_summary_iter01.json,0.8541666666666666,0.49044562379519147,0.35190657443470424,0.8888888888888888,2.326815366744995,0.24030383427937826,1.1410601139068604,0.6303611331515842,1.3075712786780462,0.6871876782841153
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831,module_c_no_cycle_逆光_20260830_210831/metrics_iter02,no_cycle,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/metrics_iter02.csv,60,58.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/result_summary_iter02.json,0.9027777777777778,0.4893375072214339,0.33533312214745414,0.9305555555555556,2.3330152299669056,0.24563265840212503,1.1057562828063965,0.8597857554753622,1.2499205138948228,0.5364492734273275
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831,module_c_no_cycle_逆光_20260830_210831/metrics_iter03,no_cycle,逆光,3,47,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/metrics_iter03.csv,60,54.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_逆光_20260830_210831/result_summary_iter03.json,0.8472222222222222,0.4647337529394362,0.33337317572699654,0.9722222222222222,2.232087320751614,0.2390226340956158,1.0697929196887546,0.6173723869853549,1.2066839403576322,0.5407504936059316
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831,module_c_no_cycle_雨天_20260830_210831/metrics_iter01,no_cycle,雨天,1,51,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/metrics_iter01.csv,60,50.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,0.9895833333333334,-0.01041666666666663,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/result_summary_iter01.json,0.9583333333333334,1.1675033171971638,0.33971597254276276,0.9375,1.8323460419972737,0.24718420455853143,0.8654651343822479,0.40372709929943085,1.0059416194756825,0.8557878037293752
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831,module_c_no_cycle_雨天_20260830_210831/metrics_iter02,no_cycle,雨天,2,52,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/metrics_iter02.csv,60,49.0,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9629629629629629,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/result_summary_iter02.json,0.9479166666666666,1.132472276687622,0.333281010389328,0.96875,1.7734769980112712,0.2523696720600128,0.9453285237153372,0.68043319384257,1.0267701148986816,0.47166702648003894
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831,module_c_no_cycle_雨天_20260830_210831/metrics_iter03,no_cycle,雨天,3,53,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/metrics_iter03.csv,60,53.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雨天_20260830_210831/result_summary_iter03.json,0.90625,1.1975203156471252,0.3392094175020854,0.9791666666666666,1.8647547165552776,0.2507015938560168,0.9385449886322021,0.922959973414739,0.9609367748101553,0.8031497895717621
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831,module_c_no_cycle_雾天_20260830_210831/metrics_iter01,no_cycle,雾天,1,48,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/metrics_iter01.csv,60,51.0,0.9772727272727273,0.9755799755799754,0.9579365079365078,0.965316658649992,129.0,132.0,3.0,0.9353097558813885,0.9922411563575722,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/result_summary_iter01.json,0.9818840579710145,1.0832954049110413,0.3318275759617488,0.9764492753623188,1.850840171178182,0.2408146783709526,1.136239230632782,0.4962536195913951,0.990919848283132,0.6731699009736379
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831,module_c_no_cycle_雾天_20260830_210831/metrics_iter02,no_cycle,雾天,2,49,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/metrics_iter02.csv,60,59.0,0.9848484848484849,0.9917241379310345,0.9755799755799757,0.9827916555736105,130.0,132.0,2.0,0.9464388294934194,0.9958351130985406,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/result_summary_iter02.json,0.9836956521739131,1.0606579383214314,0.32742343842983246,0.9764492753623188,1.8440215984980266,0.23736865570147833,1.0650396347045898,0.4321949978669484,0.8892260293165842,0.44847842554251355
