constraint,domain,iteration,seed,metric,higher_is_better,full_metric_mean,ablated_metric_mean,mechanism_gain,full_secondary_mean,ablated_secondary_mean,full_val_f1,ablated_val_f1,f1_gain,paired_target_samples,paired_source_samples
prototype_contrastive,雨天,1,51,Correct-vs-nearest-wrong prototype margin,True,0.04016007482823298,0.056342386388632676,-0.016182311560399697,0.8221117830754511,0.8322504656440837,0.9555555555555556,1.0,-0.0444444444444444,26,512
prototype_contrastive,雨天,2,52,Correct-vs-nearest-wrong prototype margin,True,0.049115479802227996,0.025304028583004064,0.02381145121922393,0.854123872023847,0.915715043416008,1.0,0.9663299663299664,0.03367003367003363,26,512
prototype_contrastive,雨天,3,53,Correct-vs-nearest-wrong prototype margin,True,0.07130753606078283,0.0633880507333681,0.007919485327414724,0.8696293042613944,0.8695286582591363,1.0,1.0,0.0,26,512
prototype_contrastive,雾天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.11802070322825174,0.12921332368644484,-0.011192620458193095,0.7473824126880356,0.7063084145691257,0.9730040957159601,0.9789898794795217,-0.005985783763561514,132,512
prototype_contrastive,雾天,2,49,Correct-vs-nearest-wrong prototype margin,True,0.1191208854575768,0.11098544203043344,0.008135443427143368,0.7112858915136303,0.7110938306228015,0.9709529722362653,0.9708074063012256,0.00014556593503967097,132,512
prototype_contrastive,雾天,3,50,Correct-vs-nearest-wrong prototype margin,True,0.13116682621253606,0.11347186345286439,0.017694962759671667,0.7061013999632131,0.7189497204458546,0.9576737822904087,0.9830499893991956,-0.025376207108786963,132,512
prototype_contrastive,黑天,1,42,Correct-vs-nearest-wrong prototype margin,True,0.3730698316302602,0.3070036029710209,0.06606622865923928,0.45456074711761413,0.537261939292979,0.9826839826839827,0.9826839826839827,0.0,120,512
prototype_contrastive,黑天,2,43,Correct-vs-nearest-wrong prototype margin,True,0.30012284660708627,0.2755932492971702,0.02452959730991605,0.5018795024646739,0.5295808240380993,0.9847346631937827,0.9826839826839827,0.0020506805097999514,120,512
prototype_contrastive,黑天,3,44,Correct-vs-nearest-wrong prototype margin,True,0.3638016536217138,0.33622325239544265,0.027578401226271143,0.43055404540832043,0.3991418774077728,0.9847346631937827,0.9916891284815813,-0.006954465287798639,120,512
classification_feedback,逆光,1,45,Generated-feature correct-class logit margin,True,4.23989434661092,3.287463489416483,0.9524308571944369,0.929141916962316,0.8652140676373982,0.9775533108866442,0.9615988949322283,0.015954415954415935,37,512
classification_feedback,逆光,2,46,Generated-feature correct-class logit margin,True,4.374538930686745,3.2565009980588346,1.1180379326279102,0.945870368123825,0.8779477886620976,1.0,1.0,0.0,37,512
classification_feedback,逆光,3,47,Generated-feature correct-class logit margin,True,4.855623310652083,3.883934369461762,0.9716889411903211,0.938678366406505,0.9061172994398417,0.9775533108866442,0.9775533108866442,0.0,37,512
classification_feedback,雨天,1,51,Generated-feature correct-class logit margin,True,3.010315675001878,2.694101494092208,0.3162141809096699,0.868602893133692,0.8246561428503545,0.9555555555555556,0.9206349206349206,0.03492063492063502,26,512
classification_feedback,雨天,2,52,Generated-feature correct-class logit margin,True,4.051852534596737,3.2880563942285685,0.7637961403681683,0.9187397486327827,0.8659610631529095,1.0,0.9663299663299664,0.03367003367003363,26,512
classification_feedback,雨天,3,53,Generated-feature correct-class logit margin,True,4.103249442118865,3.5241501812751475,0.5790992608437175,0.9322636934366096,0.9065881347495998,1.0,1.0,0.0,26,512
classification_feedback,雾天,1,48,Generated-feature correct-class logit margin,True,4.181876103873506,3.539562075765747,0.6423140281077591,0.9050892160513281,0.8409064610628438,0.9730040957159601,0.9625179235756528,0.010486172140307337,132,512
classification_feedback,雾天,2,49,Generated-feature correct-class logit margin,True,4.27308886024085,3.903313401070508,0.3697754591703415,0.9163160504117285,0.8873038122994269,0.9709529722362653,0.9678758306577855,0.003077141578479825,132,512
classification_feedback,雾天,3,50,Generated-feature correct-class logit margin,True,4.166999760902289,3.085004630865473,1.0819951300368165,0.8949550397429915,0.8013468496553027,0.9576737822904087,0.9564463114722945,0.0012274708181141403,132,512
classification_feedback,黑天,1,42,Generated-feature correct-class logit margin,True,5.311957123262498,4.928008489310741,0.38394863395175616,0.9516248806460823,0.9384026842068657,0.9826839826839827,0.9757295173961841,0.006954465287798639,120,512
classification_feedback,黑天,2,43,Generated-feature correct-class logit margin,True,4.750520322588272,4.791532527337162,-0.041012204748889225,0.9294912481102652,0.9329503204707937,0.9847346631937827,0.9826839826839827,0.0020506805097999514,120,512
classification_feedback,黑天,3,44,Generated-feature correct-class logit margin,True,5.073702483748396,4.911538230876128,0.16216425287226777,0.9436760178363917,0.9374176117484535,0.9847346631937827,0.9847346631937827,0.0,120,512
