epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,5.218269944190979,5.164214313030243,3.1229857802391052,3.14035165309906,0.18018529750406742,0.0,0.0,16.706148147583008,0.0,1.0,0.0,0.0,0.0,0.107421875,0.119140625,0.107421875,0.134765625,0.146484375,0.0,0.0,0.0,0.0,0.4701830819249153,0.5935957059264183,0.36394955962896347,0.2675466872751713,2.0444557666778564,2.0916646122932434,6.150358259677887,0.0,0.0,0.0,0.0,0.0,2.6380395889282227,0.08333333333333333,0.033195970695970696,0.05196182396606575,0.02505599104143337,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.748709559440613,0.05,0.06128633271490414,0.10967741935483871,0.03541166861411144,0.025088205645161288,0.02505599104143337,7e-05,3.5e-05,0.5,103.42217016220093
2,3.99502032995224,3.9748797714710236,2.342118978500366,2.5119397342205048,0.06713513005524874,0.0,0.0,13.289234161376953,0.0,1.0,0.0,0.0,0.0,0.2109375,0.265625,0.2109375,0.20703125,0.275390625,0.0,0.0,0.0,0.0,0.4689444899559021,0.6247274950146675,0.36144518479704857,0.2681523784995079,1.9967500865459442,2.0714750587940216,5.024162828922272,0.0,0.0,0.0,0.0,0.0,2.4641873836517334,0.125,0.10339506172839505,0.15851449275362317,0.1038003663003663,0.125,0.125,0.125,2.5731194019317627,0.09166666666666666,0.10359297141358509,0.1827956989247312,0.1474483370622389,0.024235551075268813,0.1038003663003663,7e-05,3.5e-05,0.5,103.93821430206299
3,3.362927556037903,3.3431532084941864,2.0068162232637405,2.055903136730194,0.06591452797874808,0.0,0.0,11.672682881355286,0.0,1.0,0.0,0.0,0.0,0.419921875,0.412109375,0.419921875,0.3515625,0.38671875,0.0,0.0,0.0,0.0,0.4340282827615738,0.6145345382392406,0.3621491827070713,0.2692071460187435,1.9531900435686111,2.029669553041458,4.317078858613968,0.0,0.0,0.0,0.0,0.0,2.257819890975952,0.19166666666666668,0.2873975409836066,0.316374240817507,0.16513212099811675,0.19166666666666668,0.19166666666666668,0.19166666666666668,2.3886688947677612,0.11666666666666667,0.11247046529339874,0.2129032258064516,0.1562881729139899,0.1386592741935484,0.16513212099811675,7e-05,3.5e-05,0.5,107.46508502960205
4,3.067979246377945,3.0439061522483826,1.812425971031189,1.8945850133895874,0.08024361473508179,0.0,0.0,10.819931507110596,0.0,1.0,0.0,0.0,0.0,0.48046875,0.474609375,0.48046875,0.4375,0.474609375,0.0,0.0,0.0,0.0,0.49803050979971886,0.6155799776315689,0.36104270443320274,0.26885881274938583,1.941764920949936,2.0034210979938507,3.808953821659088,0.0,0.0,0.0,0.0,0.0,1.9457826018333435,0.2916666666666667,0.23473349109758845,0.38329798515376456,0.232580971659919,0.2916666666666667,0.2916666666666667,0.2916666666666667,2.0739981532096863,0.21666666666666667,0.2427389209471828,0.3548387096774194,0.3508363070061079,0.08266129032258063,0.232580971659919,7e-05,3.5e-05,0.5,110.43320608139038
5,2.6612536311149597,2.651084065437317,1.5666298270225525,1.668391153216362,0.03389863716438413,0.0,0.0,10.191656589508057,0.0,1.0,0.0,0.0,0.0,0.578125,0.63671875,0.578125,0.517578125,0.591796875,0.0,0.0,0.0,0.0,0.47278081253170967,0.5999511182308197,0.36250660195946693,0.26755787059664726,1.8567037731409073,1.9449644535779953,3.4373810291290283,0.0,0.0,0.0,0.0,0.0,1.8393173217773438,0.3416666666666667,0.3760925039872408,0.4590780552074295,0.346491216604014,0.3416666666666667,0.3416666666666667,0.3416666666666667,1.9766833782196045,0.3333333333333333,0.3655504691995375,0.3634408602150538,0.419442409334963,0.15413726478494622,0.346491216604014,7e-05,3.5e-05,0.5,102.19114780426025
6,2.5899205803871155,2.576120138168335,1.5075844377279282,1.6439011543989182,0.039919459726661444,0.0018246405088575557,0.9680464863777161,10.356279730796814,2.003759115934372,1.0,0.0,0.05,0.1,0.58203125,0.640625,0.58203125,0.576171875,0.611328125,0.9680464863777161,0.8761822581291199,1.0599107146263123,0.0018246405088575557,0.4800882153213024,0.5625634677708149,0.36351805552840233,0.2670641764998436,1.837612435221672,1.8956174701452255,3.2113446295261383,0.0,0.0,0.0,0.0,0.0,1.6624523997306824,0.5166666666666667,0.7027627662907269,0.7126223899818809,0.5738056482224033,0.5166666666666667,0.5166666666666667,0.5166666666666667,1.7728385925292969,0.44166666666666665,0.5019714562167393,0.5075268817204301,0.5649073605036952,0.06864499327956985,0.5738056482224033,7e-05,3.5e-05,0.5,104.0382194519043
7,2.338622272014618,2.317264050245285,1.355935201048851,1.4789674282073975,0.059482038021087646,0.0035135925572831184,0.9847752302885056,9.674885869026184,1.9084968268871307,1.0,0.0,0.1,0.2,0.640625,0.71875,0.640625,0.64453125,0.71484375,0.9847752302885056,0.9212326258420944,1.0483178496360779,0.0035135925572831184,0.4494936540722847,0.5543898940086365,0.36525779962539673,0.2678714506328106,1.7526435106992722,1.842927560210228,2.925041288137436,0.0,0.0,0.0,0.0,0.0,1.508267879486084,0.5583333333333333,0.6631915985272786,0.7218150795828421,0.5971847766884532,0.5583333333333333,0.5583333333333333,0.5583333333333333,1.5932878255844116,0.5,0.5433473581571407,0.578494623655914,0.6350757606774164,0.06603662634408602,0.5971847766884532,7e-05,3.5e-05,0.5,110.48203659057617
8,2.188261330127716,2.1644327342510223,1.2736146450042725,1.3704894334077835,0.06462986953556538,0.004439635900780559,0.9967897981405258,8.917457938194275,1.9192105829715729,1.0,0.0,0.15,0.3,0.703125,0.75390625,0.703125,0.658203125,0.7421875,0.9967897981405258,0.9106363654136658,1.0829432308673859,0.004439635900780559,0.38002581894397736,0.46561912447214127,0.3679630346596241,0.2697974182665348,1.7262879759073257,1.7876870334148407,2.8091077506542206,0.0,0.0,0.0,0.0,0.0,1.4428054094314575,0.625,0.6806184715667475,0.7503752654203344,0.6447067324446943,0.625,0.625,0.625,1.5232488512992859,0.5833333333333334,0.6020114898021874,0.6537634408602151,0.6615020129159739,0.004439684139784905,0.6447067324446943,7e-05,3.5e-05,0.5,105.36970138549805
9,2.037189945578575,2.02585032582283,1.1829451620578766,1.2967772334814072,0.02139982650987804,0.004919661150779575,1.082364797592163,9.024276316165924,1.9459261000156403,1.0,0.0,0.2,0.4,0.736328125,0.814453125,0.736328125,0.701171875,0.80859375,1.082364797592163,0.9642335772514343,1.2004960179328918,0.004919661150779575,0.31146325170993805,0.39134547486901283,0.3745266981422901,0.27388910949230194,1.7100440710783005,1.7571472972631454,2.61950021982193,0.0,0.0,0.0,0.0,0.0,1.401735544204712,0.6833333333333333,0.7081826670061964,0.8137300795704826,0.6905839409128883,0.6833333333333333,0.6833333333333333,0.6833333333333333,1.4702081680297852,0.6,0.6370580205562056,0.6795698924731183,0.6897935614053223,0.021601982526881724,0.6905839409128883,7e-05,3.5e-05,0.5,100.95412707328796
10,2.004849284887314,1.9823716580867767,1.1492456942796707,1.2817323207855225,0.054792727809399366,0.006039800820872188,1.1425093114376068,9.1618332862854,2.085238814353943,1.0,0.0,0.25,0.5,0.7421875,0.806640625,0.7421875,0.7421875,0.796875,1.1425093114376068,1.0511174201965332,1.2339012026786804,0.006039800820872188,0.32282158359885216,0.3674413561820984,0.3828517273068428,0.2775604650378227,1.6805801391601562,1.7193064987659454,2.517569988965988,0.0,0.0,0.0,0.0,0.0,1.286338746547699,0.7166666666666667,0.718681917211329,0.8294955839494546,0.7269464321737698,0.7166666666666667,0.7166666666666667,0.7166666666666667,1.3296147584915161,0.6666666666666666,0.6976656953385341,0.7311827956989247,0.7542264721930134,0.011004704301075252,0.7269464321737698,7e-05,3.5e-05,0.5,111.92046165466309
