epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_adversarial_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,5.494754314422607,4.929414004087448,2.8803057223558426,3.1524744033813477,-0.19102335209026933,0.6226473525166512,0.0,19.888617038726807,0.0,0.0,0.11328125,0.16015625,0.11328125,0.109375,0.15234375,0.0,0.0,0.0,0.6226473525166512,1.124134622514248,1.0165327675640583,0.34234752506017685,0.25643367040902376,3.485640913248062,2.1753313541412354,6.1766228675842285,2.7412763118743895,0.06818181818181818,0.008403361344537815,0.1111111111111111,0.015625,0.06818181818181818,0.06818181818181818,0.06818181818181818,2.6070361137390137,0.045454545454545456,0.01904761904761905,0.0670611439842209,0.022424126572529596,0.0423138560157791,0.015625,7e-05,3.5e-05,0.5,89.94286894798279
2,4.595033437013626,4.021746799349785,2.321859650313854,2.615211084485054,-0.08291907631792128,0.5981624312698841,0.0,15.783984899520874,0.0,0.0,0.21484375,0.26953125,0.21484375,0.16796875,0.275390625,0.0,0.0,0.0,0.5981624312698841,1.0873693861067295,0.8712275475263596,0.2913904134184122,0.23826526664197445,3.4595876783132553,2.1378966569900513,5.041423738002777,2.1751020193099975,0.25,0.31189595485370136,0.3090048840048841,0.23539020847724812,0.25,0.25,0.25,2.1085352897644043,0.2727272727272727,0.22643864563369206,0.2603550295857988,0.2589742480239704,-0.09238627958579881,0.23539020847724812,7e-05,3.5e-05,0.5,90.56520962715149
3,4.134470000863075,3.6330901980400085,2.044669046998024,2.4437249451875687,-0.26517555583268404,0.5809324495494366,0.0,14.406352818012238,0.0,0.0,0.2265625,0.419921875,0.2265625,0.2109375,0.439453125,0.0,0.0,0.0,0.5809324495494366,1.079301156103611,0.8527122773230076,0.2543327184394002,0.22433675359934568,3.4371441900730133,2.1213769391179085,4.50370979309082,2.097411632537842,0.25,0.48387019461221364,0.3260853344186678,0.23009125105981088,0.25,0.25,0.25,2.022901916503906,0.3106060606060606,0.2714333071803432,0.252465483234714,0.2337647868031637,-0.04152798323471402,0.23009125105981088,7e-05,3.5e-05,0.5,91.19709968566895
4,3.760575830936432,3.2755926847457886,1.8104313239455223,2.254094496369362,-0.26936022005975246,0.5657912492752075,0.0,13.509065926074982,0.0,0.0,0.314453125,0.5078125,0.314453125,0.275390625,0.51171875,0.0,0.0,0.0,0.5657912492752075,1.025820292532444,0.7769443579018116,0.2294238517060876,0.2149556027725339,3.40151309967041,2.089013636112213,4.077613368630409,1.9651665449142457,0.36363636363636365,0.4715684485799429,0.4743759327092661,0.36010707677374343,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.9069995880126953,0.36363636363636365,0.35311587619448254,0.398422090729783,0.4250717542304096,-0.12303146572978302,0.36010707677374343,7e-05,3.5e-05,0.5,89.94366693496704
5,3.5867826640605927,3.112561658024788,1.6776932179927826,2.207490034401417,-0.25314915366470814,0.5501657724380493,0.0,13.669067144393921,0.0,0.0,0.31640625,0.546875,0.31640625,0.333984375,0.564453125,0.0,0.0,0.0,0.5501657724380493,1.0604797042906284,0.7943906411528587,0.21310119703412056,0.2069936953485012,3.3609893918037415,2.0227243080735207,3.830869197845459,1.9055358171463013,0.3484848484848485,0.5354867279621839,0.49924365757699096,0.371604262128592,0.3484848484848485,0.3484848484848485,0.3484848484848485,1.8538979768753052,0.3484848484848485,0.36106731587127605,0.40039447731755423,0.4296184674216153,-0.06641010231755423,0.371604262128592,7e-05,3.5e-05,0.5,89.90791869163513
6,3.3546064496040344,2.8638446778059006,1.5739533826708794,1.9844481647014618,-0.17508920561522245,0.5432885773479939,0.8278065994381905,13.398738741874695,1.8916479647159576,0.05,0.412109375,0.591796875,0.412109375,0.38671875,0.625,0.8278065994381905,0.807701013982296,0.8479121699929237,0.5432885773479939,1.1272465959191322,0.8063246980309486,0.20069429092109203,0.20190739259123802,3.3253486156463623,1.992985025048256,3.6163886189460754,1.6084593772888183,0.5909090909090909,0.5691475916966112,0.6190645773979107,0.5441272222337572,0.5909090909090909,0.5909090909090909,0.5909090909090909,1.5496650218963623,0.6515151515151515,0.6015189839955091,0.6627218934911243,0.6839469620599428,-0.2760031434911243,0.5441272222337572,7e-05,3.5e-05,0.5,90.21914768218994
7,3.1938950568437576,2.6888354271650314,1.4505928233265877,1.904988817870617,-0.10485107032582164,0.5365149490535259,0.765977717936039,13.664737164974213,1.7871457189321518,0.1,0.435546875,0.654296875,0.435546875,0.46484375,0.646484375,0.765977717936039,0.7487649470567703,0.7831905037164688,0.5365149490535259,1.150155883282423,0.773515947163105,0.19143338594585657,0.19609958678483963,3.2933701276779175,1.9515428841114044,3.46477834880352,1.5192679643630982,0.6439393939393939,0.5775145365788641,0.6415445665445666,0.5588782479846223,0.6439393939393939,0.6439393939393939,0.6439393939393939,1.4635767459869384,0.6742424242424242,0.5856314561003394,0.6982248520710059,0.6974689018426485,-0.23338110207100593,0.5588782479846223,7e-05,3.5e-05,0.5,89.71518898010254
8,2.961588740348816,2.49448399245739,1.3689483478665352,1.7315933629870415,-0.19433318125084043,0.5254046879708767,0.7645462155342102,13.009979605674744,1.7163176387548447,0.15,0.51953125,0.703125,0.51953125,0.490234375,0.705078125,0.7645462155342102,0.7486556768417358,0.7804367393255234,0.5254046879708767,1.1774195581674576,0.7773106954991817,0.18622655421495438,0.1912007825449109,3.230783075094223,1.8711898550391197,3.1269236356019974,1.5274240255355835,0.6136363636363636,0.6742913540866757,0.6929860263193597,0.6248208346114751,0.6136363636363636,0.6136363636363636,0.6136363636363636,1.4932923793792725,0.6136363636363636,0.612742375602976,0.6489151873767258,0.6717616400298848,-0.15868081237672582,0.6248208346114751,7e-05,3.5e-05,0.5,84.64964318275452
9,2.864006593823433,2.415122330188751,1.3279898390173912,1.6725115850567818,-0.23358883848413825,0.5189609155058861,0.7519332319498062,13.910559177398682,1.6908062994480133,0.2,0.548828125,0.7265625,0.548828125,0.572265625,0.75390625,0.7519332319498062,0.7585498094558716,0.745316669344902,0.5189609155058861,1.0079716332256794,0.8509370759129524,0.1822188561782241,0.18520208820700645,3.207175612449646,1.814268410205841,3.0499956607818604,1.5256052255630492,0.6136363636363636,0.7421604938271604,0.6995183828517163,0.6651167985461311,0.6136363636363636,0.6136363636363636,0.6136363636363636,1.4398021936416625,0.6590909090909091,0.6538022317619503,0.6706114398422091,0.7057831676694215,-0.09834581484220906,0.6651167985461311,7e-05,3.5e-05,0.5,78.49567747116089
10,2.6974199563264847,2.2628084421157837,1.286385029554367,1.5021899119019508,-0.25511747412383556,0.511146754026413,0.7609247714281082,13.109118580818176,1.6227176785469055,0.25,0.654296875,0.7421875,0.654296875,0.630859375,0.740234375,0.7609247714281082,0.7231180146336555,0.7987315207719803,0.511146754026413,0.9651690162718296,0.7412614785134792,0.17757742013782263,0.18083605077117682,3.1581667363643646,1.7734662145376205,2.86698417365551,1.3868616342544555,0.7272727272727273,0.7720795725697687,0.7866300366300366,0.7423372503358612,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.3177554607391357,0.7196969696969697,0.7449658403926697,0.7672583826429981,0.7704109195006034,-0.13639900764299806,0.7423372503358612,7e-05,3.5e-05,0.5,80.39376449584961
11,2.5864841043949127,2.1492399349808693,1.2238216921687126,1.4237204566597939,-0.22638043388724327,0.5051582865417004,0.7806305214762688,12.838330686092377,1.6681265980005264,0.3,0.67578125,0.78125,0.67578125,0.66015625,0.787109375,0.7806305214762688,0.7727198377251625,0.7885412201285362,0.5051582865417004,0.9200418032705784,0.7238497734069824,0.17369277495890856,0.1774854212999344,3.1354739516973495,1.7206111326813698,2.739841550588608,1.31105637550354,0.7575757575757576,0.7735990860990861,0.824033374033374,0.7673897707231041,0.7575757575757576,0.7575757575757576,0.7575757575757576,1.2357953786849976,0.7651515151515151,0.7763927111753198,0.8126232741617357,0.7999163025617486,-0.15246702416173574,0.7673897707231041,7e-05,3.5e-05,0.5,80.21756911277771
