run,variant,domain,iteration,seed,target_raw_silhouette,target_translated_silhouette,target_silhouette_gain,source_target_raw_class_centroid_distance,source_target_translated_class_centroid_distance,class_centroid_alignment_gain,source_target_raw_coral,source_target_translated_coral,coral_alignment_gain,source_target_raw_prototype_diagonal,source_target_translated_prototype_diagonal,prototype_diagonal_gain,source_target_raw_prototype_margin,source_target_translated_prototype_margin,prototype_margin_gain,source_target_raw_prototype_top1,source_target_translated_prototype_top1,prototype_top1_gain,source_cycle_cosine_error,target_cycle_cosine_error,cycle_cosine_error,source_identity_cosine_error,target_identity_cosine_error,identity_cosine_error
module_c_full_逆光_20260829_145908/metrics_iter01,full,逆光,1,45,0.353794393275846,0.3622929808622368,0.008498587586390827,0.7311664525833395,0.7198356596959962,0.011330792887343288,0.00199805363339362,0.0020935021620039525,-9.54485286103323e-05,0.26883354783058167,0.28016433119773865,0.011330783367156982,0.1334928721189499,0.1488415151834488,0.015348643064498901,1.0,1.0,0.0,0.03148910838415852,0.0335125349510076,0.03250082166758306,0.026782996929827392,0.026608992028118724,0.026695994478973056
module_c_full_逆光_20260829_145908/metrics_iter02,full,逆光,2,46,0.28732309127483774,0.29528452865241606,0.007961437377578318,0.7869767877790663,0.7826893362734053,0.004287451505661011,0.0018618344862551515,0.0019762934265124092,-0.0001144589402572577,0.21302324533462524,0.21731066703796387,0.004287421703338623,0.039673153311014175,0.046370550990104675,0.0066973976790905,0.8888888888888888,0.8888888888888888,0.0,0.03679629043213939,0.0378027371899208,0.0372995138110301,0.026785812736167956,0.02878336000556415,0.027784586370866053
module_c_full_逆光_20260829_145908/metrics_iter03,full,逆光,3,47,0.3829918978204395,0.3958607564445451,0.012868858624105584,0.6755852980746163,0.6665849288304647,0.009000369244151596,0.0026942696263964807,0.0027477654161079867,-5.3495789711506016e-05,0.3244147300720215,0.33341506123542786,0.009000331163406372,0.11982938647270203,0.1345648318529129,0.014735445380210876,0.7777777777777778,1.0,0.2222222222222222,0.030893770621042406,0.03389745999112466,0.032395615306083536,0.023998848543732243,0.028896148772476083,0.02644749865810416
module_c_full_雨天_20260829_145908/metrics_iter01,full,雨天,1,48,0.4641031278356157,0.4856336759177739,0.021530548082158207,0.8384237649540106,0.8409513086080551,-0.002527543654044506,0.004011659829610551,0.0041075435794400775,-9.588374982952633e-05,0.16157619655132294,0.1590486764907837,-0.0025275200605392456,0.08304215222597122,0.08846786618232727,0.005425713956356049,1.0,1.0,0.0,0.03930703021930601,0.053983433867883464,0.046645232043594734,0.027024242752100837,0.038807315332578765,0.032915779042339804
module_c_full_雨天_20260829_145908/metrics_iter02,full,雨天,2,49,0.49862169073884915,0.5093679834327213,0.010746292693872117,0.7935183197259903,0.7992312957843145,-0.005712976058324215,0.0023280819514114107,0.00240705588427563,-7.897393286421944e-05,0.20648173987865448,0.20076869428157806,-0.005713045597076416,0.10099709779024124,0.11582168936729431,0.01482459157705307,1.0,1.0,0.0,0.03516431984157933,0.05109076209695839,0.043127540969268865,0.025207156321126096,0.0359588571885702,0.030583006754848145
module_c_full_雨天_20260829_145908/metrics_iter03,full,雨天,3,50,0.4519815874018565,0.4725526696756278,0.0205710822737713,0.8835556283593178,0.8780086130524675,0.005547015306850311,0.0029040683793235306,0.0030584757345631782,-0.00015440735523964766,0.11644435673952103,0.12199138849973679,0.005547031760215759,0.05350533500313759,0.05957181379199028,0.006066478788852692,0.8333333333333334,0.8333333333333334,0.0,0.023663289720089464,0.05030250934505916,0.03698289953257431,0.017228321047440296,0.032404110041184604,0.024816215544312452
module_c_full_黑天_20260829_145908/metrics_iter01,full,黑天,1,42,0.38837025898188604,0.4076396345939936,0.019269375612107564,0.5528874099254608,0.5304590910673141,0.022428318858146667,0.0008541955134803666,0.0008738130723442658,-1.9617558863899154e-05,0.4471125602722168,0.46954089403152466,0.02242833375930786,0.30379801988601685,0.3240751624107361,0.02027714252471924,1.0,1.0,0.0,0.020525759677824735,0.027460771467253266,0.023993265572539002,0.024620348969556102,0.03072835667985925,0.027674352824707676
module_c_full_黑天_20260829_145908/metrics_iter02,full,黑天,2,43,0.3718661088845506,0.388807973617171,0.016941864732620437,0.5254148840904236,0.5125726014375687,0.01284228265285492,0.001160581026967888,0.0011898358253668207,-2.925479839893273e-05,0.4745851159095764,0.4874274730682373,0.012842357158660889,0.26998329162597656,0.28641125559806824,0.016427963972091675,1.0,1.0,0.0,0.01879842410038041,0.022054951589886795,0.0204266878451336,0.025652740965723224,0.03318169431449612,0.029417217640109673
module_c_full_黑天_20260829_145908/metrics_iter03,full,黑天,3,44,0.4053753417679661,0.41834294623456547,0.012967604466599392,0.5825675614178181,0.5619677938520908,0.020599767565727234,0.00123698520603228,0.001268819106497158,-3.1833900464878e-05,0.41743242740631104,0.43803220987319946,0.020599782466888428,0.22504867613315582,0.2392714023590088,0.014222726225852966,1.0,1.0,0.0,0.018413025955683313,0.031376741815165615,0.024894883885424463,0.024543303470937562,0.036662526928200954,0.03060291519956926
module_c_no_classification_feedback_逆光_20260829_182253/metrics_iter01,no_classification_feedback,逆光,1,45,0.3504614383850112,0.35110545652250635,0.0006440181374951504,0.7602149835891194,0.7363194045093324,0.02389557907978701,0.001671354873468916,0.0016792534830351365,-7.898609566220523e-06,0.23978501558303833,0.2636805474758148,0.02389553189277649,0.12543025612831116,0.14719614386558533,0.02176588773727417,1.0,1.0,0.0,0.0165052265351577,0.0181122389951747,0.0173087327651662,0.0331198430046322,0.034281322183581105,0.03370058259410665
