run_dir,run,variant,domain,iteration,seed,metrics_path,epochs,best_epoch,best_val_acc,best_val_precision,best_val_recall,best_val_f1,best_train_full_acc,generalization_gap,feature_embeddings,result_path,best_train_dual_d_prototype_contrastive,best_train_dual_d_contrastive,best_train_dual_d_cycle,best_train_dual_d_generator_total,best_train_acc_target_like,best_train_dual_d_identity,best_train_acc_source_like,best_train_dual_d_adv_primary,best_train_dual_d_classification_feedback,best_train_dual_d_adv_auxiliary
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927,module_c_no_cycle_黑天_20260827_130927/metrics_iter02,no_cycle,黑天,2,43,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/metrics_iter02.csv,60,49.0,0.9666666666666667,0.9503205128205129,0.9777311103530616,0.9622270499108734,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/result_summary_iter02.json,0.2870578552995409,0.3911582444395338,0.31019838792937143,0.48535642879349844,1.0,0.21214271230357035,1.0,0.5118269196578434,0.8244589396885463,0.33531654306820463
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927,module_c_no_cycle_黑天_20260827_130927/metrics_iter03,no_cycle,黑天,3,44,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/metrics_iter03.csv,39,24.0,0.9833333333333333,0.9639423076923077,0.9838286713286714,0.9713827838827839,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_cycle_黑天_20260827_130927/result_summary_iter03.json,0.6012091040611267,0.7264090265546527,0.32777126346315655,0.5391628231321063,1.0,0.227740649666105,1.0,0.4729812570980617,0.8610284158161708,0.49341489587511334
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710,module_c_no_identity_逆光_20260827_135710/metrics_iter01,no_identity,逆光,1,45,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/metrics_iter01.csv,45,30.0,1.0,1.0,1.0,1.0,0.9545454545454546,-0.045454545454545414,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/result_summary_iter01.json,1.4315603971481323,1.463801662127177,0.29112082719802856,1.291500210762024,0.8659420289855072,0.24705912172794342,0.9130434782608695,0.8502716223398844,1.9910138448079426,0.817984422047933
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710,module_c_no_identity_逆光_20260827_135710/metrics_iter02,no_identity,逆光,2,46,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/metrics_iter02.csv,54,39.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/result_summary_iter02.json,1.3394984006881714,1.3831212123235066,0.2750437259674072,1.1861148675282795,0.9239130434782609,0.24487005670865378,0.9420289855072463,0.6608727971712748,1.8170718749364216,0.8782752752304077
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710,module_c_no_identity_逆光_20260827_135710/metrics_iter03,no_identity,逆光,3,47,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/metrics_iter03.csv,48,33.0,0.972972972972973,0.9777777777777779,0.9861111111111112,0.980246913580247,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_逆光_20260827_135710/result_summary_iter03.json,1.3333334922790527,1.3819949229558308,0.2861832877000173,1.250019907951355,0.9166666666666666,0.24533177415529886,0.927536231884058,0.6075239976247152,1.9639235337575276,0.5696094433466593
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710,module_c_no_identity_雨天_20260827_135710/metrics_iter01,no_identity,雨天,1,51,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/metrics_iter01.csv,35,16.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/result_summary_iter01.json,0.8693875223398209,0.9106752276420593,0.21660276129841805,0.6338737905025482,0.9809782608695652,0.24133701249957085,0.9972826086956522,1.111406922340393,0.9047949761152267,0.5723897218704224
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710,module_c_no_identity_雨天_20260827_135710/metrics_iter02,no_identity,雨天,2,52,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/metrics_iter02.csv,35,17.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/result_summary_iter02.json,0.88088159263134,0.9320334047079086,0.21357186511158943,0.6312485933303833,0.9891304347826086,0.2558348774909973,1.0,0.5550931841135025,0.8990679383277893,0.9202982634305954
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710,module_c_no_identity_雨天_20260827_135710/metrics_iter03,no_identity,雨天,3,53,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/metrics_iter03.csv,35,17.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雨天_20260827_135710/result_summary_iter03.json,0.8184442818164825,0.8792472779750824,0.22028398513793945,0.6307066380977631,0.9918478260869565,0.23894546926021576,1.0,1.0381046831607819,0.8911666572093964,0.8892535865306854
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710,module_c_no_identity_雾天_20260827_135710/metrics_iter01,no_identity,雾天,1,48,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/metrics_iter01.csv,60,45.0,0.9772727272727273,0.9755799755799754,0.976190476190476,0.9755673133450912,0.9901380670611439,0.012865339788416641,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/result_summary_iter01.json,1.015712171792984,1.1615212162335713,0.2330209712187449,1.0473879774411519,0.9873188405797102,0.2312044327457746,0.9601449275362319,0.7636175453662872,1.6427083412806194,0.49533937374750775
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710,module_c_no_identity_雾天_20260827_135710/metrics_iter02,no_identity,雾天,2,49,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/metrics_iter02.csv,60,52.0,0.9772727272727273,0.983177129384026,0.9718762718762718,0.9768058522996717,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/result_summary_iter02.json,1.0876265168190002,1.2358209490776062,0.2275535191098849,1.0577990015347798,0.9836956521739131,0.22799612085024515,0.9583333333333334,0.49529053767522174,1.6669994592666626,0.5559009412924448
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710,module_c_no_identity_雾天_20260827_135710/metrics_iter03,no_identity,雾天,3,50,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/metrics_iter03.csv,58,43.0,0.9848484848484849,0.9876190476190475,0.9801587301587301,0.9830499893991956,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_雾天_20260827_135710/result_summary_iter03.json,1.0281919638315837,1.1870853106180828,0.22083585460980734,1.0420896013577778,0.9637681159420289,0.22423410415649414,0.9746376811594203,0.6491172810395559,1.6463534434636433,0.46718229353427887
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710,module_c_no_identity_黑天_20260827_135710/metrics_iter01,no_identity,黑天,1,42,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/metrics_iter01.csv,40,25.0,0.975,0.9785714285714286,0.9742239467849224,0.9759700176366843,0.9741935483870968,-0.0008064516129031585,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/result_summary_iter01.json,0.551995609487806,0.6728893603597369,0.18269450536796025,0.5733515109334674,0.9968944099378882,0.24936098498957499,0.9984472049689441,0.3516961293561118,0.8592692613601685,0.3688563406467438
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710,module_c_no_identity_黑天_20260827_135710/metrics_iter02,no_identity,黑天,2,43,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/metrics_iter02.csv,45,43.0,0.9333333333333333,0.9184027777777779,0.9631499862809513,0.9355303737656679,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/result_summary_iter02.json,0.3968685439654759,0.4966044638838087,0.12400831388575691,0.5267828106880188,1.0,0.30234556112970623,0.9968944099378882,0.47911598852702547,0.8307390809059143,0.3224359835897173
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710,module_c_no_identity_黑天_20260827_135710/metrics_iter03,no_identity,黑天,3,44,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/metrics_iter03.csv,40,25.0,0.9833333333333333,0.9639423076923077,0.9838286713286714,0.9713827838827839,0.9956989247311828,0.01236559139784954,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_identity_黑天_20260827_135710/result_summary_iter03.json,0.6130457775933402,0.7326351659638541,0.18737922608852386,0.5915952665465218,0.9984472049689441,0.25480866006442476,1.0,0.461443339075361,0.8653229304722377,0.4781078611101423
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620,module_c_no_module_c_逆光_20260827_171620/metrics_iter01,no_module_c,逆光,1,45,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/metrics_iter01.csv,60,58.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/result_summary_iter01.json,1.5043870608011882,1.5397497415542603,0.44435156385103863,0.02035949006676674,0.9528985507246377,0.33261048793792725,0.9492753623188406,0.3027009169260661,1.8254138231277466,0.27899880707263947
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620,module_c_no_module_c_逆光_20260827_171620/metrics_iter02,no_module_c,逆光,2,46,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/metrics_iter02.csv,37,22.0,0.972972972972973,0.9777777777777779,0.9861111111111112,0.980246913580247,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/result_summary_iter02.json,1.7875991264979045,1.7770230372746785,0.38298643628756207,0.03713410099347433,0.75,0.28667934735616046,0.782608695652174,0.4432423810164134,2.5287558237711587,0.804962674776713
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620,module_c_no_module_c_逆光_20260827_171620/metrics_iter03,no_module_c,逆光,3,47,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/metrics_iter03.csv,44,29.0,0.972972972972973,0.9841269841269842,0.9861111111111112,0.9840455840455841,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_逆光_20260827_171620/result_summary_iter03.json,1.6029909054438274,1.6128633817036946,0.3933040698369344,0.023192148034771282,0.8043478260869565,0.2918657660484314,0.8152173913043478,0.36898288130760193,2.208969751993815,0.29364991188049316
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620,module_c_no_module_c_雨天_20260827_171620/metrics_iter01,no_module_c,雨天,1,51,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/metrics_iter01.csv,35,16.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/result_summary_iter01.json,1.1162069141864777,1.1451035737991333,0.42029086500406265,0.012459644116461277,0.9782608695652174,0.31420962512493134,0.9972826086956522,0.6780620813369751,0.9265870302915573,0.21191244944930077
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620,module_c_no_module_c_雨天_20260827_171620/metrics_iter02,no_module_c,雨天,2,52,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/metrics_iter02.csv,35,13.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/result_summary_iter02.json,1.2886587977409363,1.3291466236114502,0.3809686377644539,0.008119048783555627,0.9565217391304348,0.2871911972761154,0.9945652173913043,0.35412536561489105,0.9846023768186569,0.5737659186124802
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620,module_c_no_module_c_雨天_20260827_171620/metrics_iter03,no_module_c,雨天,3,53,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/metrics_iter03.csv,35,19.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雨天_20260827_171620/result_summary_iter03.json,1.153696209192276,1.1799528300762177,0.46960075199604034,0.01828939840197563,0.9864130434782609,0.3380555585026741,0.9945652173913043,0.5069645568728447,0.9339273869991302,0.44313405454158783
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620,module_c_no_module_c_雾天_20260827_171620/metrics_iter01,no_module_c,雾天,1,48,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/metrics_iter01.csv,60,53.0,0.9848484848484849,0.9844444444444443,0.9755799755799757,0.9788930200960277,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/result_summary_iter01.json,1.3488550980885823,1.4666503469149272,0.5121141572793325,0.024793334615727265,0.9565217391304348,0.42754565676053363,0.9420289855072463,0.45834967494010925,1.8001601497332256,0.25003131479024887
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620,module_c_no_module_c_雾天_20260827_171620/metrics_iter02,no_module_c,雾天,2,49,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/metrics_iter02.csv,60,51.0,0.9772727272727273,0.9611640211640212,0.9670329670329669,0.9624991410705697,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/result_summary_iter02.json,1.4550532301266987,1.5749605099360149,0.5005179842313131,0.017390397066871326,0.9347826086956522,0.41066141426563263,0.9003623188405797,0.23651544004678726,1.8707704544067383,0.26035304615894955
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620,module_c_no_module_c_雾天_20260827_171620/metrics_iter03,no_module_c,雾天,3,50,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/metrics_iter03.csv,60,60.0,0.9621212121212122,0.9667857142857142,0.9687830687830687,0.9656292945838649,0.9921104536489151,0.029989241527702992,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_雾天_20260827_171620/result_summary_iter03.json,1.3120312094688416,1.4189323981602986,0.52231432000796,0.02414729818701744,0.9746376811594203,0.43524399896462757,0.9637681159420289,0.3965538293123245,1.6984394391377766,0.29336896042029065
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620,module_c_no_module_c_黑天_20260827_171620/metrics_iter01,no_module_c,黑天,1,42,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/metrics_iter01.csv,45,30.0,0.9666666666666667,0.9469907407407407,0.9694162544772301,0.9556670327110579,0.9655913978494624,-0.0010752688172043223,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/result_summary_iter01.json,1.058761511530195,1.170716609273638,0.5322977134159633,0.01657720814858164,0.9906832298136646,0.4527494013309479,0.9922360248447205,0.21283987590244838,0.9531345111983163,0.2607946481023516
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620,module_c_no_module_c_黑天_20260827_171620/metrics_iter02,no_module_c,黑天,2,43,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/metrics_iter02.csv,50,35.0,0.8583333333333333,0.890277777777778,0.9345791403718233,0.8945240810421665,0.8602150537634409,0.0018817204301075918,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/result_summary_iter02.json,1.13422577721732,1.232142516544887,0.50168320110866,0.023225318640470505,0.9922360248447205,0.45802546398980276,0.9922360248447205,0.4055123882634299,0.9359850457736424,0.258068140063967
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620,module_c_no_module_c_黑天_20260827_171620/metrics_iter03,no_module_c,黑天,3,44,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/metrics_iter03.csv,50,40.0,0.9833333333333333,0.9583333333333334,0.9903846153846154,0.9717080745341614,0.9956989247311828,0.01236559139784954,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_module_c_黑天_20260827_171620/result_summary_iter03.json,1.0546308415276664,1.1351546560014998,0.5075250949178424,0.02772036460893495,0.9953416149068323,0.45742705890110563,0.9906832298136646,0.35915081415857586,0.915100702217647,0.43285960810525076
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423,module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter01,no_paired_contrastive,逆光,1,45,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter01.csv,51,36.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/result_summary_iter01.json,1.394347866376241,1.4481736024220784,0.2755699356396993,1.149300495783488,0.9130434782608695,0.2387453814347585,0.9384057971014492,0.774763286113739,1.8293432394663494,0.6780464847882589
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423,module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter02,no_paired_contrastive,逆光,2,46,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter02.csv,54,39.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/result_summary_iter02.json,1.382408897082011,1.4229379494984944,0.27179619669914246,1.140480915705363,0.9202898550724637,0.23990678787231445,0.9492753623188406,0.6565685272216797,1.8112269242604573,0.8563688000043234
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423,module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter03,no_paired_contrastive,逆光,3,47,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/metrics_iter03.csv,41,26.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_逆光_20260827_144423/result_summary_iter03.json,1.433019717534383,1.4452093839645386,0.29319586356480914,1.235409140586853,0.9094202898550725,0.24414291977882385,0.8985507246376812,0.6405151685078939,2.001708666483561,0.5750221411387125
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423,module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter01,no_paired_contrastive,雨天,1,51,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter01.csv,35,15.0,1.0,1.0,1.0,1.0,0.9791666666666666,-0.02083333333333337,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/result_summary_iter01.json,0.9739164412021637,1.0222469568252563,0.22213444113731384,0.6153075844049454,0.9809782608695652,0.2295554280281067,0.9945652173913043,1.1226890683174133,0.9077123701572418,0.547157421708107
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423,module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter02,no_paired_contrastive,雨天,2,52,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter02.csv,35,12.0,0.9615384615384616,0.9722222222222222,0.9666666666666667,0.9663299663299664,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/result_summary_iter02.json,1.1985311806201935,1.2086125612258911,0.2525074668228626,0.6665557771921158,0.9646739130434783,0.24392078816890717,0.9972826086956522,0.5234678089618683,0.9832038432359695,0.9113251715898514
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423,module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter03,no_paired_contrastive,雨天,3,53,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/metrics_iter03.csv,35,17.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雨天_20260827_144423/result_summary_iter03.json,0.8907756507396698,0.9486487209796906,0.21970024332404137,0.6152275800704956,0.9891304347826086,0.22339536249637604,1.0,1.056956797838211,0.8996710628271103,0.8777527362108231
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423,module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter01,no_paired_contrastive,雾天,1,48,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter01.csv,60,57.0,0.9848484848484849,0.9917241379310345,0.9804232804232803,0.9853528608466802,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/result_summary_iter01.json,0.9201273818810781,1.0735165079434712,0.19900593906641006,0.9582647581895193,0.9873188405797102,0.2090990866223971,0.9891304347826086,0.6016873816649119,1.5832565426826477,0.46379796663920086
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423,module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter02,no_paired_contrastive,雾天,2,49,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter02.csv,50,35.0,0.9772727272727273,0.9796825396825398,0.976190476190476,0.9768397387445007,0.9546351084812623,-0.022637618791464975,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/result_summary_iter02.json,1.3606056571006775,1.456002453962962,0.2354611779252688,1.109264572461446,0.9329710144927537,0.22048459450403848,0.9365942028985508,0.5070826162894567,1.8010842204093933,0.6561835606892904
