variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
full,逆光,3,0.32192151977980127,0.011263375877797095,0.32969047337291646,0.00987948465450966,0.007768953593115173,0.0019195025014517274,0.7624094800126774,0.021863169867781748,0.7616677622276324,0.020197952309550012,0.0007417177850449486,0.0033392459272271148,0.0018327698496724454,0.00014161925659108144,0.0019435850497121808,0.00016407104962395963,-0.00011081520003973543,2.2484252790236196e-05,0.23759051660696665,0.02186314937612256,0.2383322368065516,0.020197923749243868,0.0007417201995849609,0.0033392374607738038,0.06963871543606122,0.014048841898053615,0.07646212478478749,0.012259327920817744,0.006823409348726273,0.0018533649556839588,0.8148148148148148,0.06415002990995838,0.8148148148148148,0.06415002990995838,0.0,0.0,0.03894020013648128,0.003105551074591613,0.03988302824726575,0.002786050539315536,0.03941161419187351,0.002909389132077502,0.02815566112817705,0.0009594756050036556,0.028049215034005225,0.0014611377542532735,0.028102438081091138,0.00034629201827643716
full,雨天,3,0.507792342614211,0.05764854115792006,0.5152507466332089,0.059141435663944406,0.007458404018997926,0.0015237925643316317,0.8989442831112279,0.04288325066855113,0.879866119991574,0.04949655619832896,0.019078163119653897,0.007014431480972819,0.011352167728664993,0.005516848656274306,0.01143728435864027,0.005468338878057951,-8.511662997527705e-05,4.8864830986163864e-05,0.10105571647485097,0.04288324547261289,0.12013387431701024,0.04949654799016704,0.01907815784215927,0.007014435830104302,0.057685246070226036,0.04937624754007373,0.0615261389563481,0.05310628457888383,0.003840892886122068,0.006636798406486011,0.611111111111111,0.0962250448649376,0.6111111111111112,0.1924500897298753,3.700743415417188e-17,0.16666666666666669,0.018229613787806805,0.003956343811193368,0.029318133073228322,0.004076786792041033,0.023773873430517563,0.0035487753554893278,0.019224590330106317,0.0027276239994241066,0.03270505785162133,0.0038932399790854765,0.02596482409086382,0.003209938082836248
full,雾天,3,0.30056688828880773,0.017251039785765285,0.31782843321913107,0.01743651255044043,0.01726154493032332,0.0014911064278241007,0.6296920285180764,0.0373510318602651,0.6131129066149394,0.03795551438275598,0.01657912190313693,0.004864684297631556,0.00123236345837824,0.00048073927772729596,0.001266198393725287,0.0004812022503349556,-3.3834935347047084e-05,5.1763308457050404e-06,0.3703079620997111,0.03735100152785219,0.3868871033191681,0.037955517750318406,0.01657914121945699,0.004864655162384322,0.1807390252749125,0.018239364185856533,0.1945473849773407,0.019894828415694357,0.013808359702428183,0.0038230201692414645,1.0,0.0,1.0,0.0,0.0,0.0,0.02127871582214397,0.0013306506112654428,0.03245419905246325,0.00046645494522970694,0.02686645743730361,0.0005192786806562096,0.024062092773004945,0.0004141894679917565,0.03411102317402568,0.0018010633920878716,0.029086557973515312,0.0008709699081358686
full,黑天,3,0.39655955201924414,0.03962928915063992,0.4075251618300415,0.037725039917235505,0.01096560981079738,0.002172849117762059,0.5199986472725868,0.057461073173252025,0.49727190161744755,0.052158104196521664,0.022726745655139286,0.006395247979593033,0.0012957671049926185,0.0005825643370038705,0.0013054308522090351,0.0005698822950457769,-9.66374721641656e-06,1.3458698841481502e-05,0.4800013601779938,0.05746104654441165,0.5027280847231547,0.05215807855879558,0.02272672454516093,0.006395213974684566,0.28115012248357135,0.014178828111539626,0.2952777047952016,0.01388601333260422,0.014127582311630249,0.0056545253810868805,1.0,0.0,1.0,0.0,0.0,0.0,0.013186032356083347,0.0057261559154773295,0.016967606356260607,0.006356053974055929,0.015076819356171977,0.005896708715049192,0.029437720783296824,0.0019704560725533208,0.03674678821552167,0.002408873033489569,0.033092254499409245,0.0003877963508605319
no_classification_feedback,逆光,3,0.2978081377059453,0.05018141830543425,0.29453472538539727,0.053003877025448086,-0.0032734123205480268,0.0029459784309749607,0.7750321178248635,0.05710262477371478,0.7768626580083812,0.05655439065997188,-0.0018305401835176927,0.009010724502548133,0.001810948857193661,0.00015097019845971234,0.001820126740210152,0.00017948369186309262,-9.177883016491133e-06,2.884069240192413e-05,0.22496788700421652,0.05710264795891862,0.22313734889030457,0.056554417087608555,-0.0018305381139119465,0.009010744192033711,0.06251897352437179,0.036771077814977154,0.06334036154051621,0.032340882655555805,0.0008213880161444346,0.005865001293562337,0.8148148148148148,0.06415002990995838,0.8518518518518519,0.12830005981991682,0.037037037037037056,0.06415002990995845,0.014747784656073048,0.00564797276794922,0.01597959268984531,0.005809940649761692,0.01536368867295918,0.005710861345167277,0.03132184903207922,0.006494688261421344,0.03376887579328748,0.006294716044400292,0.032545362412683354,0.0063652966590361905
no_classification_feedback,雨天,3,0.5169087497763116,0.06593803306809642,0.5160080305737347,0.0666561511979762,-0.000900719202576857,0.0024883488269561976,0.8607130880571073,0.16684776035678844,0.8308299145557815,0.16553965702201484,0.029883173501325928,0.0027393595048157875,0.01905618703635241,0.021491535866382503,0.018961557309907194,0.021369414957128248,9.462972644521302e-05,0.00012991474666971717,0.13928690056006113,0.1668477380279975,0.16917003807611763,0.16553960302508838,0.029883137516056497,0.0027393849071731583,0.08391252035895984,0.08215895474770189,0.08634241173664729,0.07515569710036812,0.0024298913776874542,0.007417250115816177,0.7222222222222222,0.2545875386086578,0.7222222222222222,0.2545875386086578,0.0,0.0,0.005473116204088722,0.003810074859733941,0.008817506929335828,0.005098773584290407,0.007145311566712275,0.004437381381913283,0.03410412654973,0.012807851298836452,0.053212394719786546,0.012691808543928394,0.04365826063475828,0.012749818088663021
no_classification_feedback,雾天,3,0.2566511647710462,0.04966645025420631,0.2518647974340462,0.05372291487679623,-0.004786367336999997,0.004486579690094608,0.6769608546186376,0.0953459025238663,0.673109022003633,0.08560775759737954,0.003851832615004621,0.011660895840173834,0.0014790538793216337,0.0005136681182886095,0.0014722482257962612,0.000515861939325756,6.805653525372337e-06,2.3018977527593433e-06,0.3230391542116801,0.09534589311983668,0.326890970269839,0.08560775433318651,0.0038518160581588745,0.011660903156304468,0.17547077933947244,0.08198054862841586,0.15527044981718063,0.059779342475505134,-0.02020032952229182,0.022871444593272814,1.0,0.0,1.0,0.0,0.0,0.0,0.0026283898737632172,0.0010197044740436893,0.003920282026340959,0.0015979303018417532,0.003274335950052088,0.0013087649102839526,0.06411473531002498,0.011529694435004473,0.09244251626249016,0.013005634703997017,0.07827862578625758,0.011585125866288492
no_classification_feedback,黑天,3,0.3445796542802336,0.06750142099741668,0.34575179401838435,0.06466221969582805,0.0011721397381507608,0.002945737093374707,0.6069157191862663,0.10458070652089539,0.5591087123999993,0.129097249813647,0.04780700678626696,0.024590521292064065,0.0010912142520879845,0.00015987482083897097,0.001071137702837251,0.00015678864892137095,2.0076549250733385e-05,8.189391702028395e-06,0.3930842975775401,0.10458072216496048,0.4408912758032481,0.12909722545992683,0.04780697822570801,0.024590480915617222,0.2465373675028483,0.10628893860050975,0.23614292840162912,0.0909787906918461,-0.010394439101219177,0.015663802399652992,1.0,0.0,1.0,0.0,0.0,0.0,0.002281091270591637,0.001773449963763229,0.003729933434929072,0.002332794265557002,0.0030055123527603545,0.0020506238653887395,0.05110622179157777,0.011656900460218568,0.062130444968012635,0.013459907530125265,0.0566183333797952,0.01250800739593552
no_cycle,逆光,3,0.3028335469535764,0.03362579142771315,0.30945282004289165,0.03537967150913767,0.006619273089315277,0.0024940949565714025,0.7867374629886063,0.0480511290533774,0.7888063190987816,0.04259660276930477,-0.002068856110175451,0.007464253106950952,0.002057405178604798,0.0004552659314927474,0.0021769776384174704,0.00045409514133917274,-0.00011957245981267261,2.11573296364129e-06,0.21326252818107605,0.04805111408021016,0.21119369069735208,0.042596596729764326,-0.0020688374837239585,0.007464252444314112,0.06264842301607132,0.029227371585823683,0.06474217772483826,0.03231819730187938,0.0020937547087669373,0.003960384977058939,0.7777777777777778,0.1111111111111111,0.8148148148148148,0.06415002990995838,0.037037037037037056,0.06415002990995845,0.06056945733947944,0.0036077762604960917,0.062466744092268,0.0038567829325939634,0.06151810071587372,0.0037300288304721323,0.031662660140996175,0.002175545922432157,0.03168079868889253,0.0008261101487752723,0.03167172941494435,0.0011444223646630135
no_cycle,雨天,3,0.5252530194797614,0.03866021947071569,0.537170106223135,0.04768575586849643,0.011917086743373531,0.009027722413324791,0.8969503182710873,0.09107523964661647,0.8793681518485149,0.09499811326622991,0.017582166422572376,0.005028320939446049,0.0208670892010453,0.025108983945423834,0.020946132696057794,0.02500299653789433,-7.904349501249482e-05,0.00010603644977004602,0.10304968762890591,0.09107524548389115,0.12063186087956031,0.09499812497728453,0.017582173250654403,0.005028330338719726,0.06202901294454932,0.05708354668182013,0.07845636705557506,0.062405109482033226,0.016427354111025732,0.011980743945546955,0.8333333333333334,0.16666666666666669,0.8333333333333334,0.16666666666666669,0.0,0.0,0.04548066907380481,0.0031042025362195036,0.07364243776596859,0.0075532457045067595,0.0595615534198867,0.003488263612439411,0.02237520788568124,0.0016621418721263852,0.03786810359448174,0.006217655290237374,0.03012165574008149,0.003797260108194347
