run,variant,domain,iteration,seed,target_raw_silhouette,target_translated_silhouette,target_silhouette_gain,source_target_raw_class_centroid_distance,source_target_translated_class_centroid_distance,class_centroid_alignment_gain,source_target_raw_coral,source_target_translated_coral,coral_alignment_gain,source_target_raw_prototype_diagonal,source_target_translated_prototype_diagonal,prototype_diagonal_gain,source_target_raw_prototype_margin,source_target_translated_prototype_margin,prototype_margin_gain,source_target_raw_prototype_top1,source_target_translated_prototype_top1,prototype_top1_gain,source_cycle_cosine_error,target_cycle_cosine_error,cycle_cosine_error,source_identity_cosine_error,target_identity_cosine_error,identity_cosine_error
module_c_full_逆光_20260827_121947/metrics_iter01,full,逆光,1,45,0.32613912484579394,0.3347185120459094,0.008579387200115474,0.7718032673001289,0.7732383757829666,-0.001435108482837677,0.0017525237798763818,0.001851927862371513,-9.940408249513115e-05,0.22819672524929047,0.22676163911819458,-0.0014350861310958862,0.08273722976446152,0.08819130808115005,0.005454078316688538,0.8888888888888888,0.8888888888888888,0.0,0.03542241775545171,0.03707629101246341,0.03624935438395756,0.029244388116483715,0.02640260252940952,0.027823495322946618
module_c_full_逆光_20260827_121947/metrics_iter02,full,逆光,2,46,0.30915802383052,0.3183083461567279,0.009150322326207883,0.7780058307366239,0.7734195006390413,0.0045863300975825805,0.0017494974225423924,0.0018458221069630374,-9.6324684420645e-05,0.22199419140815735,0.22658051550388336,0.004586324095726013,0.05480141565203667,0.06373380124568939,0.008932385593652725,0.7777777777777778,0.7777777777777778,0.0,0.04009630378840091,0.0399248730203289,0.0400105884043649,0.027789057571289282,0.029190992606340053,0.028490025088814666
module_c_full_逆光_20260827_121947/metrics_iter03,full,逆光,3,47,0.33046741066308993,0.3360445619161121,0.005577151253022161,0.7374193420012792,0.7383454102608893,-0.0009260682596100578,0.001996288346598562,0.002133005179801992,-0.00013671683320343013,0.26258063316345215,0.2616545557975769,-0.0009260773658752441,0.07137750089168549,0.07746126502752304,0.006083764135837555,0.7777777777777778,0.7777777777777778,0.0,0.04130187886559121,0.04264792070900494,0.04197489978729807,0.027433537696758156,0.028554049966266103,0.02799379383151213
module_c_full_雨天_20260827_121947/metrics_iter01,full,雨天,1,51,0.4938593430974943,0.5006079684345578,0.006748625337063496,0.8917539361864328,0.8744463731224338,0.017307563063999054,0.016656685360893733,0.0166988992457152,-4.2213884821468844e-05,0.1082460880279541,0.12555362284183502,0.01730753481388092,0.047954753041267395,0.04465274512767792,-0.0033020079135894775,0.6666666666666666,0.5,-0.16666666666666663,0.01450030274748237,0.029412146862358414,0.02195622480492039,0.01718068085872709,0.031793733726833855,0.02448720729278047
module_c_full_雨天_20260827_121947/metrics_iter02,full,雨天,2,52,0.45838723656799085,0.4648062184684478,0.0064189819004569215,0.944968189423283,0.9318495038896799,0.01311868553360307,0.005645045803790032,0.005783351600074716,-0.00013830579628468405,0.055031806230545044,0.06815049797296524,0.013118691742420197,0.01389864832162857,0.018906554207205772,0.005007905885577202,0.5,0.5,0.0,0.022379402942081867,0.033347099878695,0.02786325141038843,0.022321818116948253,0.03697312516391109,0.02964747164042967
module_c_full_雨天_20260827_121947/metrics_iter03,full,雨天,3,53,0.5711304481771478,0.5803380529966211,0.009207604819473358,0.8601107237239679,0.8333024829626083,0.02680824076135957,0.011754772021311213,0.011829602230130892,-7.483020881967825e-05,0.13988925516605377,0.16669750213623047,0.026808246970176697,0.11120233684778214,0.12101911753416061,0.009816780686378479,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.017809135673856172,0.025195152478631556,0.021502144076243866,0.018171272014643605,0.02934831466411905,0.023759793339381326
module_c_full_雾天_20260827_121947/metrics_iter01,full,雾天,1,48,0.3183915086637,0.33501306633046424,0.016621557666764264,0.6014826363987393,0.5889239509900411,0.0125586854086982,0.0009030377887215984,0.0009413690924052901,-3.833130368369165e-05,0.39851731061935425,0.41107606887817383,0.01255875825881958,0.1967439502477646,0.20902913808822632,0.012285187840461731,1.0,1.0,0.0,0.01977199488432542,0.0327693998534547,0.02627069736889006,0.023694895599573693,0.03580712846057502,0.02975101203007436
module_c_full_雾天_20260827_121947/metrics_iter02,full,雾天,2,49,0.2993559127297419,0.31832172388276025,0.018965811153018375,0.6155430128177007,0.5935562882158492,0.02198672460185158,0.0017840259128816525,0.0018190231486095451,-3.4997235727892654e-05,0.384456992149353,0.40644371509552,0.021986722946166992,0.18459220230579376,0.20275038480758667,0.018158182501792908,1.0,1.0,0.0,0.02229279656436448,0.0319183572512457,0.027105576907805087,0.024511073333982895,0.03430520346298046,0.02940813839848168
module_c_full_雾天_20260827_121947/metrics_iter03,full,雾天,3,50,0.28395324347298134,0.30015050944416866,0.016197265971187313,0.6720504363377889,0.6568584806389279,0.015191955698861004,0.0010100266735314691,0.001038202940161026,-2.8176266629556957e-05,0.327949583530426,0.3431415259838104,0.0151919424533844,0.1608809232711792,0.1718626320362091,0.010981708765029907,1.0,1.0,0.0,0.02177135601774202,0.032674840052689356,0.027223098035215686,0.023980309385458247,0.03222073759852156,0.028100523491989902
module_c_full_黑天_20260827_121947/metrics_iter01,full,黑天,1,42,0.36407200065046724,0.377440227577188,0.013368226926720739,0.5807624831795692,0.55073182284832,0.030030660331249237,0.0009741546847068781,0.0009953489999271938,-2.1194315220315766e-05,0.41923755407333374,0.4492681622505188,0.03003060817718506,0.2652568221092224,0.2824908494949341,0.01723402738571167,1.0,1.0,0.0,0.019510571695385108,0.024232224525477,0.021871398110431053,0.03004572519088476,0.03525695944675685,0.0326513423188208
module_c_full_黑天_20260827_121947/metrics_iter02,full,黑天,2,43,0.3848945510709882,0.3952848287884481,0.010390277717459928,0.5126946866512299,0.49456267058849335,0.01813201606273651,0.0009449041885632278,0.0009578260145453268,-1.2921825982098955e-05,0.48730531334877014,0.5054373741149902,0.018132060766220093,0.29250138998031616,0.31004929542541504,0.017547905445098877,1.0,1.0,0.0,0.011693796571589995,0.012430634758484937,0.012062215665037467,0.03103251954698931,0.0354575007978958,0.03324501017244255
module_c_full_黑天_20260827_121947/metrics_iter03,full,黑天,3,44,0.440712104336277,0.44985042912448847,0.009138324788211472,0.46653877198696136,0.44652121141552925,0.020017560571432114,0.0019682424417077496,0.0019631175421545846,5.124899553165044e-06,0.5334612131118774,0.5534787178039551,0.020017504692077637,0.28569215536117554,0.29329296946525574,0.0076008141040802,1.0,1.0,0.0,0.008353728801274938,0.01423995978481989,0.011296844293047413,0.027234917612016404,0.03952590440191237,0.033380411006964386
module_c_no_classification_feedback_逆光_20260827_162556/metrics_iter01,no_classification_feedback,逆光,1,45,0.32446531725940464,0.32179807182592746,-0.0026672454334771833,0.7503490017520057,0.7622765724857649,-0.011927570733759163,0.0016407543008415098,0.0016166776950854124,2.4076605756097455e-05,0.2496510148048401,0.2377234250307083,-0.011927589774131775,0.09813295304775238,0.09220638871192932,-0.005926564335823059,0.8888888888888888,1.0,0.11111111111111116,0.008559444987252723,0.01002940889548301,0.009294426941367867,0.038729977858050955,0.04103275493922707,0.03988136639863901
module_c_no_classification_feedback_逆光_20260827_162556/metrics_iter02,no_classification_feedback,逆光,2,46,0.23992373094831013,0.233448406076719,-0.006475324871591137,0.8403242905106809,0.8392813180883726,0.0010429724223083303,0.0018633756507691719,0.001887634889890826,-2.4259239121654117e-05,0.1596756875514984,0.1607186645269394,0.001042976975440979,0.024690857157111168,0.028389135375618935,0.0036982782185077667,0.7777777777777778,0.7777777777777778,0.0,0.01962463098804931,0.02163831924243962,0.020631475115244463,0.028628079668274135,0.029912225529609725,0.02927015259894193
module_c_no_classification_feedback_逆光_20260827_162556/metrics_iter03,no_classification_feedback,逆光,3,47,0.32903536491012103,0.32835769825354527,-0.0006776666565757594,0.7344230612119039,0.7290300834510062,0.005392977760897755,0.0019287166199703015,0.001956067635654218,-2.7351015683916733e-05,0.26557695865631104,0.270969957113266,0.005392998456954956,0.0647331103682518,0.0694255605340004,0.004692450165748596,0.7777777777777778,0.7777777777777778,0.0,0.016059277992917113,0.016271049931613303,0.016165163962265208,0.026607489569912574,0.030361646911025653,0.02848456824046911
module_c_no_classification_feedback_雨天_20260827_162556/metrics_iter01,no_classification_feedback,雨天,1,51,0.49276918905865824,0.4889984645093423,-0.003770724549315929,0.8602887547264496,0.8276407495141029,0.032648005212346676,0.04368883501359769,0.043447986575455816,0.00024084843814187185,0.13971124589443207,0.17235922813415527,0.032647982239723206,0.061918843537569046,0.06360862404108047,0.0016897805035114288,0.6666666666666666,0.6666666666666666,0.0,0.004049563630767737,0.007922382948299039,0.005985973289533387,0.026507982725223336,0.045650838984211434,0.036079410854717386
module_c_no_classification_feedback_雨天_20260827_162556/metrics_iter02,no_classification_feedback,雨天,2,52,0.46644225737157785,0.46709562848606684,0.0006533711144889875,1.0277726103862126,0.9979411124562224,0.02983149792999018,0.009349576464532668,0.009357088966073825,-7.512501541157013e-06,-0.027772605419158936,0.0020588820334523916,0.029831487452611327,0.01498875766992569,0.0251782089471817,0.010189451277256012,0.5,0.5,0.0,0.009789999145207583,0.014304568583291783,0.012047283864249683,0.0269128852832099,0.046121228867195614,0.03651705707520276
module_c_no_classification_feedback_雨天_20260827_162556/metrics_iter03,no_classification_feedback,雨天,3,53,0.5915148028986986,0.591929998725795,0.0004151958270963707,0.6940778990586599,0.666907881697019,0.02717001736164093,0.004130149630926871,0.004079596388191947,5.055324273492423e-05,0.3059220612049103,0.33309200406074524,0.02716994285583496,0.17482995986938477,0.1702404022216797,-0.004589557647705078,1.0,1.0,0.0,0.0025797858362908454,0.004225569256416663,0.0034026775463537546,0.04889151164075677,0.06786511630795258,0.05837831397435468
module_c_no_classification_feedback_雾天_20260827_162556/metrics_iter01,no_classification_feedback,雾天,1,48,0.29258709181205284,0.2925027586468518,-8.433316520101153e-05,0.6018397294812732,0.610957897371716,-0.009118167890442841,0.000886708994120473,0.0008773324817569754,9.376512363497508e-06,0.39816027879714966,0.38904207944869995,-0.009118199348449707,0.24933630228042603,0.20557960867881775,-0.043756693601608276,1.0,1.0,0.0,0.0021890805978966085,0.0032005426974655903,0.0026948116476810994,0.07038802084486245,0.10622391274990323,0.08830596679738284
module_c_no_classification_feedback_雾天_20260827_162556/metrics_iter02,no_classification_feedback,雾天,2,49,0.2773899595962263,0.2721360701430561,-0.005253889453170235,0.6448188092973497,0.637614197201199,0.007204612096150642,0.001748757689955699,0.0017438220570655256,4.935632890173394e-06,0.35518118739128113,0.3623858094215393,0.007204622030258179,0.18980909883975983,0.1710464358329773,-0.018762663006782532,1.0,1.0,0.0,0.00190197224464295,0.002808804443050697,0.0023553883438468233,0.07114756992413243,0.09071915458575415,0.0809333622549433
module_c_no_classification_feedback_雾天_20260827_162556/metrics_iter03,no_classification_feedback,雾天,3,50,0.1999764429048594,0.19095556351223067,-0.009020879392628744,0.78422402507729,0.770754971437984,0.013469053639306061,0.0018016949538887288,0.0017955901385662827,6.1048153224461076e-06,0.2157759964466095,0.22924502193927765,0.013469025492668152,0.0872669368982315,0.08918530493974686,0.0019183680415153503,1.0,1.0,0.0,0.0037941167787500928,0.005751498938506589,0.004772807858628341,0.05080861516108009,0.08038448145181311,0.0655965483064466
module_c_no_classification_feedback_黑天_20260827_162556/metrics_iter01,no_classification_feedback,黑天,1,42,0.36734386035936384,0.36840549762228214,0.0010616372629183024,0.5233177915215492,0.45769159495830536,0.06562619656324387,0.0010024152492332896,0.0009765502322289985,2.586501700429112e-05,0.47668224573135376,0.5423083901405334,0.06562614440917969,0.3467535376548767,0.31983426213264465,-0.026919275522232056,1.0,1.0,0.0,0.0012596678603981242,0.0021608583427924766,0.0017102631015953004,0.038357540445564484,0.048538167187213724,0.043447853816389104
module_c_no_classification_feedback_黑天_20260827_162556/metrics_iter02,no_classification_feedback,黑天,2,43,0.2686391665965291,0.27281073978906006,0.004171573192530975,0.7241843063384295,0.7044324185699224,0.019751887768507004,0.0009954495242794031,0.0009847430383695998,1.0706485909803363e-05,0.2758156955242157,0.2955676019191742,0.019751906394958496,0.13507068157196045,0.1393067091703415,0.0042360275983810425,1.0,1.0,0.0,0.004328892900449886,0.006410633316305988,0.0053697631083779365,0.05374068662536146,0.062399210782915104,0.058069948704138286
module_c_no_classification_feedback_黑天_20260827_162556/metrics_iter03,no_classification_feedback,黑天,3,44,0.3977559358848079,0.3960391446438109,-0.0017167912409969954,0.5732450596988201,0.5152021236717701,0.05804293602705002,0.0012757779827512607,0.001252119837913155,2.365814483810567e-05,0.4267549514770508,0.4847978353500366,0.05804288387298584,0.25778788328170776,0.24928781390190125,-0.008500069379806519,1.0,1.0,0.0,0.0012547130509269018,0.0026183086456887505,0.0019365108483078261,0.061220438303807356,0.07545395693390908,0.06833719761885822
