run_dir,run,variant,domain,epochs,best_epoch,best_val_acc,best_val_f1,best_train_full_acc,generalization_gap,feature_embeddings,best_train_dual_d_identity,best_train_acc_source_like,best_train_dual_d_cycle,best_train_dual_d_adv_primary,best_train_dual_d_contrastive,best_train_dual_d_adv_auxiliary,best_train_dual_d_generator_total,best_train_acc_target_like,best_train_dual_d_prototype_contrastive,best_train_dual_d_classification_feedback
runs/module_c_ablation/module_c_no_cycle_雾天_iter03_20260821_060834,module_c_no_cycle_雾天_iter03_20260821_060834,no_cycle,雾天,45,36.0,0.9772727272727273,0.9771336834828899,0.9980276134122288,0.020754886139501494,runs/module_c_ablation/module_c_no_cycle_雾天_iter03_20260821_060834/feature_embeddings.npz,0.20402079913765192,0.990234375,0.2913703229278326,0.5276459008455276,2.1825182288885117,0.4398450907319784,1.2887557297945023,0.98828125,0.6688000597059727,1.5223030596971512
runs/module_c_ablation/module_c_no_cycle_黑天_iter01_20260821_060834,module_c_no_cycle_黑天_iter01_20260821_060834,no_cycle,黑天,41,32.0,0.9833333333333333,0.9713827838827839,0.9913978494623656,0.008064516129032362,runs/module_c_ablation/module_c_no_cycle_黑天_iter01_20260821_060834/feature_embeddings.npz,0.21119726896286012,0.9916666666666667,0.31068454384803773,0.3144675076007843,2.1428001244862873,0.38870612978935243,1.25704824924469,0.9958333333333333,0.5145277500152587,1.5123478651046753
runs/module_c_ablation/module_c_no_cycle_黑天_iter02_20260821_060834,module_c_no_cycle_黑天_iter02_20260821_060834,no_cycle,黑天,43,34.0,0.9833333333333333,0.9713827838827839,0.9956989247311828,0.01236559139784954,runs/module_c_ablation/module_c_no_cycle_黑天_iter02_20260821_060834/feature_embeddings.npz,0.20693283478418986,1.0,0.3036334017912547,0.5016527076562246,2.065438159306844,0.3237670679887136,1.2456687132517497,0.9958333333333333,0.4682963291803996,1.5051652510960898
runs/module_c_ablation/module_c_no_cycle_黑天_iter03_20260821_060834,module_c_no_cycle_黑天_iter03_20260821_060834,no_cycle,黑天,30,21.0,0.9666666666666667,0.9592731966828353,0.9849462365591398,0.018279569892473146,runs/module_c_ablation/module_c_no_cycle_黑天_iter03_20260821_060834/feature_embeddings.npz,0.22477248311042786,0.9770833333333333,0.32262757619222004,0.5767519672711691,2.365951728820801,0.5440560301144918,1.3797145207722983,0.9729166666666667,0.7919166207313537,1.6216421922047932
runs/module_c_ablation/module_c_no_identity_逆光_iter01_20260821_123733,module_c_no_identity_逆光_iter01_20260821_123733,no_identity,逆光,37,28.0,1.0,1.0,0.9924242424242424,-0.007575757575757569,runs/module_c_ablation/module_c_no_identity_逆光_iter01_20260821_123733/feature_embeddings.npz,0.25188589096069336,0.9,0.3075260579586029,1.0282048106193542,2.8815850257873534,0.8796113014221192,1.8241399765014648,0.8375,1.4814491271972656,1.9924629926681519
runs/module_c_ablation/module_c_no_identity_逆光_iter02_20260821_123733,module_c_no_identity_逆光_iter02_20260821_123733,no_identity,逆光,36,27.0,1.0,1.0,0.9848484848484849,-0.015151515151515138,runs/module_c_ablation/module_c_no_identity_逆光_iter02_20260821_123733/feature_embeddings.npz,0.25004176795482635,0.91875,0.30326783657073975,0.8251762986183167,2.9336948871612547,1.3379003763198853,1.8514742136001587,0.8625,1.5493844509124757,2.007047200202942
runs/module_c_ablation/module_c_no_identity_逆光_iter03_20260821_123733,module_c_no_identity_逆光_iter03_20260821_123733,no_identity,逆光,44,35.0,1.0,1.0,1.0,0.0,runs/module_c_ablation/module_c_no_identity_逆光_iter03_20260821_123733/feature_embeddings.npz,0.2478315442800522,0.9625,0.29430111050605773,0.6481457352638245,2.6682076930999754,0.5795796990394593,1.6771557569503783,0.875,1.2233124017715453,1.8714682579040527
runs/module_c_ablation/module_c_no_identity_雨天_iter01_20260821_123733,module_c_no_identity_雨天_iter01_20260821_123733,no_identity,雨天,47,38.0,1.0,1.0,0.9583333333333334,-0.04166666666666663,runs/module_c_ablation/module_c_no_identity_雨天_iter01_20260821_123733/feature_embeddings.npz,0.2441432699561119,0.953125,0.27465158700942993,0.8807152956724167,2.795243740081787,0.4667457491159439,1.6178609430789948,0.9375,0.98786561191082,1.8004367649555206
runs/module_c_ablation/module_c_no_identity_雨天_iter02_20260821_123733,module_c_no_identity_雨天_iter02_20260821_123733,no_identity,雨天,29,20.0,0.8076923076923077,0.8537342287342287,0.8125,0.004807692307692291,runs/module_c_ablation/module_c_no_identity_雨天_iter02_20260821_123733/feature_embeddings.npz,0.25934509187936783,0.9140625,0.31079070270061493,0.43736807256937027,3.0996093153953552,0.7444735169410706,1.8683452606201172,0.8203125,1.3666146099567413,2.1029306054115295
runs/module_c_ablation/module_c_no_identity_雨天_iter03_20260821_123733,module_c_no_identity_雨天_iter03_20260821_123733,no_identity,雨天,42,33.0,1.0,1.0,0.9375,-0.0625,runs/module_c_ablation/module_c_no_identity_雨天_iter03_20260821_123733/feature_embeddings.npz,0.2428925409913063,0.96875,0.29171789437532425,1.035712793469429,2.8957054018974304,0.8234100937843323,1.6395815908908844,0.9453125,1.1061591804027557,1.7691566944122314
runs/module_c_ablation/module_c_no_identity_雾天_iter01_20260821_123733,module_c_no_identity_雾天_iter01_20260821_123733,no_identity,雾天,36,32.0,0.9848484848484849,0.983186952248023,0.9940828402366864,0.009234355388201498,runs/module_c_ablation/module_c_no_identity_雾天_iter01_20260821_123733/feature_embeddings.npz,0.21954741701483727,0.98046875,0.2207291703671217,0.634933166205883,2.3422681391239166,0.4330002535134554,1.3854074478149414,0.984375,0.8043681420385838,1.565572164952755
runs/module_c_ablation/module_c_no_identity_雾天_iter02_20260821_123733,module_c_no_identity_雾天_iter02_20260821_123733,no_identity,雾天,33,30.0,0.9848484848484849,0.983186952248023,0.9822485207100592,-0.00259996413842567,runs/module_c_ablation/module_c_no_identity_雾天_iter02_20260821_123733/feature_embeddings.npz,0.2175140818580985,0.986328125,0.2235676646232605,0.47373085282742977,2.411006674170494,0.49850912019610405,1.4347665533423424,0.98828125,0.9056013338267803,1.6227875128388405
runs/module_c_ablation/module_c_no_identity_雾天_iter03_20260821_123733,module_c_no_identity_雾天_iter03_20260821_123733,no_identity,雾天,26,17.0,0.9545454545454546,0.9633492223300077,0.9842209072978304,0.02967545275237582,runs/module_c_ablation/module_c_no_identity_雾天_iter03_20260821_123733/feature_embeddings.npz,0.2295111222192645,0.916015625,0.2701806630939245,0.9770630300045013,2.7981536090373993,0.8598112426698208,1.6838266029953957,0.953125,1.354409359395504,1.866223618388176
runs/module_c_ablation/module_c_no_identity_黑天_iter01_20260821_123733,module_c_no_identity_黑天_iter01_20260821_123733,no_identity,黑天,44,35.0,0.975,0.9759700176366843,0.9720430107526882,-0.002956989247311803,runs/module_c_ablation/module_c_no_identity_黑天_iter01_20260821_123733/feature_embeddings.npz,0.22627514998118084,0.9895833333333334,0.19910121858119964,0.3342786133289337,2.045658278465271,0.3830682953198751,1.2602736949920654,0.9916666666666667,0.4387068450450897,1.4897198836008707
runs/module_c_ablation/module_c_no_identity_黑天_iter02_20260821_123733,module_c_no_identity_黑天_iter02_20260821_123733,no_identity,黑天,37,28.0,0.9583333333333334,0.9629062631859947,0.9870967741935484,0.028763440860214984,runs/module_c_ablation/module_c_no_identity_黑天_iter02_20260821_123733/feature_embeddings.npz,0.23270448545614877,0.9875,0.21590835054715474,0.5187534471352895,2.2196966489156087,0.36209524273872373,1.3467571020126343,0.9833333333333333,0.5826430221398672,1.5643433332443237
runs/module_c_ablation/module_c_no_identity_黑天_iter03_20260821_123733,module_c_no_identity_黑天_iter03_20260821_123733,no_identity,黑天,38,29.0,0.9833333333333333,0.9713827838827839,0.9935483870967742,0.010215053763440896,runs/module_c_ablation/module_c_no_identity_黑天_iter03_20260821_123733/feature_embeddings.npz,0.23051023483276367,0.9916666666666667,0.209034663438797,0.45336241920789083,2.15531956354777,0.44863622188568114,1.3195193926493327,0.9916666666666667,0.5628364721934,1.5353500843048096
runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter01_20260821_184954,module_c_no_paired_contrastive_逆光_iter01_20260821_184954,no_paired_contrastive,逆光,41,32.0,1.0,1.0,0.9924242424242424,-0.007575757575757569,runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter01_20260821_184954/feature_embeddings.npz,0.23472298681735992,0.95,0.2932683527469635,0.8230766296386719,2.790085220336914,0.8442546486854553,1.5100959300994874,0.90625,1.4223041772842406,1.8379657030105592
runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter02_20260821_184954,module_c_no_paired_contrastive_逆光_iter02_20260821_184954,no_paired_contrastive,逆光,36,27.0,1.0,1.0,0.9848484848484849,-0.015151515151515138,runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter02_20260821_184954/feature_embeddings.npz,0.24332063198089598,0.90625,0.3017819285392761,0.8505058050155639,2.9859766006469726,1.36503427028656,1.6702317953109742,0.85625,1.6118603706359864,2.022387909889221
runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter03_20260821_184954,module_c_no_paired_contrastive_逆光_iter03_20260821_184954,no_paired_contrastive,逆光,23,14.0,0.9459459459459459,0.9615988949322283,0.9848484848484849,0.03890253890253892,runs/module_c_ablation/module_c_no_paired_contrastive_逆光_iter03_20260821_184954/feature_embeddings.npz,0.2479607343673706,0.8,0.32488266825675965,0.9003363609313965,3.0401485919952393,0.7729982018470765,2.003202295303345,0.75625,1.7027975559234618,2.5883676528930666
runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter01_20260821_184954,module_c_no_paired_contrastive_雨天_iter01_20260821_184954,no_paired_contrastive,雨天,49,40.0,1.0,1.0,0.96875,-0.03125,runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter01_20260821_184954/feature_embeddings.npz,0.2252589352428913,0.9765625,0.2649593725800514,0.7769798934459686,2.8484265208244324,0.4720049127936363,1.3443512618541718,0.9609375,1.0591731369495392,1.6719006299972534
runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter02_20260821_184954,module_c_no_paired_contrastive_雨天_iter02_20260821_184954,no_paired_contrastive,雨天,38,29.0,0.8846153846153846,0.9192104192104192,0.8333333333333334,-0.05128205128205121,runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter02_20260821_184954/feature_embeddings.npz,0.2459271401166916,0.9453125,0.2923852875828743,0.5087885931134224,3.0318358540534973,0.8133447915315628,1.542482703924179,0.90625,1.3021095991134644,1.9208705723285675
runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter03_20260821_184954,module_c_no_paired_contrastive_雨天_iter03_20260821_184954,no_paired_contrastive,雨天,41,32.0,0.9615384615384616,0.9629629629629629,0.9479166666666666,-0.013621794871794934,runs/module_c_ablation/module_c_no_paired_contrastive_雨天_iter03_20260821_184954/feature_embeddings.npz,0.23279157653450966,0.9453125,0.2884983420372009,1.0616050362586975,2.952940881252289,0.9086005687713623,1.4722092747688293,0.890625,1.1499808132648468,1.8038701713085175
runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter01_20260821_184954,module_c_no_paired_contrastive_雾天_iter01_20260821_184954,no_paired_contrastive,雾天,37,28.0,0.9924242424242424,0.9891854177568463,0.9960552268244576,0.0036309844002151426,runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter01_20260821_184954/feature_embeddings.npz,0.1900618514046073,0.986328125,0.22598121967166662,0.8074051216244698,2.5369922816753387,0.5164655316621065,1.2836509570479393,0.984375,1.0461387373507023,1.6035996228456497
runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter02_20260821_184954,module_c_no_paired_contrastive_雾天_iter02_20260821_184954,no_paired_contrastive,雾天,33,33.0,0.9848484848484849,0.983186952248023,0.9842209072978304,-0.0006275775506544568,runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter02_20260821_184954/feature_embeddings.npz,0.17979236133396626,0.9921875,0.20708428509533405,0.47541501373052597,2.493817761540413,0.4974459521472454,1.254828929901123,0.982421875,0.9940746463835239,1.5970404669642448
runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter03_20260821_184954,module_c_no_paired_contrastive_雾天_iter03_20260821_184954,no_paired_contrastive,雾天,47,38.0,0.9696969696969697,0.9727827308959386,0.9980276134122288,0.028330643715259063,runs/module_c_ablation/module_c_no_paired_contrastive_雾天_iter03_20260821_184954/feature_embeddings.npz,0.17049247026443481,0.998046875,0.19573735911399126,0.49171431362628937,2.3953783810138702,0.4191964641213417,1.1932450085878372,0.994140625,0.9074756130576134,1.5253546610474586
runs/module_c_ablation/module_c_no_paired_contrastive_黑天_iter01_20260821_184954,module_c_no_paired_contrastive_黑天_iter01_20260821_184954,no_paired_contrastive,黑天,37,35.0,0.9833333333333333,0.9828703703703704,0.989247311827957,0.005913978494623717,runs/module_c_ablation/module_c_no_paired_contrastive_黑天_iter01_20260821_184954/feature_embeddings.npz,0.16656896770000457,0.9958333333333333,0.19261118272940317,0.33401861985524495,2.1706456502278644,0.3532062609990438,1.1329974095026651,0.9958333333333333,0.5790075659751892,1.4926353295644124
