epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.262557506561279,5.197985649108887,3.1093109051386514,3.2133458852767944,0.21523954843481383,0.0,0.0,15.15078353881836,0.0,1.0,0.0,0.0,0.0,0.0,0.09782608695652174,0.10144927536231885,0.09782608695652174,0.07971014492753623,0.1213768115942029,0.0,0.0,0.0,0.0,0.44804580012957257,0.5316271036863327,0.36318114896615344,0.2675916502873103,2.0569276412328086,2.0858479738235474,6.424583117167155,0.0,0.0,0.0,0.0,0.0,2.70697283744812,0.06666666666666667,0.04457720588235294,0.03154825026511135,0.030171582803161748,0.06666666666666667,0.06666666666666667,0.06666666666666667,2.787010073661804,0.058333333333333334,0.05736430133989608,0.08817204301075268,0.04004563113312897,-0.008461898083216457,0.030171582803161748,0.030171582803161748,1,7e-05,3.5e-05,0.5,21.776508331298828,28.181640625,4.561718702316284,0.5860929489135742,0.5771486759185791,0.8337907791137695,6.559061050415039
2,4.332851409912109,4.297683397928874,2.5367116928100586,2.7091873486836753,0.11722701912124951,0.0,0.0,12.003281275431315,0.0,1.0,0.0,0.0,0.0,0.0,0.19384057971014493,0.21920289855072464,0.19384057971014493,0.18659420289855072,0.25,0.0,0.0,0.0,0.0,0.43462056418259937,0.5853731433550516,0.3612058311700821,0.26726093391577405,2.021199365456899,2.0625210205713906,5.3634421825408936,0.0,0.0,0.0,0.0,0.0,2.2528514862060547,0.19166666666666668,0.15827616357277374,0.19550007477499526,0.15624274099883856,0.19166666666666668,0.19166666666666668,0.19166666666666668,2.3082038164138794,0.18333333333333332,0.1148780487804878,,,,0.15624274099883856,0.15624274099883856,1,7e-05,3.5e-05,0.5,21.778301239013672,28.181640625,3.1997549533843994,0.5796842575073242,0.5854282379150391,0.0,4.3651604652404785
3,3.5844945907592773,3.578213930130005,2.111606995264689,2.2563183705012,0.020935514320929844,0.0,0.0,10.311280886332193,0.0,1.0,0.0,0.0,0.0,0.0,0.32065217391304346,0.3804347826086957,0.32065217391304346,0.29891304347826086,0.32608695652173914,0.0,0.0,0.0,0.0,0.4015665998061498,0.5463923911253611,0.36136292417844135,0.2669303963581721,1.9869618813196819,2.0274990797042847,4.500481287638347,0.0,0.0,0.0,0.0,0.0,2.169159412384033,0.19166666666666668,0.09522493272493272,0.2889713679745493,0.12304880791722897,0.19166666666666668,0.19166666666666668,0.19166666666666668,,,,,,,0.12304880791722897,0.12304880791722897,1,7e-05,3.5e-05,0.5,21.778491973876953,28.181640625,3.358245611190796,0.57808518409729,0.0,0.0,3.93662428855896
4,3.304312308629354,3.297757863998413,1.9922892451286316,2.008413334687551,0.021848272532224655,0.0,0.0,9.775797684987387,0.0,1.0,0.0,0.0,0.0,0.0,0.4003623188405797,0.42391304347826086,0.4003623188405797,0.35688405797101447,0.4492753623188406,0.0,0.0,0.0,0.0,0.4025648931662242,0.5502643485864004,0.3612976322571437,0.2663748264312744,1.945420781771342,1.992642839749654,4.070240179697673,0.0,0.0,0.0,0.0,0.0,2.106029450893402,0.2,0.12531001984126983,0.29440615058324493,0.13541964485493374,0.2,0.2,0.20000000000000004,,,,,,,0.13541964485493374,0.13541964485493374,1,7e-05,3.5e-05,0.5,21.777355194091797,28.181640625,3.4053866863250732,0.576117753982544,0.0,0.0,3.9817466735839844
5,2.942938288052877,2.949206988016764,1.7738959391911824,1.8081708550453186,-0.02089556058247884,0.0,0.0,9.187116146087646,0.0,1.0,0.0,0.0,0.0,0.0,0.4945652173913043,0.4945652173913043,0.4945652173913043,0.4420289855072464,0.4891304347826087,0.0,0.0,0.0,0.0,0.4439304669698079,0.5496477484703064,0.3619028876225154,0.2671557118495305,1.8980623682339985,1.9582908153533936,3.7002824544906616,0.0,0.0,0.0,0.0,0.0,1.9241011142730713,0.23333333333333334,0.29141134085213033,0.3500265111346766,0.20932917747456442,0.23333333333333334,0.23333333333333334,0.23333333333333334,2.0264761447906494,0.16666666666666666,0.17290192211760305,0.2860215053763441,0.22799568646924245,0.15600748013090232,0.20932917747456442,0.20932917747456442,1,7e-05,3.5e-05,0.5,21.777355194091797,28.181640625,3.3878402709960938,0.5746023654937744,0.5828304290771484,0.864295244216919,5.409899950027466
6,2.948126792907715,2.725304126739502,1.6065109372138977,1.7212203741073608,0.06458833999931812,0.20344613740841547,0.9558695952097574,8.931287288665771,1.963173230489095,1.0,0.0,3.0,0.05,0.1,0.5217391304347826,0.605072463768116,0.5217391304347826,0.46195652173913043,0.5271739130434783,0.9558695952097574,0.8983662923177084,1.0133728981018066,0.20344613740841547,0.41758913298447925,0.5717419683933258,0.36016714076201123,0.2662896513938904,1.861294686794281,1.9117161830266316,3.4254796504974365,0.011525349070628485,0.0,0.007445179081211488,0.011470297196259102,0.17127398401498795,1.7073065638542175,0.4166666666666667,0.45156545726398667,0.5989001895947813,0.4467124456397912,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.7928054928779602,0.325,0.4057785188202152,,,,0.4467124456397912,0.4467124456397912,1,7e-05,3.5e-05,0.5,21.7782940864563,28.18359375,3.715693950653076,0.5913388729095459,0.5851361751556396,0.0,4.892449140548706
7,2.9875049591064453,2.5821484327316284,1.4928110043207805,1.6759037772814434,0.06438497205575307,0.3860411196947098,0.900153120358785,8.98452885945638,1.8610563278198242,1.0,0.0,3.0,0.1,0.2,0.5778985507246377,0.657608695652174,0.5778985507246377,0.572463768115942,0.6684782608695652,0.900153120358785,0.8478574951489767,0.9524487058321635,0.3860411196947098,0.45273083448410034,0.5707209904988607,0.35229233900705975,0.2623092234134674,1.8192556103070576,1.8669467965761821,3.2295490503311157,0.022546710756917793,0.0,0.014554045318315426,0.02240336189667384,0.3229549179474513,1.51603364944458,0.49166666666666664,0.5915905953949433,0.7116779694324764,0.5504117270713779,0.49166666666666664,0.49166666666666664,0.49166666666666664,1.6060141324996948,0.43333333333333335,0.5150986604319148,,,,0.5504117270713779,0.5504117270713779,1,7e-05,3.5e-05,0.5,21.7782940864563,28.18359375,3.4900243282318115,0.5898585319519043,0.5924336910247803,0.0,4.672601699829102
8,2.9734134674072266,2.3990705410639444,1.373273213704427,1.5781497955322266,0.09811876590053241,0.5449073115984598,0.9366139769554138,9.05411179860433,1.8200720151265461,1.0,0.0,3.0,0.15,0.3,0.605072463768116,0.6956521739130435,0.605072463768116,0.6014492753623188,0.7318840579710145,0.9366139769554138,0.9199963410695394,0.9532316327095032,0.5449073115984598,0.4315834442774455,0.6295642455418905,0.3432440906763077,0.2601366887489955,1.77494881550471,1.8212137420972188,3.015357335408529,0.032951432590683304,0.0,0.021299386397004128,0.0327818455795447,0.45230362315972644,1.46407151222229,0.5166666666666667,0.6561662974706454,0.6957980160525229,0.5848103730058107,0.5166666666666667,0.5166666666666667,0.5166666666666667,1.543866753578186,0.4583333333333333,0.5480171462524404,,,,0.5848103730058107,0.5848103730058107,1,7e-05,3.5e-05,0.5,21.7782940864563,28.18359375,3.6870901584625244,0.5831360816955566,0.5916106700897217,0.0,4.8621110916137695
9,2.851629296938578,2.1645991603533425,1.2436808943748474,1.4167973399162292,0.07101930864155293,0.6657243470350901,0.9015231331189474,8.562761942545572,1.7561345100402832,1.0,0.0,3.0,0.2,0.4,0.7155797101449275,0.7807971014492754,0.7155797101449275,0.6739130434782609,0.7463768115942029,0.9015231331189474,0.846193810304006,0.9568524360656738,0.6657243470350901,0.45294464627901715,0.6624606450398763,0.3347428838411967,0.2569309820731481,1.736681580543518,1.7601420481999714,2.7251954078674316,0.04284709133207798,0.0,0.027786907119055588,0.042243409901857376,0.5450390974680582,1.3434748649597168,0.5916666666666667,0.6777180901381401,0.7707968727984635,0.6505341770854683,0.5916666666666667,0.5916666666666667,0.5916666666666667,1.4057667255401611,0.55,0.6209502262443439,,,,0.6505341770854683,0.6505341770854683,1,7e-05,3.5e-05,0.5,21.7782940864563,28.18359375,3.2618184089660645,0.5864622592926025,0.5952386856079102,0.0,4.443796157836914
10,2.935482978820801,2.1155258814493814,1.2497887412707012,1.3319034377733867,0.10019922753175099,0.7898973723252615,0.8370743989944458,9.105645338694254,1.6591393152872722,1.0,0.0,3.0,0.25,0.5,0.7192028985507246,0.782608695652174,0.7192028985507246,0.7083333333333334,0.7898550724637681,0.8370743989944458,0.8089080850283304,0.865240732828776,0.7898973723252615,0.4845673739910126,0.643063098192215,0.32667169471581775,0.25383972624937695,1.686959405740102,1.6995010375976562,2.5721556742986045,0.052267469465732574,0.0,0.03373918682336807,0.05098503020902475,0.6430389185746511,1.224335789680481,0.65,0.6551843903430592,0.7790264481012096,0.651662575655502,0.65,0.65,0.65,1.2753585577011108,0.6416666666666667,0.6663494317194507,0.6645161290322581,0.6733620045305618,0.043817204301075274,0.651662575655502,0.651662575655502,1,7e-05,3.5e-05,0.5,21.7782940864563,28.18359375,3.5251150131225586,0.5861759185791016,0.5926353931427002,0.8232588768005371,5.527474880218506
