epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,5.184555649757385,5.174266695976257,3.1276967525482178,3.1485692262649536,0.034296413883566856,0.0,0.0,17.94538688659668,0.0,1.0,0.0,0.0,0.0,0.10546875,0.1640625,0.10546875,0.1171875,0.1015625,0.0,0.0,0.0,0.0,0.3954392820596695,0.617854431271553,0.3486315757036209,0.2725937068462372,1.7336550951004028,1.8012702763080597,6.463311314582825,0.0,0.0,0.0,0.0,0.0,2.952299118041992,0.23076923076923078,0.0625,0.125,0.08333333333333333,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.9098196029663086,0.2692307692307692,0.15,0.3333333333333333,0.21843434343434343,-0.21614583333333331,0.08333333333333333,7e-05,3.5e-05,0.5,54.359915018081665
2,4.3442094922065735,4.347387492656708,2.6118175983428955,2.670107662677765,-0.010593429207801819,0.0,0.0,15.6275634765625,0.0,1.0,0.0,0.0,0.0,0.23046875,0.2109375,0.23046875,0.22265625,0.2421875,0.0,0.0,0.0,0.0,0.3974948599934578,0.6367544382810593,0.3478528633713722,0.2719704955816269,1.7552835941314697,1.8169627785682678,5.476834416389465,0.0,0.0,0.0,0.0,0.0,2.647388458251953,0.15384615384615385,0.2238095238095238,0.20833333333333334,0.15132275132275133,0.15384615384615385,0.15384615384615385,0.15384615384615385,2.607578992843628,0.3076923076923077,0.273015873015873,0.3333333333333333,0.28084415584415584,-0.11067708333333331,0.15132275132275133,7e-05,3.5e-05,0.5,51.43228316307068
3,3.64180189371109,3.6502633690834045,2.20168673992157,2.228579580783844,-0.028204990550875664,0.0,0.0,13.22072148323059,0.0,1.0,0.0,0.0,0.0,0.34375,0.296875,0.34375,0.296875,0.29296875,0.0,0.0,0.0,0.0,0.39842070639133453,0.6624520272016525,0.345319539308548,0.272439569234848,1.719073474407196,1.803414136171341,4.6920245885849,0.0,0.0,0.0,0.0,0.0,2.3898820877075195,0.11538461538461539,0.09722222222222221,0.25,0.13333333333333333,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.3406028747558594,0.15384615384615385,0.15584415584415587,0.22916666666666666,0.2692674645615822,0.06770833333333334,0.13333333333333333,7e-05,3.5e-05,0.5,55.26849341392517
4,3.30398166179657,3.3360401391983032,1.9691210985183716,2.102952539920807,-0.10686148703098297,0.0,0.0,12.002829790115356,0.0,1.0,0.0,0.0,0.0,0.37109375,0.40234375,0.37109375,0.390625,0.33203125,0.0,0.0,0.0,0.0,0.4520176723599434,0.6533207893371582,0.34584231674671173,0.27260158956050873,1.6864444017410278,1.7756690979003906,4.126039922237396,0.0,0.0,0.0,0.0,0.0,2.367710590362549,0.23076923076923078,0.11363636363636365,0.3,0.16049382716049382,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.2917428016662598,0.19230769230769232,0.1336996336996337,0.22916666666666666,0.17048229548229546,0.16145833333333334,0.16049382716049382,7e-05,3.5e-05,0.5,52.40842247009277
5,3.117081344127655,3.1547435522079468,1.8982647955417633,1.9330444037914276,-0.1255406979471445,0.0,0.0,11.276499032974243,0.0,1.0,0.0,0.0,0.0,0.40234375,0.44921875,0.40234375,0.44921875,0.47265625,0.0,0.0,0.0,0.0,0.39627546817064285,0.5518763959407806,0.3448450490832329,0.27356287837028503,1.6603370010852814,1.7392953634262085,3.7865742444992065,0.0,0.0,0.0,0.0,0.0,2.281282663345337,0.3076923076923077,0.2341269841269841,0.375,0.252991452991453,0.3076923076923077,0.3076923076923077,0.3076923076923077,2.2047669887542725,0.34615384615384615,0.326007326007326,0.2916666666666667,0.23910601586474436,0.15755208333333331,0.252991452991453,7e-05,3.5e-05,0.5,54.849212646484375
6,2.800024092197418,2.8120137453079224,1.7571859061717987,1.6228121519088745,-0.046203549951314926,0.001871422748081386,0.9259508848190308,10.408248662948608,1.8320587277412415,1.0,0.0,0.05,0.1,0.5859375,0.48828125,0.5859375,0.46875,0.5546875,0.9259508848190308,1.0054881572723389,0.846413642168045,0.001871422748081386,0.4237091615796089,0.6456752121448517,0.3443930223584175,0.2737426534295082,1.662601500749588,1.7221775352954865,3.5183939933776855,0.0,0.0,0.0,0.0,0.0,2.0978641510009766,0.38461538461538464,0.20128205128205132,0.4666666666666666,0.2804232804232804,0.38461538461538464,0.38461538461538464,0.38461538461538464,2.0042030811309814,0.38461538461538464,0.2877492877492877,0.25,0.18965919701213818,0.21875,0.2804232804232804,7e-05,3.5e-05,0.5,56.98441410064697
7,2.6674893498420715,2.6631852984428406,1.6453950107097626,1.565831184387207,0.002970997244119644,0.0034127472899854183,0.9575496017932892,9.908271312713623,1.8089867234230042,1.0,0.0,0.1,0.2,0.578125,0.55859375,0.578125,0.54296875,0.5390625,0.9575496017932892,1.0236583352088928,0.8914408385753632,0.0034127472899854183,0.4264402538537979,0.5486303567886353,0.3445790559053421,0.2742065414786339,1.6142768859863281,1.6767194271087646,3.230893552303314,0.0,0.0,0.0,0.0,0.0,2.0179967880249023,0.38461538461538464,0.19393939393939394,0.4666666666666666,0.273015873015873,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.9228657484054565,0.38461538461538464,0.284780578898226,0.28125,0.20943310657596373,0.26171875,0.273015873015873,7e-05,3.5e-05,0.5,52.256556272506714
8,2.6579679250717163,2.6400774121284485,1.6660268902778625,1.498539298772812,0.0439656563103199,0.004700883058831096,0.9502110779285431,9.984153747558594,1.9068711400032043,1.0,0.0,0.15,0.3,0.6171875,0.57421875,0.6171875,0.58984375,0.55859375,0.9502110779285431,0.9591039419174194,0.9413181841373444,0.004700883058831096,0.34848202764987946,0.5469242930412292,0.34486929327249527,0.27498356252908707,1.5916258692741394,1.6582132875919342,3.187398135662079,0.0,0.0,0.0,0.0,0.0,1.791493535041809,0.4230769230769231,0.2261904761904762,0.5,0.30994152046783624,0.4230769230769231,0.4230769230769231,0.4230769230769231,1.6321758031845093,0.4230769230769231,0.32936507936507936,0.3854166666666667,0.32814045183290713,0.20442708333333331,0.30994152046783624,7e-05,3.5e-05,0.5,53.657565116882324
9,2.5165266394615173,2.4908462166786194,1.5576654076576233,1.435662865638733,0.06571865268051624,0.005964815383777022,0.931402862071991,9.81231427192688,1.8469913005828857,1.0,0.0,0.2,0.4,0.63671875,0.60546875,0.63671875,0.66015625,0.609375,0.931402862071991,0.9625160992145538,0.9002896547317505,0.005964815383777022,0.3464055135846138,0.5057109445333481,0.3468213826417923,0.2764679044485092,1.558079570531845,1.6179128289222717,2.9756290316581726,0.0,0.0,0.0,0.0,0.0,1.7974560260772705,0.46153846153846156,0.47222222222222227,0.5333333333333333,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.659505844116211,0.5,0.5321637426900584,0.4270833333333333,0.3749884338119633,0.23307291666666669,0.4166666666666667,7e-05,3.5e-05,0.5,54.71527075767517
10,2.197696566581726,2.1765478253364563,1.3231505751609802,1.3129188120365143,0.04412941448390484,0.007909942069090903,0.9803629815578461,9.715017318725586,1.8590314984321594,1.0,0.0,0.25,0.5,0.71875,0.73046875,0.71875,0.7109375,0.6484375,0.9803629815578461,0.9931387305259705,0.9675872027873993,0.007909942069090903,0.3580499738454819,0.5459433794021606,0.3477623015642166,0.27665407955646515,1.5288023352622986,1.5947335958480835,2.7850272059440613,0.0,0.0,0.0,0.0,0.0,1.5404088497161865,0.5769230769230769,0.5833333333333334,0.6833333333333332,0.5694444444444443,0.5769230769230769,0.5769230769230769,0.5769230769230769,1.3967509269714355,0.6153846153846154,0.6329365079365079,0.6458333333333334,0.6384690358374568,0.06510416666666663,0.5694444444444443,7e-05,3.5e-05,0.5,56.47727179527283
11,2.277629315853119,2.2290762066841125,1.4036531448364258,1.2698816657066345,0.133279949426651,0.008569160709157586,0.9761297106742859,10.020947456359863,1.853968858718872,1.0,0.0,0.3,0.6,0.7578125,0.703125,0.7578125,0.7421875,0.66796875,0.9761297106742859,1.0278717875480652,0.9243876338005066,0.008569160709157586,0.32491952925920486,0.491191029548645,0.3511260896921158,0.27832234650850296,1.5483968555927277,1.6075961589813232,2.727684438228607,0.0,0.0,0.0,0.0,0.0,1.5726161003112793,0.5384615384615384,0.6474358974358975,0.6,0.5509259259259259,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.4296247959136963,0.6153846153846154,0.672008547008547,0.6145833333333334,0.6611723422624423,0.12760416666666663,0.5509259259259259,7e-05,3.5e-05,0.5,51.807671308517456
12,2.0245125889778137,1.9746778905391693,1.2281556129455566,1.1484958231449127,0.13025916926562786,0.010756985517218709,0.9643804430961609,8.569908738136292,1.7896221280097961,1.0,0.0,0.35,0.7,0.8203125,0.74609375,0.8203125,0.7734375,0.73828125,0.9643804430961609,1.031341552734375,0.8974193334579468,0.010756985517218709,0.37804390490055084,0.500077374279499,0.35580842196941376,0.28004470467567444,1.519431620836258,1.5587930381298065,2.5266597867012024,0.0,0.0,0.0,0.0,0.0,1.6360173225402832,0.5,0.4696969696969697,0.5666666666666667,0.45496031746031745,0.5,0.5,0.5,1.4860789775848389,0.5384615384615384,0.573015873015873,0.5416666666666666,0.5953666216824111,0.23177083333333337,0.45496031746031745,7e-05,3.5e-05,0.5,56.892737865448
13,2.0135494470596313,1.9801199734210968,1.2679067850112915,1.095712661743164,0.07265103422105312,0.011634178692474961,1.0240874588489532,8.480751514434814,1.850756049156189,1.0,0.0,0.4,0.8,0.875,0.79296875,0.875,0.79296875,0.73828125,1.0240874588489532,1.0840346217155457,0.9641402661800385,0.011634178692474961,0.302828848361969,0.5281839072704315,0.36072172969579697,0.280929870903492,1.4914903044700623,1.5506696701049805,2.433565139770508,0.0,0.0,0.0,0.0,0.0,1.5937820672988892,0.5384615384615384,0.4807692307692308,0.6,0.4953703703703704,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.4762682914733887,0.5384615384615384,0.49226998491704377,0.5416666666666666,0.49273223121907334,0.25130208333333337,0.4953703703703704,7e-05,3.5e-05,0.5,53.853254556655884
14,1.8617712259292603,1.815447211265564,1.1101971566677094,1.0850001275539398,0.11136695556342602,0.012913864105939865,1.0061406195163727,7.86393940448761,1.8210015296936035,1.0,0.0,0.45,0.9,0.859375,0.83984375,0.859375,0.8359375,0.7890625,1.0061406195163727,1.0334499180316925,0.9788312911987305,0.012913864105939865,0.3470582813024521,0.4728695973753929,0.3628527969121933,0.2821132466197014,1.480186253786087,1.5121297240257263,2.317380666732788,0.0,0.0,0.0,0.0,0.0,1.387073278427124,0.5384615384615384,0.42777777777777776,0.6,0.46468253968253964,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.2509281635284424,0.6538461538461539,0.6851851851851851,0.6145833333333334,0.634783798576902,0.22135416666666663,0.46468253968253964,7e-05,3.5e-05,0.5,51.75640058517456
15,1.8013527989387512,1.7677524089813232,1.1026245951652527,1.0232735574245453,0.06730268709361553,0.013409588020294905,1.040633499622345,8.627583146095276,1.7556269764900208,1.0,0.0,0.5,1.0,0.87890625,0.828125,0.87890625,0.8046875,0.80859375,1.040633499622345,1.1026108264923096,0.9786560833454132,0.013409588020294905,0.3039816990494728,0.4622804671525955,0.36793000251054764,0.2842749133706093,1.4461241364479065,1.4803902208805084,2.2011606097221375,0.0,0.0,0.0,0.0,0.0,1.8746283054351807,0.5,0.47150997150997154,0.5166666666666667,0.4312678062678062,0.5,0.5,0.5,1.6674394607543945,0.5769230769230769,0.5934095860566448,0.5,0.49716076670535875,0.3046875,0.4312678062678062,7e-05,3.5e-05,0.5,50.95282793045044
16,1.7957738041877747,1.7568657100200653,1.0661017000675201,1.0627138912677765,0.08112692832946777,0.014570000115782022,1.0627949833869934,10.153224229812622,1.9016649723052979,1.0,0.0,0.55,1.0,0.859375,0.8671875,0.859375,0.859375,0.80078125,1.0627949833869934,1.1154680848121643,1.0101219415664673,0.014570000115782022,0.3270866870880127,0.4297964498400688,0.371692530810833,0.28593386709690094,1.4482462406158447,1.4744038581848145,2.264706075191498,0.0,0.0,0.0,0.0,0.0,1.3817710876464844,0.5384615384615384,0.4807692307692308,0.6,0.4953703703703704,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.240189790725708,0.6923076923076923,0.6995189995189994,0.625,0.6327192102266507,0.234375,0.4953703703703704,7e-05,3.5e-05,0.5,55.26708221435547
17,1.7275125980377197,1.691235989332199,1.0399413406848907,1.001991719007492,0.06933235563337803,0.015476861735805869,1.0682188272476196,9.693263173103333,1.8126479983329773,1.0,0.0,0.6,1.0,0.8984375,0.875,0.8984375,0.84375,0.87109375,1.0682188272476196,1.1338821649551392,1.0025554895401,0.015476861735805869,0.2940611317753792,0.44293229281902313,0.3785369470715523,0.28831639885902405,1.4209842681884766,1.4524365067481995,2.133170008659363,0.0,0.0,0.0,0.0,0.0,1.819437026977539,0.5,0.4761904761904762,0.5166666666666667,0.4349415204678362,0.5,0.5,0.5,1.6227965354919434,0.5384615384615384,0.48207956760588333,0.5520833333333334,0.510947494892441,0.29166666666666663,0.4349415204678362,3.5e-05,1.75e-05,0.5,55.33297896385193
18,1.7792105376720428,1.751037210226059,1.1065631210803986,0.9914986491203308,0.03878763131797314,0.016537037678062916,1.055974006652832,9.600009202957153,1.8139584064483643,1.0,0.0,0.65,1.0,0.90234375,0.8515625,0.90234375,0.8125,0.828125,1.055974006652832,1.1121723651885986,0.999775767326355,0.016537037678062916,0.2990076243877411,0.42789512127637863,0.3811744153499603,0.2888529598712921,1.3981787860393524,1.4411693811416626,2.1159810423851013,0.0,0.0,0.0,0.0,0.0,1.7704532146453857,0.5,0.4761904761904762,0.5166666666666667,0.4349415204678362,0.5,0.5,0.5,1.5980207920074463,0.5,0.4349415204678362,0.5416666666666666,0.4843412605249047,0.27083333333333337,0.4349415204678362,3.5e-05,1.75e-05,0.5,55.4353883266449
19,1.6440910696983337,1.6200013756752014,1.005803868174553,0.9449193179607391,0.019485604017972946,0.01824396918527782,1.0485926270484924,8.331894993782043,1.7803931832313538,1.0,0.0,0.7,1.0,0.9296875,0.8828125,0.9296875,0.91796875,0.90234375,1.0485926270484924,1.1161103248596191,0.9810749888420105,0.01824396918527782,0.27632125467061996,0.468330554664135,0.38306595385074615,0.29056135565042496,1.3981095850467682,1.4162310361862183,1.9970654249191284,0.0,0.0,0.0,0.0,0.0,1.3067880868911743,0.6153846153846154,0.5944444444444444,0.7666666666666666,0.6423761423761424,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.194292426109314,0.6538461538461539,0.6903947903947903,0.6979166666666666,0.72804310382493,0.22005208333333337,0.6423761423761424,3.5e-05,1.75e-05,0.5,53.89240121841431
20,1.662768393754959,1.6377456784248352,1.0003979206085205,0.980535089969635,0.02161690779030323,0.018537635449320078,1.0885716676712036,9.880507707595825,1.785891830921173,1.0,0.0,0.75,1.0,0.90234375,0.89453125,0.90234375,0.87890625,0.8828125,1.0885716676712036,1.2198219299316406,0.957321435213089,0.018537635449320078,0.2922162190079689,0.4139794111251831,0.385938361287117,0.29223670810461044,1.385599136352539,1.4097840785980225,2.0589041113853455,0.0,0.0,0.0,0.0,0.0,1.6084530353546143,0.5384615384615384,0.4807692307692308,0.6,0.4953703703703704,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.4433562755584717,0.5384615384615384,0.4953703703703704,0.6041666666666666,0.5952200577200576,0.27473958333333337,0.4953703703703704,3.5e-05,1.75e-05,0.5,52.40509510040283
21,1.6223937273025513,1.600824624300003,0.9785526394844055,0.9573415070772171,0.009241674095392227,0.01879655523225665,1.0082743167877197,7.355816960334778,1.7230716347694397,1.0,0.0,0.8,1.0,0.90234375,0.90234375,0.90234375,0.8984375,0.87890625,1.0082743167877197,1.1087327599525452,0.9078159332275391,0.01879655523225665,0.24821993708610535,0.42308559268713,0.38889180123806,0.29299474507570267,1.3679592609405518,1.3848502039909363,2.0127564668655396,0.0,0.0,0.0,0.0,0.0,1.6367541551589966,0.5384615384615384,0.6474358974358975,0.6,0.5509259259259259,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.4710103273391724,0.6153846153846154,0.6590661517132105,0.5833333333333334,0.6121783188743893,0.31510416666666663,0.5509259259259259,3.5e-05,1.75e-05,0.5,55.31269383430481
