epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.460697174072266,5.431866884231567,2.7066256999969482,2.8686747550964355,0.09610086679458618,0.0,0.0,18.0656521320343,0.0,1.0,0.0,0.0,0.0,0.0,0.15489130434782608,0.15760869565217392,0.15489130434782608,0.16847826086956522,0.15489130434782608,0.0,0.0,0.0,0.0,0.4146501049399376,0.6929313540458679,0.3488392159342766,0.27067262679338455,1.763159155845642,1.8041499853134155,5.6241127252578735,0.0,0.0,0.0,0.0,0.0,2.4927332401275635,0.11538461538461539,0.0625,0.0625,0.0625,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.4229865074157715,0.19230769230769232,0.16666666666666666,0.3125,0.2590081853012888,-0.14402173913043478,0.0625,0.00018,5e-05,0.2777777777777778,21.770931243896484,28.18359375,3.275493621826172,0.3954029083251953,0.4011678695678711,0.5995759963989258,4.671928405761719
2,3.4425408840179443,3.449368894100189,1.8236529529094696,1.711279958486557,-0.022759970277547836,0.0,0.0,11.96373701095581,0.0,1.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.4157608695652174,0.43478260869565216,0.4782608695652174,0.4048913043478261,0.0,0.0,0.0,0.0,0.39774761348962784,0.7134881466627121,0.3481286093592644,0.27095410227775574,1.7018462121486664,1.7826527059078217,3.574319303035736,0.0,0.0,0.0,0.0,0.0,2.2443108558654785,0.19230769230769232,0.032051282051282055,0.16666666666666666,0.05376344086021506,0.19230769230769232,0.19230769230769232,0.19230769230769232,,,,,,,0.05376344086021506,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,2.733811616897583,0.3900108337402344,0.0,0.0,3.1240997314453125
3,2.637464225292206,2.639139413833618,1.484026312828064,1.21590855717659,-0.005583915859460831,0.0,0.0,9.244571924209595,0.0,1.0,0.0,0.0,0.0,0.0,0.6630434782608695,0.5461956521739131,0.6630434782608695,0.657608695652174,0.5461956521739131,0.0,0.0,0.0,0.0,0.4220585599541664,0.6335531771183014,0.34636644273996353,0.2720692828297615,1.657228022813797,1.7046949565410614,2.835274338722229,0.0,0.0,0.0,0.0,0.0,2.6342177391052246,0.23076923076923078,0.11805555555555557,0.25,0.14080459770114942,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.477555513381958,0.2692307692307692,0.19285714285714284,,,,0.14080459770114942,0.00018,5e-05,0.2777777777777778,21.772159576416016,28.18359375,3.1211180686950684,0.3889439105987549,0.4036884307861328,0.0,3.9140241146087646
4,2.3405028581619263,2.160704731941223,1.195137768983841,1.016386240720749,0.03303727600723505,0.1698869839310646,0.0,8.18165636062622,0.0,1.0,0.0,0.0,0.0,0.125,0.7690217391304348,0.6739130434782609,0.7690217391304348,0.782608695652174,0.6847826086956522,0.0,0.0,0.0,0.1698869839310646,0.39318589121103287,0.6154723763465881,0.3441600129008293,0.27212195843458176,1.6101555824279785,1.653098076581955,2.272345393896103,0.013766400283202529,0.0017007622809614986,0.0,0.012398235267028213,0.14202158711850643,2.7405574321746826,0.2692307692307692,0.20138888888888887,0.3333333333333333,0.22413793103448276,0.2692307692307692,0.2692307692307692,0.2692307692307692,2.63552188873291,0.2692307692307692,0.22413793103448276,,,,0.22413793103448276,0.00018,5e-05,0.2777777777777778,21.770793914794922,28.18359375,2.9068286418914795,0.3972055912017822,0.40395092964172363,0.0,3.7082555294036865
5,2.08096507191658,1.7967062592506409,0.9726826846599579,0.8673932254314423,-0.007916375994682312,0.2866336703300476,0.0,7.855917453765869,0.0,1.0,0.0,0.0,0.0,0.25,0.8152173913043478,0.7961956521739131,0.8152173913043478,0.845108695652174,0.7717391304347826,0.0,0.0,0.0,0.2866336703300476,0.3766992837190628,0.5811241120100021,0.3343396633863449,0.2698146030306816,1.5378881394863129,1.579089343547821,1.862619787454605,0.026747172698378563,0.0033726826077327132,0.0,0.023686339613050222,0.23282747343182564,2.692040205001831,0.19230769230769232,0.03333333333333333,0.16666666666666666,0.05555555555555556,0.19230769230769232,0.19230769230769232,0.19230769230769232,2.5531516075134277,0.2692307692307692,0.2261904761904762,0.2916666666666667,0.2847086390775711,0.5534420289855073,0.05555555555555556,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,3.2870821952819824,0.3974578380584717,0.394986629486084,0.5893588066101074,4.669194221496582
6,1.8699314296245575,1.4935070276260376,0.8511086851358414,0.6762087941169739,0.03700414625927806,0.36532314866781235,0.0,6.945840358734131,0.0,1.0,0.0,0.0,0.0,0.375,0.8913043478260869,0.8233695652173914,0.8913043478260869,0.9211956521739131,0.842391304347826,0.0,0.0,0.0,0.36532314866781235,0.3942602574825287,0.6767216324806213,0.32182352244853973,0.2649177834391594,1.4797978103160858,1.533756047487259,1.5318805575370789,0.038618821650743484,0.004967208602465689,0.0,0.03450951259583235,0.287227600812912,2.0534915924072266,0.4230769230769231,0.3020833333333333,0.375,0.2571428571428571,0.4230769230769231,0.4230769230769231,0.4230769230769231,1.9486570358276367,0.46153846153846156,0.39814814814814814,,,,0.2571428571428571,0.00018,5e-05,0.2777777777777778,21.772159576416016,28.18359375,2.697260618209839,0.3876187801361084,0.3979957103729248,0.0,3.4831111431121826
7,1.7811168432235718,1.3165621161460876,0.7871138453483582,0.5573139637708664,0.06020848359912634,0.44649217277765274,0.0,6.719792604446411,0.0,1.0,0.0,0.0,0.0,0.5,0.9755434782608695,0.8722826086956522,0.9755434782608695,0.9456521739130435,0.8831521739130435,0.0,0.0,0.0,0.44649217277765274,0.39438922703266144,0.7187622040510178,0.3092418909072876,0.2589028850197792,1.4692030549049377,1.472271054983139,1.3854910731315613,0.04947870224714279,0.006472572335042059,0.0,0.04416813049465418,0.3463727682828903,1.0777242183685303,0.7307692307692307,0.709090909090909,0.6916666666666668,0.6570767195767196,0.7307692307692307,0.7307692307692307,0.7307692307692306,1.0189557075500488,0.7692307692307693,0.7053571428571428,,,,0.6570767195767196,0.00018,5e-05,0.2777777777777778,21.770793914794922,28.18359375,2.9333648681640625,0.3916447162628174,0.399838924407959,0.0,3.725184679031372
8,1.742800772190094,1.2230762541294098,0.7394963502883911,0.5090315043926239,0.06618688069283962,0.4998684525489807,0.0,5.868404746055603,0.0,1.0,0.0,0.0,0.0,0.625,0.9782608695652174,0.8994565217391305,0.9782608695652174,0.9809782608695652,0.8913043478260869,0.0,0.0,0.0,0.4998684525489807,0.4000207260251045,0.8176144361495972,0.29771143198013306,0.2549346908926964,1.4196240603923798,1.435183346271515,1.2113282978534698,0.05954228714108467,0.007966709090396762,0.0,0.05381937697529793,0.3785400837659836,1.00697660446167,0.7692307692307693,0.8796296296296297,0.775,0.76995226995227,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0151573419570923,0.6923076923076923,0.7244560994560995,,,,0.76995226995227,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,2.8723630905151367,0.39256834983825684,0.40106678009033203,0.0,3.6662707328796387
9,1.7248652279376984,1.123452752828598,0.6649568825960159,0.482627235352993,0.04738178476691246,0.5871979743242264,0.8234611451625824,6.5795958042144775,1.4910729825496674,1.0,0.0,4.0,0.05,0.75,0.9918478260869565,0.9239130434782609,0.9918478260869565,0.9918478260869565,0.8777173913043478,0.8234611451625824,0.916800245642662,0.7301220297813416,0.5871979743242264,0.4190381243824959,0.8064367175102234,0.2850695997476578,0.2506212815642357,1.3418609201908112,1.3547150790691376,1.1900699436664581,0.06841670162975788,0.009398298570886254,0.0,0.060962180607020855,0.4462762326002121,0.8770161867141724,0.8076923076923077,0.7314814814814815,0.7333333333333334,0.7077886710239651,0.8076923076923077,0.8076923076923077,0.8076923076923077,,,,,,,0.7077886710239651,0.00018,5e-05,0.2777777777777778,21.773098468780518,28.18359375,2.676490306854248,0.39087557792663574,0.0,0.0,3.067652940750122
10,1.6641626358032227,1.019435703754425,0.5763631761074066,0.4663921594619751,0.04501404985785484,0.6312226802110672,0.8057754933834076,5.825356960296631,1.4418530762195587,0.75,0.0,4.0,0.1,0.875,0.9891304347826086,0.9538043478260869,0.9891304347826086,0.9918478260869565,0.9429347826086957,0.8057754933834076,0.8789214938879013,0.7326294779777527,0.6312226802110672,0.47407063841819763,0.8664779365062714,0.2736004739999771,0.24771874025464058,1.2978531420230865,1.2885001599788666,1.0775741338729858,0.07660813257098198,0.010837694862857461,0.0,0.06764625757932663,0.4714386835694313,0.7613952159881592,0.8846153846153846,0.9166666666666665,0.9125,0.8987373737373737,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7998893857002258,0.8076923076923077,0.8491647241647242,0.8958333333333334,0.894413320883909,0.09601449275362317,0.8987373737373737,0.00018,5e-05,0.2777777777777778,21.771732807159424,28.18359375,3.0556228160858154,0.39417290687561035,0.3993537425994873,0.625286340713501,4.474690914154053
