2026-08-30 21:11:54 | Starting Dual_D standalone training
2026-08-30 21:11:54 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831
2026-08-30 21:11:54 | Device: cuda
2026-08-30 21:11:54 | Source train samples: 992
2026-08-30 21:11:54 | Target train samples: 465
2026-08-30 21:11:54 | Target val samples: 120
2026-08-30 21:11:54 | Classes: 14
2026-08-30 21:11:54 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
2026-08-30 21:11:54 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 21:11:54 | target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
2026-08-30 21:11:54 | target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
2026-08-30 21:11:54 | Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
2026-08-30 21:11:54 | Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
2026-08-30 21:11:54 | Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
2026-08-30 21:11:54 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 21:11:55 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.055, "cycle": 0.0, "identity": 0.025, "prototype_contrastive": 0.025}
2026-08-30 21:11:55 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 21:12:00 | Epoch 001/060 | loss 4.9391 | cls 4.9129 | tal 0.0871 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1854 | train_full 0.1656 | val_acc 0.1667 | val_f1 0.1544 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 28.136/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.1/0.4/0.4/0.7s | 4.7s
2026-08-30 21:12:35 | Epoch 012/060 | loss 2.0992 | cls 1.4472 | tal -0.0465 | dual_g 0.6659 | dual_d 0.8561 | train_acc 0.9458 | train_full n/a | val_acc 0.9000 | val_f1 0.8638 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 12.413/1.895 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:12:38 | Epoch 013/060 | loss 2.1059 | cls 1.3943 | tal -0.0900 | dual_g 0.7387 | dual_d 0.8353 | train_acc 0.9625 | train_full n/a | val_acc 0.9083 | val_f1 0.8957 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 11.399/1.868 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 2.9s
2026-08-30 21:12:41 | Epoch 014/060 | loss 2.1784 | cls 1.3847 | tal -0.0768 | dual_g 0.8168 | dual_d 0.8451 | train_acc 0.9479 | train_full n/a | val_acc 0.9250 | val_f1 0.9258 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 11.367/1.811 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:12:45 | Epoch 015/060 | loss 2.2486 | cls 1.3741 | tal -0.0851 | dual_g 0.9000 | dual_d 0.8572 | train_acc 0.9583 | train_full 0.9785 | val_acc 0.9333 | val_f1 0.9144 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 12.027/1.785 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.0s
2026-08-30 21:12:48 | Epoch 016/060 | loss 2.2856 | cls 1.3280 | tal -0.0138 | dual_g 0.9618 | dual_d 0.8686 | train_acc 0.9688 | train_full n/a | val_acc 0.9667 | val_f1 0.9696 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 10.765/1.835 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:12:52 | Epoch 017/060 | loss 2.3529 | cls 1.3222 | tal -0.0187 | dual_g 1.0363 | dual_d 0.8663 | train_acc 0.9708 | train_full n/a | val_acc 0.9583 | val_f1 0.9492 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 10.395/1.783 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:12:55 | Epoch 018/060 | loss 2.3532 | cls 1.3413 | tal -0.1166 | dual_g 1.0468 | dual_d 0.8831 | train_acc 0.9625 | train_full n/a | val_acc 0.9250 | val_f1 0.8975 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 12.419/1.787 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 21:12:58 | Epoch 019/060 | loss 2.2683 | cls 1.3011 | tal -0.1060 | dual_g 0.9990 | dual_d 0.8557 | train_acc 0.9750 | train_full n/a | val_acc 0.9583 | val_f1 0.9429 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 10.004/1.737 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:13:02 | Epoch 020/060 | loss 2.2217 | cls 1.2696 | tal -0.1211 | dual_g 0.9884 | dual_d 0.8853 | train_acc 0.9896 | train_full 0.9828 | val_acc 0.9667 | val_f1 0.9643 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 8.370/1.736 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
2026-08-30 21:13:05 | Epoch 021/060 | loss 2.1835 | cls 1.2389 | tal -0.1013 | dual_g 0.9750 | dual_d 0.8892 | train_acc 0.9938 | train_full n/a | val_acc 0.9583 | val_f1 0.9343 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.747/1.736 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:08 | Epoch 022/060 | loss 2.2032 | cls 1.2527 | tal -0.1182 | dual_g 0.9860 | dual_d 0.9460 | train_acc 0.9792 | train_full n/a | val_acc 0.9667 | val_f1 0.9548 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 7.526/1.769 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:11 | Epoch 023/060 | loss 2.1538 | cls 1.2459 | tal -0.1768 | dual_g 0.9610 | dual_d 0.9174 | train_acc 0.9917 | train_full n/a | val_acc 0.9667 | val_f1 0.9606 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 7.045/1.719 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:13:14 | Epoch 024/060 | loss 2.1025 | cls 1.2140 | tal -0.1789 | dual_g 0.9421 | dual_d 0.9405 | train_acc 0.9938 | train_full n/a | val_acc 0.9500 | val_f1 0.9295 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 5.653/1.730 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:18 | Epoch 025/060 | loss 2.0974 | cls 1.2054 | tal -0.1865 | dual_g 0.9480 | dual_d 0.9777 | train_acc 0.9979 | train_full 0.9935 | val_acc 0.9750 | val_f1 0.9782 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 5.977/1.756 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.2s
2026-08-30 21:13:22 | Epoch 026/060 | loss 2.1400 | cls 1.2349 | tal -0.1615 | dual_g 0.9536 | dual_d 0.9668 | train_acc 0.9833 | train_full n/a | val_acc 0.9750 | val_f1 0.9718 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 7.690/1.731 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:25 | Epoch 027/060 | loss 2.1020 | cls 1.2086 | tal -0.1444 | dual_g 0.9367 | dual_d 0.9850 | train_acc 0.9854 | train_full n/a | val_acc 0.9667 | val_f1 0.9681 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.954/1.729 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:28 | Epoch 028/060 | loss 2.1210 | cls 1.2000 | tal -0.0116 | dual_g 0.9244 | dual_d 0.9783 | train_acc 0.9958 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.888/1.720 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:31 | Epoch 029/060 | loss 2.0558 | cls 1.1889 | tal -0.1497 | dual_g 0.9118 | dual_d 1.0516 | train_acc 0.9917 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.050/1.774 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:35 | Epoch 030/060 | loss 2.0628 | cls 1.1920 | tal -0.1498 | dual_g 0.9158 | dual_d 1.0414 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9618 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.278/1.778 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
2026-08-30 21:13:38 | Epoch 031/060 | loss 2.0290 | cls 1.1743 | tal -0.1663 | dual_g 0.9046 | dual_d 1.0527 | train_acc 0.9958 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.679/1.730 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 2.9s
2026-08-30 21:13:41 | Epoch 032/060 | loss 2.0283 | cls 1.1834 | tal -0.2115 | dual_g 0.9084 | dual_d 1.0579 | train_acc 0.9938 | train_full n/a | val_acc 0.9667 | val_f1 0.9643 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.976/1.765 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:13:44 | Epoch 033/060 | loss 1.9971 | cls 1.1685 | tal -0.2268 | dual_g 0.8966 | dual_d 1.0300 | train_acc 0.9938 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.754/1.684 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:47 | Epoch 034/060 | loss 2.0011 | cls 1.1665 | tal -0.2401 | dual_g 0.9066 | dual_d 1.0330 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.855/1.682 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:13:51 | Epoch 035/060 | loss 1.9833 | cls 1.1591 | tal -0.2332 | dual_g 0.8942 | dual_d 1.0060 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9692 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.325/1.660 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
2026-08-30 21:13:54 | Epoch 036/060 | loss 1.9702 | cls 1.1538 | tal -0.2341 | dual_g 0.8867 | dual_d 1.0070 | train_acc 0.9958 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.976/1.648 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:13:57 | Epoch 037/060 | loss 1.9715 | cls 1.1520 | tal -0.2211 | dual_g 0.8859 | dual_d 0.9782 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.036/1.584 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:14:00 | Epoch 038/060 | loss 1.9220 | cls 1.1338 | tal -0.2937 | dual_g 0.8762 | dual_d 1.0014 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.054/1.579 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:14:04 | Epoch 039/060 | loss 1.9171 | cls 1.1376 | tal -0.3434 | dual_g 0.8825 | dual_d 0.9924 | train_acc 0.9938 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.822/1.566 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:14:08 | Epoch 040/060 | loss 1.9071 | cls 1.1431 | tal -0.3729 | dual_g 0.8759 | dual_d 0.9626 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.680/1.577 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
2026-08-30 21:14:10 | New best val_f1_macro_present: raw=0.9827 stable_score=0.9827 at epoch 40
2026-08-30 21:14:13 | Epoch 041/060 | loss 1.9074 | cls 1.1334 | tal -0.3477 | dual_g 0.8783 | dual_d 0.9596 | train_acc 1.0000 | train_full n/a | val_acc 0.9833 | val_f1 0.9847 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.354/1.528 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 21:14:16 | Epoch 042/060 | loss 1.8754 | cls 1.1263 | tal -0.3815 | dual_g 0.8635 | dual_d 0.9470 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.996/1.521 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:14:19 | Epoch 043/060 | loss 1.8774 | cls 1.1284 | tal -0.3784 | dual_g 0.8626 | dual_d 0.9544 | train_acc 0.9979 | train_full n/a | val_acc 0.9750 | val_f1 0.9686 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.004/1.537 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:14:22 | Epoch 044/060 | loss 1.8781 | cls 1.1275 | tal -0.3712 | dual_g 0.8620 | dual_d 0.9246 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9917 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.387/1.486 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 21:14:26 | Epoch 045/060 | loss 1.8652 | cls 1.1257 | tal -0.4258 | dual_g 0.8672 | dual_d 0.9310 | train_acc 0.9979 | train_full 1.0000 | val_acc 0.9833 | val_f1 0.9726 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.211/1.476 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.1s
2026-08-30 21:14:30 | Epoch 046/060 | loss 1.8625 | cls 1.1206 | tal -0.3990 | dual_g 0.8616 | dual_d 0.9618 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.146/1.474 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 21:14:33 | Epoch 047/060 | loss 1.8341 | cls 1.1095 | tal -0.4265 | dual_g 0.8526 | dual_d 0.9603 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.579/1.512 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
