2026-08-30 23:53:52 | Starting Dual_D standalone training
2026-08-30 23:53:52 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352
2026-08-30 23:53:52 | Device: cuda
2026-08-30 23:53:52 | Source train samples: 992
2026-08-30 23:53:52 | Target train samples: 465
2026-08-30 23:53:52 | Target val samples: 120
2026-08-30 23:53:52 | Classes: 14
2026-08-30 23:53:52 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
2026-08-30 23:53:52 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 23:53:52 | target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
2026-08-30 23:53:52 | target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
2026-08-30 23:53:52 | Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
2026-08-30 23:53:52 | Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
2026-08-30 23:53:52 | Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
2026-08-30 23:53:52 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 23:53:53 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
2026-08-30 23:53:53 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 23:53:58 | Epoch 001/060 | loss 4.9156 | cls 4.8761 | tal 0.1315 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2104 | train_full 0.2000 | val_acc 0.2333 | val_f1 0.2219 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 29.249/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.6/0.4/0.4/0.7s | 5.1s
2026-08-30 23:54:01 | Epoch 002/060 | loss 3.5940 | cls 3.5676 | tal 0.0880 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.4354 | train_full n/a | val_acc 0.3500 | val_f1 0.3889 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 23.036/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:54:04 | Epoch 003/060 | loss 2.9634 | cls 2.9375 | tal 0.0863 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.5708 | train_full n/a | val_acc 0.6417 | val_f1 0.6068 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 20.843/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 23:54:07 | Epoch 004/060 | loss 2.4843 | cls 2.4568 | tal 0.0915 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.6813 | train_full n/a | val_acc 0.7333 | val_f1 0.7047 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 18.997/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 2.9s
2026-08-30 23:54:11 | Epoch 005/060 | loss 2.2672 | cls 2.2381 | tal 0.0971 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.7208 | train_full 0.8043 | val_acc 0.8000 | val_f1 0.7839 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 18.300/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
2026-08-30 23:54:14 | Epoch 006/060 | loss 2.0322 | cls 2.0067 | tal 0.0849 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.7604 | train_full n/a | val_acc 0.8167 | val_f1 0.7787 | adv/moduleC 0.00/0.08 | disc_steps 0 | grad(main/disc) 17.577/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:54:17 | Epoch 007/060 | loss 1.9085 | cls 1.8773 | tal 0.1038 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.8250 | train_full n/a | val_acc 0.8417 | val_f1 0.8319 | adv/moduleC 0.00/0.17 | disc_steps 0 | grad(main/disc) 15.636/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:54:20 | Epoch 008/060 | loss 1.7535 | cls 1.7437 | tal 0.0294 | dual_g 0.0010 | dual_d 1.1104 | train_acc 0.8292 | train_full n/a | val_acc 0.8917 | val_f1 0.8577 | adv/moduleC 0.05/0.25 | disc_steps 15 | grad(main/disc) 14.821/2.460 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:54:23 | Epoch 009/060 | loss 1.6005 | cls 1.5982 | tal 0.0035 | dual_g 0.0012 | dual_d 1.2864 | train_acc 0.8896 | train_full n/a | val_acc 0.8917 | val_f1 0.8673 | adv/moduleC 0.10/0.33 | disc_steps 15 | grad(main/disc) 13.010/2.496 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:54:27 | Epoch 010/060 | loss 1.6227 | cls 1.6076 | tal 0.0453 | dual_g 0.0014 | dual_d 1.4029 | train_acc 0.8896 | train_full 0.9548 | val_acc 0.9083 | val_f1 0.8672 | adv/moduleC 0.15/0.42 | disc_steps 15 | grad(main/disc) 13.956/2.585 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
2026-08-30 23:54:31 | Epoch 011/060 | loss 1.4781 | cls 1.4779 | tal -0.0051 | dual_g 0.0017 | dual_d 1.4438 | train_acc 0.9229 | train_full n/a | val_acc 0.9083 | val_f1 0.8847 | adv/moduleC 0.20/0.50 | disc_steps 15 | grad(main/disc) 11.501/2.533 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.0/0.4/0.0/0.0s | 3.4s
