2026-08-30 23:57:00 | Starting Dual_D standalone training
2026-08-30 23:57:00 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352
2026-08-30 23:57:00 | Device: cuda
2026-08-30 23:57:00 | Source train samples: 992
2026-08-30 23:57:00 | Target train samples: 465
2026-08-30 23:57:00 | Target val samples: 120
2026-08-30 23:57:00 | Classes: 14
2026-08-30 23:57:00 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
2026-08-30 23:57:00 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 23:57:00 | target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
2026-08-30 23:57:00 | target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
2026-08-30 23:57:00 | Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
2026-08-30 23:57:00 | Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
2026-08-30 23:57:00 | Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
2026-08-30 23:57:00 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 23:57:01 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
2026-08-30 23:57:01 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 23:57:06 | Epoch 001/060 | loss 4.9391 | cls 4.9129 | tal 0.0871 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1854 | train_full 0.1656 | val_acc 0.1667 | val_f1 0.1544 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 28.136/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.2/0.4/0.4/0.7s | 4.8s
2026-08-30 23:57:42 | Epoch 012/060 | loss 1.4631 | cls 1.4756 | tal -0.0521 | dual_g 0.0031 | dual_d 1.3876 | train_acc 0.9375 | train_full n/a | val_acc 0.9000 | val_f1 0.8626 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 11.145/2.279 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 23:57:45 | Epoch 013/060 | loss 1.4012 | cls 1.4217 | tal -0.0802 | dual_g 0.0036 | dual_d 1.3556 | train_acc 0.9500 | train_full n/a | val_acc 0.8833 | val_f1 0.8647 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 10.121/2.229 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
2026-08-30 23:57:48 | Epoch 014/060 | loss 1.4199 | cls 1.4258 | tal -0.0331 | dual_g 0.0040 | dual_d 1.3352 | train_acc 0.9500 | train_full n/a | val_acc 0.8833 | val_f1 0.8431 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 10.089/2.164 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:57:52 | Epoch 015/060 | loss 1.3541 | cls 1.3924 | tal -0.1435 | dual_g 0.0048 | dual_d 1.3154 | train_acc 0.9583 | train_full 0.9613 | val_acc 0.9333 | val_f1 0.8888 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 9.689/2.140 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
2026-08-30 23:57:55 | Epoch 016/060 | loss 1.3639 | cls 1.3620 | tal -0.0118 | dual_g 0.0054 | dual_d 1.3165 | train_acc 0.9542 | train_full n/a | val_acc 0.9667 | val_f1 0.9543 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 8.777/2.182 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:57:58 | Epoch 017/060 | loss 1.3859 | cls 1.3631 | tal 0.0556 | dual_g 0.0061 | dual_d 1.2613 | train_acc 0.9583 | train_full n/a | val_acc 0.9250 | val_f1 0.8938 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 8.589/2.091 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
2026-08-30 23:58:02 | Epoch 018/060 | loss 1.3983 | cls 1.3746 | tal 0.0560 | dual_g 0.0069 | dual_d 1.2475 | train_acc 0.9458 | train_full n/a | val_acc 0.8750 | val_f1 0.8639 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 9.946/2.087 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
2026-08-30 23:58:05 | Epoch 019/060 | loss 1.3401 | cls 1.3256 | tal 0.0224 | dual_g 0.0078 | dual_d 1.2224 | train_acc 0.9688 | train_full n/a | val_acc 0.9083 | val_f1 0.8832 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 8.366/2.115 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 23:58:09 | Epoch 020/060 | loss 1.2782 | cls 1.2793 | tal -0.0321 | dual_g 0.0085 | dual_d 1.2097 | train_acc 0.9771 | train_full 0.9677 | val_acc 0.9417 | val_f1 0.9128 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 6.798/2.031 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
2026-08-30 23:58:12 | Epoch 021/060 | loss 1.2691 | cls 1.2630 | tal -0.0130 | dual_g 0.0099 | dual_d 1.1423 | train_acc 0.9896 | train_full n/a | val_acc 0.9417 | val_f1 0.9229 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.015/1.964 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:58:15 | Epoch 022/060 | loss 1.2518 | cls 1.2644 | tal -0.0762 | dual_g 0.0103 | dual_d 1.1881 | train_acc 0.9833 | train_full n/a | val_acc 0.9500 | val_f1 0.9500 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 6.018/1.995 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:18 | Epoch 023/060 | loss 1.2320 | cls 1.2592 | tal -0.1291 | dual_g 0.0116 | dual_d 1.1520 | train_acc 0.9854 | train_full n/a | val_acc 0.9500 | val_f1 0.9450 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 6.085/1.964 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:21 | Epoch 024/060 | loss 1.2029 | cls 1.2347 | tal -0.1493 | dual_g 0.0130 | dual_d 1.1402 | train_acc 0.9896 | train_full n/a | val_acc 0.9750 | val_f1 0.9708 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 4.806/1.948 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:58:26 | Epoch 025/060 | loss 1.2061 | cls 1.2303 | tal -0.1278 | dual_g 0.0142 | dual_d 1.1446 | train_acc 0.9875 | train_full 0.9742 | val_acc 0.9250 | val_f1 0.9143 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 5.352/1.939 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
2026-08-30 23:58:29 | Epoch 026/060 | loss 1.2615 | cls 1.2708 | tal -0.0795 | dual_g 0.0145 | dual_d 1.0735 | train_acc 0.9750 | train_full n/a | val_acc 0.9583 | val_f1 0.9645 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 6.597/1.866 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 23:58:32 | Epoch 027/060 | loss 1.2169 | cls 1.2301 | tal -0.0978 | dual_g 0.0162 | dual_d 1.0827 | train_acc 0.9708 | train_full n/a | val_acc 0.9667 | val_f1 0.9712 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.399/1.877 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:58:35 | Epoch 028/060 | loss 1.2305 | cls 1.2181 | tal -0.0141 | dual_g 0.0167 | dual_d 1.0464 | train_acc 0.9896 | train_full n/a | val_acc 0.9667 | val_f1 0.9527 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.195/1.805 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
2026-08-30 23:58:38 | Epoch 029/060 | loss 1.1769 | cls 1.1913 | tal -0.1043 | dual_g 0.0168 | dual_d 1.0688 | train_acc 0.9917 | train_full n/a | val_acc 0.9500 | val_f1 0.9365 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.010/1.798 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 23:58:43 | Epoch 030/060 | loss 1.1959 | cls 1.2166 | tal -0.1245 | dual_g 0.0166 | dual_d 1.0742 | train_acc 0.9896 | train_full 0.9935 | val_acc 0.9667 | val_f1 0.9712 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.766/1.807 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
2026-08-30 23:58:46 | Epoch 031/060 | loss 1.1608 | cls 1.1896 | tal -0.1529 | dual_g 0.0171 | dual_d 1.0720 | train_acc 0.9958 | train_full n/a | val_acc 0.9583 | val_f1 0.9582 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.110/1.793 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:49 | Epoch 032/060 | loss 1.1540 | cls 1.1951 | tal -0.1930 | dual_g 0.0168 | dual_d 1.0895 | train_acc 0.9917 | train_full n/a | val_acc 0.9583 | val_f1 0.9555 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.320/1.826 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:52 | Epoch 033/060 | loss 1.1524 | cls 1.1728 | tal -0.1226 | dual_g 0.0165 | dual_d 1.0717 | train_acc 0.9958 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.807/1.773 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:55 | Epoch 034/060 | loss 1.1685 | cls 1.1723 | tal -0.0730 | dual_g 0.0181 | dual_d 1.0463 | train_acc 0.9958 | train_full n/a | val_acc 0.9417 | val_f1 0.9448 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.689/1.741 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:58:59 | Epoch 035/060 | loss 1.1671 | cls 1.1704 | tal -0.0699 | dual_g 0.0177 | dual_d 1.0252 | train_acc 0.9979 | train_full 0.9699 | val_acc 0.9417 | val_f1 0.9448 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.863/1.703 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
2026-08-30 23:59:02 | Epoch 036/060 | loss 1.1603 | cls 1.1680 | tal -0.0870 | dual_g 0.0184 | dual_d 1.0220 | train_acc 0.9938 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.709/1.713 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:59:05 | Epoch 037/060 | loss 1.1600 | cls 1.1632 | tal -0.0731 | dual_g 0.0187 | dual_d 1.0119 | train_acc 0.9917 | train_full n/a | val_acc 0.9833 | val_f1 0.9757 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.589/1.667 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 23:59:08 | Epoch 038/060 | loss 1.1272 | cls 1.1471 | tal -0.1263 | dual_g 0.0179 | dual_d 1.0118 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.748/1.651 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 23:59:11 | Epoch 039/060 | loss 1.1272 | cls 1.1538 | tal -0.1499 | dual_g 0.0183 | dual_d 1.0397 | train_acc 0.9958 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.377/1.640 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:59:16 | Epoch 040/060 | loss 1.1617 | cls 1.1561 | tal -0.0444 | dual_g 0.0189 | dual_d 1.0325 | train_acc 1.0000 | train_full 0.9892 | val_acc 0.9667 | val_f1 0.9581 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.360/1.672 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
2026-08-30 23:59:18 | New best val_f1_macro_present: raw=0.9581 stable_score=0.9581 at epoch 40
2026-08-30 23:59:21 | Epoch 041/060 | loss 1.1331 | cls 1.1413 | tal -0.0899 | dual_g 0.0188 | dual_d 1.0415 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9692 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.912/1.674 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 23:59:24 | Epoch 042/060 | loss 1.1410 | cls 1.1338 | tal -0.0399 | dual_g 0.0193 | dual_d 1.0138 | train_acc 0.9979 | train_full n/a | val_acc 0.9750 | val_f1 0.9692 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.634/1.650 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 23:59:27 | Epoch 043/060 | loss 1.1458 | cls 1.1391 | tal -0.0419 | dual_g 0.0193 | dual_d 1.0251 | train_acc 0.9979 | train_full n/a | val_acc 0.9583 | val_f1 0.9521 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.838/1.631 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 23:59:30 | Epoch 044/060 | loss 1.1535 | cls 1.1421 | tal -0.0274 | dual_g 0.0197 | dual_d 0.9977 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.086/1.587 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 23:59:35 | Epoch 045/060 | loss 1.1613 | cls 1.1450 | tal -0.0144 | dual_g 0.0207 | dual_d 0.9906 | train_acc 0.9958 | train_full 0.9957 | val_acc 0.9750 | val_f1 0.9782 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.377/1.582 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
2026-08-30 23:59:38 | Epoch 046/060 | loss 1.1459 | cls 1.1354 | tal -0.0305 | dual_g 0.0197 | dual_d 1.0100 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.012/1.555 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 23:59:41 | Epoch 047/060 | loss 1.1329 | cls 1.1204 | tal -0.0251 | dual_g 0.0200 | dual_d 1.0097 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9917 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.349/1.612 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.6s
2026-08-30 23:59:43 | New best val_f1_macro_present: raw=0.9917 stable_score=0.9782 at epoch 47
