epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_adversarial_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,6.026897716522217,5.420339488983155,3.2962209224700927,3.267874813079834,-0.08055806308984756,0.6307255268096924,0.0,23.56116065979004,0.0,0.0,0.05,0.08125,0.05,0.05625,0.0875,0.0,0.0,0.0,0.6307255268096924,0.8787888646125793,1.657306146621704,0.349368554353714,0.2680872082710266,3.504629135131836,2.20382399559021,6.570365905761719,2.665435314178467,0.1891891891891892,0.07738095238095238,0.19444444444444445,0.10461760461760462,0.1891891891891892,0.1891891891891892,0.18918918918918917,2.7784377336502075,0.16216216216216217,0.06530214424951268,0.12121212121212122,0.06548667099125814,-0.06496212121212122,0.10461760461760462,7e-05,3.5e-05,0.5,25.512561082839966
2,5.344737529754639,4.747299385070801,2.8040096282958986,2.989676904678345,-0.05728155337274075,0.6146227359771729,0.0,20.10770606994629,0.0,0.0,0.13125,0.1625,0.13125,0.2,0.18125,0.0,0.0,0.0,0.6146227359771729,0.8891558527946473,1.7787053108215332,0.3279252707958221,0.2623128354549408,3.4515814781188965,2.1579245567321776,5.525305557250976,2.3991761207580566,0.13513513513513514,0.07088122605363985,0.1388888888888889,0.06397306397306396,0.13513513513513514,0.13513513513513514,0.13513513513513514,2.413221597671509,0.24324324324324326,0.19104084321475623,0.12878787878787878,0.06451003541912632,0.07121212121212123,0.06397306397306396,7e-05,3.5e-05,0.5,26.070045709609985
3,4.626593494415284,4.031534481048584,2.485095405578613,2.379137134552002,-0.016823780536651612,0.600106167793274,0.0,17.747479248046876,0.0,0.0,0.2875,0.2375,0.2875,0.20625,0.175,0.0,0.0,0.0,0.600106167793274,0.9246564745903015,1.6388389825820924,0.30989394783973695,0.25598148107528684,3.409402847290039,2.1087850093841554,5.146074295043945,2.2020410299301147,0.16216216216216217,0.2361111111111111,0.17592592592592593,0.12469135802469136,0.16216216216216217,0.16216216216216217,0.16216216216216217,2.1880862712860107,0.1891891891891892,0.13247863247863248,0.14393939393939395,0.1615073379779262,0.06231060606060604,0.12469135802469136,7e-05,3.5e-05,0.5,26.874622583389282
4,4.460690593719482,3.8723348140716554,2.2945024013519286,2.4274346351623537,0.018827384710311888,0.5827076077461243,0.0,16.620835876464845,0.0,0.0,0.3,0.3125,0.3,0.26875,0.25,0.0,0.0,0.0,0.5827076077461243,0.9486513733863831,1.7652907133102418,0.2938638091087341,0.2508305311203003,3.363485336303711,2.0218644618988035,4.800876712799072,1.8757362961769104,0.35135135135135137,0.45156695156695154,0.4351851851851852,0.37272538645087666,0.35135135135135137,0.35135135135135137,0.35135135135135137,1.860021710395813,0.40540540540540543,0.442495126705653,0.2878787878787879,0.389611297158467,-0.019128787878787912,0.37272538645087666,7e-05,3.5e-05,0.5,26.19411826133728
5,4.467728042602539,3.8646602630615234,2.364968729019165,2.3072179317474366,0.10212379693984985,0.5724305152893067,0.0,16.524393463134764,0.0,0.0,0.31875,0.25,0.31875,0.3375,0.275,0.0,0.0,0.0,0.5724305152893067,0.9042390942573547,1.6661277294158936,0.280411958694458,0.24527349174022675,3.3279123306274414,1.9963854789733886,4.477506542205811,1.6692479848861694,0.6216216216216216,0.7870370370370371,0.7453703703703703,0.7349206349206349,0.6216216216216216,0.6216216216216216,0.6216216216216216,1.6502878069877625,0.6216216216216216,0.7113997113997114,0.5227272727272727,0.5947829418004856,-0.18522727272727268,0.7349206349206349,7e-05,3.5e-05,0.5,26.26395559310913
6,3.969868850708008,3.366989183425903,2.0258952140808106,2.063221549987793,0.11572736650705337,0.5681614995002746,0.7600409984588623,14.903565216064454,1.8717992901802063,0.05,0.38125,0.45625,0.38125,0.35,0.36875,0.7600409984588623,0.7671926319599152,0.7528893947601318,0.5681614995002746,0.8399441480636597,1.55722074508667,0.26712595820426943,0.2412187248468399,3.2894515991210938,1.9905246257781983,4.244818687438965,1.441619873046875,0.8378378378378378,0.8935185185185185,0.8750000000000001,0.8786556036556037,0.8378378378378378,0.8378378378378378,0.8378378378378378,1.4194618463516235,0.8648648648648649,0.8932302265635599,0.7424242424242424,0.7578343053555758,-0.39242424242424245,0.8786556036556037,7e-05,3.5e-05,0.5,25.523350954055786
7,3.8346579551696776,3.2367578506469727,2.0013688802719116,1.9005984306335448,0.10906680524349213,0.5651800274848938,0.7781908214092255,14.945652770996094,1.9062550067901611,0.1,0.46875,0.35625,0.46875,0.3875,0.35625,0.7781908214092255,0.7673424184322357,0.7890392541885376,0.5651800274848938,0.9127322196960449,1.7831644773483277,0.25763633847236633,0.2372930407524109,3.2751298904418946,1.9521824359893798,3.8994938850402834,1.323731780052185,0.8378378378378378,0.8809523809523809,0.8657407407407408,0.8698819698819699,0.8378378378378378,0.8378378378378378,0.8378378378378378,1.3312910199165344,0.8918918918918919,0.9002713336046669,0.8181818181818182,0.8234231425293896,-0.4306818181818182,0.8698819698819699,7e-05,3.5e-05,0.5,26.175736904144287
8,3.85449481010437,3.2403096675872805,2.013812232017517,1.886919116973877,0.19460475742816924,0.5558037877082824,0.7902872860431671,14.956705665588379,1.8970884084701538,0.15,0.425,0.375,0.425,0.45625,0.43125,0.7902872860431671,0.7846968770027161,0.7958776950836182,0.5558037877082824,0.8203755855560303,1.5983670711517335,0.24831550121307372,0.2354910045862198,3.2262459278106688,1.8913455247879027,3.902059268951416,1.2807279229164124,0.8378378378378378,0.8507936507936508,0.8657407407407408,0.8230547230547232,0.8378378378378378,0.8378378378378378,0.8378378378378378,1.281751036643982,0.8648648648648649,0.888001813001813,0.7954545454545454,0.7968840527664056,-0.3392045454545454,0.8230547230547232,7e-05,3.5e-05,0.5,28.086366891860962
9,3.654795837402344,3.03407621383667,1.827484941482544,1.8562944173812865,0.20472062900662422,0.5593034267425537,0.7687642574310303,14.406264305114746,1.8548683524131775,0.2,0.43125,0.5,0.43125,0.40625,0.44375,0.7687642574310303,0.6821489632129669,0.8553795516490936,0.5593034267425537,1.022583508491516,1.5437834501266479,0.24106425940990447,0.23282378017902375,3.2344524383544924,1.8946503400802612,3.657587242126465,1.2289460897445679,0.8378378378378378,0.8507936507936508,0.8657407407407408,0.8230547230547232,0.8378378378378378,0.8378378378378378,0.8378378378378378,1.2301844358444214,0.8918918918918919,0.9156473156473156,0.8106060606060606,0.8165030613269096,-0.40435606060606055,0.8230547230547232,7e-05,3.5e-05,0.5,25.99218988418579
10,3.3797897815704347,2.736903953552246,1.727461838722229,1.5529879331588745,0.2870031714439392,0.5567849516868592,0.8045322000980377,13.442225074768066,1.8905559182167053,0.25,0.6375,0.58125,0.6375,0.4625,0.50625,0.8045322000980377,0.7696686387062073,0.8393957316875458,0.5567849516868592,0.8582544445991516,1.639400839805603,0.23473911881446838,0.23064218163490297,3.195343351364136,1.8843352794647217,3.400633764266968,1.1944132447242737,0.8918918918918919,0.9174603174603175,0.9212962962962963,0.9167055167055166,0.8918918918918919,0.8918918918918919,0.8918918918918919,1.200308084487915,0.8918918918918919,0.9136190969524303,0.8636363636363636,0.8647201293898683,-0.4011363636363636,0.9167055167055166,7e-05,3.5e-05,0.5,27.0612051486969
