2026-08-30 22:38:42 | Starting Dual_D standalone training
2026-08-30 22:38:42 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_雾天_20260830_221433
2026-08-30 22:38:42 | Device: cuda
2026-08-30 22:38:42 | Source train samples: 992
2026-08-30 22:38:42 | Target train samples: 507
2026-08-30 22:38:42 | Target val samples: 132
2026-08-30 22:38:42 | Classes: 14
2026-08-30 22:38:42 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
2026-08-30 22:38:42 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 22:38:42 | target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
2026-08-30 22:38:42 | target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
2026-08-30 22:38:42 | Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
2026-08-30 22:38:42 | Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 22:38:42 | Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
2026-08-30 22:38:42 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 22:38:43 | Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.0, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
2026-08-30 22:38:43 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 22:38:48 | Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0303 | val_f1 0.0176 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.6s
2026-08-30 22:38:52 | Epoch 002/060 | loss 4.6003 | cls 4.6215 | tal -0.0705 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1486 | train_full n/a | val_acc 0.0682 | val_f1 0.0236 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 11.819/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
2026-08-30 22:38:55 | Epoch 003/060 | loss 4.2357 | cls 4.2562 | tal -0.0682 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1866 | train_full n/a | val_acc 0.1515 | val_f1 0.1161 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 10.338/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.6s
2026-08-30 22:38:59 | Epoch 004/060 | loss 3.8393 | cls 3.8685 | tal -0.0975 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2246 | train_full n/a | val_acc 0.2500 | val_f1 0.2129 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 9.405/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:04 | Epoch 005/060 | loss 3.6127 | cls 3.6517 | tal -0.1299 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2736 | train_full 0.2939 | val_acc 0.2879 | val_f1 0.2559 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 8.866/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.4s
2026-08-30 22:39:08 | Epoch 006/060 | loss 3.5764 | cls 3.6423 | tal -0.2198 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2500 | train_full n/a | val_acc 0.3409 | val_f1 0.3084 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 9.042/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
2026-08-30 22:39:12 | Epoch 007/060 | loss 3.3415 | cls 3.4093 | tal -0.2262 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.3261 | train_full n/a | val_acc 0.4091 | val_f1 0.3672 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 8.902/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:16 | Epoch 008/060 | loss 3.2980 | cls 3.1897 | tal -0.2019 | dual_g 0.1688 | dual_d 0.8375 | train_acc 0.3768 | train_full n/a | val_acc 0.4848 | val_f1 0.4483 | adv/moduleC 0.04/0.07 | disc_steps 3 | grad(main/disc) 8.359/1.709 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:39:20 | Epoch 009/060 | loss 3.2549 | cls 2.9899 | tal -0.1904 | dual_g 0.3221 | dual_d 0.7785 | train_acc 0.4112 | train_full n/a | val_acc 0.5379 | val_f1 0.5280 | adv/moduleC 0.08/0.14 | disc_steps 3 | grad(main/disc) 8.414/1.611 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 22:39:25 | Epoch 010/060 | loss 3.3800 | cls 2.9734 | tal -0.1873 | dual_g 0.4628 | dual_d 0.7668 | train_acc 0.4330 | train_full 0.6529 | val_acc 0.5530 | val_f1 0.5529 | adv/moduleC 0.12/0.21 | disc_steps 3 | grad(main/disc) 8.795/1.541 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 22:39:29 | Epoch 011/060 | loss 3.4598 | cls 2.9125 | tal -0.1956 | dual_g 0.6060 | dual_d 0.7398 | train_acc 0.4547 | train_full n/a | val_acc 0.6591 | val_f1 0.6625 | adv/moduleC 0.17/0.29 | disc_steps 3 | grad(main/disc) 10.179/1.484 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:33 | Epoch 012/060 | loss 3.3923 | cls 2.7333 | tal -0.1970 | dual_g 0.7181 | dual_d 0.7503 | train_acc 0.5163 | train_full n/a | val_acc 0.7273 | val_f1 0.7229 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 9.743/1.478 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:36 | Epoch 013/060 | loss 3.3280 | cls 2.5491 | tal -0.1862 | dual_g 0.8347 | dual_d 0.6884 | train_acc 0.5562 | train_full n/a | val_acc 0.7955 | val_f1 0.7882 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 8.932/1.387 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
2026-08-30 22:39:40 | Epoch 014/060 | loss 3.3615 | cls 2.4876 | tal -0.1812 | dual_g 0.9282 | dual_d 0.7177 | train_acc 0.5326 | train_full n/a | val_acc 0.7727 | val_f1 0.7618 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 9.680/1.395 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:46 | Epoch 015/060 | loss 3.4064 | cls 2.4241 | tal -0.1861 | dual_g 1.0381 | dual_d 0.7600 | train_acc 0.5761 | train_full 0.8185 | val_acc 0.7803 | val_f1 0.7636 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 9.808/1.386 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 22:39:49 | Epoch 016/060 | loss 3.4497 | cls 2.3721 | tal -0.1878 | dual_g 1.1339 | dual_d 0.7181 | train_acc 0.6178 | train_full n/a | val_acc 0.8409 | val_f1 0.8463 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 10.689/1.388 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:39:53 | Epoch 017/060 | loss 3.4676 | cls 2.3343 | tal -0.2111 | dual_g 1.1966 | dual_d 0.7638 | train_acc 0.6775 | train_full n/a | val_acc 0.8636 | val_f1 0.8485 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 10.707/1.409 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 22:39:57 | Epoch 018/060 | loss 3.4860 | cls 2.2685 | tal -0.2609 | dual_g 1.2958 | dual_d 0.8017 | train_acc 0.7120 | train_full n/a | val_acc 0.8636 | val_f1 0.8654 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 10.613/1.417 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:40:00 | Epoch 019/060 | loss 3.5167 | cls 2.2414 | tal -0.2702 | dual_g 1.3563 | dual_d 0.7913 | train_acc 0.7011 | train_full n/a | val_acc 0.8712 | val_f1 0.8781 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 12.082/1.379 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
2026-08-30 22:40:06 | Epoch 020/060 | loss 3.5416 | cls 2.1520 | tal -0.2360 | dual_g 1.4604 | dual_d 0.8032 | train_acc 0.7210 | train_full 0.9053 | val_acc 0.8788 | val_f1 0.8679 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 11.739/1.372 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
2026-08-30 22:40:10 | Epoch 021/060 | loss 3.4922 | cls 2.0537 | tal -0.1838 | dual_g 1.4937 | dual_d 0.8090 | train_acc 0.7826 | train_full n/a | val_acc 0.8788 | val_f1 0.8945 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 15.689/1.417 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 22:40:13 | Epoch 022/060 | loss 3.5043 | cls 2.0416 | tal -0.1416 | dual_g 1.5052 | dual_d 0.7777 | train_acc 0.7971 | train_full n/a | val_acc 0.8864 | val_f1 0.9015 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 13.256/1.361 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 22:40:17 | Epoch 023/060 | loss 3.3510 | cls 1.9570 | tal -0.1575 | dual_g 1.4412 | dual_d 0.7831 | train_acc 0.8098 | train_full n/a | val_acc 0.9318 | val_f1 0.9341 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 10.009/1.316 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
