epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,checkpoint_selection_eligible,checkpoint_selection_min_epoch,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.155675649642944,5.235932429631551,3.1389394203821817,3.2261430819829306,-0.2675226281086604,0.0,0.0,13.8266650835673,0.0,1.0,0.0,0.0,0.0,0.0,0.09420289855072464,0.1105072463768116,0.09420289855072464,0.09239130434782608,0.11231884057971014,0.0,0.0,0.0,0.0,0.49939824640750885,1.1962951024373372,0.3532255341609319,0.266361062725385,2.1592379808425903,2.187782645225525,6.505732933680217,0.0,0.0,0.0,0.0,0.0,2.9439321756362915,0.030303030303030304,0.031746031746031744,0.018518518518518517,0.023391812865497078,0.030303030303030304,0.030303030303030304,0.030303030303030304,2.968329429626465,0.030303030303030304,0.036706349206349215,0.04339250493096647,0.039700777778452774,0.04899879941685961,0.023391812865497078,-inf,4,False,45,False,6e-05,3e-05,0.5,21.775890350341797,29.146484375,3.9145941734313965,0.631279468536377,0.6313467025756836,0.8847954273223877,6.062328100204468
2,4.564071178436279,4.629862626393636,2.750647862752279,2.891099731127421,-0.2193053588271141,0.0,0.0,11.647049109141031,0.0,1.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.16666666666666666,0.13043478260869565,0.125,0.2028985507246377,0.0,0.0,0.0,0.0,0.47209147612253827,1.0850701034069061,0.35413307944933575,0.2676711579163869,2.151572863260905,2.2016727129618325,5.696938435236613,0.0,0.0,0.0,0.0,0.0,2.5718435049057007,0.12121212121212122,0.0697940947940948,0.07914462081128747,0.06704312002797447,0.12121212121212122,0.12121212121212122,0.12121212121212122,,,,,,,0.06704312002797447,-inf,4,False,45,False,6e-05,3e-05,0.5,21.777645111083984,29.146484375,3.3681886196136475,0.6166963577270508,0.0,0.0,3.9851112365722656
3,4.160753051439921,4.192290226618449,2.441109776496887,2.694123903910319,-0.10512381605803967,0.0,0.0,10.144070943196615,0.0,1.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.26811594202898553,0.2028985507246377,0.15760869565217392,0.26268115942028986,0.0,0.0,0.0,0.0,0.5161627332369486,1.0457003613313038,0.35634781420230865,0.2678246299425761,2.143617312113444,2.1909478108088174,5.195282379786174,0.0,0.0,0.0,0.0,0.0,2.2662923336029053,0.2878787878787879,0.22141706924315618,0.20002374169040837,0.1810146280734516,0.2878787878787879,0.2878787878787879,0.2878787878787879,,,,,,,0.1810146280734516,-inf,4,False,45,False,6e-05,3e-05,0.5,21.777454376220703,29.146484375,3.061314344406128,0.6198146343231201,0.0,0.0,3.6813371181488037
4,3.943490187327067,3.946888248125712,2.261519432067871,2.592875281969706,-0.011326972084740797,0.0,0.0,9.621500968933105,0.0,1.0,0.0,0.0,0.0,0.0,0.19927536231884058,0.3278985507246377,0.19927536231884058,0.22826086956521738,0.32608695652173914,0.0,0.0,0.0,0.0,0.520092378060023,1.01247438788414,0.3566740999619166,0.2670140365759532,2.1269628604253135,2.1694434881210327,4.867705424626668,0.0,0.0,0.0,0.0,0.0,2.1258682012557983,0.3939393939393939,0.32960852284719766,0.3160222493555827,0.2961111068753055,0.3939393939393939,0.3939393939393939,0.3939393939393939,,,,,,,0.2961111068753055,0.023391812865497078,4,False,45,False,6e-05,3e-05,0.5,21.77657699584961,29.146484375,3.1643993854522705,0.6204776763916016,0.0,0.0,3.785100221633911
5,3.6114168961842856,3.617586135864258,2.0346906185150146,2.435224016507467,-0.02056421898305416,0.0,0.0,9.142136096954346,0.0,1.0,0.0,0.0,0.0,0.0,0.24456521739130435,0.4166666666666667,0.24456521739130435,0.25905797101449274,0.37681159420289856,0.0,0.0,0.0,0.0,0.5057744532823563,0.9563964704672495,0.3556293845176697,0.2662666340668996,2.0837879180908203,2.158580223719279,4.635436216990153,0.0,0.0,0.0,0.0,0.0,2.013082265853882,0.49242424242424243,0.368563773940118,0.3910663410663411,0.36115453707127565,0.49242424242424243,0.49242424242424243,0.49242424242424243,2.032046675682068,0.4772727272727273,0.4013719625909897,0.5009861932938856,0.4225268885200097,-0.24192822227939287,0.36115453707127565,0.06704312002797447,4,False,45,False,6e-05,3e-05,0.5,21.77785873413086,29.146484375,3.0837762355804443,0.6239879131317139,0.6252179145812988,0.8698320388793945,5.203066110610962
6,3.484655261039734,3.4892084995905557,1.9463799397150676,2.3735824823379517,-0.015177345427218825,0.0,0.0,9.178515275319418,0.0,1.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.48007246376811596,0.2826086956521739,0.25905797101449274,0.427536231884058,0.0,0.0,0.0,0.0,0.5307387908299764,0.9985510011514028,0.35537386933962506,0.2659549464782079,2.0839086373647056,2.1243961652119956,4.404507080713908,0.0,0.0,0.0,0.0,0.0,1.8909410238265991,0.5681818181818182,0.5095694216383871,0.48459503459503467,0.45814591586531667,0.5681818181818182,0.5681818181818182,0.5681818181818182,,,,,,,0.45814591586531667,0.1810146280734516,4,False,45,False,6e-05,3e-05,0.5,21.777454376220703,29.146484375,3.1473658084869385,0.6230664253234863,0.0,0.0,3.7706613540649414
7,3.2792965173721313,3.2733210722605386,1.8205978473027546,2.2349589268366494,0.019918085696796577,0.0,0.0,8.885949929555258,0.0,1.0,0.0,0.0,0.0,0.0,0.3242753623188406,0.5144927536231884,0.3242753623188406,0.3007246376811594,0.5090579710144928,0.0,0.0,0.0,0.0,0.5302551686763763,0.9191977381706238,0.35613009333610535,0.2656039198239644,2.0551812251408896,2.1074779431025186,4.149680534998576,0.0,0.0,0.0,0.0,0.0,1.7769489884376526,0.6136363636363636,0.6515239904128793,0.5894824311490978,0.560756964875958,0.6136363636363636,0.6136363636363636,0.6136363636363636,,,,,,,0.560756964875958,0.2961111068753055,4,False,45,False,6e-05,3e-05,0.5,21.777645111083984,29.146484375,3.071455717086792,0.607593297958374,0.0,0.0,3.679260492324829
8,3.4319427808125815,3.2546484073003135,1.8338093360265095,2.1859063307444253,0.041444555235405765,0.16486100852489471,0.7603088219960531,8.862013181050619,1.4506995280583699,1.0,0.0,3.0,0.041666666666666664,0.07142857142857142,0.3496376811594203,0.5217391304347826,0.3496376811594203,0.338768115942029,0.5398550724637681,0.7603088219960531,0.7511773904164633,0.7694402535756429,0.16486100852489471,0.552246481180191,0.962936153014501,0.35279812415440875,0.26451925933361053,2.049934466679891,2.0874921083450317,4.051496307055156,0.00806395693992575,0.0009447116559992234,0.0,0.008946394392599663,0.1446963051954905,1.6955180168151855,0.696969696969697,0.7247898723871264,0.693996743996744,0.6531333076524328,0.696969696969697,0.696969696969697,0.696969696969697,,,,,,,0.6531333076524328,0.36115453707127565,4,False,45,False,6e-05,3e-05,0.5,21.778393268585205,29.146484375,3.2944281101226807,0.6203670501708984,0.0,0.0,3.9150164127349854
9,3.412254532178243,3.084340214729309,1.7184670368830364,2.101343353589376,0.027124065905809402,0.3197770069042842,0.7323342561721802,9.219226360321045,1.4269082148869832,1.0,0.0,3.0,0.08333333333333333,0.14285714285714285,0.39855072463768115,0.5706521739130435,0.39855072463768115,0.391304347826087,0.5289855072463768,0.7323342561721802,0.7781805992126465,0.6864878932634989,0.3197770069042842,0.556228111187617,0.9523017704486847,0.3463992327451706,0.2619638542334239,2.0448301434516907,2.060989499092102,3.9200690587361655,0.01583539353062709,0.0018711703984687726,0.0,0.0176656236872077,0.28000494341055554,1.6215739250183105,0.6590909090909091,0.7112547039017627,0.6636921720255053,0.6274348425134383,0.6590909090909091,0.6590909090909091,0.6590909090909091,,,,,,,0.6274348425134383,0.45814591586531667,4,False,45,False,6e-05,3e-05,0.5,21.778088092803955,29.146484375,3.0284993648529053,0.6217355728149414,0.0,0.0,3.6504595279693604
10,3.3563541173934937,2.9005715449651084,1.6075285871823628,1.9892969528834026,0.022900013873974483,0.44891250630219776,0.7275887926419576,8.521514256795248,1.4030110836029053,1.0,0.0,3.0,0.125,0.21428571428571427,0.45652173913043476,0.625,0.45652173913043476,0.4384057971014493,0.5996376811594203,0.7275887926419576,0.7357291380564371,0.719448447227478,0.44891250630219776,0.6080115735530853,0.9612310528755188,0.3384789029757182,0.25866861641407013,1.9998053709665935,2.030357082684835,3.639636437098185,0.02320998099943002,0.0027714495469505587,0.0,0.026104591165979702,0.38996104896068573,1.5520853996276855,0.696969696969697,0.7633658008658009,0.7174908424908426,0.675909216231797,0.696969696969697,0.696969696969697,0.696969696969697,1.5417566895484924,0.7196969696969697,0.683144761840414,0.6903353057199211,0.6597548053881623,-0.2519295086184718,0.675909216231797,0.560756964875958,4,False,45,False,6e-05,3e-05,0.5,21.778583526611328,29.146484375,3.214332103729248,0.6236889362335205,0.6233577728271484,0.861865758895874,5.323521852493286
11,3.489585598309835,2.876967668533325,1.581064780553182,1.9936967690785725,0.05661561588446299,0.595633198817571,0.7114999890327454,9.66445795694987,1.351399024327596,1.0,0.0,3.0,0.16666666666666666,0.2857142857142857,0.45652173913043476,0.6213768115942029,0.45652173913043476,0.4420289855072464,0.5942028985507246,0.7114999890327454,0.6999185681343079,0.7230813900629679,0.595633198817571,0.5785748263200124,0.8762432436148325,0.33191170791784924,0.2568278710047404,1.97874649365743,2.0215399265289307,3.62933611869812,0.030346212908625603,0.0036689696134999394,0.0,0.0346549687286218,0.518476610382398,1.5228646993637085,0.696969696969697,0.7627088554720135,0.6837606837606838,0.649582057209011,0.696969696969697,0.696969696969697,0.696969696969697,,,,,,,0.649582057209011,0.6274348425134383,4,False,45,False,6e-05,3e-05,0.5,21.778088092803955,29.146484375,3.111215591430664,0.6181621551513672,0.0,0.0,3.7295966148376465
12,3.4176741441090903,2.708467880884806,1.5222433010737102,1.8249610463778179,0.014289998138944307,0.7049192289511362,0.7557539542516073,9.606974601745605,1.3607725699742634,1.0,0.0,3.0,0.20833333333333334,0.35714285714285715,0.5163043478260869,0.6539855072463768,0.5163043478260869,0.4945652173913043,0.6757246376811594,0.7557539542516073,0.7723873853683472,0.7391205231348673,0.7049192289511362,0.6443832516670227,0.8627972900867462,0.32529840370019275,0.2534966717163722,1.9594154755274455,1.9899596174558003,3.4136685530344644,0.03717696045835813,0.004526726591090362,0.0,0.042641992370287575,0.6095836857954661,1.4235520362854004,0.7727272727272727,0.8195868945868945,0.7319257902591235,0.7230513342069407,0.7727272727272727,0.7727272727272727,0.7727272727272727,,,,,,,0.7230513342069407,0.6274348425134383,4,False,45,False,6e-05,3e-05,0.5,21.778584003448486,29.146484375,3.3363351821899414,0.6135432720184326,0.0,0.0,3.9501163959503174
13,3.4667641321818032,2.64275860786438,1.450288991133372,1.834568719069163,0.011823920533061028,0.820458322763443,0.7355081637700399,10.715970675150553,1.3244605859120686,1.0,0.0,3.0,0.25,0.42857142857142855,0.47644927536231885,0.6865942028985508,0.47644927536231885,0.532608695652174,0.6340579710144928,0.7355081637700399,0.7030105193456014,0.7680058081944784,0.820458322763443,0.5708783467610677,0.8842352430025736,0.3203770766655604,0.25110089282194775,1.9464146892229717,1.961906651655833,3.303808093070984,0.043937426060438156,0.005380733559528987,0.0,0.05044902799030145,0.7079588969548544,1.3778800964355469,0.8333333333333334,0.8548146696853594,0.808954008954009,0.8035162846988241,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,,,,,0.8035162846988241,0.649582057209011,4,False,45,False,6e-05,3e-05,0.5,21.778393268585205,29.146484375,3.2681877613067627,0.6245391368865967,0.0,0.0,3.892951726913452
14,3.536394993464152,2.599234859148661,1.48321799437205,1.7169489860534668,-0.022386953234672546,0.9438762466112772,0.7700825532277426,11.001811663309732,1.3630389372507732,1.0,0.0,3.0,0.2916666666666667,0.5,0.5797101449275363,0.6485507246376812,0.5797101449275363,0.5833333333333334,0.6811594202898551,0.7700825532277426,0.764515240987142,0.775649885336558,0.9438762466112772,0.5637062688668569,0.8661805093288422,0.31369716425736743,0.24951103081305823,1.9327131907145183,1.9355218013127644,3.259138067563375,0.05019154461721579,0.006237775863458713,0.0,0.05806565284729004,0.8147845168908437,1.2914278507232666,0.8409090909090909,0.9046983109483109,0.8423687423687424,0.8511912051082557,0.8409090909090909,0.8409090909090909,0.8409090909090909,,,,,,,0.8511912051082557,0.649582057209011,4,False,45,False,6e-05,3e-05,0.5,21.778584003448486,29.146484375,3.2747201919555664,0.6096327304840088,0.0,0.0,3.884577512741089
15,3.4437729120254517,2.4335134426752725,1.392733136812846,1.6012005011240642,-0.005248596115658681,1.0118340651194255,0.746483584245046,11.285913467407227,1.3098258972167969,1.0,0.0,3.0,0.3333333333333333,0.5714285714285714,0.6557971014492754,0.7318840579710145,0.6557971014492754,0.6521739130434783,0.75,0.746483584245046,0.7393078207969666,0.7536593278249105,1.0118340651194255,0.5754583030939102,0.8598804175853729,0.308243860801061,0.24766426781813303,1.8811969359715779,1.895640989144643,3.033289988835653,0.05636459092299143,0.007076122021923463,0.0,0.06499340385198593,0.8666543265183767,1.2594013214111328,0.8333333333333334,0.8793583233771406,0.8421754171754172,0.839529874312483,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.2699885368347168,0.8484848484848485,0.833283404920832,0.8500986193293886,0.8604871617947416,-0.1979247062859103,0.839529874312483,0.7230513342069407,4,False,45,False,6e-05,3e-05,0.5,21.778393268585205,29.146484375,2.9159393310546875,0.6283938884735107,0.6290066242218018,0.8838999271392822,5.057520151138306
