epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.810861229896545,5.7935240268707275,2.983870565891266,2.95753014087677,0.05779048055410385,0.0,0.0,18.129177808761597,0.0,1.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.16032608695652173,0.14130434782608695,0.14945652173913043,0.14945652173913043,0.0,0.0,0.0,0.0,1.1982763856649399,0.2943275347352028,0.35381583869457245,0.2714812681078911,1.7554925084114075,1.7979750335216522,5.958133101463318,0.0,0.0,0.0,0.0,0.0,2.139152765274048,0.2692307692307692,0.11172161172161173,0.3333333333333333,0.16666666666666666,0.2692307692307692,0.2692307692307692,0.2692307692307692,2.1760096549987793,0.23076923076923078,0.13468013468013465,0.25,0.14215686274509806,-0.10054347826086957,0.16666666666666666,0.00018,5e-05,0.2777777777777778,21.770931243896484,28.18359375,3.317416191101074,0.429642915725708,0.4244563579559326,0.6324574947357178,4.804295301437378
2,3.704685866832733,3.7057172656059265,1.8950721621513367,1.9059423208236694,-0.0034380960278213024,0.0,0.0,12.03765606880188,0.0,1.0,0.0,0.0,0.0,0.0,0.37228260869565216,0.40217391304347827,0.37228260869565216,0.38315217391304346,0.4048913043478261,0.0,0.0,0.0,0.0,1.2321131527423859,0.255361694842577,0.35436417162418365,0.27431757003068924,1.7224530279636383,1.790228694677353,3.835084080696106,0.0,0.0,0.0,0.0,0.0,2.162263870239258,0.19230769230769232,0.06410256410256411,0.21666666666666667,0.09629629629629628,0.19230769230769232,0.19230769230769232,0.19230769230769232,,,,,,,0.09629629629629628,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,2.609192371368408,0.4185798168182373,0.0,0.0,3.028068780899048
3,2.8657427430152893,2.878529906272888,1.5886429250240326,1.357775717973709,-0.042623772751539946,0.0,0.0,9.79572319984436,0.0,1.0,0.0,0.0,0.0,0.0,0.5896739130434783,0.49728260869565216,0.5896739130434783,0.5706521739130435,0.5733695652173914,0.0,0.0,0.0,0.0,1.066270262002945,0.2652106434106827,0.3547350615262985,0.274167999625206,1.6637274622917175,1.7298997938632965,3.026174783706665,0.0,0.0,0.0,0.0,0.0,2.4441676139831543,0.15384615384615385,0.0984848484848485,0.2333333333333333,0.10185185185185186,0.15384615384615385,0.15384615384615385,0.15384615384615385,,,,,,,0.10185185185185186,0.00018,5e-05,0.2777777777777778,21.772159576416016,28.18359375,2.997889280319214,0.42307209968566895,0.0,0.0,3.421186923980713
4,2.50533664226532,2.306084156036377,1.2422042489051819,1.119873583316803,0.04359463416039944,0.1861741729080677,0.0,9.171047687530518,0.0,1.0,0.0,0.0,0.0,0.125,0.7119565217391305,0.6603260869565217,0.7119565217391305,0.7092391304347826,0.6603260869565217,0.0,0.0,0.0,0.1861741729080677,1.094300925731659,0.2791585698723793,0.35045111179351807,0.2728569433093071,1.624920129776001,1.6649669110774994,2.397422730922699,0.014018044341355562,0.001705355942249298,0.00812460039742291,0.012487251544371247,0.14983892068266869,2.7165493965148926,0.07692307692307693,0.014492753623188406,0.16666666666666666,0.02666666666666667,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,,,,,0.02666666666666667,0.00018,5e-05,0.2777777777777778,21.770793914794922,28.18359375,2.7481961250305176,0.4184706211090088,0.0,0.0,3.1669085025787354
5,2.264588475227356,1.936268299818039,1.10927614569664,0.8705180734395981,-0.03920871019363403,0.3400828093290329,0.0,8.066267609596252,0.0,1.0,0.0,0.0,0.0,0.25,0.8179347826086957,0.7228260869565217,0.8179347826086957,0.7934782608695652,0.7445652173913043,0.0,0.0,0.0,0.3400828093290329,1.1368135511875153,0.2975677326321602,0.3419231250882149,0.2674199044704437,1.5749540328979492,1.6116800904273987,2.1556918025016785,0.027353849727660418,0.003342748910654336,0.01574954017996788,0.02417520061135292,0.2694614753127098,2.284196615219116,0.19230769230769232,0.06904761904761904,0.26666666666666666,0.10818713450292398,0.19230769230769232,0.19230769230769232,0.19230769230769232,2.2614307403564453,0.19230769230769232,0.10818713450292398,0.19791666666666666,0.17044147478930086,0.5955615942028986,0.10818713450292398,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,3.0689878463745117,0.42282605171203613,0.4214496612548828,0.6268534660339355,4.540387868881226
6,1.9969871938228607,1.5869803726673126,0.8771087825298309,0.7472332417964935,-0.01336854137480259,0.4140173867344856,0.0,7.258925914764404,0.0,1.0,0.0,0.0,0.0,0.375,0.9021739130434783,0.8260869565217391,0.9021739130434783,0.8695652173913043,0.8152173913043478,0.0,0.0,0.0,0.4140173867344856,1.0909988582134247,0.2661799378693104,0.3288627415895462,0.2635054290294647,1.4897402226924896,1.5490869283676147,1.6662003993988037,0.039463528431952,0.004940727027133107,0.022346103098243475,0.034854456782341,0.3124125748872757,1.9543077945709229,0.2692307692307692,0.12401960784313726,0.2916666666666667,0.16504329004329008,0.2692307692307692,0.2692307692307692,0.2692307692307692,,,,,,,0.16504329004329008,0.00018,5e-05,0.2777777777777778,21.772159576416016,28.18359375,2.8776655197143555,0.41307735443115234,0.0,0.0,3.2909798622131348
7,1.8899202644824982,1.4083519279956818,0.8263814300298691,0.6126005351543427,-0.03876764886081219,0.4931986406445503,0.0,8.051430702209473,0.0,1.0,0.0,0.0,0.0,0.5,0.9402173913043478,0.8478260869565217,0.9402173913043478,0.9184782608695652,0.8396739130434783,0.0,0.0,0.0,0.4931986406445503,1.1316988468170166,0.31614167243242264,0.3165954351425171,0.2580255717039108,1.4244734346866608,1.4720423519611359,1.453768014907837,0.050655268132686615,0.006450639339163899,0.028489467687904835,0.044161269441246986,0.36344200372695923,1.594578742980957,0.46153846153846156,0.38425925925925924,0.5333333333333333,0.3523809523809524,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.53249192237854,0.5,0.39951899951899955,,,,0.3523809523809524,0.00018,5e-05,0.2777777777777778,21.770793914794922,28.18359375,3.3908064365386963,0.4244225025177002,0.42787766456604004,0.0,4.243345260620117
8,1.7889588177204132,1.2352947294712067,0.6909805834293365,0.5729622691869736,0.018356379121541977,0.5481571853160858,0.0,8.15380346775055,0.0,1.0,0.0,0.0,0.0,0.625,0.9429347826086957,0.9211956521739131,0.9429347826086957,0.9565217391304348,0.9239130434782609,0.0,0.0,0.0,0.5481571853160858,1.0559059530496597,0.35427336394786835,0.30218758434057236,0.25317344814538956,1.3745936155319214,1.4175430238246918,1.2553128600120544,0.060437518171966076,0.007911670254543424,0.03436484094709158,0.053157865069806576,0.3922852724790573,1.1481130123138428,0.6538461538461539,0.771164021164021,0.775,0.67994227994228,0.6538461538461539,0.6538461538461539,0.6538461538461539,1.0897108316421509,0.6538461538461539,0.67994227994228,,,,0.67994227994228,0.00018,5e-05,0.2777777777777778,21.771968841552734,28.18359375,2.7654716968536377,0.42830538749694824,0.42810773849487305,0.0,3.6221742630004883
9,1.7076777815818787,1.0949979722499847,0.6163986921310425,0.5037887096405029,0.02721602702513337,0.6045150011777878,0.8385846614837646,7.003626108169556,1.6349360346794128,1.0,0.0,4.0,0.05,0.75,0.9864130434782609,0.9375,0.9864130434782609,0.9782608695652174,0.9293478260869565,0.8385846614837646,0.7933018505573273,0.883867472410202,0.6045150011777878,1.0825913846492767,0.37720682471990585,0.28895028680562973,0.24814097583293915,1.3189856708049774,1.3402741253376007,1.1291336119174957,0.06934806890785694,0.00930528691969812,0.03956956882029772,0.06031233724206686,0.4234251007437706,0.7529233694076538,0.8076923076923077,0.8263888888888888,0.8208333333333333,0.8045584045584045,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.7368814945220947,0.8461538461538461,0.8280423280423279,,,,0.8045584045584045,0.00018,5e-05,0.2777777777777778,21.773098468780518,28.18359375,3.045475959777832,0.42247629165649414,0.42359280586242676,0.0,3.891842842102051
10,1.7710605263710022,1.0684017539024353,0.608653336763382,0.48394569009542465,0.06425680033862591,0.6833817064762115,0.8597684800624847,6.9332029819488525,1.6502041220664978,1.0,0.0,4.0,0.1,0.875,0.9864130434782609,0.9239130434782609,0.9864130434782609,0.9918478260869565,0.9402173913043478,0.8597684800624847,0.773457869887352,0.9460791200399399,0.6833817064762115,1.1194995641708374,0.4110303223133087,0.27547870576381683,0.2426927611231804,1.2574519515037537,1.2783727943897247,1.0951945185661316,0.0771340373903513,0.010617807973176241,0.044010818004608154,0.06711456924676895,0.47914760559797287,0.6774579286575317,0.8461538461538461,0.8722222222222222,0.9041666666666667,0.8564398564398564,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6410051584243774,0.8846153846153846,0.8901098901098902,0.8958333333333334,0.8844499105651149,0.09601449275362317,0.8564398564398564,0.00018,5e-05,0.2777777777777778,21.771732807159424,28.18359375,3.0897998809814453,0.41804051399230957,0.4191443920135498,0.6204712390899658,4.547774791717529
