epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,monitor_selection_score,monitor_stability_window,lr_scheduler_active,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,cuda_peak_allocated_gb,cuda_peak_reserved_gb,train_seconds,val_seconds,raw_eval_seconds,train_eval_seconds,epoch_seconds
1,5.864044295416938,5.934763696458605,3.376886897616916,3.410502460267809,-0.23573128051227993,0.0,0.0,32.710062450832794,0.0,1.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.09722222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,1.3239734835094876,1.2901588678359985,0.3768376674917009,0.27703991532325745,1.9352424674563937,2.2103202078077526,6.5643187628851996,0.0,0.0,0.0,0.0,0.0,2.7764951388041177,0.02702702702702703,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.02702702702702703,0.02702702702702703,0.02702702702702703,2.842411677042643,0.0,0.0,0.007575757575757576,0.011111111111111112,0.08964646464646464,0.027777777777777776,-inf,3,False,7e-05,2.75e-05,0.3928571428571429,4.087515830993652,5.125,1.249272108078003,0.43947601318359375,0.43425583839416504,0.48746371269226074,2.6107406616210938
2,4.830744584401448,4.908719115787083,2.822953356636895,2.7810210386912027,-0.2599150927530395,0.0,0.0,26.751615948147244,0.0,1.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.11805555555555555,0.19444444444444445,0.1388888888888889,0.1597222222222222,0.0,0.0,0.0,0.0,1.346848381890191,1.033860358926985,0.3769066333770752,0.2764659457736545,2.006773829460144,2.2619568506876626,5.522404935624865,0.0,0.0,0.0,0.0,0.0,2.341404358545939,0.2972972972972973,0.4194444444444445,0.28703703703703703,0.27645502645502645,0.2972972972972973,0.2972972972972973,0.2972972972972973,,,,,,,0.27645502645502645,-inf,3,False,7e-05,2.75e-05,0.3928571428571429,4.086325645446777,5.125,1.1434698104858398,0.42829012870788574,0.0,0.0,1.5720324516296387
3,4.340644809934828,4.409611993365818,2.511098755730523,2.5313510364956326,-0.2298907082941797,0.0,0.0,24.143679724799263,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.24305555555555555,0.2222222222222222,0.25,0.2152777777777778,0.0,0.0,0.0,0.0,1.516983601782057,0.914998021390703,0.3776344325807359,0.2762711015012529,1.871955672899882,2.219508515463935,4.94113630718655,0.0,0.0,0.0,0.0,0.0,1.9299066066741943,0.3783783783783784,0.42995522995522995,0.4722222222222222,0.38324797932641075,0.3783783783783784,0.3783783783783784,0.37837837837837834,1.9656116167704265,0.40540540540540543,0.4107583774250441,,,,0.38324797932641075,0.027777777777777776,3,False,7e-05,2.75e-05,0.3928571428571429,4.088278770446777,5.125,1.0401027202606201,0.42179083824157715,0.42934226989746094,0.0,1.8914501667022705
4,4.02997546725803,4.084886047575209,2.340479400422838,2.32587554719713,-0.18303512119584614,0.0,0.0,23.252431445651585,0.0,1.0,0.0,0.0,0.0,0.0,0.2638888888888889,0.2569444444444444,0.2638888888888889,0.25,0.2986111111111111,0.0,0.0,0.0,0.0,1.5612518125110202,0.996320386727651,0.3789960311518775,0.2772108217080434,1.8932099872165256,2.220451275507609,4.488725874159071,0.0,0.0,0.0,0.0,0.0,1.6504336992899578,0.4594594594594595,0.6857142857142856,0.6064814814814814,0.5435946769280103,0.4594594594594595,0.4594594594594595,0.4594594594594595,1.6667279402414958,0.4864864864864865,0.5310886644219978,,,,0.5435946769280103,0.27645502645502645,3,False,7e-05,2.75e-05,0.3928571428571429,4.088217735290527,5.125,0.946382999420166,0.4284980297088623,0.4259476661682129,0.0,1.801093578338623
5,3.6315741803911,3.6926348739200168,2.18199540509118,2.014185998174879,-0.2857852843072679,0.024674874626927905,0.0,22.839080598619248,0.0,1.0,0.0,0.0,0.0,0.1,0.3680555555555556,0.3194444444444444,0.3680555555555556,0.2916666666666667,0.3611111111111111,0.0,0.0,0.0,0.024674874626927905,1.646164231830173,1.0065776573287115,0.36278313398361206,0.2730354070663452,1.8505877918667264,2.170885536405775,4.103190713458591,0.0043533976810673876,0.0008191062370315194,0.006477057468146086,0.013025313408838378,0.0,1.4215131203333538,0.5945945945945946,0.6964285714285714,0.6898148148148148,0.6013887347220681,0.5945945945945946,0.5945945945945946,0.5945945945945946,1.4581445455551147,0.6756756756756757,0.6650250983584317,0.696969696969697,0.6766048064151045,-0.40530303030303033,0.6013887347220681,0.38324797932641075,3,False,7e-05,2.75e-05,0.3928571428571429,4.089285850524902,5.125,1.1240053176879883,0.417039155960083,0.42623019218444824,0.4823589324951172,2.44993257522583
6,3.3870784441630044,3.413096825281779,2.0313042799631753,1.8423900736702814,-0.24509016589985955,0.047508635454707675,0.0,21.08014424641927,0.0,1.0,0.0,0.0,0.0,0.2,0.4583333333333333,0.4027777777777778,0.4583333333333333,0.4166666666666667,0.5069444444444444,0.0,0.0,0.0,0.047508635454707675,1.50037768152025,0.9619785679711236,0.3224407997396257,0.25796271363894147,1.8368412256240845,2.1136992242601185,4.067267391416761,0.00773857921982805,0.0015477762919747168,0.01285788913567861,0.025364390884836514,0.0,1.360169808069865,0.6756756756756757,0.7403439153439153,0.7638888888888888,0.683629950296617,0.6756756756756757,0.6756756756756757,0.6756756756756757,1.3640720844268799,0.6216216216216216,0.6274691358024691,,,,0.683629950296617,0.5435946769280103,3,False,7e-05,2.75e-05,0.3928571428571429,4.087821006774902,5.125,1.0802028179168701,0.4291231632232666,0.4222602844238281,0.0,1.931856632232666
7,3.239886204401652,3.2355856630537243,1.8513672086927626,1.845624605814616,-0.22622054980860817,0.07216670860846837,0.7982693761587143,21.16324297587077,2.232564389705658,1.0,0.0,4.0,0.07142857142857142,0.3,0.5,0.4375,0.5,0.4305555555555556,0.4444444444444444,0.7982693761587143,0.716594010591507,0.8799447417259216,0.07216670860846837,1.4765832291709051,0.9749516050020853,0.2862947980562846,0.2471578667561213,1.7194000747468736,2.0669019752078586,3.941822793748644,0.01030661217454407,0.002224420714709494,0.018053700319594808,0.03720423372255431,0.0,1.3120874563852947,0.7297297297297297,0.7873015873015873,0.7962962962962963,0.7428213761547096,0.7297297297297297,0.7297297297297297,0.7297297297297297,1.345983862876892,0.7027027027027027,0.7187713521046855,,,,0.7428213761547096,0.6013887347220681,3,False,7e-05,2.75e-05,0.3928571428571429,4.089217662811279,5.125,1.139909029006958,0.42657947540283203,0.4261050224304199,0.0,1.992866039276123
8,3.0133083131578235,2.973718245824178,1.6866478257709079,1.7160938580830891,-0.18816129490733147,0.09603842761781481,0.7687227129936218,19.298179202609592,2.130087673664093,1.0,0.0,4.0,0.14285714285714285,0.4,0.5208333333333334,0.5763888888888888,0.5208333333333334,0.5277777777777778,0.5,0.7687227129936218,0.7597038000822067,0.7777416408061981,0.09603842761781481,1.3147269354926214,0.9518278241157532,0.2619878715938992,0.23972157637278238,1.734195391337077,2.0088656743367515,3.5102337996164956,0.012575417757034302,0.0028766589239239693,0.02427873636285464,0.04821277658144633,0.0,1.313679297765096,0.6486486486486487,0.7634920634920634,0.7361111111111112,0.6481802148468816,0.6486486486486487,0.6486486486486487,0.6486486486486487,1.347270091374715,0.5675675675675675,0.566345999679333,,,,0.6481802148468816,0.6481802148468816,3,False,7e-05,2.75e-05,0.3928571428571429,4.089086532592773,5.125,1.0939874649047852,0.42418646812438965,0.44967055320739746,0.0,1.9681897163391113
9,2.854654868443807,2.7930734952290854,1.6280177301830716,1.5534077220492892,-0.19372698043783507,0.11969943261808819,0.8165090084075928,19.15956359439426,2.1302125453948975,1.0,0.0,4.0,0.21428571428571427,0.5,0.5902777777777778,0.5416666666666666,0.5902777777777778,0.5208333333333334,0.5069444444444444,0.8165090084075928,0.7864089459180832,0.8466090857982635,0.11969943261808819,1.3252322408888075,0.935173875755734,0.24326691693729824,0.23459142612086403,1.718404041396247,1.9801052941216364,3.3249047332339816,0.014596014594038328,0.0035188713162723514,0.030072070865167513,0.05940315706862344,0.0,1.2302027543385823,0.7567567567567568,0.769047619047619,0.824074074074074,0.7595398428731763,0.7567567567567568,0.7567567567567568,0.7567567567567567,,,,,,,0.7595398428731763,0.6481802148468816,3,False,7e-05,2.75e-05,0.3928571428571429,4.086349010467529,5.125,0.9848144054412842,0.42771434783935547,0.0,0.0,1.4127895832061768
10,2.9394786887698703,2.8611436949835882,1.6886561181810167,1.563316782315572,-0.20676023926999834,0.1403630723555883,0.8102332651615143,19.905949062771267,2.084459215402603,1.0,0.0,4.0,0.2857142857142857,0.6,0.6111111111111112,0.5763888888888888,0.6111111111111112,0.5069444444444444,0.5486111111111112,0.8102332651615143,0.7713198810815811,0.8491466492414474,0.1403630723555883,1.2220418983035617,0.8476748069127401,0.22945349746280247,0.23157927062776354,1.644436650806003,1.9543650415208604,3.1022127999199762,0.01652065126432313,0.004168426669720147,0.03453316870662901,0.07035713808404075,0.0,1.2187976837158203,0.7297297297297297,0.7764550264550265,0.8148148148148148,0.7437710437710437,0.7297297297297297,0.7297297297297297,0.7297297297297297,1.238387107849121,0.7567567567567568,0.764534231200898,0.8181818181818182,0.8271916326611889,-0.3112373737373738,0.7437710437710437,0.6481802148468816,3,False,7e-05,2.75e-05,0.3928571428571429,4.086349010467529,5.125,1.1349048614501953,0.4331843852996826,0.43381834030151367,0.49207139015197754,2.494220495223999
