variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
no_cycle,雾天,3,0.2770106553509811,0.05346702400571018,0.29658027069982307,0.060860640630245905,0.01956961534884195,0.007395931429967973,0.646477273106575,0.08735469313600343,0.6381632268428803,0.09112499762820732,0.008314046263694771,0.004342039927533873,0.0011358789077871834,7.975468192275817e-05,0.0011805666903608083,9.148553074068284e-05,-4.4687782573624895e-05,1.2864525517523751e-05,0.35352269808451336,0.08735465965866514,0.3618367413679759,0.09112494425151069,0.008314043283462524,0.004342028019943568,0.18370636304219565,0.07551651749560838,0.2100293810168902,0.07992992126822568,0.02632301797469457,0.010915070776387942,0.9333333333333333,0.11547005383792514,1.0,0.0,0.06666666666666665,0.11547005383792514,0.06083178492209931,0.0010278777393739364,0.09011046088298832,0.002973123948574913,0.07547112290254382,0.0017765773003684837,0.03071315233213764,0.001990998162955047,0.04501559205577064,0.0017262889879047603,0.03786437219395414,0.001113535802179366
no_cycle,黑天,3,0.3392013328666546,0.03936282466510611,0.3636170315627819,0.04566874467110576,0.02441569869612729,0.006970942016132416,0.5926930904388428,0.03409177564201339,0.5549528027574221,0.02923611920872558,0.037740287681420646,0.007861757413635814,0.0014973738053478914,0.0002060600934496925,0.0015631846275128347,0.0002201799078476813,-6.58108221649431e-05,2.978943374069935e-05,0.4073069095611572,0.034091733965881554,0.44504716992378235,0.02923619046386268,0.03774026036262512,0.007861687083474454,0.26961494485537213,0.01621392089776353,0.3022979497909546,0.03295630178627048,0.03268300493558248,0.01696151806708196,1.0,0.0,1.0,0.0,0.0,0.0,0.056578964441208475,0.006634756233221005,0.08351566443406454,0.0035033282826444486,0.07004731443763651,0.0016042897193143059,0.028342476541578017,0.003462932440668743,0.04415223691018629,0.0011950498958269893,0.036247356725882154,0.0011339456071190505
no_identity,逆光,3,0.2970521293301775,0.03831418734298752,0.3013211863577799,0.04352388072948589,0.004269057027602348,0.00521106285542052,0.8441921100020409,0.02688367337294657,0.8479031172270576,0.02723149392417541,-0.0037110072250167527,0.00037150696907898174,0.0022532223405912107,0.00021997382985546946,0.0023717403616703723,0.00023009422783076613,-0.00011851802107916132,1.3707672653699843e-05,0.15580788999795914,0.02688368736108363,0.15209689984718958,0.027231515036021704,-0.0037109901507695517,0.0003715114273993782,0.07269512551526229,0.0439579134787855,0.08203821629285812,0.04493842061284878,0.009343090777595838,0.0034413632582844314,0.6666666666666666,0.14433756729740643,0.75,0.25,0.08333333333333333,0.14433756729740646,0.04950084919868886,0.005511549476722252,0.04412734763303068,0.003304383332230166,0.04681409841585977,0.004406701202407636,0.03342258258596311,0.0022142707581961868,0.029034359443431475,0.0015043124453170437,0.031228471014697293,0.0012778899065414885
no_identity,雨天,3,0.4292715359985912,0.07559152804346797,0.4394426500467019,0.08221411761371908,0.010171114048110755,0.0077312176997276615,0.8660653245945772,0.0632553532867808,0.8508556845287482,0.06502685270475927,0.015209640065828959,0.0023431291205703534,0.004233531001097506,0.0003792088174332982,0.004310076058997623,0.0003619396628139138,-7.654505790011762e-05,1.727019910024708e-05,0.13393469154834747,0.0632553586175229,0.14914431671301523,0.06502684971788819,0.015209625164667765,0.0023431148848217986,0.16992454727490744,0.04583332735129883,0.16905056685209274,0.042060929153189416,-0.0008739804228146871,0.007815727110376397,1.0,0.0,1.0,0.0,0.0,0.0,0.02385451757929922,0.002646092579916781,0.05205451025580097,0.007314119373629599,0.037954513917550094,0.004387606088364536,0.02071344351609812,0.0014278104072609024,0.040899812838744776,0.00380682946037358,0.030806628177421448,0.0012087513032821601
no_identity,雾天,3,0.3038073863271006,0.05232797992820684,0.32037428463477313,0.05774528580302557,0.016566898307672533,0.006037875782411981,0.5989695151646932,0.07629475504145282,0.574677629272143,0.0709169520766781,0.024291885892550158,0.0066257717967892074,0.0010868352324568636,0.0001685112906441347,0.0011177279837723245,0.00016732563804694827,-3.089275131546097e-05,7.673592577813627e-06,0.4010305205980937,0.07629475658776531,0.42532233397165936,0.07091692803773739,0.024291813373565674,0.006625802235502466,0.20530327161153158,0.07661136414771844,0.23093058168888092,0.07473105349583867,0.025627310077349346,0.003235332308889526,1.0,0.0,1.0,0.0,0.0,0.0,0.021238627389671777,0.007558024889659401,0.03305610521016278,0.008539049420858246,0.027147366299917278,0.00804790644842385,0.029270513432029712,0.000963402926267324,0.041110103851359436,0.0008219796797730418,0.035190308641694576,0.00028577361473777405
no_identity,黑天,3,0.3502097328032909,0.046170473748373936,0.36420195772530334,0.04518585229222522,0.013992224922012464,0.0023154551815689635,0.5882742032408714,0.04809488863535611,0.5478877077500025,0.04643635984019674,0.04038649549086889,0.0022786906698427888,0.001509719077214441,0.00017111809545036885,0.001528347030007065,0.00016197978548932737,-1.8627952792623817e-05,9.199294213011604e-06,0.41172579924265545,0.048094886092149576,0.45211225748062134,0.04643639774726257,0.040386458237965904,0.0022786789876604115,0.2765742739041646,0.02693131156998191,0.29559387763341266,0.026333550776199813,0.019019603729248047,0.010063509894363104,1.0,0.0,1.0,0.0,0.0,0.0,0.019596590537346855,0.008236450801347127,0.02883665226876375,0.00789122071454159,0.024216621403055305,0.007963886680073038,0.029763735454240225,0.00042108276286524366,0.04441530298354734,0.0036475701897304737,0.03708951921889378,0.0020313623523227535
no_module_c,逆光,3,0.2836609062330303,0.029374403561368532,0.2805454467594945,0.030816762521404615,-0.00311545947353579,0.0016486735639106508,0.8479222456614176,0.045443013856948475,0.8565092971548438,0.05575486280250047,-0.008587051493426165,0.011175778093651993,0.0020669883402898485,0.00035990679846314137,0.002108447444092932,0.00036798273623477767,-4.1459103803083876e-05,8.824482360244941e-06,0.15207775682210922,0.04544301427030427,0.1434907168149948,0.05575486061820489,-0.00858704000711441,0.011175778369552837,0.06947404891252518,0.02798249941521992,0.06450578446189563,0.02646095409757958,-0.004968264450629552,0.0034105017597377005,0.8333333333333334,0.14433756729740643,0.75,0.25,-0.08333333333333333,0.14433756729740646,0.09499170743332709,0.009737134053470039,0.08592336002863482,0.007000840086321739,0.09045753373098096,0.00697101182527214,0.048676794584398504,0.005116338507614759,0.04473379496140402,0.004845174372862228,0.046705294772901265,0.0037629334392087718
no_module_c,雨天,3,0.3572694385160966,0.0391511664976445,0.35841222456364147,0.0378401238673339,0.0011427860475448452,0.008798857018531211,0.9475939907133579,0.008610743436664726,0.9206632090111574,0.012637578416866,0.026930781702200573,0.007449604261126377,0.004969803927904316,0.0017346870505128762,0.004991467170056071,0.0017344552859751056,-2.1663242151755135e-05,1.2763704337119492e-06,0.05240602046251297,0.008610748417851885,0.07933679471413295,0.012637571039085591,0.026930774251619976,0.007449595792957655,0.10330977042516072,0.00525491206583498,0.09578139086564381,0.0072965908093161735,-0.007528379559516907,0.004410401000340298,0.8333333333333334,0.28867513459481287,1.0,0.0,0.16666666666666666,0.2886751345948129,0.05055942683505183,0.011961613647608366,0.09373370963220512,0.012094250201161087,0.07214656823362847,0.007613241365441829,0.025113103409321966,0.004846221809721098,0.05009312900598778,0.0077332473138951715,0.03760311620765487,0.0028391446929464945
no_module_c,雾天,3,0.24143426486892777,0.07214471316138114,0.224827039886735,0.07040456943395837,-0.016607224982192793,0.0045625310040260485,0.7275612662235896,0.03651587431001397,0.7545877108971278,0.017752665251826255,-0.027026444673538208,0.01898663440091427,0.001322990079277366,0.0005894812827548496,0.0013265766129424397,0.0005927300986894783,-3.586533665073696e-06,3.2931496983366477e-06,0.27243874470392865,0.03651589774304642,0.2454123000303904,0.017752665769444724,-0.027026444673538208,0.018986671240854278,0.12677773957451186,0.06716676638166677,0.08810750022530556,0.04385735630852267,-0.03867023934920629,0.024326296934891658,0.9333333333333333,0.11547005383792514,0.8,0.2,-0.13333333333333333,0.11547005383792516,0.13554853689884425,0.02814606935144137,0.19766635561158943,0.02699730638342782,0.16660744625521684,0.027493742165808074,0.07474098800092219,0.019285524652425688,0.11948123171648156,0.02570564158669754,0.09711110985870187,0.022487306128013803
no_module_c,黑天,3,0.32672405439512764,0.04267151601326192,0.32552943765690884,0.0381053920457558,-0.001194616738218801,0.010465807481877474,0.7076252525051435,0.07925634340959091,0.7161660206814607,0.09139256223166184,-0.008540768176317215,0.015597996644716776,0.0013388794951515663,0.00027797232729559864,0.0013394022945892486,0.0002812682612410781,-5.227994376824091e-07,3.3218448990640336e-06,0.29237474004427594,0.07925636897030058,0.283833975593249,0.0913925786245704,-0.008540764451026917,0.01559800783596371,0.18038365741570792,0.0421367488546849,0.1310799022515615,0.018237721182612063,-0.04930375516414642,0.02459460480923935,1.0,0.0,0.9166666666666666,0.14433756729740643,-0.08333333333333333,0.14433756729740646,0.15530228355879136,0.01932428236394475,0.19934068243489164,0.02348318923360836,0.1773214829968415,0.020631890416693086,0.08674512825230385,0.009356123183633552,0.12570742460026152,0.013886461512528439,0.10622627642628268,0.011334211500288679
no_paired_contrastive,逆光,3,0.279303755509146,0.06153990439894592,0.28295723510312043,0.06514368126442534,0.003653479593974459,0.005282878973755098,0.8667726151955625,0.06713771408327406,0.8706668675877154,0.07543093088352675,-0.003894252392152945,0.009036379913192642,0.0022289514469232496,0.00025548478997837573,0.0023340935419433853,0.0002483409360027952,-0.00010514209502013548,1.4699427958831844e-05,0.13322739799817404,0.0671377060768307,0.1293331558505694,0.07543097814246305,-0.0038942421476046243,0.009036440996577324,0.049832396830121674,0.05090644275417002,0.05249703613420328,0.055148274341635786,0.0026646393040815988,0.007556543262656215,0.6666666666666666,0.28867513459481287,0.6666666666666666,0.28867513459481287,0.0,0.0,0.05271049166123961,0.002658219352579822,0.04586102272072095,0.005157080120903563,0.04928575719098028,0.003340303874190593,0.032401179168841374,0.0016389505774288536,0.027821769750122943,0.00030294237656684265,0.03011147445948216,0.0009249025614684507
no_paired_contrastive,雨天,3,0.43509677076192804,0.052553063763447226,0.44677907323463323,0.06117709519054659,0.01168230247270515,0.01231934201890534,0.8425993248820305,0.008825810137088753,0.8293261528015137,0.010560470409198539,0.013273172080516815,0.0023282970833709725,0.004133173444890534,0.0011494613928837777,0.0042307156143288685,0.0011504328287404624,-9.754216943833483e-05,3.214655845043836e-05,0.15740066766738892,0.008825794249722348,0.1706738422314326,0.01056048521908581,0.01327317456404368,0.00232829244520434,0.16970699528853098,0.014518021802872826,0.16959582765897116,0.014082312437507814,-0.0001111676295598348,0.0025567005849004465,1.0,0.0,1.0,0.0,0.0,0.0,0.02230342844891848,0.004717880522925043,0.048306145375977744,0.005383690156232256,0.03530478691244811,0.004659818627857085,0.020085991571608015,0.0021786275649065333,0.03930103199207772,0.0048531544171179246,0.02969351178184287,0.0023896026850743278
no_paired_contrastive,雾天,3,0.31173111994100083,0.023967881431682422,0.3302120840325254,0.02427571388572204,0.018480964091524537,0.001309764035406599,0.5965068817138672,0.05639855457994065,0.5810263415177663,0.04932384217155969,0.015480540196100937,0.007262949405044827,0.0012264884287154158,2.0673935041420268e-05,0.0012546537466522909,2.549294082134827e-05,-2.8165317936875095e-05,4.968590266605949e-06,0.40349316596984863,0.05639852581495533,0.4189736743768056,0.04932382369368013,0.015480508406956991,0.007262947633566955,0.21263697743415833,0.014580825888476418,0.2354702651500702,0.016834823292873974,0.022833287715911865,0.007023888471642669,1.0,0.0,1.0,0.0,0.0,0.0,0.018484940580596198,0.0029285559180173572,0.030864694247307506,0.005019158636180924,0.02467481741395185,0.0039630606667475305,0.022798251167279595,0.0013239574060087765,0.033789086774027165,0.0008849232116552493,0.028293668970653378,0.0002657359094858034
no_paired_contrastive,黑天,3,0.32872768962994897,0.03998553747556559,0.3430657620413306,0.041537510958016555,0.014338072411381594,0.001739716153571784,0.6437040952344736,0.08449842543385816,0.61299117654562,0.08736298746765912,0.03071291868885358,0.004222071820802554,0.0014992929570903863,0.00013584367091324084,0.0015329969312213036,0.00014053857545725734,-3.370397413091744e-05,1.0930890397457046e-05,0.3562958637873332,0.08449836751707411,0.38700883587201435,0.08736292150083236,0.030712972084681194,0.004222094090672657,0.226364533106486,0.04381562247830826,0.24358631670475006,0.039944647538168385,0.017221783598264057,0.003925618961910243,1.0,0.0,1.0,0.0,0.0,0.0,0.02212550646319768,0.004741856488019709,0.032341434428853275,0.0009693488486539685,0.027233470446025476,0.0026904900619989826,0.024951279354289063,0.0021174463984266123,0.037189931967960166,0.0008025191612416073,0.031070605661124618,0.0006598229485679314
no_prototype_contrastive,逆光,3,0.3176955678616428,0.04636816436711782,0.3234211029512655,0.05092340078106917,0.005725535089622739,0.005364075942754232,0.8381885237370928,0.041788710498840975,0.8386346064507961,0.045960764039114525,-0.0004460827137033145,0.004208217026033906,0.002113892711281726,0.0003993556024824796,0.0022082284923553744,0.00039883248978841984,-9.433578107364883e-05,1.840069895958514e-05,0.1618114411830902,0.041788686279359666,0.16136537243922552,0.04596075799871127,-0.00044606874386469525,0.004208233552187311,0.08752291401227315,0.01602459105090003,0.09327201545238495,0.01638947016313965,0.005749101440111796,0.0010357625446732,0.9166666666666666,0.14433756729740643,0.9166666666666666,0.14433756729740643,0.0,0.0,0.04715168265752969,0.005688557104372226,0.041783277976886475,0.002198127824095652,0.04446748031720808,0.003856797427676558,0.0324082985563242,0.0008479848345805955,0.028254133373884154,0.0006668863342569382,0.030331215965104175,0.00010013870658420229
no_prototype_contrastive,雨天,3,0.4403484333114714,0.04758936999887817,0.45180757665808446,0.0575390956422806,0.011459143346613096,0.01065913974954148,0.8277680402000746,0.029745668701211772,0.8176604261000952,0.022283002789794226,0.0101076140999794,0.007508769848731673,0.004067843057574292,0.0012076375832624372,0.004160751088726104,0.0011881198442822438,-9.290803115181078e-05,2.0495407655822838e-05,0.17223194738229117,0.02974566741489454,0.18233954906463623,0.02228299051017999,0.010107601682345072,0.007508781205039384,0.1594281941652298,0.040422977389242214,0.15352299809455872,0.040057131603227616,-0.0059051960706710815,0.001863355543983593,1.0,0.0,1.0,0.0,0.0,0.0,0.023333652682427607,0.0030468125347491645,0.045588788825798025,0.004084955306970869,0.034461220754112815,0.001815468331932695,0.02115012946880526,0.002006115447620142,0.0390111224404237,0.005549657778633813,0.03008062595461448,0.0022636214655223255
no_prototype_contrastive,雾天,3,0.28107440542875606,0.022862120942372936,0.2976444700763171,0.022401278127056275,0.016570064647561056,0.0025751129392697063,0.6871001462141673,0.06049411157425836,0.6786967396736145,0.05136987285443898,0.008403406540552752,0.009932344525646425,0.0012133081445832054,0.00043490128553833236,0.0012473714338182263,0.00043624680225137926,-3.406328923502089e-05,7.543223941837804e-06,0.3128998279571533,0.06049409724168888,0.32130327820777893,0.05136989171452715,0.00840345025062561,0.009932335852162143,0.1487936427195867,0.02565512769373606,0.15922483801841736,0.031463983252774455,0.010431195298830668,0.005809043005491161,1.0,0.0,1.0,0.0,0.0,0.0,0.020542482655095957,0.00659061629580693,0.032371594797527915,0.005960082540634018,0.026457038726311936,0.006269872331365423,0.022794716603245065,0.003628026851062177,0.03392520034154227,0.003102382997365391,0.028359958472393667,0.0032528356749101563
no_prototype_contrastive,黑天,3,0.38523997455941617,0.014933613665101493,0.3965530848136475,0.017403389702925015,0.011313110254231318,0.0025701889919351284,0.5823143472274145,0.023585702777504828,0.5733613297343254,0.02573532145649289,0.00895301749308904,0.003488574495925298,0.0013546079990651321,0.00014295672780040332,0.0013778124123483824,0.0001509755358930015,-2.3204413283250264e-05,1.1108793326386028e-05,0.41768566767374676,0.023585707893991264,0.4266386528809865,0.02573533998996924,0.008952985207239786,0.003488576877156422,0.24606421093146005,0.011055772218601628,0.2519059032201767,0.008493096123158432,0.005841692288716634,0.0025626806103348047,1.0,0.0,1.0,0.0,0.0,0.0,0.012386982952433467,0.0012369797349905856,0.017644356038673675,0.0028178511402840102,0.015015669495553571,0.0014849240079909329,0.02565374608292843,0.001020179091181941,0.03632376249419102,0.001068968313365275,0.030988754288559725,7.21591778524037e-05
