epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_adversarial_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
1,9.171868085861206,4.825794816017151,2.8305659890174866,3.0695830583572388,0.07332563772797585,4.32407534122467,0.0,30.913840293884277,0.0,0.0,0.09375,0.15625,0.09375,0.1328125,0.1640625,0.0,0.0,0.0,4.32407534122467,1.4633336663246155,0.9257140308618546,0.35124915838241577,0.26295026391744614,3.499388039112091,1.815354734659195,5.909692049026489,2.3924546241760254,0.038461538461538464,0.013888888888888888,0.03333333333333333,0.0196078431372549,0.038461538461538464,0.038461538461538464,0.038461538461538464,2.3129427433013916,0.07692307692307693,0.047619047619047616,0.0625,0.03344389165284688,0.0703125,0.0196078431372549,7e-05,3.5e-05,0.5,22.16183590888977
2,7.758208274841309,4.064880609512329,2.473163902759552,2.448795199394226,-0.03827751614153385,3.704810917377472,0.0,26.321419715881348,0.0,0.0,0.2109375,0.2578125,0.2109375,0.2421875,0.2890625,0.0,0.0,0.0,3.704810917377472,1.4081928431987762,0.8572210967540741,0.349542073905468,0.26092393696308136,3.4959846138954163,1.8143671751022339,4.958000898361206,2.2891595363616943,0.15384615384615385,0.07407407407407407,0.13333333333333333,0.09523809523809523,0.15384615384615385,0.15384615384615385,0.15384615384615385,2.231934070587158,0.19230769230769232,0.07936507936507936,0.17708333333333334,0.1146796146796147,0.06510416666666666,0.09523809523809523,7e-05,3.5e-05,0.5,21.084280490875244
3,7.154208779335022,3.6891804933547974,2.175223708152771,2.3291643857955933,0.04036217508837581,3.452919602394104,0.0,25.122135162353516,0.0,0.0,0.328125,0.2890625,0.328125,0.3359375,0.359375,0.0,0.0,0.0,3.452919602394104,1.4777167439460754,0.8146978467702866,0.3486686199903488,0.259409062564373,3.472086191177368,1.8057995438575745,4.574953079223633,2.2819135189056396,0.19230769230769232,0.08838383838383838,0.21666666666666667,0.12500000000000003,0.19230769230769232,0.19230769230769232,0.19230769230769232,2.256369113922119,0.19230769230769232,0.08771929824561403,0.19791666666666666,0.13845652555329976,0.13802083333333334,0.12500000000000003,7e-05,3.5e-05,0.5,21.367675304412842
4,6.574706315994263,3.3365325331687927,1.9659262597560883,2.108625143766403,0.1091548353433609,3.2054271697998047,0.0,21.998838424682617,0.0,0.0,0.4140625,0.3671875,0.4140625,0.3671875,0.390625,0.0,0.0,0.0,3.2054271697998047,1.5259008705615997,0.8633861690759659,0.34598908573389053,0.2584012970328331,3.447115480899811,1.7516579031944275,4.204997718334198,2.269110679626465,0.11538461538461539,0.05714285714285714,0.19999999999999998,0.08333333333333333,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.3203861713409424,0.11538461538461539,0.07407407407407407,0.10416666666666667,0.0680760417487052,0.2630208333333333,0.08333333333333333,7e-05,3.5e-05,0.5,20.286744356155396
5,6.16313624382019,3.1651878356933594,1.9346376061439514,1.8931542932987213,0.0675458824262023,2.9776846170425415,0.0,20.916449546813965,0.0,0.0,0.4296875,0.4375,0.4296875,0.390625,0.453125,0.0,0.0,0.0,2.9776846170425415,1.5536581575870514,1.0051309019327164,0.343797966837883,0.2564035803079605,3.428106188774109,1.7426727712154388,3.8586695194244385,2.2417516708374023,0.3076923076923077,0.1607142857142857,0.39166666666666666,0.2199074074074074,0.3076923076923077,0.3076923076923077,0.3076923076923077,2.260507106781006,0.3076923076923077,0.2210826210826211,0.21875,0.1562333629103815,0.171875,0.2199074074074074,7e-05,3.5e-05,0.5,21.682636260986328
6,5.356672644615173,2.69097638130188,1.6460265219211578,1.6076151430606842,0.04068385809659958,2.6534911394119263,0.9300435781478882,18.07708168029785,2.1472312211990356,0.05,0.5703125,0.5234375,0.5703125,0.578125,0.53125,0.9300435781478882,1.0423685312271118,0.8177186548709869,2.6534911394119263,1.7063442170619965,0.9987150579690933,0.34472883492708206,0.25757941603660583,3.4068775177001953,1.7280638813972473,3.3569915294647217,2.1632368564605713,0.2692307692307692,0.13888888888888887,0.35833333333333334,0.1897727272727273,0.2692307692307692,0.2692307692307692,0.2692307692307692,2.1888017654418945,0.19230769230769232,0.14175824175824178,0.16666666666666666,0.12355156786240166,0.41145833333333337,0.1897727272727273,7e-05,3.5e-05,0.5,20.3997483253479
7,5.418426990509033,2.8544958233833313,1.7768918573856354,1.6578523218631744,0.06299374904483557,2.5450331568717957,0.8740540444850922,19.732346057891846,2.1219964027404785,0.1,0.6171875,0.4375,0.6171875,0.515625,0.625,0.8740540444850922,1.0509305596351624,0.6971774995326996,2.5450331568717957,1.5377124845981598,0.959506630897522,0.34264104813337326,0.25637293606996536,3.3846080899238586,1.6912977695465088,3.1920793652534485,2.1540613174438477,0.23076923076923078,0.08158508158508158,0.3333333333333333,0.1297134238310709,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.1183741092681885,0.23076923076923078,0.13398692810457516,0.1875,0.13807118807118807,0.328125,0.1297134238310709,7e-05,3.5e-05,0.5,21.038262128829956
8,5.1682010889053345,2.6925020813941956,1.7400739192962646,1.465274155139923,0.09094663430005312,2.4484150409698486,0.9366538524627686,18.384104251861572,2.096413493156433,0.15,0.6640625,0.515625,0.6640625,0.6328125,0.5390625,0.9366538524627686,1.1560574769973755,0.7172502875328064,2.4484150409698486,1.6167466938495636,0.9146126359701157,0.3419289141893387,0.25633568316698074,3.3737359642982483,1.6824980080127716,3.039002239704132,2.060795783996582,0.23076923076923078,0.08158508158508158,0.3333333333333333,0.1297134238310709,0.23076923076923078,0.23076923076923078,0.23076923076923078,2.000899314880371,0.23076923076923078,0.1297134238310709,0.23958333333333334,0.23901790782034868,0.39322916666666663,0.1297134238310709,7e-05,3.5e-05,0.5,22.327165365219116
9,5.262346029281616,2.7453359365463257,1.7361145913600922,1.552648276090622,0.10941125452518463,2.48418653011322,0.8168597221374512,19.982656002044678,1.986964225769043,0.2,0.6484375,0.5390625,0.6484375,0.6015625,0.5703125,0.8168597221374512,0.955632895231247,0.6780865788459778,2.48418653011322,1.7797996699810028,0.9413232952356339,0.3415706530213356,0.2535070553421974,3.395871639251709,1.7195350229740143,3.077976703643799,1.9976935386657715,0.23076923076923078,0.0846153846153846,0.3333333333333333,0.13398692810457516,0.23076923076923078,0.23076923076923078,0.23076923076923078,1.944901704788208,0.2692307692307692,0.17607447019211728,0.2604166666666667,0.28838280397420185,0.3411458333333333,0.13398692810457516,7e-05,3.5e-05,0.5,22.14506506919861
10,4.672748684883118,2.3126795291900635,1.4267818331718445,1.3629196286201477,0.11836988665163517,2.32455837726593,0.8099687397480011,17.008403062820435,2.0034902691841125,0.25,0.703125,0.6328125,0.703125,0.703125,0.7421875,0.8099687397480011,0.9759014844894409,0.6440359652042389,2.32455837726593,1.61532723903656,1.0392641127109528,0.3424449786543846,0.25354115664958954,3.315578281879425,1.6205511391162872,2.8495442271232605,1.8518517017364502,0.34615384615384615,0.48148148148148145,0.4833333333333334,0.3522727272727273,0.34615384615384615,0.34615384615384615,0.34615384615384615,1.7902026176452637,0.4230769230769231,0.45555555555555555,0.3541666666666667,0.38814835112789076,0.3489583333333333,0.3522727272727273,7e-05,3.5e-05,0.5,22.182093620300293
