constraint,domain,iteration,seed,metric,higher_is_better,full_metric_mean,ablated_metric_mean,mechanism_gain,full_secondary_mean,ablated_secondary_mean,full_val_f1,ablated_val_f1,f1_gain,paired_target_samples,paired_source_samples
paired_contrastive,雨天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.05774945152461146,0.06304089548885054,-0.005291443964239084,0.8321400152851154,0.8360415275980008,1.0,1.0,0.0,26,512
paired_contrastive,雨天,2,49,Correct-vs-nearest-wrong prototype margin,True,0.06853770527293727,0.038497306299702466,0.030040398973234808,0.8300888942619742,0.8220828886156102,1.0,1.0,0.0,26,512
paired_contrastive,雨天,3,50,Correct-vs-nearest-wrong prototype margin,True,0.03525575060329757,0.05055728936494144,-0.015301538761643876,0.8537913711875121,0.8778086178468212,1.0,1.0,0.0,26,512
paired_contrastive,黑天,1,42,Correct-vs-nearest-wrong prototype margin,True,0.35302912817987053,0.21500808859149878,0.13802103958837175,0.47284141910508565,0.6368566351616943,0.9826839826839827,0.9826839826839827,0.0,120,512
paired_contrastive,黑天,2,43,Correct-vs-nearest-wrong prototype margin,True,0.2684938407738355,0.2337240584952219,0.034769782278613576,0.5243461289948742,0.5602599739757895,0.9826839826839827,0.9826839826839827,0.0,120,512
paired_contrastive,黑天,3,44,Correct-vs-nearest-wrong prototype margin,True,0.3919409890509909,0.3237245756228036,0.0682164134281873,0.4320295090974496,0.4529399189052022,0.9916891284815813,0.9916891284815813,0.0,120,512
prototype_contrastive,逆光,1,45,Correct-vs-nearest-wrong prototype margin,True,0.051736787554226574,0.045983785502147934,0.00575300205207864,0.8312236052555618,0.8505190105382152,0.9775533108866442,0.9775533108866442,0.0,37,512
prototype_contrastive,逆光,2,46,Correct-vs-nearest-wrong prototype margin,True,0.045428985405047806,0.06688584319830948,-0.021456857793261674,0.7799861113295901,0.7849505965002608,1.0,1.0,0.0,37,512
prototype_contrastive,逆光,3,47,Correct-vs-nearest-wrong prototype margin,True,0.10325255689235904,0.08126857890426238,0.021983977988096662,0.7145413918678467,0.7441869720147594,1.0,1.0,0.0,37,512
prototype_contrastive,雨天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.05774945152461146,0.0759584028672529,-0.018208951342641444,0.8321400152851154,0.8707651480594862,1.0,1.0,0.0,26,512
prototype_contrastive,雨天,2,49,Correct-vs-nearest-wrong prototype margin,True,0.06853770527293727,0.05138213812055577,0.017155567152381507,0.8300888942619742,0.8272827519671241,1.0,1.0,0.0,26,512
prototype_contrastive,雨天,3,50,Correct-vs-nearest-wrong prototype margin,True,0.03525575060329757,0.05064238071741091,-0.015386630114113342,0.8537913711875121,0.841280736641655,1.0,1.0,0.0,26,512
prototype_contrastive,黑天,1,42,Correct-vs-nearest-wrong prototype margin,True,0.35302912817987053,0.34278276949370406,0.010246358686166468,0.47284141910508565,0.45617147454881335,0.9826839826839827,0.9826839826839827,0.0,120,512
prototype_contrastive,黑天,2,43,Correct-vs-nearest-wrong prototype margin,True,0.2684938407738355,0.2762129380796123,-0.007719097305776801,0.5243461289948742,0.5575532164836137,0.9826839826839827,0.9826839826839827,0.0,120,512
prototype_contrastive,黑天,3,44,Correct-vs-nearest-wrong prototype margin,True,0.3919409890509909,0.3437142019742558,0.04822678707673511,0.4320295090974496,0.4728212427936684,0.9916891284815813,0.9916891284815813,0.0,120,512
classification_feedback,逆光,1,45,Generated-feature correct-class logit margin,True,3.6917358284463755,4.019640991011181,-0.32790516256480595,0.8917004561483172,0.9263641833050233,0.9775533108866442,0.9775533108866442,0.0,37,512
classification_feedback,逆光,2,46,Generated-feature correct-class logit margin,True,3.5866422749854423,4.313986720265569,-0.7273444452801265,0.8962918660913888,0.9433200111090043,1.0,1.0,0.0,37,512
classification_feedback,逆光,3,47,Generated-feature correct-class logit margin,True,4.767244258039707,4.518334533717181,0.24890972432252578,0.9574512489166818,0.9473694945218487,1.0,1.0,0.0,37,512
classification_feedback,雨天,1,48,Generated-feature correct-class logit margin,True,4.3381466911389275,4.106787447172862,0.23135924396606544,0.931173148202231,0.9323071061509446,1.0,1.0,0.0,26,512
classification_feedback,雨天,2,49,Generated-feature correct-class logit margin,True,4.6288690985395355,4.596510963371167,0.032358135168368385,0.933360994523573,0.9353246008178252,1.0,1.0,0.0,26,512
classification_feedback,雨天,3,50,Generated-feature correct-class logit margin,True,4.096078489835445,3.775954168576461,0.3201243212589846,0.8860706332400513,0.8858000921861446,1.0,1.0,0.0,26,512
classification_feedback,黑天,1,42,Generated-feature correct-class logit margin,True,6.104856688280901,5.818449593863139,0.28640709441776124,0.9722139196316867,0.9702518201909143,0.9826839826839827,0.9826839826839827,0.0,120,512
classification_feedback,黑天,2,43,Generated-feature correct-class logit margin,True,5.522291649674298,5.190822156262584,0.3314694934117144,0.9550487316572135,0.9453056130051772,0.9826839826839827,0.9757295173961841,0.006954465287798639,120,512
classification_feedback,黑天,3,44,Generated-feature correct-class logit margin,True,6.066720020879681,5.785030857597788,0.281689163281893,0.9722387685955648,0.9660888637897441,0.9916891284815813,0.9916891284815813,0.0,120,512
