variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
full,逆光,3,0.2771096490674679,0.017861270227612858,0.2784545649529627,0.021568438388776222,0.0013449158854948646,0.004064527935921198,0.8165292800576599,0.03505561352176203,0.8171898666079397,0.031231831781393368,-0.0006605865502798588,0.006020434977910996,0.0019218747523048517,0.0002358287394048497,0.002004532029783662,0.00024322006246444734,-8.265727747881027e-05,9.312297009160825e-06,0.18347073098023733,0.03505562003275574,0.1828101376692454,0.03123182990484102,-0.000660593310991923,0.006020434921030371,0.03832150685290495,0.025605243122952134,0.04269308100144068,0.024507579067745134,0.0043715741485357285,0.0051800524809710756,0.6296296296296297,0.12830005981991682,0.7037037037037037,0.06415002990995845,0.07407407407407403,0.06415002990995838,0.045974781700393416,0.0017711003155068603,0.04613464922857472,0.0011314644581493167,0.046054715464484065,0.0013838961850540434,0.029017672396003107,0.0019500378433901361,0.027744688387372617,0.00016157252328727724,0.02838118039168786,0.0010249070779591108
full,雨天,3,0.36589876762188017,0.08302829188543935,0.37682713331496415,0.08578044624314381,0.010928365693083975,0.006022673492526048,0.8369580627315575,0.05527672005776936,0.8386636041104794,0.042703380668839025,-0.001705541378921908,0.01271088763029741,0.0029173808159273953,0.0005916960201995091,0.0030122990381669704,0.0005261842380333251,-9.491822223957509e-05,6.729738537864535e-05,0.16304195175568262,0.05527672564047895,0.161336379746596,0.04270338382458485,-0.0017055720090866089,0.012710890263172969,0.01592204999178648,0.03842653708500231,0.022341313771903515,0.03965621633036409,0.006419263780117035,0.0021764204886482942,0.5555555555555556,0.2545875386086578,0.5,0.16666666666666666,-0.05555555555555558,0.09622504486493767,0.04255411161086642,0.004060278434481455,0.06098684843683995,0.006000677665666796,0.051770480023853184,0.004972008687050955,0.026601995616064692,0.001890757090736038,0.035793904015699325,0.0020193555047322877,0.03119794981588201,0.0017100664649721993
full,雾天,3,0.30056688828880773,0.017251039785765285,0.31782843321913107,0.01743651255044043,0.01726154493032332,0.0014911064278241007,0.6296920285180764,0.0373510318602651,0.6131129066149394,0.03795551438275598,0.01657912190313693,0.004864684297631556,0.0012323634583782399,0.000480739277727296,0.001266198393725287,0.0004812022503349556,-3.383493534704716e-05,5.1763308457051345e-06,0.3703079620997111,0.03735100152785218,0.3868871033191681,0.037955517750318406,0.01657914121945699,0.004864655162384322,0.1807390252749125,0.018239364185856533,0.1945473849773407,0.019894828415694357,0.013808359702428183,0.003823020169241464,1.0,0.0,1.0,0.0,0.0,0.0,0.02127871582214397,0.001330650611265443,0.03245419905246325,0.000466454945229707,0.02686645743730361,0.0005192786806562096,0.024062092773004945,0.0004141894679917565,0.03411102317402568,0.0018010633920878716,0.029086557973515312,0.0008709699081358686
full,黑天,3,0.31136263398108127,0.03586628056950471,0.3250515694218133,0.03636458593660348,0.013688935440732039,0.001631651957609902,0.6625044470032057,0.055227371301854684,0.6462422236800194,0.042836097701042485,0.016262223323186237,0.01248667001256856,0.001002199284851726,0.00019686352734524698,0.0010330454913903765,0.00018824827914164005,-3.084620653865054e-05,1.1002095515446774e-05,0.3374955455462138,0.05522737597045131,0.3537577788035075,0.042836114314818416,0.0162622332572937,0.012486657031864353,0.18658898770809174,0.037702890442440525,0.2003245254357656,0.03969957272698533,0.013735537727673849,0.002640878737689629,1.0,0.0,1.0,0.0,0.0,0.0,0.02647831430586226,0.006283951545099616,0.035721808068903654,0.006533681731595958,0.031100061187382958,0.005116555469297326,0.028354226519630415,0.0026016817718354616,0.03786621796767088,0.0024209849763001303,0.03311022224365065,0.0010846673049210271
no_classification_feedback,逆光,3,0.28375911269704523,0.03809624312144495,0.2806036623441349,0.038596565470996845,-0.0031554503529102975,0.0029011760902106502,0.8123839759716281,0.05181362035741685,0.8166956248934623,0.0477173986611713,-0.00431164892183411,0.00657651129364855,0.002041700697318301,0.00047617412172320617,0.0020745768027268696,0.0004947060495653291,-3.287610540856878e-05,2.4326619606732997e-05,0.18761604030927023,0.05181364312008378,0.18330437938372293,0.047717393025313935,-0.004311660925547282,0.00657651258496213,0.045551745841900505,0.024430026174308783,0.0445774340381225,0.020768374135095604,-0.0009743118037780126,0.00495480033117029,0.8148148148148148,0.06415002990995838,0.8148148148148148,0.06415002990995838,0.0,0.0,0.020186987246387334,0.0034822429678194695,0.02028115996712113,0.003692906607627219,0.020234073606754232,0.003545922194743903,0.028466205414447148,0.002935244766598698,0.029630795944927058,0.0027351690532407616,0.029048500679687103,0.002797177542747997
no_classification_feedback,雨天,3,0.3787454483592865,0.03080492345217807,0.38074453972860783,0.0366348554363385,0.001999091369321341,0.0058421349133142885,0.8537015629311403,0.06398868090022837,0.8605908614893755,0.07300218430082607,-0.0068892985582351685,0.011598979155508045,0.0029993743191774206,0.001545050430847969,0.003018901654122055,0.0015428140985637576,-1.9527334944634326e-05,1.913580166367334e-05,0.14629842589298883,0.06398867838476399,0.13940913478533426,0.0730022117908981,-0.0068892911076545715,0.011599004335014082,0.011818709472815195,0.026753013802959025,0.010346980765461922,0.028483937405668666,-0.001471728707353274,0.008709684038849643,0.4444444444444444,0.2545875386086578,0.4444444444444444,0.2545875386086578,0.0,0.0,0.015523510836565722,0.0028149316018211542,0.022453490216236917,0.005911477314287359,0.01898850052640132,0.004322209144640023,0.028159755238259872,0.003324299316304523,0.03932919580281707,0.00554387801882759,0.03374447552053847,0.004317173857228683
no_classification_feedback,雾天,3,0.25665116477104616,0.04966645025420629,0.2518647974340462,0.05372291487679623,-0.004786367336999979,0.004486579690094638,0.6769608546186376,0.0953459025238663,0.673109022003633,0.08560775759737954,0.003851832615004621,0.011660895840173834,0.0014790538793216334,0.0005136681182886094,0.0014722482257962612,0.0005158619393257559,6.805653525372228e-06,2.3018977527593157e-06,0.3230391542116801,0.09534589311983667,0.326890970269839,0.08560775433318651,0.0038518160581588745,0.011660903156304468,0.17547077933947244,0.08198054862841586,0.15527044981718063,0.059779342475505134,-0.02020032952229182,0.022871444593272814,1.0,0.0,1.0,0.0,0.0,0.0,0.0026283898737632172,0.0010197044740436893,0.003920282026340959,0.001597930301841753,0.003274335950052088,0.0013087649102839526,0.06411473531002498,0.011529694435004472,0.09244251626249016,0.013005634703997015,0.07827862578625758,0.011585125866288494
no_classification_feedback,黑天,3,0.27549832031235305,0.06489047158773455,0.27592186703627497,0.0659957130821032,0.0004235467239218915,0.0027749621020502387,0.6528285313397646,0.062446111217150664,0.6368269349137942,0.08589391893821399,0.016001596425970394,0.024742068283410013,0.0010046251571073936,0.00020355248836426867,0.000994598897555789,0.00020343704827524412,1.0026259551604495e-05,8.988092902934007e-06,0.34717145562171936,0.062446112685306275,0.3631730576356252,0.08589393020396197,0.016001602013905842,0.024742079613399876,0.18016761541366577,0.08205248296425073,0.17822575072447458,0.07847090196374772,-0.0019418646891911824,0.004646191039385377,0.9583333333333334,0.07216878364870322,0.9583333333333334,0.07216878364870322,0.0,0.0,0.004311173666224149,0.0019393903859267932,0.006303859641017154,0.0009863901443297434,0.0053075166536206515,0.0014566324545030854,0.05971495466794617,0.009388954903849382,0.07612078821940903,0.014472388030808105,0.0679178714436776,0.011580331786079574
no_cycle,逆光,3,0.3009054127793269,0.05028979939247241,0.30463179095803533,0.05304258921362515,0.0037263781787084116,0.0028495049111605815,0.8011334930305127,0.0516435285711617,0.8051528958258806,0.04402611812828292,-0.004019402795367759,0.008562619791340244,0.001861624345711858,0.00015423443242241336,0.001953046356339965,0.00015922512964482562,-9.142201062810691e-05,5.1442127367473484e-06,0.1988664964834849,0.05164352093366415,0.19484710196654,0.04402611282435323,-0.004019394516944885,0.00856262310315112,0.05121020103494326,0.026444203304111638,0.05357545738418897,0.026840540277123945,0.002365256349245707,0.0027437721646097835,0.7777777777777778,0.1111111111111111,0.8518518518518519,0.06415002990995838,0.07407407407407407,0.16972502573910514,0.059381841531730165,0.004905929720576989,0.06154365820480853,0.005176457455398083,0.06046274986826935,0.00501121793037945,0.03172008897480012,0.0024934085700754898,0.03077807626610177,0.0007847278216526884,0.031249082620450945,0.0013296678607199906
no_cycle,雨天,3,0.3940072073570064,0.06522387444316549,0.4056338494335345,0.06847094128256087,0.011626642076528101,0.0034052236307349176,0.834081582311127,0.05476030870392361,0.8371760478864113,0.04142789855442075,-0.0030944655752844033,0.013340257688762042,0.004825228983978295,0.003549446100464531,0.004903499946413,0.003563770887443878,-7.827096243470478e-05,5.506914699204142e-05,0.1659184123078982,0.05476029527794302,0.16282395273447037,0.041427894300563574,-0.003094459573427836,0.013340248384471341,0.014750135131180286,0.03395766803061326,0.019367084217568237,0.031228875857793433,0.004616949086387952,0.0031312175586387385,0.5555555555555556,0.2545875386086578,0.5,0.16666666666666666,-0.05555555555555558,0.09622504486493767,0.05464041108614826,0.003489360891697138,0.08169774622448966,0.0013638845675298425,0.06816907865531896,0.002317170007547326,0.027985614831929993,0.002136057541939424,0.03980471129622153,0.0013274417997311164,0.033895163064075765,0.0008532349371025156
